event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,partial_fraction,partial_exit_time,realised_partial_gross_return,exit_remaining_fraction,partial_net_contribution_bp,partial_executed
2024-02-19T17:00:00+00:00_L::control2,2024-02-11 20:00:00+00:00,-75.81907662493334,2024-02-11 21:00:00+00:00,transition_colour_exit,0.2037439418783333,60.0,-75.81907662493334,2024-02-11 21:00:00+00:00,transition_colour_exit,0.2037439418783333,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-25T17:00:00+00:00_L::control0,2024-02-24 23:00:00+00:00,-20.135749677594443,2024-02-25 03:15:00+00:00,transition_colour_exit,1.7365842001594747,255.0,-20.135749677594443,2024-02-25 03:15:00+00:00,transition_colour_exit,1.7365842001594747,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-25T17:00:00+00:00_L::control1,2024-02-06 23:00:00+00:00,-42.56385571166364,2024-02-06 23:30:00+00:00,transition_colour_exit,0.0603250961519378,30.0,-42.56385571166364,2024-02-06 23:30:00+00:00,transition_colour_exit,0.0603250961519378,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-25T17:00:00+00:00_L::control2,2024-02-07 18:00:00+00:00,207.8969809108977,2024-02-08 07:15:00+00:00,transition_colour_exit,5.136051726497852,795.0,217.74608391849415,2024-02-08 07:15:00+00:00,transition_colour_exit,5.136051726497852,795.0,9.849103007596455,0.0,win_to_win,0.5,2024-02-08 03:45:00+00:00,0.01237975934630453,0.5,113.7975934630453,True
2024-02-29T19:00:00+00:00_L::control0,2024-02-27 20:00:00+00:00,-120.42864994787126,2024-02-27 20:55:00+00:00,hard_stop,0.04426446732085215,55.0,-120.42864994787126,2024-02-27 20:55:00+00:00,hard_stop,0.04426446732085215,55.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-29T19:00:00+00:00_L::control1,2024-02-26 22:00:00+00:00,315.14391667779586,2024-02-27 16:15:00+00:00,transition_colour_exit,7.616331452276771,1095.0,256.1154846039426,2024-02-27 16:15:00+00:00,transition_colour_exit,7.616331452276771,1095.0,-59.02843207385325,0.0,win_to_win,0.5,2024-02-27 04:20:00+00:00,0.010854352626504471,0.5,98.5435262650447,True
2024-02-29T19:00:00+00:00_L::control2,2024-02-14 23:00:00+00:00,15.625532210694644,2024-02-15 06:00:00+00:00,transition_colour_exit,1.9983448147900091,420.0,13.781500597620528,2024-02-15 06:00:00+00:00,transition_colour_exit,1.9983448147900091,420.0,-1.8440316130741152,0.0,win_to_win,0.5,2024-02-15 01:30:00+00:00,0.0015968734492273207,0.5,5.968734492273207,True
2024-03-11T06:00:00+00:00_L::control0,2024-03-08 09:00:00+00:00,-145.12808726277802,2024-03-08 16:15:00+00:00,hard_stop,3.608884400096284,435.0,-53.89464286350119,2024-03-08 16:15:00+00:00,hard_stop,3.608884400096284,435.0,91.23344439927683,0.0,loss_to_loss,0.5,2024-03-08 16:00:00+00:00,0.002866940076788782,0.5,18.66940076788782,True
2024-03-11T06:00:00+00:00_L::control1,2024-03-12 07:00:00+00:00,-40.87402546382178,2024-03-12 07:45:00+00:00,transition_colour_exit,0.08692883267754796,45.0,-40.87402546382178,2024-03-12 07:45:00+00:00,transition_colour_exit,0.08692883267754796,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-11T06:00:00+00:00_L::control2,2024-03-14 09:00:00+00:00,-32.624661717690614,2024-03-14 10:30:00+00:00,transition_colour_exit,0.1941816972478678,90.0,-32.624661717690614,2024-03-14 10:30:00+00:00,transition_colour_exit,0.1941816972478678,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-12T16:00:00+00:00_S::control0,2024-03-14 16:00:00+00:00,-70.62280015919463,2024-03-14 22:15:00+00:00,transition_colour_exit,1.8721463297966092,375.0,-12.315552080659469,2024-03-14 22:15:00+00:00,transition_colour_exit,1.8721463297966092,375.0,58.30724807853515,0.0,loss_to_loss,0.5,2024-03-14 20:25:00+00:00,0.0032995847998937844,0.5,22.995847998937844,True
2024-03-12T16:00:00+00:00_S::control1,2024-03-14 17:00:00+00:00,0.7107515144200334,2024-03-14 22:15:00+00:00,transition_colour_exit,2.0990858427326806,315.0,58.604168213899925,2024-03-14 22:15:00+00:00,transition_colour_exit,2.0990858427326806,315.0,57.89341669947989,0.0,win_to_win,0.5,2024-03-14 20:25:00+00:00,0.006824879245668991,0.5,58.24879245668991,True
2024-03-12T16:00:00+00:00_S::control2,2024-03-08 17:00:00+00:00,-222.31297705288756,2024-03-08 20:05:00+00:00,hard_stop,0.11192978197701259,185.0,-222.31297705288756,2024-03-08 20:05:00+00:00,hard_stop,0.11192978197701259,185.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-14T13:00:00+00:00_S::control0,2024-03-02 16:00:00+00:00,-48.204202960226965,2024-03-02 17:45:00+00:00,transition_colour_exit,0.18200052108942333,105.0,-48.204202960226965,2024-03-02 17:45:00+00:00,transition_colour_exit,0.18200052108942333,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-14T13:00:00+00:00_S::control1,2024-03-14 13:00:00+00:00,202.135266496416,2024-03-14 22:15:00+00:00,transition_colour_exit,4.5109855942321175,555.0,258.86014773320085,2024-03-14 22:15:00+00:00,transition_colour_exit,4.5109855942321175,555.0,56.72488123678485,0.0,win_to_win,0.5,2024-03-14 20:25:00+00:00,0.01677925144849929,0.5,157.79251448499286,True
2024-03-14T13:00:00+00:00_S::control2,2024-03-22 12:00:00+00:00,38.310671662351595,2024-03-22 20:00:00+00:00,transition_colour_exit,1.4076292934253158,480.0,54.07136441679174,2024-03-22 20:00:00+00:00,transition_colour_exit,1.4076292934253158,480.0,15.760692754440143,0.0,win_to_win,0.5,2024-03-22 16:15:00+00:00,0.004491602858561594,0.5,34.91602858561594,True
2024-03-16T01:00:00+00:00_S::control0,2024-03-15 04:00:00+00:00,22.219506261852445,2024-03-15 13:15:00+00:00,transition_colour_exit,4.111996904987662,555.0,33.481460639580035,2024-03-15 13:15:00+00:00,transition_colour_exit,4.111996904987662,555.0,11.26195437772759,0.0,win_to_win,0.5,2024-03-15 10:05:00+00:00,0.0032371707508653813,0.5,22.371707508653813,True
2024-03-16T01:00:00+00:00_S::control1,2024-03-17 00:00:00+00:00,-90.55392941475169,2024-03-17 00:05:00+00:00,hard_stop,0.0,5.0,-90.55392941475169,2024-03-17 00:05:00+00:00,hard_stop,0.0,5.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-16T01:00:00+00:00_S::control2,2024-03-16 04:00:00+00:00,10.281621973823336,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1072628852098572,120.0,10.281621973823336,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1072628852098572,120.0,0.0,0.0,win_to_win,0.0,,0.0,1.0,0.0,False
2024-03-20T14:00:00+00:00_L::control0,2024-03-06 12:00:00+00:00,-166.12993268862343,2024-03-06 12:45:00+00:00,hard_stop,0.3142338647609218,45.0,-166.12993268862343,2024-03-06 12:45:00+00:00,hard_stop,0.3142338647609218,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-20T14:00:00+00:00_L::control1,2024-03-17 17:00:00+00:00,-43.502090789502276,2024-03-18 00:15:00+00:00,transition_colour_exit,1.3531314997332915,435.0,-13.562279070792309,2024-03-18 00:15:00+00:00,transition_colour_exit,1.3531314997332915,435.0,29.93981171870997,0.0,loss_to_loss,0.5,2024-03-17 20:55:00+00:00,0.0018188766323958827,0.5,8.188766323958827,True
2024-03-20T14:00:00+00:00_L::control2,2024-03-06 16:00:00+00:00,-22.07474494168247,2024-03-06 21:30:00+00:00,transition_colour_exit,0.9099109016198972,330.0,1.5893749003970288,2024-03-06 21:30:00+00:00,transition_colour_exit,0.9099109016198972,330.0,23.6641198420795,0.0,loss_to_win,0.5,2024-03-06 18:55:00+00:00,0.0022626747371238265,0.5,12.626747371238265,True
2024-03-27T05:00:00+00:00_L::control0,2024-03-10 10:00:00+00:00,-52.54251085230364,2024-03-10 10:55:00+00:00,hard_stop,0.509818520240301,55.0,-52.54251085230364,2024-03-10 10:55:00+00:00,hard_stop,0.509818520240301,55.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-27T05:00:00+00:00_L::control1,2024-03-25 06:00:00+00:00,-69.23739819612693,2024-03-25 06:40:00+00:00,hard_stop,0.1664453099604851,40.0,-69.23739819612693,2024-03-25 06:40:00+00:00,hard_stop,0.1664453099604851,40.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-27T05:00:00+00:00_L::control2,2024-03-26 07:00:00+00:00,-66.78999573531128,2024-03-26 08:05:00+00:00,hard_stop,2.95726746982074,65.0,-66.78999573531128,2024-03-26 08:05:00+00:00,hard_stop,2.95726746982074,65.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-28T06:00:00+00:00_L::control0,2024-03-31 06:00:00+00:00,-23.09721563156229,2024-03-31 15:30:00+00:00,transition_colour_exit,1.228455001381493,570.0,-9.024774883570323,2024-03-31 15:30:00+00:00,transition_colour_exit,1.228455001381493,570.0,14.072440747991966,0.0,loss_to_loss,0.5,2024-03-31 14:20:00+00:00,0.001252383293221082,0.5,2.523832932210821,True
2024-03-28T06:00:00+00:00_L::control1,2024-03-31 07:00:00+00:00,-4.599136299068256,2024-03-31 15:30:00+00:00,transition_colour_exit,1.6560500146103032,510.0,9.499343826416835,2024-03-31 15:30:00+00:00,transition_colour_exit,1.6560500146103032,510.0,14.098480125485091,0.0,loss_to_win,0.5,2024-03-31 14:20:00+00:00,0.0021798911975950963,0.5,11.798911975950963,True
2024-03-28T06:00:00+00:00_L::control2,2024-03-28 06:00:00+00:00,122.61128958237722,2024-03-28 17:00:00+00:00,transition_colour_exit,2.6590740602960863,660.0,108.11209270307432,2024-03-28 17:00:00+00:00,transition_colour_exit,2.6590740602960863,660.0,-14.4991968793029,0.0,win_to_win,0.5,2024-03-28 10:20:00+00:00,0.005680644791188572,0.5,46.80644791188571,True
2024-03-29T07:00:00+00:00_S::control0,2024-03-03 09:00:00+00:00,-59.588153407339455,2024-03-03 12:00:00+00:00,transition_colour_exit,0.07653394118151215,180.0,-59.588153407339455,2024-03-03 12:00:00+00:00,transition_colour_exit,0.07653394118151215,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-29T07:00:00+00:00_S::control1,2024-03-29 10:00:00+00:00,-77.83643580814957,2024-03-29 13:30:00+00:00,transition_colour_exit,0.2561726459582492,210.0,-77.83643580814957,2024-03-29 13:30:00+00:00,transition_colour_exit,0.2561726459582492,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-29T07:00:00+00:00_S::control2,2024-03-27 09:00:00+00:00,-119.25800900280501,2024-03-27 11:45:00+00:00,transition_colour_exit,0.14889579521152038,165.0,-119.25800900280501,2024-03-27 11:45:00+00:00,transition_colour_exit,0.14889579521152038,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-01T05:00:00+00:00_S::control0,2024-04-09 10:00:00+00:00,-61.06481593275202,2024-04-09 13:00:00+00:00,transition_colour_exit,0.09179562108364098,180.0,-61.06481593275202,2024-04-09 13:00:00+00:00,transition_colour_exit,0.09179562108364098,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-01T05:00:00+00:00_S::control1,2024-04-24 11:00:00+00:00,-45.004930231578015,2024-04-24 12:15:00+00:00,transition_colour_exit,0.05412109439798096,75.0,-45.004930231578015,2024-04-24 12:15:00+00:00,transition_colour_exit,0.05412109439798096,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-01T05:00:00+00:00_S::control2,2024-04-09 08:00:00+00:00,-62.02050737134533,2024-04-09 13:00:00+00:00,transition_colour_exit,0.47256577059168225,300.0,-62.02050737134533,2024-04-09 13:00:00+00:00,transition_colour_exit,0.47256577059168225,300.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-03T19:00:00+00:00_S::control0,2024-04-26 20:00:00+00:00,-68.77606752633712,2024-04-26 20:20:00+00:00,hard_stop,0.00032160987692247587,20.0,-68.77606752633712,2024-04-26 20:20:00+00:00,hard_stop,0.00032160987692247587,20.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-03T19:00:00+00:00_S::control1,2024-04-02 21:00:00+00:00,-27.47963665113538,2024-04-02 22:00:00+00:00,transition_colour_exit,0.9195402706327722,60.0,-27.47963665113538,2024-04-02 22:00:00+00:00,transition_colour_exit,0.9195402706327722,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-03T19:00:00+00:00_S::control2,2024-04-29 19:00:00+00:00,-1.4368247585349985,2024-04-29 19:45:00+00:00,transition_colour_exit,1.11919806119405,45.0,-1.4368247585349985,2024-04-29 19:45:00+00:00,transition_colour_exit,1.11919806119405,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-10T19:00:00+00:00_L::control0,2024-04-10 23:00:00+00:00,-9.169066058771751,2024-04-11 10:00:00+00:00,transition_colour_exit,0.8605969189643466,660.0,-2.4068206530591767,2024-04-11 10:00:00+00:00,transition_colour_exit,0.8605969189643466,660.0,6.762245405712575,0.0,loss_to_loss,0.5,2024-04-11 08:10:00+00:00,0.00121777123763267,0.5,2.1777123763266992,True
2024-04-10T19:00:00+00:00_L::control1,2024-04-10 18:00:00+00:00,159.35474384792593,2024-04-11 10:00:00+00:00,transition_colour_exit,2.1792812192049094,960.0,141.5086441144642,2024-04-11 10:00:00+00:00,transition_colour_exit,2.1792812192049094,960.0,-17.846099733461728,0.0,win_to_win,0.5,2024-04-11 00:35:00+00:00,0.007183127219050123,0.5,61.831272190501224,True
2024-04-10T19:00:00+00:00_L::control2,2024-04-10 22:00:00+00:00,66.4449170760162,2024-04-11 10:00:00+00:00,transition_colour_exit,1.538285345478092,720.0,48.76170370190726,2024-04-11 10:00:00+00:00,transition_colour_exit,1.538285345478092,720.0,-17.683213374108938,0.0,win_to_win,0.5,2024-04-11 00:35:00+00:00,0.002553924516389916,0.5,15.53924516389916,True
2024-04-19T01:00:00+00:00_S::control0,2024-04-13 01:00:00+00:00,-50.53462483044722,2024-04-13 04:00:00+00:00,transition_colour_exit,0.7692535793905069,180.0,-11.634349361522283,2024-04-13 04:00:00+00:00,transition_colour_exit,0.7692535793905069,180.0,38.90027546892494,0.0,loss_to_loss,0.5,2024-04-13 03:20:00+00:00,0.002363296305370133,0.5,13.632963053701328,True
2024-04-19T01:00:00+00:00_S::control1,2024-04-16 05:00:00+00:00,-131.76814191865557,2024-04-16 07:00:00+00:00,transition_colour_exit,0.06264114050874268,120.0,-131.76814191865557,2024-04-16 07:00:00+00:00,transition_colour_exit,0.06264114050874268,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-19T01:00:00+00:00_S::control2,2024-04-18 00:00:00+00:00,-11.661267976820193,2024-04-18 00:45:00+00:00,transition_colour_exit,0.1895413524015899,45.0,-11.661267976820193,2024-04-18 00:45:00+00:00,transition_colour_exit,0.1895413524015899,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-21T22:00:00+00:00_L::control0,2024-04-22 19:00:00+00:00,40.93433654386748,2024-04-23 03:15:00+00:00,transition_colour_exit,1.7870514090295648,495.0,21.99223019370257,2024-04-23 03:15:00+00:00,transition_colour_exit,1.7870514090295648,495.0,-18.94210635016491,0.0,win_to_win,0.5,2024-04-22 20:45:00+00:00,0.001152506192176883,0.5,1.5250619217688308,True
2024-04-21T22:00:00+00:00_L::control1,2024-04-08 23:00:00+00:00,-58.78609261396049,2024-04-09 00:00:00+00:00,transition_colour_exit,0.1866466140172324,60.0,-58.78609261396049,2024-04-09 00:00:00+00:00,transition_colour_exit,0.1866466140172324,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-21T22:00:00+00:00_L::control2,2024-04-08 19:00:00+00:00,-56.985539488320065,2024-04-09 00:00:00+00:00,transition_colour_exit,0.18995872335846495,300.0,-56.985539488320065,2024-04-09 00:00:00+00:00,transition_colour_exit,0.18995872335846495,300.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-30T08:00:00+00:00_S::control0,2024-04-25 11:00:00+00:00,-123.67902989201872,2024-04-25 16:00:00+00:00,transition_colour_exit,0.6214828567769424,300.0,-123.67902989201872,2024-04-25 16:00:00+00:00,transition_colour_exit,0.6214828567769424,300.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-30T08:00:00+00:00_S::control1,2024-04-25 06:00:00+00:00,-40.457093037737906,2024-04-25 07:15:00+00:00,transition_colour_exit,0.023269985691136114,75.0,-40.457093037737906,2024-04-25 07:15:00+00:00,transition_colour_exit,0.023269985691136114,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-30T08:00:00+00:00_S::control2,2024-04-30 11:00:00+00:00,140.92433982663024,2024-04-30 22:30:00+00:00,transition_colour_exit,2.009063259190568,690.0,102.79321796888732,2024-04-30 22:30:00+00:00,transition_colour_exit,2.009063259190568,690.0,-38.131121857742926,0.0,win_to_win,0.5,2024-04-30 14:45:00+00:00,0.00423310480555722,0.5,32.3310480555722,True
2024-05-06T12:00:00+00:00_S::control0,2024-05-22 14:00:00+00:00,-94.46849779956688,2024-05-22 15:00:00+00:00,transition_colour_exit,0.22397375487710733,60.0,-94.46849779956688,2024-05-22 15:00:00+00:00,transition_colour_exit,0.22397375487710733,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-06T12:00:00+00:00_S::control1,2024-05-22 13:00:00+00:00,-85.77662934251994,2024-05-22 15:00:00+00:00,transition_colour_exit,0.327118792656021,120.0,-85.77662934251994,2024-05-22 15:00:00+00:00,transition_colour_exit,0.327118792656021,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-06T12:00:00+00:00_S::control2,2024-05-14 14:00:00+00:00,-117.62222199445559,2024-05-14 14:35:00+00:00,hard_stop,0.9865358522264225,35.0,-117.62222199445559,2024-05-14 14:35:00+00:00,hard_stop,0.9865358522264225,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-07T11:00:00+00:00_S::control0,2024-05-29 16:00:00+00:00,-66.95518480812844,2024-05-29 22:00:00+00:00,transition_colour_exit,0.47937929265054263,360.0,-66.95518480812844,2024-05-29 22:00:00+00:00,transition_colour_exit,0.47937929265054263,360.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-07T11:00:00+00:00_S::control1,2024-05-06 17:00:00+00:00,-76.9356949462052,2024-05-06 21:30:00+00:00,transition_colour_exit,0.726552117037665,270.0,-76.9356949462052,2024-05-06 21:30:00+00:00,transition_colour_exit,0.726552117037665,270.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-07T11:00:00+00:00_S::control2,2024-05-31 17:00:00+00:00,-99.9214175115992,2024-05-31 19:45:00+00:00,hard_stop,0.08359785773222979,165.0,-99.9214175115992,2024-05-31 19:45:00+00:00,hard_stop,0.08359785773222979,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-10T14:00:00+00:00_S::control0,2024-05-14 15:00:00+00:00,-34.36904829327235,2024-05-14 15:30:00+00:00,transition_colour_exit,0.0684704344915231,30.0,-34.36904829327235,2024-05-14 15:30:00+00:00,transition_colour_exit,0.0684704344915231,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-10T14:00:00+00:00_S::control1,2024-05-14 17:00:00+00:00,-53.69200945980477,2024-05-14 20:45:00+00:00,transition_colour_exit,0.16027605988126253,225.0,-53.69200945980477,2024-05-14 20:45:00+00:00,transition_colour_exit,0.16027605988126253,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-10T14:00:00+00:00_S::control2,2024-05-31 16:00:00+00:00,-90.21761510035863,2024-05-31 20:00:00+00:00,transition_colour_exit,0.3725203548707671,240.0,-90.21761510035863,2024-05-31 20:00:00+00:00,transition_colour_exit,0.3725203548707671,240.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-12T08:00:00+00:00_L::control0,2024-05-15 11:00:00+00:00,-81.45385716612827,2024-05-15 11:40:00+00:00,hard_stop,0.3982948927967272,40.0,-81.45385716612827,2024-05-15 11:40:00+00:00,hard_stop,0.3982948927967272,40.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-12T08:00:00+00:00_L::control1,2024-05-30 06:00:00+00:00,-77.8134012744369,2024-05-30 06:40:00+00:00,hard_stop,0.09060114572937905,40.0,-77.8134012744369,2024-05-30 06:40:00+00:00,hard_stop,0.09060114572937905,40.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-12T08:00:00+00:00_L::control2,2024-05-15 10:00:00+00:00,-78.94883874091317,2024-05-15 11:40:00+00:00,hard_stop,0.9194079924824977,100.0,-78.94883874091317,2024-05-15 11:40:00+00:00,hard_stop,0.9194079924824977,100.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-13T06:00:00+00:00_L::control0,2024-05-14 06:00:00+00:00,-140.33432316520876,2024-05-14 06:15:00+00:00,hard_stop,0.00013246693897870672,15.0,-140.33432316520876,2024-05-14 06:15:00+00:00,hard_stop,0.00013246693897870672,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-13T06:00:00+00:00_L::control1,2024-05-18 10:00:00+00:00,-46.768995633837946,2024-05-18 13:15:00+00:00,transition_colour_exit,0.3910182672431536,195.0,-46.768995633837946,2024-05-18 13:15:00+00:00,transition_colour_exit,0.3910182672431536,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-13T06:00:00+00:00_L::control2,2024-05-25 08:00:00+00:00,4.507950175409743,2024-05-25 16:00:00+00:00,transition_colour_exit,1.3088181104802876,480.0,12.289406165821877,2024-05-25 16:00:00+00:00,transition_colour_exit,1.3088181104802876,480.0,7.781455990412134,0.0,win_to_win,0.5,2024-05-25 12:05:00+00:00,0.0020035431078117005,0.5,10.035431078117005,True
2024-05-20T04:00:00+00:00_L::control0,2024-05-25 05:00:00+00:00,0.7039036454270682,2024-05-25 16:00:00+00:00,transition_colour_exit,1.5098960270580737,660.0,8.482406770641289,2024-05-25 16:00:00+00:00,transition_colour_exit,1.5098960270580737,660.0,7.77850312521422,0.0,win_to_win,0.5,2024-05-25 12:05:00+00:00,0.0018130454947927754,0.5,8.130454947927754,True
2024-05-20T04:00:00+00:00_L::control1,2024-05-25 03:00:00+00:00,-36.11183268101391,2024-05-25 03:30:00+00:00,transition_colour_exit,0.1401417764643779,30.0,-36.11183268101391,2024-05-25 03:30:00+00:00,transition_colour_exit,0.1401417764643779,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-20T04:00:00+00:00_L::control2,2024-05-06 05:00:00+00:00,-42.44319067360778,2024-05-06 11:00:00+00:00,transition_colour_exit,2.357659964339062,360.0,19.774321249337884,2024-05-06 11:00:00+00:00,transition_colour_exit,2.357659964339062,360.0,62.21751192294566,0.0,loss_to_win,0.5,2024-05-06 10:30:00+00:00,0.005099591658614178,0.5,40.995916586141774,True
2024-05-20T06:00:00+00:00_S::control0,2024-05-11 11:00:00+00:00,-25.893508580157025,2024-05-11 13:30:00+00:00,transition_colour_exit,0.3794685594349114,150.0,-25.893508580157025,2024-05-11 13:30:00+00:00,transition_colour_exit,0.3794685594349114,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-20T06:00:00+00:00_S::control1,2024-05-27 07:00:00+00:00,-71.56048306339756,2024-05-27 08:15:00+00:00,transition_colour_exit,0.10209885339344986,75.0,-71.56048306339756,2024-05-27 08:15:00+00:00,transition_colour_exit,0.10209885339344986,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-20T06:00:00+00:00_S::control2,2024-05-11 09:00:00+00:00,-32.5530791238826,2024-05-11 10:15:00+00:00,transition_colour_exit,0.1504212812277789,75.0,-32.5530791238826,2024-05-11 10:15:00+00:00,transition_colour_exit,0.1504212812277789,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-23T11:00:00+00:00_L::control0,2024-05-12 15:00:00+00:00,-5.548542348166023,2024-05-12 21:15:00+00:00,transition_colour_exit,2.600425670576117,375.0,-2.1727210754240827,2024-05-12 21:15:00+00:00,transition_colour_exit,2.600425670576117,375.0,3.3758212727419408,0.0,loss_to_loss,0.5,2024-05-12 17:05:00+00:00,0.001060155009865893,0.5,0.6015500986589293,True
2024-05-23T11:00:00+00:00_L::control1,2024-05-10 12:00:00+00:00,-91.61333334468112,2024-05-10 13:30:00+00:00,hard_stop,0.4002060001581665,90.0,-91.61333334468112,2024-05-10 13:30:00+00:00,hard_stop,0.4002060001581665,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-23T11:00:00+00:00_L::control2,2024-05-19 12:00:00+00:00,-66.47082175760487,2024-05-19 12:25:00+00:00,hard_stop,0.01406362417797884,25.0,-66.47082175760487,2024-05-19 12:25:00+00:00,hard_stop,0.01406362417797884,25.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-26T13:00:00+00:00_L::control0,2024-05-18 12:00:00+00:00,-55.78412810064546,2024-05-18 13:00:00+00:00,hard_stop,0.19754654710577585,60.0,-55.78412810064546,2024-05-18 13:00:00+00:00,hard_stop,0.19754654710577585,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-26T13:00:00+00:00_L::control1,2024-05-05 14:00:00+00:00,-69.77526025248369,2024-05-05 14:35:00+00:00,hard_stop,0.0394788821107457,35.0,-69.77526025248369,2024-05-05 14:35:00+00:00,hard_stop,0.0394788821107457,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-26T13:00:00+00:00_L::control2,2024-05-13 17:00:00+00:00,-72.45703688452453,2024-05-13 17:10:00+00:00,hard_stop,0.050092197194736926,10.0,-72.45703688452453,2024-05-13 17:10:00+00:00,hard_stop,0.050092197194736926,10.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-05-30T06:00:00+00:00_S::control0,2024-05-09 09:00:00+00:00,-45.75100296813293,2024-05-09 12:45:00+00:00,transition_colour_exit,1.9717438598672052,225.0,-19.176424540917598,2024-05-09 12:45:00+00:00,transition_colour_exit,1.9717438598672052,225.0,26.574578427215332,0.0,loss_to_loss,0.5,2024-05-09 11:50:00+00:00,0.001369907694314887,0.5,3.699076943148869,True
2024-05-30T06:00:00+00:00_S::control1,2024-05-11 10:00:00+00:00,-13.464481592170268,2024-05-11 10:15:00+00:00,transition_colour_exit,0.1827933177762401,15.0,-13.464481592170268,2024-05-11 10:15:00+00:00,transition_colour_exit,0.1827933177762401,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
