code,version,timeframe,rows,cycle_bars,ready_bars,signals,first_ready,control_unmatched,status,skips,control_skips
sz.002097,v8,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sz.002097,v1,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002097,v8,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002098,v1,1D,4545,4204,726,0,2023-09-13,0,evaluated,{},{}
sz.002098,v8,1D,4545,4204,726,0,2023-09-13,0,evaluated,{},{}
sz.002098,v1,1W,4545,891,154,0,2023-09-15,0,evaluated,{},{}
sz.002098,v8,1W,4545,891,154,1,2023-09-15,0,evaluated,{},{}
sz.002099,v1,1D,4545,4338,726,1,2023-09-13,0,evaluated,{},{}
sz.002099,v8,1D,4545,4338,726,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002099,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002099,v8,1W,4545,921,154,1,2023-09-15,1,evaluated,{},{}
sz.002100,v1,1D,4545,4434,726,0,2023-09-13,0,evaluated,{},{}
sz.002100,v8,1D,4545,4434,726,1,2023-09-13,0,evaluated,{},{}
sz.002100,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002100,v8,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002101,v1,1D,4545,4414,726,0,2023-09-13,0,evaluated,{},{}
sz.002101,v8,1D,4545,4414,726,2,2023-09-13,0,evaluated,{},{}
sz.002101,v1,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002101,v8,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002102,v1,1D,4545,4157,725,0,2023-09-13,0,evaluated,{},{}
sz.002102,v8,1D,4545,4157,725,0,2023-09-13,0,evaluated,{},{}
sz.002102,v1,1W,4545,892,154,0,2023-09-15,0,evaluated,{},{}
sz.002102,v8,1W,4545,892,154,2,2023-09-15,0,evaluated,{},{'signal_while_in_position': 1}
sz.002103,v1,1D,4545,4216,726,1,2023-09-13,0,evaluated,{},{}
sz.002103,v8,1D,4545,4216,726,2,2023-09-13,0,evaluated,{'stop_limit_down': 1},{}
sz.002103,v1,1W,4545,892,154,0,2023-09-15,0,evaluated,{},{}
sz.002103,v8,1W,4545,892,154,0,2023-09-15,0,evaluated,{},{}
sz.002104,v1,1D,4545,4475,726,0,2023-09-13,0,evaluated,{},{}
sz.002104,v8,1D,4545,4475,726,0,2023-09-13,0,evaluated,{},{}
sz.002104,v1,1W,4545,947,154,0,2023-09-15,0,evaluated,{},{}
sz.002104,v8,1W,4545,947,154,0,2023-09-15,0,evaluated,{},{}
sz.002105,v1,1D,4545,4516,726,0,2023-09-13,0,evaluated,{},{}
sz.002105,v8,1D,4545,4516,726,0,2023-09-13,0,evaluated,{},{}
sz.002105,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002105,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002106,v1,1D,4545,4384,726,0,2023-09-13,0,evaluated,{},{}
sz.002106,v8,1D,4545,4384,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002106,v1,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002106,v8,1W,4545,925,154,3,2023-09-15,0,evaluated,{},{'signal_while_in_position': 1}
sz.002107,v1,1D,4545,4507,726,0,2023-09-13,0,evaluated,{},{}
sz.002107,v8,1D,4545,4507,726,2,2023-09-13,0,evaluated,{},{}
sz.002107,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002107,v8,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002108,v1,1D,4545,4484,726,0,2023-09-13,0,evaluated,{},{}
sz.002108,v8,1D,4545,4484,726,0,2023-09-13,0,evaluated,{},{}
sz.002108,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sz.002108,v8,1W,4545,951,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002109,v1,1D,4545,4348,725,0,2023-09-13,0,evaluated,{},{}
sz.002109,v8,1D,4545,4348,725,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002109,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002109,v8,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002110,v1,1D,4545,4249,726,0,2023-09-13,0,evaluated,{},{}
sz.002110,v8,1D,4545,4249,726,0,2023-09-13,0,evaluated,{},{}
sz.002110,v1,1W,4545,905,154,0,2023-09-15,0,evaluated,{},{}
sz.002110,v8,1W,4545,905,154,0,2023-09-15,0,evaluated,{},{}
sz.002111,v1,1D,4545,4430,726,0,2023-09-13,0,evaluated,{},{}
sz.002111,v8,1D,4545,4430,726,1,2023-09-13,0,evaluated,{},{}
sz.002111,v1,1W,4545,940,154,0,2023-09-15,0,evaluated,{},{}
sz.002111,v8,1W,4545,940,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002112,v1,1D,4545,4194,726,1,2023-09-13,0,evaluated,{},{}
sz.002112,v8,1D,4545,4194,726,1,2023-09-13,0,evaluated,{},{}
sz.002112,v1,1W,4545,889,154,0,2023-09-15,0,evaluated,{},{}
sz.002112,v8,1W,4545,889,154,0,2023-09-15,0,evaluated,{},{}
sz.002114,v1,1D,4545,4338,722,0,2023-09-13,0,evaluated,{},{}
sz.002114,v8,1D,4545,4338,722,1,2023-09-13,0,evaluated,{},{}
sz.002114,v1,1W,4545,922,154,0,2023-09-15,0,evaluated,{},{}
sz.002114,v8,1W,4545,922,154,0,2023-09-15,0,evaluated,{},{}
sz.002115,v1,1D,4545,4349,726,0,2023-09-13,0,evaluated,{},{}
sz.002115,v8,1D,4545,4349,726,0,2023-09-13,0,evaluated,{},{}
sz.002115,v1,1W,4545,926,154,0,2023-09-15,0,evaluated,{},{}
sz.002115,v8,1W,4545,926,154,0,2023-09-15,0,evaluated,{},{}
sz.002116,v1,1D,4545,4466,726,1,2023-09-13,0,evaluated,{},{}
sz.002116,v8,1D,4545,4466,726,1,2023-09-13,0,evaluated,{},{}
sz.002116,v1,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002116,v8,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002117,v1,1D,4545,4514,726,0,2023-09-13,0,evaluated,{},{}
sz.002117,v8,1D,4545,4514,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002117,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002117,v8,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002119,v1,1D,4545,4417,726,0,2023-09-13,0,evaluated,{},{}
sz.002119,v8,1D,4545,4417,726,1,2023-09-13,0,evaluated,{},{}
sz.002119,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002119,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002120,v1,1D,4545,4419,726,0,2023-09-13,0,evaluated,{},{}
sz.002120,v8,1D,4545,4419,726,3,2023-09-13,0,evaluated,{},{}
sz.002120,v1,1W,4545,936,154,0,2023-09-15,0,evaluated,{},{}
sz.002120,v8,1W,4545,936,154,0,2023-09-15,0,evaluated,{},{}
sz.002121,v1,1D,4545,4345,726,0,2023-09-13,0,evaluated,{},{}
sz.002121,v8,1D,4545,4345,726,0,2023-09-13,0,evaluated,{},{}
sz.002121,v1,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002121,v8,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002122,v1,1D,4545,4337,725,0,2023-09-13,0,evaluated,{},{}
sz.002122,v8,1D,4545,4337,725,0,2023-09-13,0,evaluated,{},{}
sz.002122,v1,1W,4545,919,154,0,2023-09-15,0,evaluated,{},{}
sz.002122,v8,1W,4545,919,154,1,2023-09-15,0,evaluated,{'entry_limit_up': 1},{}
sz.002123,v1,1D,4545,4391,716,0,2023-09-13,0,evaluated,{},{}
sz.002123,v8,1D,4545,4391,716,1,2023-09-13,0,evaluated,{},{}
sz.002123,v1,1W,4545,932,153,0,2023-09-15,0,evaluated,{},{}
sz.002123,v8,1W,4545,932,153,0,2023-09-15,0,evaluated,{},{}
sz.002124,v1,1D,4545,4473,724,0,2023-09-13,0,evaluated,{},{}
sz.002124,v8,1D,4545,4473,724,1,2023-09-13,0,evaluated,{},{}
sz.002124,v1,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002124,v8,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002125,v1,1D,4545,4396,726,0,2023-09-13,0,evaluated,{},{}
sz.002125,v8,1D,4545,4396,726,1,2023-09-13,0,evaluated,{},{}
sz.002125,v1,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002125,v8,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002126,v1,1D,4545,4451,726,0,2023-09-13,0,evaluated,{},{}
sz.002126,v8,1D,4545,4451,726,2,2023-09-13,0,evaluated,{},{}
sz.002126,v1,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sz.002126,v8,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sz.002127,v1,1D,4545,4199,726,0,2023-09-13,0,evaluated,{},{}
sz.002127,v8,1D,4545,4199,726,0,2023-09-13,0,evaluated,{},{}
sz.002127,v1,1W,4545,896,154,0,2023-09-15,0,evaluated,{},{}
sz.002127,v8,1W,4545,896,154,0,2023-09-15,0,evaluated,{},{}
sz.002128,v1,1D,4545,4359,717,0,2023-09-13,0,evaluated,{},{}
sz.002128,v8,1D,4545,4359,717,1,2023-09-13,0,evaluated,{},{}
sz.002128,v1,1W,4545,923,152,0,2023-09-15,0,evaluated,{},{}
sz.002128,v8,1W,4545,923,152,0,2023-09-15,0,evaluated,{},{}
sz.002129,v1,1D,4545,4051,726,0,2023-09-13,0,evaluated,{},{}
sz.002129,v8,1D,4545,4051,726,4,2023-09-13,0,evaluated,{'signal_while_in_position': 3},{'signal_while_in_position': 1}
sz.002129,v1,1W,4545,866,154,0,2023-09-15,0,evaluated,{},{}
sz.002129,v8,1W,4545,866,154,0,2023-09-15,0,evaluated,{},{}
sz.002130,v1,1D,4545,4449,726,0,2023-09-13,0,evaluated,{},{}
sz.002130,v8,1D,4545,4449,726,2,2023-09-13,0,evaluated,{},{}
sz.002130,v1,1W,4545,943,154,1,2023-09-15,0,evaluated,{'entry_limit_up': 1},{}
sz.002130,v8,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002131,v1,1D,4545,4199,723,1,2023-09-13,0,evaluated,{'stop_limit_down': 1},{'stop_limit_down': 1}
sz.002131,v8,1D,4545,4199,723,1,2023-09-13,0,evaluated,{},{}
sz.002131,v1,1W,4545,895,154,0,2023-09-15,0,evaluated,{},{}
sz.002131,v8,1W,4545,895,154,1,2023-09-15,0,evaluated,{},{}
sz.002132,v1,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sz.002132,v8,1D,4545,4423,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002132,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002132,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002133,v1,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002133,v8,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002133,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002133,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002134,v1,1D,4545,4393,726,1,2023-09-13,0,evaluated,{},{}
sz.002134,v8,1D,4545,4393,726,2,2023-09-13,0,evaluated,{},{}
sz.002134,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002134,v8,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002135,v1,1D,4545,4495,726,1,2023-09-13,0,evaluated,{},{}
sz.002135,v8,1D,4545,4495,726,1,2023-09-13,0,evaluated,{},{}
sz.002135,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002135,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002136,v1,1D,4545,4519,724,1,2023-09-13,0,evaluated,{},{}
sz.002136,v8,1D,4545,4519,724,0,2023-09-13,0,evaluated,{},{}
sz.002136,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002136,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002137,v1,1D,4545,4349,726,0,2023-09-13,0,evaluated,{},{}
sz.002137,v8,1D,4545,4349,726,0,2023-09-13,0,evaluated,{},{}
sz.002137,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002137,v8,1W,4545,921,154,1,2023-09-15,0,evaluated,{'entry_limit_up': 1},{}
sz.002138,v1,1D,4545,4521,726,0,2023-09-13,0,evaluated,{},{}
sz.002138,v8,1D,4545,4521,726,4,2023-09-13,0,evaluated,{'entry_limit_up': 1},{'signal_while_in_position': 1}
sz.002138,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002138,v8,1W,4545,957,154,1,2023-09-15,0,evaluated,{},{}
sz.002139,v1,1D,4545,4494,726,0,2023-09-13,0,evaluated,{},{}
sz.002139,v8,1D,4545,4494,726,1,2023-09-13,0,evaluated,{},{}
sz.002139,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002139,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002140,v1,1D,4545,4519,726,0,2023-09-13,0,evaluated,{},{}
sz.002140,v8,1D,4545,4519,726,0,2023-09-13,0,evaluated,{},{}
sz.002140,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002140,v8,1W,4545,955,154,1,2023-09-15,0,evaluated,{},{}
sz.002141,v1,1D,4545,4336,724,0,2023-09-13,0,evaluated,{},{}
sz.002141,v8,1D,4545,4336,724,2,2023-09-13,0,evaluated,{},{}
sz.002141,v1,1W,4545,920,154,0,2023-09-15,0,evaluated,{},{}
sz.002141,v8,1W,4545,920,154,0,2023-09-15,0,evaluated,{},{}
sz.002142,v1,1D,4545,4523,726,0,2023-09-13,0,evaluated,{},{}
sz.002142,v8,1D,4545,4523,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 2},{'signal_while_in_position': 1}
sz.002142,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002142,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002144,v1,1D,4545,4498,726,1,2023-09-13,0,evaluated,{},{}
sz.002144,v8,1D,4545,4498,726,0,2023-09-13,0,evaluated,{},{}
sz.002144,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002144,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002145,v1,1D,4545,4151,726,2,2023-09-13,0,evaluated,{},{}
sz.002145,v8,1D,4545,4151,726,1,2023-09-13,0,evaluated,{},{}
sz.002145,v1,1W,4545,890,154,1,2023-09-15,0,evaluated,{},{}
sz.002145,v8,1W,4545,890,154,0,2023-09-15,0,evaluated,{},{}
sz.002146,v1,1D,4545,4483,726,0,2023-09-13,0,evaluated,{},{}
sz.002146,v8,1D,4545,4483,726,2,2023-09-13,0,evaluated,{},{}
sz.002146,v1,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sz.002146,v8,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sz.002148,v1,1D,4545,4459,726,0,2023-09-13,0,evaluated,{},{}
sz.002148,v8,1D,4545,4459,726,1,2023-09-13,0,evaluated,{},{}
sz.002148,v1,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002148,v8,1W,4545,945,154,1,2023-09-15,0,evaluated,{},{}
sz.002149,v1,1D,4545,4356,726,0,2023-09-13,0,evaluated,{},{}
sz.002149,v8,1D,4545,4356,726,0,2023-09-13,0,evaluated,{},{}
sz.002149,v1,1W,4545,923,154,0,2023-09-15,0,evaluated,{},{}
sz.002149,v8,1W,4545,923,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002150,v1,1D,4545,4461,726,0,2023-09-13,0,evaluated,{},{}
sz.002150,v8,1D,4545,4461,726,1,2023-09-13,0,evaluated,{},{}
sz.002150,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002150,v8,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002151,v1,1D,4545,4338,726,0,2023-09-13,0,evaluated,{},{}
sz.002151,v8,1D,4545,4338,726,1,2023-09-13,0,evaluated,{},{}
sz.002151,v1,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sz.002151,v8,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sz.002152,v1,1D,4545,4475,726,0,2023-09-13,0,evaluated,{},{}
sz.002152,v8,1D,4545,4475,726,2,2023-09-13,0,evaluated,{},{}
sz.002152,v1,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002152,v8,1W,4545,945,154,2,2023-09-15,0,evaluated,{'entry_limit_up': 1},{'signal_while_in_position': 1}
sz.002153,v1,1D,4545,4417,723,0,2023-09-13,0,evaluated,{},{}
sz.002153,v8,1D,4545,4417,723,2,2023-09-13,0,evaluated,{},{}
sz.002153,v1,1W,4545,936,154,0,2023-09-15,0,evaluated,{},{}
sz.002153,v8,1W,4545,936,154,0,2023-09-15,0,evaluated,{},{}
sz.002154,v1,1D,4545,4517,726,1,2023-09-13,0,evaluated,{},{}
sz.002154,v8,1D,4545,4517,726,3,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sz.002154,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002154,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002155,v1,1D,4545,4450,711,0,2023-09-13,0,evaluated,{},{}
sz.002155,v8,1D,4545,4450,711,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002155,v1,1W,4545,941,152,0,2023-09-15,0,evaluated,{},{}
sz.002155,v8,1W,4545,941,152,0,2023-09-15,0,evaluated,{},{}
sz.002156,v1,1D,4545,4434,726,0,2023-09-13,0,evaluated,{},{}
sz.002156,v8,1D,4545,4434,726,3,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002156,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002156,v8,1W,4545,942,154,1,2023-09-15,0,evaluated,{},{}
sz.002157,v1,1D,4545,4428,724,0,2023-09-13,0,evaluated,{},{}
sz.002157,v8,1D,4545,4428,724,3,2023-09-13,0,evaluated,{'entry_st': 1},{'entry_st': 1}
sz.002157,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002157,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002158,v1,1D,4545,4524,726,1,2023-09-13,0,evaluated,{},{}
sz.002158,v8,1D,4545,4524,726,0,2023-09-13,0,evaluated,{},{}
sz.002158,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002158,v8,1W,4545,956,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002159,v1,1D,4545,4375,726,0,2023-09-13,0,evaluated,{},{}
sz.002159,v8,1D,4545,4375,726,1,2023-09-13,0,evaluated,{},{}
sz.002159,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002159,v8,1W,4545,929,154,1,2023-09-15,0,evaluated,{},{}
sz.002160,v1,1D,4545,4249,721,1,2023-09-13,0,evaluated,{},{}
sz.002160,v8,1D,4545,4249,721,0,2023-09-13,0,evaluated,{},{}
sz.002160,v1,1W,4545,904,154,0,2023-09-15,0,evaluated,{},{}
sz.002160,v8,1W,4545,904,154,0,2023-09-15,0,evaluated,{},{}
sz.002161,v1,1D,4545,4379,726,0,2023-09-13,0,evaluated,{},{}
sz.002161,v8,1D,4545,4379,726,0,2023-09-13,0,evaluated,{},{}
sz.002161,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002161,v8,1W,4545,929,154,2,2023-09-15,0,evaluated,{},{}
sz.002162,v1,1D,4545,4389,726,0,2023-09-13,0,evaluated,{},{}
sz.002162,v8,1D,4545,4389,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002162,v1,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sz.002162,v8,1W,4545,930,154,1,2023-09-15,0,evaluated,{},{}
sz.002163,v1,1D,4545,4372,726,0,2023-09-13,0,evaluated,{},{}
sz.002163,v8,1D,4545,4372,726,0,2023-09-13,0,evaluated,{},{}
sz.002163,v1,1W,4545,931,154,0,2023-09-15,0,evaluated,{},{}
sz.002163,v8,1W,4545,931,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002164,v1,1D,4545,4354,726,0,2023-09-13,0,evaluated,{},{}
sz.002164,v8,1D,4545,4354,726,0,2023-09-13,0,evaluated,{},{}
sz.002164,v1,1W,4545,924,154,0,2023-09-15,0,evaluated,{},{}
sz.002164,v8,1W,4545,924,154,1,2023-09-15,0,evaluated,{},{}
sz.002165,v1,1D,4545,4447,726,0,2023-09-13,0,evaluated,{},{}
sz.002165,v8,1D,4545,4447,726,1,2023-09-13,0,evaluated,{},{}
sz.002165,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002165,v8,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002166,v1,1D,4545,4398,716,0,2023-09-13,0,evaluated,{},{}
sz.002166,v8,1D,4545,4398,716,1,2023-09-13,0,evaluated,{},{}
sz.002166,v1,1W,4545,937,153,0,2023-09-15,0,evaluated,{},{}
sz.002166,v8,1W,4545,937,153,0,2023-09-15,0,evaluated,{},{}
sz.002167,v1,1D,4545,4374,726,0,2023-09-13,0,evaluated,{},{}
sz.002167,v8,1D,4545,4374,726,1,2023-09-13,0,evaluated,{},{}
sz.002167,v1,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002167,v8,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002168,v1,1D,4545,4113,723,0,2023-09-13,0,evaluated,{},{}
sz.002168,v8,1D,4545,4113,723,1,2023-09-13,0,evaluated,{},{}
sz.002168,v1,1W,4545,876,154,0,2023-09-15,0,evaluated,{},{}
sz.002168,v8,1W,4545,876,154,0,2023-09-15,0,evaluated,{},{}
sz.002169,v1,1D,4545,4453,718,0,2023-09-13,0,evaluated,{},{}
sz.002169,v8,1D,4545,4453,718,0,2023-09-13,0,evaluated,{},{}
sz.002169,v1,1W,4545,945,152,0,2023-09-15,0,evaluated,{},{}
sz.002169,v8,1W,4545,945,152,0,2023-09-15,0,evaluated,{},{}
sz.002170,v1,1D,4545,4417,726,0,2023-09-13,0,evaluated,{},{}
sz.002170,v8,1D,4545,4417,726,0,2023-09-13,0,evaluated,{},{}
sz.002170,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002170,v8,1W,4545,939,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002171,v1,1D,4545,4289,726,0,2023-09-13,0,evaluated,{},{}
sz.002171,v8,1D,4545,4289,726,0,2023-09-13,0,evaluated,{},{}
sz.002171,v1,1W,4545,910,154,0,2023-09-15,0,evaluated,{},{}
sz.002171,v8,1W,4545,910,154,0,2023-09-15,0,evaluated,{},{}
sz.002172,v1,1D,4545,4432,721,0,2023-09-13,0,evaluated,{},{}
sz.002172,v8,1D,4545,4432,721,3,2023-09-13,0,evaluated,{'signal_while_in_position': 2},{'signal_while_in_position': 1}
sz.002172,v1,1W,4545,943,154,1,2023-09-15,0,evaluated,{},{}
sz.002172,v8,1W,4545,943,154,1,2023-09-15,0,evaluated,{},{}
sz.002173,v1,1D,4545,4365,726,0,2023-09-13,0,evaluated,{},{}
sz.002173,v8,1D,4545,4365,726,0,2023-09-13,0,evaluated,{},{}
sz.002173,v1,1W,4545,924,154,0,2023-09-15,0,evaluated,{},{}
sz.002173,v8,1W,4545,924,154,0,2023-09-15,0,evaluated,{},{}
sz.002174,v1,1D,4545,4266,726,0,2023-09-13,0,evaluated,{},{}
sz.002174,v8,1D,4545,4266,726,2,2023-09-13,0,evaluated,{},{}
sz.002174,v1,1W,4545,906,154,0,2023-09-15,0,evaluated,{},{}
sz.002174,v8,1W,4545,906,154,0,2023-09-15,0,evaluated,{},{}
sz.002175,v1,1D,4545,4125,715,0,2023-09-13,0,evaluated,{},{}
sz.002175,v8,1D,4545,4125,715,0,2023-09-13,0,evaluated,{},{}
sz.002175,v1,1W,4545,881,153,0,2023-09-15,0,evaluated,{},{}
sz.002175,v8,1W,4545,881,153,0,2023-09-15,0,evaluated,{},{}
sz.002176,v1,1D,4545,4383,721,0,2023-09-13,0,evaluated,{},{}
sz.002176,v8,1D,4545,4383,721,1,2023-09-13,0,evaluated,{},{}
sz.002176,v1,1W,4545,935,154,0,2023-09-15,0,evaluated,{},{}
sz.002176,v8,1W,4545,935,154,0,2023-09-15,0,evaluated,{},{}
sz.002177,v1,1D,4545,4492,726,0,2023-09-13,0,evaluated,{},{}
sz.002177,v8,1D,4545,4492,726,0,2023-09-13,0,evaluated,{},{}
sz.002177,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002177,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002178,v1,1D,4545,4429,726,0,2023-09-13,0,evaluated,{},{}
sz.002178,v8,1D,4545,4429,726,1,2023-09-13,0,evaluated,{},{}
sz.002178,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002178,v8,1W,4545,942,154,1,2023-09-15,0,evaluated,{},{}
sz.002179,v1,1D,4545,4527,726,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002179,v8,1D,4545,4527,726,0,2023-09-13,0,evaluated,{},{}
sz.002179,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002179,v8,1W,4545,956,154,3,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 2}
sz.002180,v1,1D,4545,4199,726,0,2023-09-13,0,evaluated,{},{}
sz.002180,v8,1D,4545,4199,726,2,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sz.002180,v1,1W,4545,896,154,0,2023-09-15,0,evaluated,{},{}
sz.002180,v8,1W,4545,896,154,0,2023-09-15,0,evaluated,{},{}
sz.002181,v1,1D,4545,4428,726,0,2023-09-13,0,evaluated,{},{}
sz.002181,v8,1D,4545,4428,726,0,2023-09-13,0,evaluated,{},{}
sz.002181,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002181,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002182,v1,1D,4545,4514,726,1,2023-09-13,0,evaluated,{},{}
sz.002182,v8,1D,4545,4514,726,1,2023-09-13,0,evaluated,{},{}
sz.002182,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002182,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002183,v1,1D,4545,4371,726,0,2023-09-13,0,evaluated,{},{}
sz.002183,v8,1D,4545,4371,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
