signal_i,signal_time,side,trend_ewmac_forecast,trend_donchian_forecast,trend_ensemble_forecast,trend_ensemble_horizon_dispersion,ewmac_only_score,donchian_only_score,trend_only_score,dense_only_score,trend_component_consensus,trend_quality,passes_soft_l0,passes_soft_l1,passes_soft_l2,passes_soft_l3,selected_profile,selected_gate_pass,outcome_label_included,training_eligible
139917,2025-12-31 02:45:00+00:00,long,0.32998439805310853,0.40073700745771906,0.36536070275541377,0.18750711687653046,0.6649921990265543,0.7003685037288595,0.6826803513777069,0.6892100435347887,1.0,0.6839862898091232,True,True,True,True,soft_l2,True,False,False
140376,2026-01-04 21:30:00+00:00,long,0.23374118385066742,0.04263677709037922,0.13818898047052333,0.1656850537458299,0.6168705919253337,0.5213183885451896,0.5690944902352617,0.8141011598783244,0.8333333333333334,0.6180958241638743,True,True,True,True,soft_l2,True,False,False
140452,2026-01-05 16:30:00+00:00,long,0.30726772531726404,0.22484842457189214,0.26605807494457806,0.07712941043786999,0.653633862658632,0.612424212285946,0.633029037472289,0.7685288149789368,1.0,0.6601289929736185,True,True,True,True,soft_l2,True,False,False
140528,2026-01-06 11:30:00+00:00,long,0.5571983089776888,0.4459473805070737,0.5015728447423813,0.18359972560855212,0.7785991544888444,0.7229736902535369,0.7507864223711906,0.6127459083133049,1.0,0.7231783195596135,True,True,True,True,soft_l2,True,False,False
140568,2026-01-06 21:30:00+00:00,long,0.4014653520080859,0.7515590403749446,0.5765121961915152,0.1987821543925424,0.700732676004043,0.8757795201874723,0.7882560980957576,0.7828600488798898,1.0,0.787176888252584,True,True,True,True,soft_l2,True,False,False
140804,2026-01-09 08:30:00+00:00,short,-0.3512240335367671,-0.7039664861983077,-0.5275952598675374,0.30158698937208,0.6756120167683836,0.8519832430991539,0.7637976299337688,0.8019758413903051,1.0,0.7714332722250761,True,True,True,True,soft_l2,True,False,False
140847,2026-01-09 19:15:00+00:00,short,-0.22952385374660197,-0.6159322751322743,-0.42272806443943817,0.20102407615862,0.614761926873301,0.8079661375661371,0.7113640322197191,0.7897640901352445,1.0,0.7270440438028243,True,True,True,True,soft_l2,True,False,False
141385,2026-01-15 09:45:00+00:00,long,0.4664539610909615,0.7208515803971016,0.5936527707440316,0.22774135429423384,0.7332269805454807,0.8604257901985508,0.7968263853720158,0.6550880096681353,1.0,0.7684787102312398,True,True,True,True,soft_l2,True,False,False
141819,2026-01-19 22:15:00+00:00,short,-0.545183299355967,-0.3180890936834541,-0.4316361965197106,0.27546873357462837,0.7725916496779834,0.6590445468417271,0.7158180982598553,0.724318359454422,1.0,0.7175181504987688,True,True,True,True,soft_l2,True,False,False
141990,2026-01-21 17:00:00+00:00,short,-0.5187683013144725,-1.0,-0.7593841506572362,0.265334195970791,0.7593841506572363,1.0,0.8796920753286182,0.7010248993924703,1.0,0.8439586401413885,True,True,True,True,soft_l2,True,False,False
142563,2026-01-27 16:15:00+00:00,long,0.3235749127084668,0.7105897247406618,0.5170823187245642,0.20624317661366529,0.6617874563542334,0.8552948623703309,0.7585411593622822,0.8765393099175166,1.0,0.7821407894733291,True,True,True,True,soft_l2,True,False,False
142638,2026-01-28 11:00:00+00:00,long,0.6404686786178433,0.3342883744468183,0.48737852653233077,0.27254541755985784,0.8202343393089216,0.6671441872234092,0.7436892632661654,0.6250770927262261,1.0,0.7199668291581776,True,True,True,True,soft_l2,True,False,False
143181,2026-02-03 02:45:00+00:00,short,-0.028663202185210814,-0.6062593391997345,-0.3174612706924727,0.507004490426383,0.5143316010926055,0.8031296695998673,0.6587306353462363,0.46052973983270135,0.5,0.6190904562435293,True,True,True,True,soft_l2,True,False,False
143265,2026-02-03 23:45:00+00:00,short,-0.28549783524151245,0.038439471942416405,-0.12352918164954801,0.21618626699739943,0.6427489176207563,0.4807802640287918,0.561764590824774,0.42650738332578597,0.6666666666666666,0.5347131493249764,True,True,False,False,soft_l2,False,False,False
143918,2026-02-10 19:00:00+00:00,short,-0.40006803000133306,-0.33972417922723563,-0.36989610461428435,0.23372247754111775,0.7000340150006665,0.6698620896136178,0.6849480523071422,0.5289950069829138,1.0,0.6537574432422966,True,True,True,True,soft_l2,True,False,False
144098,2026-02-12 16:00:00+00:00,short,-0.2013045018382652,-0.9252349808798824,-0.5632697413590738,0.3935231859315702,0.6006522509191325,0.9626174904399412,0.7816348706795369,0.6869233361200542,1.0,0.7626925637676404,True,True,True,True,soft_l2,True,False,False
144480,2026-02-16 15:30:00+00:00,short,-0.27524609191188176,-0.8243391274933431,-0.5497926097026126,0.3263446639581546,0.6376230459559409,0.9121695637466716,0.7748963048513062,0.8159835012007252,1.0,0.7831137441211902,True,True,True,True,soft_l2,True,False,False
144537,2026-02-17 05:45:00+00:00,short,-0.13458836503483187,-0.37425359222471527,-0.2544209786297736,0.20706859883091755,0.5672941825174159,0.6871267961123576,0.6272104893148868,0.32715429267909746,1.0,0.567199249987729,True,True,True,False,soft_l2,True,False,False
144753,2026-02-19 11:45:00+00:00,short,-0.34654810637336536,-0.7946377638334287,-0.570592935103397,0.3098892885645517,0.6732740531866827,0.8973188819167144,0.7852964675516985,0.7327502660093347,1.0,0.7747872272432258,True,True,True,True,soft_l2,True,False,False
144852,2026-02-20 12:30:00+00:00,short,-0.12190114668547335,-0.24670534277722211,-0.18430324473134774,0.27419268707474187,0.5609505733427367,0.6233526713886111,0.5921516223656739,0.5730996812518934,0.8333333333333334,0.5883412341429178,True,True,True,False,soft_l2,True,False,False
144936,2026-02-21 09:30:00+00:00,long,0.3931484376172325,0.5937367866980467,0.4934426121576396,0.11607161096145688,0.6965742188086163,0.7968683933490234,0.7467213060788198,0.6818247006547531,1.0,0.7337419849940066,True,True,True,True,soft_l2,True,False,False
145160,2026-02-23 17:30:00+00:00,short,-0.6089477533563336,-0.985524798154556,-0.7972362757554446,0.1967711002531864,0.8044738766781667,0.992762399077278,0.8986181378777223,0.6227930489455464,1.0,0.8434531200912871,True,True,True,True,soft_l2,True,False,False
145490,2026-02-27 04:00:00+00:00,long,0.13927980390342362,0.8043610301263366,0.47182041701488014,0.3986987504363963,0.5696399019517118,0.9021805150631683,0.73591020850744,0.6162820657471793,0.8333333333333334,0.7119845799553879,True,True,True,True,soft_l2,True,False,False
