fold,variant,timeframe_min,side,seed,seed_pairs,seed_matched_pairs,seed_mean_net_r_difference,seed_mean_net_return_difference,seed_match_rate
development,D,240,-1,62,18,17,-0.24321691794823236,-0.04823287959262922,0.9444444444444444
development,D,240,-1,63,18,18,-0.27520439230585936,-0.05134329857243496,1.0
development,D,240,-1,64,18,18,-0.12331305426211486,-0.025692258854299845,1.0
development,D,240,-1,65,18,18,0.036369746424940536,-0.022150440702934156,1.0
development,D,240,-1,66,18,18,-0.014135316474859093,-0.02927136629917375,1.0
development,D,240,-1,67,18,18,-0.393891541196392,-0.05950314261704369,1.0
development,D,240,-1,68,18,18,-0.39450952222143776,-0.05825367450789384,1.0
development,D,240,-1,69,18,17,-0.3160555628106469,-0.04925909618684721,0.9444444444444444
development,D,240,-1,70,18,18,-0.4645669814002201,-0.04866970845486798,1.0
development,D,240,-1,71,18,17,-0.18659895778291252,-0.023882989358247078,0.9444444444444444
development,D,240,-1,72,18,18,-0.2433401402826346,-0.05334369931323379,1.0
development,D,240,-1,73,18,18,-0.2088082115992974,-0.04099068730900571,1.0
development,D,240,-1,74,18,18,0.027137623894922667,-0.023387463882805423,1.0
development,D,240,-1,75,18,18,-0.2264419172470051,-0.03738691435495423,1.0
development,D,240,-1,76,18,18,-0.4873901520676175,-0.06576640810435555,1.0
development,D,240,-1,77,18,18,-0.8202919177522954,-0.07519979769431291,1.0
development,D,240,-1,78,18,18,-0.19753223011279122,-0.036822678701699904,1.0
development,D,240,-1,79,18,18,-0.3711100395306448,-0.05822158257250757,1.0
development,D,240,-1,80,18,18,-0.12674952484897414,-0.031992133630706826,1.0
development,D,240,-1,81,18,18,-0.15979030989101725,-0.03945451581535727,1.0
development,D,240,-1,82,18,17,-0.17201257608500123,-0.03706581230796262,0.9444444444444444
development,D,240,-1,83,18,18,-0.6040955199334324,-0.06175712183696488,1.0
development,D,240,-1,84,18,18,-0.043396526969911066,-0.023192387420734522,1.0
development,D,240,-1,85,18,18,-0.569123046078047,-0.05937616376308484,1.0
development,D,240,-1,86,18,18,-0.323821091201255,-0.04275588011581051,1.0
development,D,240,-1,87,18,18,0.1431774923205955,-0.010423881692394252,1.0
development,D,240,-1,88,18,17,-0.27021468284265276,-0.05260118950378159,0.9444444444444444
development,D,240,-1,89,18,18,-0.04018883763902931,-0.03534458396207993,1.0
development,D,240,-1,90,18,18,-0.36474403793179905,-0.052087146403857205,1.0
development,D,240,-1,91,18,17,-0.218568284890268,-0.03304852811312544,0.9444444444444444
development,D,240,-1,92,18,18,-0.08187714315318462,-0.03443316784088393,1.0
development,D,240,-1,93,18,18,-0.04296288782122961,-0.027103685142302898,1.0
development,D,240,-1,94,18,18,-0.28919277132215415,-0.04858996516013539,1.0
development,D,240,-1,95,18,18,-0.28040906701898866,-0.050837666743168204,1.0
development,D,240,-1,96,18,18,0.009962397210101899,-0.02759741807062016,1.0
development,D,240,-1,97,18,18,-0.3385268644665445,-0.05529928056476777,1.0
development,D,240,-1,98,18,18,-0.5227801527283132,-0.0658405616038756,1.0
development,D,240,1,0,18,17,-4.7544159453483195,-0.020700533024021923,0.9444444444444444
development,D,240,1,1,18,18,-0.18383855021945486,0.018880967063122187,1.0
development,D,240,1,2,18,18,0.6804540491734494,0.058642991691930844,1.0
development,D,240,1,3,18,18,0.23354587933494683,0.020298363659567924,1.0
development,D,240,1,4,18,17,-3.5472272438959855,-0.018115121479744162,0.9444444444444444
development,D,240,1,5,18,18,1.6708692232451563,0.13206616128738194,1.0
development,D,240,1,6,18,18,-1.39432185892304,-0.014720966076207573,1.0
development,D,240,1,7,18,18,-1.0520145658579436,-0.002001708788982796,1.0
development,D,240,1,8,18,17,-1.676527504128516,-0.03993794157607353,0.9444444444444444
development,D,240,1,9,18,18,1.6487941685879808,0.11083679863114983,1.0
development,D,240,1,10,18,18,0.5788649775254987,0.10875697817272993,1.0
development,D,240,1,11,18,18,-0.46068273869209825,0.000233651111378081,1.0
development,D,240,1,12,18,18,0.9917736594401322,0.1231433743174181,1.0
development,D,240,1,13,18,17,-4.227903820723255,-0.03373628800568422,0.9444444444444444
development,D,240,1,14,18,17,0.6954524926999255,0.0678201298363138,0.9444444444444444
development,D,240,1,15,18,18,1.2425219016361282,0.08175423051428728,1.0
development,D,240,1,16,18,17,-3.012551024650319,-0.023956920473471376,0.9444444444444444
development,D,240,1,17,18,18,0.0011781793109025705,0.021181693794777103,1.0
development,D,240,1,18,18,18,1.6343663610604555,0.13238584055061403,1.0
development,D,240,1,19,18,18,0.1538820220830595,0.06346270048446172,1.0
development,D,240,1,20,18,18,-2.8130630585409215,-0.027833439534273436,1.0
development,D,240,1,21,18,17,-2.2551981321100776,-0.002956175798636098,0.9444444444444444
development,D,240,1,22,18,18,0.09672033718759583,0.0841194032287209,1.0
development,D,240,1,23,18,18,-5.103432382528019,-0.05086642797324229,1.0
development,D,240,1,24,18,18,-0.04288510542687454,0.05167987655858068,1.0
development,D,240,1,25,18,17,1.3508320891627363,0.1098928505861384,0.9444444444444444
development,D,240,1,26,18,18,0.8419384187712275,0.07921749534057046,1.0
development,D,240,1,27,18,17,-1.9525674252043874,-0.032501746054503344,0.9444444444444444
development,D,240,1,28,18,18,-0.25695586646743007,0.06622862840953639,1.0
development,D,240,1,29,18,18,-2.952091095872605,-0.027622474192338778,1.0
development,D,240,1,30,18,18,0.14648037034675887,0.07405780626105958,1.0
development,D,240,1,31,18,18,1.1167454571095332,0.10124746479289984,1.0
development,D,240,1,32,18,18,-1.9114327407370932,-0.0316051611612694,1.0
development,D,240,1,33,18,18,0.7622773155726728,0.11030683678266667,1.0
development,D,240,1,34,18,18,1.7916666810000952,0.09364219496350894,1.0
development,D,240,1,35,18,18,-0.12321808668505005,0.028595560238768025,1.0
development,D,240,1,36,18,17,1.4149074637016414,0.14602816347153508,0.9444444444444444
development,D,240,1,37,18,18,-3.6840641916940493,-0.03117691394125129,1.0
development,D,240,1,38,18,18,1.4193736678305553,0.10541626725079473,1.0
development,D,240,1,39,18,18,-2.8689521820859274,-0.014098321907010483,1.0
development,D,240,1,40,18,18,-4.2337145025659195,-0.042309493822710195,1.0
development,D,240,1,41,18,17,0.7615242194696212,0.12254283160677593,0.9444444444444444
development,D,240,1,42,18,17,2.053261415090536,0.11249132117905897,0.9444444444444444
development,D,240,1,43,18,18,1.0147522948606182,0.09280761838803699,1.0
development,D,240,1,44,18,18,0.6079072755804223,0.03297143814664285,1.0
development,D,240,1,45,18,18,-1.3005412534671457,0.011078517422491567,1.0
development,D,240,1,46,18,18,0.9368985115640608,0.07136345783532189,1.0
development,D,240,1,47,18,18,-3.1518630546579387,-0.03380696102733433,1.0
development,D,240,1,48,18,17,-3.829961203635666,-0.0515704495584913,0.9444444444444444
development,D,240,1,49,18,18,0.33742828517053636,0.023481140570308312,1.0
development,D,240,1,50,18,18,1.5980591734468412,0.12850120669850865,1.0
development,D,240,1,51,18,18,-6.026106853800484,-0.08251129758413522,1.0
development,D,240,1,52,18,18,0.9405854674709251,0.08309628904925309,1.0
development,D,240,1,53,18,18,0.4286727187193903,0.04414370467476846,1.0
development,D,240,1,54,18,18,0.42737423992810125,0.012089690169554987,1.0
development,D,240,1,55,18,18,1.1457111920429008,0.10738666053092882,1.0
development,D,240,1,56,18,18,1.0514640313092598,0.12384399051785572,1.0
development,D,240,1,57,18,18,1.476332335444424,0.13977856954551898,1.0
development,D,240,1,58,18,18,-3.3126666568918224,-0.021403764782488684,1.0
development,D,240,1,59,18,18,-1.8286558105135953,-0.03007209848490571,1.0
development,D,240,1,60,18,18,-2.061277530133781,-0.030718565103660753,1.0
development,D,240,1,61,18,18,2.015715252356143,0.12938776510546462,1.0
development,D,240,1,62,18,18,0.7588302934235878,0.03901358837569542,1.0
development,D,240,1,63,18,17,0.8382517041212213,0.1135671585030852,0.9444444444444444
development,D,240,1,64,18,18,-3.8508157784021586,-0.05382323871072592,1.0
development,D,240,1,65,18,18,-2.0892523966343877,0.003289734647212443,1.0
development,D,240,1,66,18,18,0.07437009024622299,0.05050548437763551,1.0
development,D,240,1,67,18,18,0.017037094665641295,0.006750109508891278,1.0
development,D,240,1,68,18,18,1.5114064190225387,0.15731849011905324,1.0
development,D,240,1,69,18,18,1.1909295005426874,0.10974918340001769,1.0
development,D,240,1,70,18,18,-2.0426527255566778,-0.033181344375342044,1.0
development,D,240,1,71,18,18,3.0900552123104914,0.19484169205362722,1.0
development,D,240,1,72,18,18,1.2869147152675273,0.0884320442176909,1.0
development,D,240,1,73,18,18,0.6649143136636562,0.05470356557285207,1.0
development,D,240,1,74,18,18,1.4548232128137317,0.14836535827342165,1.0
development,D,240,1,75,18,18,-3.1574535726826176,-0.013610933553378326,1.0
development,D,240,1,76,18,18,1.4679746041113673,0.1020688999904375,1.0
development,D,240,1,77,18,17,-0.18091089359349724,0.023474124658774354,0.9444444444444444
development,D,240,1,78,18,17,1.4233608475895974,0.04309338373137001,0.9444444444444444
development,D,240,1,79,18,18,-1.0149786105651504,-0.014569475861840799,1.0
development,D,240,1,80,18,18,1.0992624471757806,0.10117942060441479,1.0
development,D,240,1,81,18,17,-0.2698331958053032,0.08410068684313084,0.9444444444444444
development,D,240,1,82,18,18,1.2447012451534682,0.11167426977373947,1.0
development,D,240,1,83,18,18,0.1380932456613412,0.05611828221390421,1.0
development,D,240,1,84,18,18,1.1627381197831452,0.10248125415794654,1.0
development,D,240,1,85,18,18,-2.030659627998794,-0.019898298498244593,1.0
development,D,240,1,86,18,18,-2.6802921980718963,-0.04889257051506703,1.0
development,D,240,1,87,18,17,0.9629149768138227,0.08398732476722566,0.9444444444444444
development,D,240,1,88,18,17,-3.8925373339182596,-0.02592356994970079,0.9444444444444444
development,D,240,1,89,18,18,1.464673781153004,0.1007805148427146,1.0
development,D,240,1,90,18,17,-1.2708888976619082,0.022083166575892713,0.9444444444444444
development,D,240,1,91,18,18,-2.5982191231875156,-0.023105495369220234,1.0
development,D,240,1,92,18,18,-0.10379875854380563,0.06021501631597174,1.0
development,D,240,1,93,18,18,-0.20862452035583268,-0.009192631660525065,1.0
development,D,240,1,94,18,18,-2.941263894301351,-0.008531992283778177,1.0
development,D,240,1,95,18,17,1.947078964264385,0.1361817784210667,0.9444444444444444
development,D,240,1,96,18,18,-3.464510761038182,-0.050638923080446374,1.0
development,D,240,1,97,18,18,0.6534279891564686,0.12073818069732117,1.0
development,D,240,1,98,18,17,-2.6916683080392856,-0.03368730521390204,0.9444444444444444
validation,A,15,-1,0,1253,1250,-0.085023155190528,-0.0005319823974626782,0.9976057462090981
validation,A,15,-1,1,1253,1249,0.039453942305514224,0.0008153706207347927,0.9968076616121309
validation,A,15,-1,2,1253,1253,-0.04715338380531758,-0.0009086085268356306,1.0
validation,A,15,-1,3,1253,1251,0.002593315992545228,0.00010656504027932649,0.9984038308060654
validation,A,15,-1,4,1253,1252,0.09397769006124995,0.0018489502637863496,0.9992019154030327
validation,A,15,-1,5,1253,1252,0.013787820707963628,0.00029549544341726054,0.9992019154030327
validation,A,15,-1,6,1253,1252,0.0007457029663524745,0.0002916160807483456,0.9992019154030327
validation,A,15,-1,7,1253,1252,0.007690517354323777,-0.00076336736703475,0.9992019154030327
validation,A,15,-1,8,1253,1251,-0.013282393862485314,0.00011567008619835219,0.9984038308060654
validation,A,15,-1,9,1253,1252,-0.03766506202793148,-0.0010817384459273279,0.9992019154030327
validation,A,15,-1,10,1253,1253,-0.06375781533611537,-0.0006389979604895597,1.0
validation,A,15,-1,11,1253,1251,0.0588981916986102,0.00134840745670038,0.9984038308060654
validation,A,15,-1,12,1253,1252,0.07721348571109775,0.0007600901791350149,0.9992019154030327
validation,A,15,-1,13,1253,1249,0.11376394896368094,0.001472945558073268,0.9968076616121309
validation,A,15,-1,14,1253,1250,-0.001887618359989466,9.524221779368598e-05,0.9976057462090981
validation,A,15,-1,15,1253,1251,0.0007733216689953208,-0.00022109984933310566,0.9984038308060654
validation,A,15,-1,16,1253,1251,0.0474203901391113,0.0006856101452378899,0.9984038308060654
validation,A,15,-1,17,1253,1252,0.06580890371859437,0.000639860756485845,0.9992019154030327
validation,A,15,-1,18,1253,1250,-0.07984767660945842,0.0002659665942699966,0.9976057462090981
validation,A,15,-1,19,1253,1252,0.09923589714867526,0.0011068993531183444,0.9992019154030327
validation,A,15,-1,20,1253,1251,-0.014779606958781676,0.0004915983800783699,0.9984038308060654
validation,A,15,-1,21,1253,1250,-0.10012270252130477,-0.0010392460477303776,0.9976057462090981
validation,A,15,-1,22,1253,1251,-0.06762553244715,-0.001231876436903935,0.9984038308060654
validation,A,15,-1,23,1253,1251,0.11793167216265517,0.0021263375754881353,0.9984038308060654
validation,A,15,-1,24,1253,1250,-0.0018860811096739945,-0.0001218803943093877,0.9976057462090981
validation,A,15,-1,25,1253,1251,0.09728391529089028,0.001822841569003007,0.9984038308060654
validation,A,15,-1,26,1253,1252,-0.01803909792899397,-0.00019608042366125596,0.9992019154030327
validation,A,15,-1,27,1253,1252,-0.04447064540770987,-0.00014163046352119656,0.9992019154030327
validation,A,15,-1,28,1253,1252,-0.010898508970886988,-1.886123498339375e-05,0.9992019154030327
validation,A,15,-1,29,1253,1249,-0.1001071732314808,-0.0015397650763124197,0.9968076616121309
validation,A,15,-1,30,1253,1248,0.08085875790635577,0.0009488265802287536,0.9960095770151636
validation,A,15,-1,31,1253,1253,0.0077223843900330975,0.00011920953080945065,1.0
validation,A,15,-1,32,1253,1249,0.015410228977733099,0.0011657345366874225,0.9968076616121309
validation,A,15,-1,33,1253,1252,0.07002236710198352,0.0006696049278252724,0.9992019154030327
validation,A,15,-1,34,1253,1252,-0.06967695950219893,-0.000500414148864279,0.9992019154030327
validation,A,15,-1,35,1253,1251,-0.030241729142377997,0.00043477838632239153,0.9984038308060654
validation,A,15,-1,36,1253,1251,-0.05084637812590467,-0.0005384895768184966,0.9984038308060654
validation,A,15,-1,37,1253,1252,0.05480720384104342,0.0013456392850512999,0.9992019154030327
validation,A,15,-1,38,1253,1253,0.010796174251165707,0.0007159562672627064,1.0
validation,A,15,-1,39,1253,1251,0.06362885815624751,0.001123493436801477,0.9984038308060654
validation,A,15,-1,40,1253,1251,0.09649333721995111,0.0017048489994433897,0.9984038308060654
validation,A,15,-1,41,1253,1250,0.037340704521377915,0.0005358576761473392,0.9976057462090981
validation,A,15,-1,42,1253,1250,0.02094587931390129,0.0005578598744578322,0.9976057462090981
validation,A,15,-1,43,1253,1251,-0.007387851606012084,0.0004922200481855822,0.9984038308060654
validation,A,15,-1,44,1253,1249,0.0011309383836025282,-0.0001240091687461037,0.9968076616121309
validation,A,15,-1,45,1253,1252,0.023538325799946774,0.0005467488032013216,0.9992019154030327
validation,A,15,-1,46,1253,1250,-0.024706981755386027,0.00016754052250698498,0.9976057462090981
validation,A,15,-1,47,1253,1252,-0.008607681866331339,6.013163190138945e-05,0.9992019154030327
validation,A,15,-1,48,1253,1251,-0.018283294366093505,0.0002648626660984182,0.9984038308060654
validation,A,15,-1,49,1253,1252,0.016686346150037647,0.0011119795115300023,0.9992019154030327
validation,A,15,-1,50,1253,1251,-0.03557389168103907,0.0008014270048890618,0.9984038308060654
validation,A,15,-1,51,1253,1252,0.007448275229678241,0.000931301048764788,0.9992019154030327
validation,A,15,-1,52,1253,1252,-0.0688425321288962,-0.0008738286402540266,0.9992019154030327
validation,A,15,-1,53,1253,1252,-0.0491503096415674,-0.00011937098292474533,0.9992019154030327
validation,A,15,-1,54,1253,1251,-0.035203839876204394,-0.0007157589048889823,0.9984038308060654
validation,A,15,-1,55,1253,1253,0.07113870650566172,0.0016305458895417566,1.0
validation,A,15,-1,56,1253,1251,-0.045922648416217814,0.000576557904656395,0.9984038308060654
validation,A,15,-1,57,1253,1251,-0.03727095313947683,0.0009501589204655452,0.9984038308060654
validation,A,15,-1,58,1253,1250,-0.05402719008149909,-0.0002645919517708519,0.9976057462090981
validation,A,15,-1,59,1253,1252,0.06661565169070884,0.0015674570412932628,0.9992019154030327
validation,A,15,-1,60,1253,1250,-0.039534100562025436,-0.0002421179842960508,0.9976057462090981
validation,A,15,-1,61,1253,1250,-0.04266709344037804,0.00079351959160922,0.9976057462090981
validation,A,15,-1,62,1253,1251,-0.006357235924591052,0.0006695889264757355,0.9984038308060654
validation,A,15,-1,63,1253,1252,-0.02939144149560854,0.00010894363264853141,0.9992019154030327
validation,A,15,-1,64,1253,1252,0.007708922977968046,-3.8671349502617964e-05,0.9992019154030327
validation,A,15,-1,65,1253,1251,-0.0882402438817467,-0.0010690810884559849,0.9984038308060654
validation,A,15,-1,66,1253,1253,0.05083886630463236,0.001356412957364826,1.0
validation,A,15,-1,67,1253,1251,0.04948749469541493,0.0006193743067776969,0.9984038308060654
validation,A,15,-1,68,1253,1253,0.06612725392034036,0.0006510642417445474,1.0
validation,A,15,-1,69,1253,1252,-0.03534501459266772,0.00038252264324941304,0.9992019154030327
