venue,symbol,asset,base_asset,source_path,frozen_upstream_expected_full_source_sha256,actual_development_prefix_sha256
okx,TSLL-USDT-SWAP,TSLL,TSLL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TSLL-USDT-SWAP_30m.csv.gz,a4e481c7cc0651162aa3c166f8e5b45b7492e5932e749df8e1e64eb168957e70,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,TSM-USDT-SWAP,TSM,TSM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TSM-USDT-SWAP_30m.csv.gz,bb51079824655b10f4b6572cac111fc94aba80d588e9f60c3465f1a647a8c730,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TSTUSDT,TST,TST,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TSTUSDT_30m.csv.gz,782c96b399dda1a127dc7979d1b395b88e89e2d1304e570411a6ec916ba93164,04777cdb293fa7cc5ceb2dab4cf3ce0ca8e5a933295a5bde14d10eadb7eab7bf
okx,TTMI-USDT-SWAP,TTMI,TTMI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TTMI-USDT-SWAP_30m.csv.gz,dea1465e3a94c88f1d13b95e0c62b14674a4b32eb747efeb32f63396404b3967,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,TTWO-USDT-SWAP,TTWO,TTWO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TTWO-USDT-SWAP_30m.csv.gz,8dde2123e3e6da8d585d3fb62d8093caf5b9b3be7a8bdb576483b7109f5b3cd2,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TURBOUSDT,TURBO,TURBO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TURBOUSDT_30m.csv.gz,0e75c55e3c4b2adf8cef5009347b79d2c5b06ffe59533c58b4f543d36c38c2b1,ba133c687ef8d753991523a74abaf59e4ced0b70f8ca9511468b30675a4f14b1
binance,TURTLEUSDT,TURTLE,TURTLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TURTLEUSDT_30m.csv.gz,37f70f694e04a89cee278f00830983c809d46b2ec556b1a9321e4210d6322ab3,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TUTUSDT,TUT,TUT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TUTUSDT_30m.csv.gz,792680d50e4675ba70706e3117a31e724edc837eb667eb316eb659252bdcbf49,f98d6e7f7986cf727f628f89be552b98bec4f0c1c52a9d166574cc6f2408bfba
okx,TWLO-USDT-SWAP,TWLO,TWLO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TWLO-USDT-SWAP_30m.csv.gz,b2023e61011a145d233fa3e3f56892a649d0d5893aeb9b34f964be9d39d928d9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TWTUSDT,TWT,TWT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TWTUSDT_30m.csv.gz,a1588925297490f1ee7a5913d9d14916bee0870c6a130b327d5f4e11f58aae41,42652fc0e36985354c5adc4c9bda1fa160c87821da3ebe0467d9445fda079296
binance,UAIUSDT,UAI,UAI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UAIUSDT_30m.csv.gz,555b6671eb94cb3a164dbdae1cbffb5554346c96802566537fc263d020cf802c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,UBUSDT,UB,UB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UBUSDT_30m.csv.gz,0838d501749e2afaacd9874a2bbc83b01e875799d89817b09d205e6c88bfda4b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,UMAUSDT,UMA,UMA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UMAUSDT_30m.csv.gz,035a0422a764e6ebad2082edca5be2cbcdf229efca9d675504537bc49ef0f809,505a263379769cf73afe21d6cd5835b02b19751ebaec79eafaa1805bc1af0076
binance,UNFIUSDT,UNFI,UNFI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UNFIUSDT_30m.csv.gz,2a5a720261deeafe350be8884990d05ef191fbb3481a4a2c0dbdab082042981a,ea562738fa1e98f2da3123df464aa412d80217b05433aa0a0d2e5d8b1c5f4796
okx,UNH-USDT-SWAP,UNH,UNH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/UNH-USDT-SWAP_30m.csv.gz,9722bbaf4723a8fc64d3f93fc1ddcabc6be29ed891e08592f4f2c76779f2e96a,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,UNIUSDT,UNI,UNI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UNIUSDT_30m.csv.gz,f59c5c60975ee8d45355fa01e13d8fc1db2cbbd152d79ea6a42d3717b5ccce5c,6764b436c0460f17bbfe142d6bde911baf89473d3e25e08628f4cb534e3614b6
okx,UNITREE-USDT-SWAP,UNITREE,UNITREE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/UNITREE-USDT-SWAP_30m.csv.gz,fa89c8be5f4234329906a3206ebc4b315521d553330dec314543946393280d54,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,UP-USDT-SWAP,UP,UP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/UP-USDT-SWAP_30m.csv.gz,01a8586584b3f0c09bb1585c3ad7444c064c9e31b7b6bb56e558a30518590a7b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,URNM-USDT-SWAP,URNM,URNM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/URNM-USDT-SWAP_30m.csv.gz,043bfdfb8643696cbabb422fc67d20e8d290798032d71fe0254fe7eeee8c5c78,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,USUSDT,US,US,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/USUSDT_30m.csv.gz,31ea17d690bfaed6e811924c2827c2e450a6a7eb474bd655927431b42b85e82d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,USAR-USDT-SWAP,USAR,USAR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/USAR-USDT-SWAP_30m.csv.gz,b3eecf77ad181a18161bfbf41de3c3eae117ca31d7d37c98324bb4c8f4fb6107,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,USDCUSDT,USDC,USDC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/USDCUSDT_30m.csv.gz,3f7301de8a929c2a038d1ec215dc74936b8e1a8fac0e84b5bb1404b5da59353c,097651c20ed762bde637ce751353d06065424c1e44160fb099d2928ebda243a3
binance,USELESSUSDT,USELESS,USELESS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/USELESSUSDT_30m.csv.gz,1604abec8f530a83468b6d99c7149d7ec71a8b68a4e8ba480796621e785a3ae1,c488cc01736409c9f53732b4378d274a28ad5e5ab6cdb792a2e5a4fd58eb035b
okx,USO-USDT-SWAP,USO,USO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/USO-USDT-SWAP_30m.csv.gz,72f756b164afb522b6f6b256f359c15dbb5305d4258134306ba90fcf09f9dde2,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,USTCUSDT,USTC,USTC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/USTCUSDT_30m.csv.gz,a84831bdd1cd23468b17bd133541aa1cf130423a3b4051925ee6655da9a56dda,75d823bf5b958904eecf2f33e2d06948af0b939b2caa71779eace4385cd42e4b
binance,USUALUSDT,USUAL,USUAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/USUALUSDT_30m.csv.gz,9f956591a453219426966e76747996586782381a9952040304c2052bbc415420,56b9efa0f062916115090c133883fcf1119e15019dcf9cc52a4ccb5c32e293ed
okx,UVXY-USDT-SWAP,UVXY,UVXY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/UVXY-USDT-SWAP_30m.csv.gz,0816a706ede7442e1e7519f9bbfa586d7b666a4a2f09d097c9bb2cf6eea3aca2,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,UXLINKUSDT,UXLINK,UXLINK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/UXLINKUSDT_30m.csv.gz,16133f5044478abc459948e1d8fcbdb7d561377e8426cbb2ac15b696dd02e540,a036dfbfa54986cd2d3b0e69177ba4e7da38c50b0523cad4d9f6e5f230d7c147
binance,VANAUSDT,VANA,VANA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VANAUSDT_30m.csv.gz,6a81d18e922c8060d1b3344547f576e6d3b6a8a7f4d730029aa3a42542010725,6443580d9f521a03fc10832224927cdc3f9e7d6ef7e25c95bb1e5c88a6c69285
binance,VANRYUSDT,VANRY,VANRY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VANRYUSDT_30m.csv.gz,d4231d5f5eda93239d0b1d2f627c288ff1e491fa8c337067e3aa4b7b951920c2,755dfdde1c87352154abd8520a201855ded561a00030c4fd7016f85f00c95f24
binance,VELODROMEUSDT,VELODROME,VELODROME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VELODROMEUSDT_30m.csv.gz,9d43d22a669415fbcd6d5a3b0af0dea09ee408a8d50ae6cb08ee80ddf0657e1c,45a6d127e244bee10832ed22bf78980dff9337a80d1f78a103d83c4d49daf409
binance,VELVETUSDT,VELVET,VELVET,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VELVETUSDT_30m.csv.gz,a648be73a1cb7a692007b539c49426269e9f872da28984382c58f6ed1eb14f0f,ea5def5d397ec712d6249eca13f4d2e234512bc50b89a8fc5941739342bc990e
binance,VETUSDT,VET,VET,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VETUSDT_30m.csv.gz,13262d6fb5ccf1aaf5af1af27d8ab18191f0fb13113564d2ecf7fe8fa806ffc6,2038e6e947b9ee4f493d41ebe5ab906a51e40a68f972850157c8d728cdf441da
binance,VFYUSDT,VFY,VFY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VFYUSDT_30m.csv.gz,ac983e890dca9d04830f4851f0388c23967ca10347be89427180792ff27be7bb,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,VICUSDT,VIC,VIC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VICUSDT_30m.csv.gz,e473f9f44c100558acf1166fa0d8097d4ce678a942c77e9b08edf7cdf8fac39c,97ce77d3c8d4a3ac0576455dbb8a5f6eb16be584c346ca6068220d66122f61da
binance,VIDTUSDT,VIDT,VIDT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VIDTUSDT_30m.csv.gz,a7f88c867419a8f3c0a4b02bced75316615f92b3beb2058caa1e556e820db2d6,1441dd2268b48c65fa6c4e3a3ed97632314fc696b50e0b1925061bf4406d61eb
binance,VINEUSDT,VINE,VINE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VINEUSDT_30m.csv.gz,5e7305076eefe86279be7c3bce24cf6c4dae1ec27a892f438cdc6baf41d9bf00,e2eb57d56b7e2bea23e5c37a056cd4a9800a6a39a79c8e3fa57c3143e7682adb
binance,VIRTUALUSDT,VIRTUAL,VIRTUAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VIRTUALUSDT_30m.csv.gz,7c413343f0ba41b9f104c54fee58f78f895d8cc79ad02089db81c5097b33457a,d3c37f111203864bdb3f42bd48439a3f3600fd563134074053bb4d45281e96d0
binance,VOXELUSDT,VOXEL,VOXEL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VOXELUSDT_30m.csv.gz,d05affc410dd23ca5faaa63ea998dc9ade28db3f25a074ecee5501734415d028,841c4d9ee529f242f92d231514dc59ead373c839270c5eea7828df6aec476df5
okx,VRT-USDT-SWAP,VRT,VRT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/VRT-USDT-SWAP_30m.csv.gz,0b5a128a8e1842d32c9585dedea73c7333d8c49b4cb709c85dead8f60baba322,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,VTHOUSDT,VTHO,VTHO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VTHOUSDT_30m.csv.gz,f18652940283bc23fa392469e20591e000de354e8b575301aec85f5c220ec133,4f83c2ea8f4ec32e42a12115365b8f2fd79962606ff665e7571845b255d8483e
binance,VVVUSDT,VVV,VVV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/VVVUSDT_30m.csv.gz,751873eea1ba07464501b9fc6d88a0bb51c4fc59a7aee34ea91f412529385fae,3cbcd64961adba5804de3b6a1bc190c25303ceec75ea756d77640e24e5294f2e
binance,WUSDT,W,W,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WUSDT_30m.csv.gz,4451a0450b5c009e16246c9b7702cf6eb1c3837e5f210d95c5bd5077982c4db2,bbd9ad3bf166ceb559119e39cfc22ced93c3307fabd830cab3c3939fe2fe8eac
binance,WALUSDT,WAL,WAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WALUSDT_30m.csv.gz,2d196f2366a3720097545de79f07eb1bac42e2bece1b5e7e7db4daff5c96ba33,29d271eaf706ab54b75eba09914a5dadec37d2b2e1881dc0edb587264de1cd3b
binance,WAVESUSDT,WAVES,WAVES,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WAVESUSDT_30m.csv.gz,b3dfebe06872f36cc36eb63816a273424c96a6b54f8739f2228f5f4ffdd3076d,476831ca8ead7bec51079cf7503384cfab133ac53bf090752f63888724a7a0fc
binance,WAXPUSDT,WAXP,WAXP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WAXPUSDT_30m.csv.gz,ee1fef7906c34bea27da5050d4c5348b4ad5154ca9bae2a660ddaa21dad551d4,35ad2cb9a0480de33e167f36229386422c7f258ec08efaf222848eda01c4df3c
binance,WCTUSDT,WCT,WCT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WCTUSDT_30m.csv.gz,ee25fb3dbf461aa55739641d18e5f94754f3aadb55f65bc96c3c6d2fcf49e18b,6c33f18be22e2f12c7e97ee7452b5e280acb91bd975e090802c654b9a17502d0
okx,WDC-USDT-SWAP,WDC,WDC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/WDC-USDT-SWAP_30m.csv.gz,de26c9296d12f008ee9347ea2d39194be84d6aa96845ede5a81f6306d0f53248,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,WEN-USDT-SWAP,WEN,WEN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/WEN-USDT-SWAP_30m.csv.gz,c7cf599e95ca771308ec92a154370dfd8ec7369027b16db331dd0c25a3fda395,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,WETUSDT,WET,WET,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WETUSDT_30m.csv.gz,289fe1d58b47a8ba9bafa01792b6bb3454bd64ab2ecd6b7a6c6c5def761ce304,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,1000WHYUSDT,1000WHY,WHY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000WHYUSDT_30m.csv.gz,6633b700c49f9a736740cc64e370bc3effc36d4514f988c2d342db7e12ef99f6,731951e38eb462005c233341b815907cd320d4673fb261c6e3f6e086ae67c984
binance,WIFUSDT,WIF,WIF,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WIFUSDT_30m.csv.gz,793fd79b00753e3ae9c933e4630515a8bf189161378fda158dd2bc62eaed4643,d2b9da518c89108034f6a85f559f382b4bbc64027bb0569d5974136275322d1c
binance,WLDUSDT,WLD,WLD,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WLDUSDT_30m.csv.gz,3214456f4e2beef4e5b8b21014409225f0741d36092fe1f6c922d93109021cdf,d9d33f459cbb8b23c079a19c947de224d88537ea8e70d86e869c0fdced0959f3
binance,WLFIUSDT,WLFI,WLFI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WLFIUSDT_30m.csv.gz,7b7de10bc666d97dc8c258d092a830ef2a13c898f245a27fadd95ccbcab96abe,1f94518a5573ab6e07f2a5386fa0c25ce50e080807e08f27a001ab9cc1cbec46
okx,WMT-USDT-SWAP,WMT,WMT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/WMT-USDT-SWAP_30m.csv.gz,d272ab66125fbd2da4ac342dc7054353592931a90b60ad3b074020ae7226f262,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,WOOUSDT,WOO,WOO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/WOOUSDT_30m.csv.gz,18d0ea69f6463cc0453dd350ffade6701a23201eff869558ebc18fb62b2e5ba1,2573bf8501e685375e418b7f7c7f3a9aa2d740df4e0255106f8dfd29dae37a15
binance,1000XUSDT,1000X,X,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000XUSDT_30m.csv.gz,9bca2d1e564aa238c6699356dfcfd3cbdd713eed82d2c42c81a5b2bd8de2d157,b7685a357090a2214411c0dec4f3e64a2c17fe6a77ff39c7d16a3962891b7c64
okx,XAG-USDT-SWAP,XAG,XAG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XAG-USDT-SWAP_30m.csv.gz,84156d091090102867e8b4c24fede0d6c4195b51e9b472b0fdd7c07070331696,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,XAIUSDT,XAI,XAI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XAIUSDT_30m.csv.gz,a5cc8ec44dbc4aedde7144f6bbac40e76411573edfbe5d05106eea6dd221122f,c70616fc9551f44ab61b6484e4536c0c2dd95cbff5cbb51ed797ed6798300a66
binance,XANUSDT,XAN,XAN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XANUSDT_30m.csv.gz,5f7ad7d7bde4a748861f8c1ce574b942018363a943e80f607e3fbdc8d937a115,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,XAU-USDT-SWAP,XAU,XAU,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XAU-USDT-SWAP_30m.csv.gz,aa55690bb7d08bbc9aaeaeff20b5e7494c91dd9b2748d1bff4fb70fee0831de4,08ca77118c7cfbd5a6e41e04ec10f31624eecbb96c63114445d869f234e49f5c
binance,XAUTUSDT,XAUT,XAUT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XAUTUSDT_30m.csv.gz,a00d355dde7b962adc24e2a2e8735be5c5a58024079d9589cb1d62d2d70c3c76,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,XBI-USDT-SWAP,XBI,XBI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XBI-USDT-SWAP_30m.csv.gz,9cda2344f1ea4bb987a4baca24fa7bd979ab266c43b9ee21f4f606b8093e232c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,XCNUSDT,XCN,XCN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XCNUSDT_30m.csv.gz,a8ed897c3179c97b28f655443a91c7beda3c8d6811fc2acf02c7838a94ebd81c,e3a75ead942e35e05547c3e14d1d0b51d0dd9f511482b413df55bfbe624e7829
okx,XCU-USDT-SWAP,XCU,XCU,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XCU-USDT-SWAP_30m.csv.gz,48da9cf7bd04960d78a5ae6236ee366541a0babfb3ece6d0d09bd84d48855794,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,1000XECUSDT,1000XEC,XEC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000XECUSDT_30m.csv.gz,8d9bcb832f1af92aba3fd67af142c8cf6d4542aec07a31dbdbf282c9514d14aa,513eaebe1b3c1d26772da2f6d159b4be51d45bf75b0f5c86c71c093b03416072
binance,XEMUSDT,XEM,XEM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XEMUSDT_30m.csv.gz,f6127fc5e2edc6e3f873d5ea5aa012f06fadd924914ef18a539100dcde776de2,db36f3f116a970e5635268351b93759ca6d335e2472401afc937da58d86a3a39
okx,XIAOMI-USDT-SWAP,XIAOMI,XIAOMI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XIAOMI-USDT-SWAP_30m.csv.gz,823b83a489fcb84c1204570ff46c803567442f64821a59feadfcd0726268327b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,XLE-USDT-SWAP,XLE,XLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XLE-USDT-SWAP_30m.csv.gz,cc34312eedede731fc678f3b5bc9cedc05d382c05704b7fa0a9a3e7a1c7c4e60,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,XLMUSDT,XLM,XLM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XLMUSDT_30m.csv.gz,bd2fc3ece18bc39e8c7f4823f48264ef0b3bd55b3b75d527f304fec6ff46cd61,bf54b55b4010abd2c7866b17494c5f19d6658743f9425d19ea4478abd27e1091
binance,XMRUSDT,XMR,XMR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XMRUSDT_30m.csv.gz,31e63ecf5786acadbf06f944d01cd6a0bbf3705747e0d1c63fd9bcdf5b544327,caf4cc16331f4a6f7ed7d25cb8b76446523a908a93ad63ad7d6e4b2f24247a3f
binance,XNYUSDT,XNY,XNY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XNYUSDT_30m.csv.gz,e08d10d4c89a6e4a35d3806013575fcd686e47d1ddc85f6b6cfd9a8ee1d47cba,31d7fc044348cf50f5941fd4da1b661e1b8cce11bc76e9215d97f39911f6dfaf
okx,XPD-USDT-SWAP,XPD,XPD,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XPD-USDT-SWAP_30m.csv.gz,018a517b4575b216a42644aa931e4b33cc47a15f468526a51f959c7239795674,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,XPINUSDT,XPIN,XPIN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XPINUSDT_30m.csv.gz,0026095939a8e0de13e6d9077c59bd77d226cc9fd9b4fa66902de279a70ebe3e,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,XPLUSDT,XPL,XPL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/XPLUSDT_30m.csv.gz,d780b6bc6373ab366950e8e93c09adc796f4a7d2530d1d713b54aae6c2243621,1ffc6ab8dba1f0d4a2974d2a569385a284fd7429a342bf73c187f021961e6c86
okx,XPT-USDT-SWAP,XPT,XPT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/XPT-USDT-SWAP_30m.csv.gz,19b0d338736c2418bad9fac7b69bdf4f14754ef6b6eed8804764c5d38f53abca,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
