fold,minutes,cohort,arm,scope,case_count,matched_case_count,control_link_count,funding_case_observed_count,funding_control_observed_link_count,funding_common_case_count,funding_common_control_link_count,funding_coverage_complete,case_mean_net_20bp,matched_case_mean_net_20bp,matched_control_mean_net_20bp,matched_excess_mean_net_20bp,case_mean_net_40bp,matched_case_mean_net_40bp,matched_control_mean_net_40bp,matched_excess_mean_net_40bp,case_mean_net_60bp,matched_case_mean_net_60bp,matched_control_mean_net_60bp,matched_excess_mean_net_60bp,case_mean_net_notional_fee_bp,matched_case_mean_net_notional_fee_bp,matched_control_mean_net_notional_fee_bp,matched_excess_mean_net_notional_fee_bp,funding_common_case_mean_low,funding_common_control_mean_low,funding_common_excess_mean_low,funding_common_case_mean_high,funding_common_control_mean_high,funding_common_excess_mean_high
recent_test,60,owner_illustration,deriv_oi24_available,portfolio_selected,11,11,33,10,30,10,30,False,2455.962122529143,2455.962122529143,-193.7756539324623,2649.737776461605,2435.962122529143,2435.962122529143,-213.7756539324623,2649.737776461605,2415.962122529143,2415.962122529143,-233.7756539324623,2649.737776461605,2454.1504227223,2454.1504227223,-193.73204292587644,2647.882465648176,2545.737852917555,-288.2907211400015,2831.128734591836,2546.0863014625734,-285.3908816742808,2834.377022602575
recent_test,60,owner_illustration,deriv_oi24_down,portfolio_selected,7,7,21,6,18,6,18,False,806.776094394638,806.776094394638,8.178989091241467,798.5971053033965,786.776094394638,786.776094394638,-11.821010908758533,798.5971053033965,766.776094394638,766.776094394638,-31.82101090875853,798.5971053033965,807.1139115815239,807.1139115815239,7.99761565672361,799.1162959248004,678.2465913671075,-115.06839456561511,793.0437065384768,678.5603512663225,-114.79711517136946,793.6287458319379
recent_test,60,owner_illustration,deriv_oi24_pos,portfolio_selected,4,4,12,4,12,4,12,False,5342.037671764527,5342.037671764527,-547.1962792239437,5889.23395098847,5322.037671764527,5322.037671764527,-567.1962792239437,5889.23395098847,5302.037671764527,5302.037671764527,-587.1962792239437,5889.23395098847,5336.464317218658,5336.464317218658,-546.7589454454265,5883.223262664084,5346.974745243227,-548.1242110015812,5888.256276671874,5347.375226756949,-541.2815314286479,5895.499437758531
recent_test,60,owner_illustration,deriv_oi4_available,portfolio_selected,11,11,33,10,29,9,27,False,2455.962122529143,2455.962122529143,135.26716662330682,2320.6949559058357,2435.962122529143,2435.962122529143,115.2671666233068,2320.6949559058357,2415.962122529143,2415.962122529143,95.2671666233068,2320.6949559058357,2454.1504227223,2454.1504227223,135.10153356249955,2319.0488891598,2890.9533899915928,-116.8303080450779,3007.470028025276,2891.284999486057,-116.51663803368302,3008.1153075311354
recent_test,60,owner_illustration,deriv_oi4_pos,portfolio_selected,4,4,12,4,12,4,12,False,371.40925619935064,371.40925619935064,-23.477079139090804,394.8863353384415,351.40925619935064,351.40925619935064,-43.477079139090804,394.8863353384415,331.40925619935064,331.40925619935064,-63.47707913909082,394.8863353384415,372.00685122520906,372.00685122520906,-23.253845266939493,395.2606964921486,384.70584425575413,-19.636496680598185,403.9681605828894,385.20489662508965,-19.262316327135267,404.84139330568775
recent_test,60,owner_illustration,deriv_taker55,portfolio_selected,3,3,9,3,9,3,9,False,8191.21537246824,8191.21537246824,2703.3425224772395,5487.872849991,8171.21537246824,8171.21537246824,2683.3425224772395,5487.872849991,8151.21537246824,8151.21537246824,2663.3425224772395,5487.872849991,8184.183588478246,8184.183588478246,2701.1673865461635,5483.016201932082,8202.892676182293,2709.7426279431706,5493.001726955485,8203.225394313058,2709.89094922681,5493.482766369889
recent_test,60,owner_illustration,deriv_taker_available,portfolio_selected,11,11,33,10,29,9,27,False,2455.962122529143,2455.962122529143,717.8352839124092,1738.1268386167337,2435.962122529143,2435.962122529143,697.8352839124092,1738.1268386167337,2415.962122529143,2415.962122529143,677.8352839124092,1738.1268386167337,2454.1504227223,2454.1504227223,717.4251226537773,1736.7253000685225,2890.9533899915928,958.4959646025719,1932.0350882795433,2891.284999486057,958.9183017120496,1932.7890348834856
recent_test,60,owner_illustration,exit_chandelier,portfolio_selected,11,11,33,10,30,10,30,False,899.5408956747489,899.5408956747489,373.68850904315804,525.852386631591,879.5408956747489,879.5408956747489,353.6885090431579,525.852386631591,859.5408956747489,859.5408956747489,333.688509043158,525.852386631591,899.1288833205958,899.1288833205958,373.38502906852045,525.7438542520754,833.1622528539192,341.50762184725806,485.78728032950795,833.608159819624,347.3749725244112,492.10053797236617
recent_test,60,owner_illustration,exit_fixed3r,portfolio_selected,11,11,33,10,30,10,30,False,374.3934742612025,374.3934742612025,106.72059514521565,267.6728791159869,354.3934742612025,354.3934742612025,86.72059514521567,267.6728791159869,334.3934742612025,334.3934742612025,66.72059514521565,267.6728791159869,374.34565048049916,374.34565048049916,106.789924523831,267.5557259566682,248.7129425715976,44.72996687592397,198.06587836998224,249.08876110095125,50.64706420161533,204.35879422502734
recent_test,60,owner_illustration,exit_sma60,portfolio_selected,11,11,33,10,30,10,30,False,2639.8659841879653,2639.8659841879653,1426.1195682946625,1213.7464158933028,2619.8659841879653,2619.8659841879653,1406.1195682946625,1213.7464158933028,2599.8659841879653,2599.8659841879653,1386.1195682946625,1213.7464158933028,2637.8265611469005,2637.8265611469005,1424.6186691911473,1213.207891955753,2749.176568117854,1498.772534086506,1244.0662671232965,2750.0984990365523,1505.1103009945573,1251.3259649500462
recent_test,240,all_core,base,portfolio_selected,106,104,308,88,249,81,239,False,118.76711338267587,126.77570440180716,58.9981897894102,67.77751461239697,98.76711338267587,106.77570440180716,38.99818978941021,67.77751461239697,78.76711338267587,86.77570440180716,18.998189789410205,67.77751461239697,118.39050952896675,126.39278496417803,58.74506649315677,67.64771847102124,-169.52652469825358,-113.95427719514022,-56.650748467157065,-168.2465980389257,-112.8757762310965,-54.292320843785504
recent_test,240,all_core,deriv_oi24_available,portfolio_selected,106,104,308,88,251,81,239,False,118.76711338267587,126.77570440180716,67.3472173230895,59.428487078717666,98.76711338267587,106.77570440180716,47.34721732308948,59.428487078717666,78.76711338267587,86.77570440180716,27.347217323089485,59.42848707871765,118.39050952896675,126.39278496417803,67.03686133947892,59.35592362469909,-169.52652469825358,-147.09135015810566,-23.625448267385444,-168.2465980389257,-145.90107643086816,-21.15524788082006
recent_test,240,all_core,deriv_oi24_down,portfolio_selected,26,26,78,20,62,19,57,False,82.32140881380691,82.32140881380691,-70.56296662519425,152.88437543900113,62.32140881380691,62.32140881380691,-90.56296662519425,152.88437543900113,42.321408813806904,42.321408813806904,-110.56296662519425,152.88437543900113,82.10431654551077,82.10431654551077,-70.83265222412518,152.93696876963594,-92.25507370724146,-258.7963889997389,165.40517073439807,-90.94512459269606,-257.6602444416396,167.8512644070429
recent_test,240,all_core,deriv_oi24_pos,portfolio_selected,80,78,230,68,189,62,182,False,130.61196736755824,141.59380293114054,113.31727863918407,28.276524291956484,110.61196736755824,121.59380293114057,93.31727863918407,28.276524291956484,90.61196736755824,101.59380293114057,73.31727863918407,28.276524291956484,130.1835222485899,141.1556077704004,112.99336586068029,28.162241909720134,-193.20648548582184,-112.85916083566968,-81.55418634857718,-191.93575925631865,-111.65229913724468,-79.07659842064905
recent_test,240,all_core,deriv_oi4_available,portfolio_selected,106,104,308,88,253,81,239,False,118.76711338267587,126.77570440180716,34.6381859498282,92.13751845197895,98.76711338267587,106.77570440180716,14.638185949828216,92.13751845197895,78.76711338267587,86.77570440180716,-5.361814050171787,92.13751845197895,118.39050952896675,126.39278496417803,34.412324643409946,91.98046032076807,-169.52652469825358,-108.69702009163599,-61.94275883773151,-168.2465980389257,-107.58376586052206,-59.54957794728975
recent_test,240,all_core,deriv_oi4_pos,portfolio_selected,61,59,173,51,144,46,134,False,331.9219579537388,353.2643843119046,79.32492907494917,273.9394552369554,311.9219579537388,333.2643843119046,59.324929074949154,273.9394552369554,291.9219579537388,313.2643843119046,39.324929074949175,273.9394552369554,331.34513666163906,352.66964343328857,78.97884145384138,273.6908019794472,-108.03388585984644,-116.65331958759906,7.446393763794741,-106.72893252242474,-115.48027962364122,9.924387065174312
recent_test,240,all_core,deriv_taker55,portfolio_selected,26,26,78,25,75,25,75,False,-108.46872804981065,-108.46872804981065,-62.3260117958429,-46.142716253967755,-128.46872804981064,-128.46872804981064,-82.3260117958429,-46.142716253967755,-148.46872804981064,-148.46872804981064,-102.3260117958429,-46.14271625396777,-108.75574559072645,-108.75574559072645,-62.52990757216888,-46.22583801855761,-129.86767121888283,-75.97380193819774,-55.12660597732119,-128.6262182610402,-74.7410652415616,-52.652416322842484
recent_test,240,all_core,deriv_taker_available,portfolio_selected,106,104,308,88,249,81,239,False,118.76711338267587,126.77570440180716,19.787709228484292,106.98799517332282,98.76711338267587,106.77570440180716,-0.21229077151569806,106.98799517332282,78.76711338267587,86.77570440180716,-20.212290771515697,106.98799517332282,118.39050952896675,126.39278496417803,19.532241504105748,106.86054346007222,-169.52652469825358,-147.92103865058945,-22.852513385684052,-168.2465980389257,-146.67401131256952,-20.32555938833628
recent_test,240,all_core,exit_chandelier,portfolio_selected,105,103,305,92,259,86,254,False,66.69921437408061,71.51610748558275,37.06251544785612,34.45359203772664,46.699214374080626,51.51610748558276,17.062515447856118,34.45359203772664,26.69921437408062,31.516107485582754,-2.9374845521438866,34.45359203772664,66.46585317081839,71.2768923686868,36.86140050879775,34.41549185988903,-1.8170131660368514,-49.439723957651495,46.343801779233175,-0.4842492049467082,-48.160814945270026,48.95547475270478
recent_test,240,all_core,exit_fixed3r,portfolio_selected,104,102,304,91,261,86,256,False,-15.749690539991276,-10.22165271504696,-1.8154313162440259,-8.40622139880294,-35.74969053999128,-30.221652715046968,-21.815431316244016,-8.406221398802938,-55.749690539991285,-50.22165271504694,-41.815431316244,-8.406221398802938,-15.865757191175105,-10.339050212531097,-1.9451330839858365,-8.393917128545256,-61.36644864188916,-59.114795686219324,-3.4747053831228225,-60.00046993101961,-57.89174325876632,-0.8856742448002864
recent_test,240,all_core,exit_sma60,portfolio_selected,106,104,308,93,256,85,251,False,0.9856226548683575,6.729185006157199,40.0053896215913,-33.2762046154341,-19.014377345131653,-13.270814993842801,20.0053896215913,-33.2762046154341,-39.01437734513166,-33.27081499384279,0.0053896215913001606,-33.27620461543409,0.7341789140586823,6.4738326066755905,39.76029921676944,-33.28646661009383,-28.14030048914087,-39.67375014396382,10.536433740061904,-27.009568801583523,-38.67673422920277,12.66418134238028
recent_test,240,all_core,signal5,portfolio_selected,137,135,399,118,339,110,325,False,17.51922793288317,22.188840489105893,-30.668981585472473,52.857822074578394,-2.480772067116833,2.188840489105914,-50.66898158547246,52.857822074578394,-22.48077206711683,-17.811159510894093,-70.66898158547247,52.857822074578394,17.186640429731444,21.85203974131295,-30.86624130985724,52.71828105117022,-217.74177693033738,-163.1110635486324,-55.79965325440156,-216.29948488548473,-161.94212367593582,-53.18842133685238
recent_test,240,high_vol,base,portfolio_selected,24,24,71,19,56,18,54,False,-48.2761730448,-48.2761730448,-77.55617465636992,29.28000161156989,-68.2761730448,-68.2761730448,-97.55617465636992,29.28000161156989,-88.27617304480002,-88.27617304480002,-117.55617465636992,29.28000161156989,-48.35789010460362,-48.35789010460362,-77.7992307474688,29.441340642865157,-117.91562098611364,-203.49768009587854,84.35458997457482,-116.71910607006946,-202.27021096068842,86.77857402580905
recent_test,240,high_vol,deriv_oi24_available,portfolio_selected,24,24,71,19,58,18,54,False,-48.2761730448,-48.2761730448,-93.33745744900618,45.06128440420616,-68.2761730448,-68.2761730448,-113.33745744900618,45.06128440420617,-88.27617304480002,-88.27617304480002,-133.33745744900617,45.06128440420616,-48.35789010460362,-48.35789010460362,-93.58441990297342,45.2265297983698,-117.91562098611364,-193.45188658983105,74.3127423043557,-116.71910607006946,-192.22836329046933,76.73278051976162
recent_test,240,high_vol,deriv_oi24_down,portfolio_selected,6,6,18,5,17,5,15,False,-272.26741030841197,-272.26741030841197,-393.2884019792643,121.0209916708523,-292.26741030841197,-292.26741030841197,-413.2884019792643,121.02099167085231,-312.26741030841197,-312.26741030841197,-433.2884019792643,121.02099167085231,-272.48569207250983,-272.48569207250983,-393.4895337500322,121.00384167752232,-365.7389753515354,-420.7958606302327,53.76881910658697,-364.45465767315756,-419.5077944581223,56.34120295707517
recent_test,240,high_vol,deriv_oi24_pos,portfolio_selected,18,18,53,14,41,13,39,False,26.387572709737288,26.387572709737288,6.646190727746549,19.741381981990802,6.387572709737302,6.387572709737302,-13.35380927225345,19.741381981990802,-13.612427290262698,-13.612427290262698,-33.35380927225345,19.741381981990802,26.3513772180318,26.3513772180318,6.383951379379476,19.967425838652282,-22.598946230182175,-106.01189657429201,82.21425122657442,-21.4362016073433,-104.81319745675661,84.57569496694873
recent_test,240,high_vol,deriv_oi4_available,portfolio_selected,24,24,71,19,58,18,54,False,-48.2761730448,-48.2761730448,-74.65922468135035,26.383051636550352,-68.2761730448,-68.2761730448,-94.65922468135035,26.383051636550352,-88.27617304480002,-88.27617304480002,-114.65922468135038,26.38305163655036,-48.35789010460362,-48.35789010460362,-74.83720268805689,26.479312583453254,-117.91562098611364,-157.87917193955644,38.83284253056052,-116.71910607006946,-156.74846351667415,41.16006586948694
recent_test,240,high_vol,deriv_oi4_pos,portfolio_selected,8,8,24,8,24,8,24,False,152.77150392410988,152.77150392410988,-23.45303359640522,176.22453752051507,132.77150392410988,132.77150392410988,-43.45303359640522,176.22453752051507,112.77150392410988,112.77150392410988,-63.45303359640522,176.22453752051507,152.73240148157444,152.73240148157444,-23.762868043932556,176.49526952550698,155.58642210813724,-22.78614357102758,177.1628281740194,156.86567303768902,-21.57640606588211,179.65181660871662
recent_test,240,high_vol,deriv_taker55,portfolio_selected,5,5,15,5,15,5,15,False,-378.10461802082006,-378.10461802082006,-323.1766980453727,-54.92791997544739,-398.10461802082006,-398.10461802082006,-343.1766980453727,-54.92791997544739,-418.1046180208201,-418.1046180208201,-363.1766980453727,-54.92791997544739,-378.2700370587695,-378.2700370587695,-323.32619373312144,-54.94384332564808,-375.30602132569413,-322.19304853433806,-54.544649454532006,-374.17313190554876,-320.76137187116205,-51.98008337121075
recent_test,240,high_vol,deriv_taker_available,portfolio_selected,24,24,71,19,57,18,54,False,-48.2761730448,-48.2761730448,-76.22118936822012,27.945016323420116,-68.2761730448,-68.2761730448,-96.22118936822012,27.945016323420116,-88.27617304480002,-88.27617304480002,-116.22118936822012,27.945016323420123,-48.35789010460362,-48.35789010460362,-76.4923162747814,28.13442617017778,-117.91562098611364,-200.72331412906746,81.50633897709291,-116.71910607006946,-199.4219599632065,84.00420805899797
recent_test,240,high_vol,exit_chandelier,portfolio_selected,23,23,68,18,54,18,54,False,8.022324902161133,8.022324902161133,-38.61471199778149,46.637036899942615,-11.977675097838867,-11.977675097838867,-58.61471199778148,46.637036899942615,-31.977675097838905,-31.977675097838905,-78.6147119977815,46.637036899942615,7.919528837419509,7.919528837419509,-38.85048445537147,46.77001329279099,-78.7667340931457,-145.5769952631264,65.45033451471137,-77.3613797808263,-144.21706860785702,68.21561548230008
recent_test,240,high_vol,exit_fixed3r,portfolio_selected,23,23,68,18,54,18,54,False,119.04353494383143,119.04353494383143,-6.719900652632119,125.76343559646357,99.04353494383143,99.04353494383143,-26.719900652632116,125.76343559646357,79.04353494383143,79.04353494383143,-46.71990065263212,125.76343559646357,119.08836066155204,119.08836066155204,-6.916298353927332,126.00465901547942,64.95557840227573,-101.8519160370942,165.45764440763716,66.31245229391726,-100.50206600536143,168.16436833101142
