symbol,timeframe_min,arm,feature,feature_role,side,side_name,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,middle,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,high,19,0.0122757519631,0.0221685553421,4,4,0,0.25,444.835015113,424.835015113,3.70715761095,1,1,1,1,1,1,4,424.835015113,721.989684546,-297.154669433
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,baseline,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,low,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,middle,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,high,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,baseline,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,low,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,middle,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,high,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,baseline,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,low,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,middle,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,high,19,0.0122757519631,0.0221685553421,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,baseline,40,0.00112718095298,0.0207845448205,26,26,0,0.192307692308,39.4833557163,19.4833557163,0.40847621773,3,4,2,3,1,1,26,19.4833557163,91.0814585695,-71.5981028532
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,low,40,0.00112718095298,0.0207845448205,7,7,0,0.285714285714,238.115902776,218.115902776,0.564920086199,1,1,1,1,0,0,7,218.115902776,162.915579838,55.2003229385
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,middle,40,0.00112718095298,0.0207845448205,6,6,0,0,-273.372112699,-293.372112699,-1.07811106244,0,0,0,0,0,0,6,-293.372112699,-147.217137669,-146.15497503
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,high,40,0.00112718095298,0.0207845448205,13,13,0,0.230769230769,76.9222004144,56.9222004144,1.01035441786,2,3,1,2,1,1,13,56.9222004144,162.385514612,-105.463314198
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,baseline,40,0.00112718095298,0.0207845448205,21,21,0,0.190476190476,-22.2486664731,-42.2486664731,-0.166216951121,2,3,1,2,0,0,20,-36.4005376258,23.6836993031,-60.0842369289
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,low,40,0.00112718095298,0.0207845448205,5,5,0,0.4,417.824666309,397.824666309,1.16367474493,1,1,1,1,0,0,5,397.824666309,292.618392165,105.206274144
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,middle,40,0.00112718095298,0.0207845448205,6,6,0,0,-273.372112699,-293.372112699,-1.07811106244,0,0,0,0,0,0,5,-320.204286555,-174.378414307,-145.825872248
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,high,40,0.00112718095298,0.0207845448205,10,10,0,0.2,-91.6112651285,-111.611265128,-0.284026332356,1,2,0,1,0,0,10,-111.611265128,-11.7525903229,-99.8586748056
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,baseline,40,0.00112718095298,0.0207845448205,5,5,0,0.2,298.757848912,278.757848912,2.8221875269,1,1,1,1,1,1,5,278.757848912,381.170938245,-102.413089333
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,low,40,0.00112718095298,0.0207845448205,2,2,0,0,-211.156006057,-231.156006057,-0.931966560621,0,0,0,0,0,0,2,-231.156006057,-161.341450981,-69.8145550752
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,middle,40,0.00112718095298,0.0207845448205,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,high,40,0.00112718095298,0.0207845448205,3,3,0,0.333333333333,638.700418891,618.700418891,5.32495691858,1,1,1,1,1,1,3,618.700418891,742.845864396,-124.145445505
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,baseline,40,0.00112718095298,0.0207845448205,31,31,0,0.193548387097,-42.2226497717,-62.2226497717,-0.312580056565,1,3,1,3,0,1,31,-62.2226497717,1.86843596116,-64.0910857328
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,low,40,0.00112718095298,0.0207845448205,13,13,0,0.153846153846,-146.876205024,-166.876205024,-0.644594906871,0,1,0,1,0,0,13,-166.876205024,-9.81730741846,-157.058897605
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,middle,40,0.00112718095298,0.0207845448205,10,10,0,0.2,108.671128221,88.6711282215,0.0954764022888,1,1,1,1,0,1,10,88.6711282215,113.465506007,-24.7943777852
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,high,40,0.00112718095298,0.0207845448205,8,8,0,0.25,-60.7778449789,-80.7778449789,-0.283126498384,0,1,0,1,0,0,8,-80.7778449789,-118.638568604,37.8607236249
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,baseline,40,0.00112718095298,0.0207845448205,19,19,0,0.210526315789,-97.3353465049,-117.335346505,-0.631580600374,0,1,0,1,0,0,19,-117.335346505,-33.4478341423,-83.8875123626
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,low,40,0.00112718095298,0.0207845448205,8,8,0,0.25,-127.56139123,-147.56139123,-0.480986471605,0,1,0,1,0,0,8,-147.56139123,57.0280969492,-204.58948818
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,middle,40,0.00112718095298,0.0207845448205,7,7,0,0.142857142857,-53.6810853934,-73.6810853934,-0.74145428717,0,0,0,0,0,0,7,-73.6810853934,-54.0838311176,-19.5972542758
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,high,40,0.00112718095298,0.0207845448205,4,4,0,0.25,-113.278213999,-133.278213999,-0.74048990602,0,0,0,0,0,0,4,-133.278213999,-178.286701618,45.0084876193
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,baseline,40,0.00112718095298,0.0207845448205,12,12,0,0.166666666667,45.0391200559,25.0391200559,0.192504137801,1,2,1,2,0,1,12,25.0391200559,57.7858636249,-32.746743569
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,low,40,0.00112718095298,0.0207845448205,5,5,0,0,-177.779907093,-197.779907093,-0.906368403296,0,0,0,0,0,0,5,-197.779907093,-116.769954407,-81.0099526859
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,middle,40,0.00112718095298,0.0207845448205,3,3,0,0.333333333333,487.49295999,467.49295999,2.04831467769,1,1,1,1,0,1,3,467.49295999,504.413959297,-36.920999307
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,high,40,0.00112718095298,0.0207845448205,4,4,0,0.25,-8.27747595863,-28.2774759586,0.174236909251,0,1,0,1,0,0,4,-28.2774759586,-58.9904355892,30.7129596306
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,baseline,5,0.00764684473194,0.0774820767601,11,11,0,0.454545454545,441.216090544,421.216090544,1.80805061033,2,5,1,3,1,1,11,421.216090544,619.220305924,-198.00421538
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,low,5,0.00764684473194,0.0774820767601,5,5,0,0.8,1158.04907797,1138.04907797,4.55000743715,2,4,1,3,1,1,5,1138.04907797,929.691954698,208.35712327
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,middle,5,0.00764684473194,0.0774820767601,4,4,0,0.25,24.3597309144,4.35973091443,-0.195321706628,0,1,0,0,0,0,4,4.35973091443,732.872356318,-728.512625403
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,high,5,0.00764684473194,0.0774820767601,2,2,0,0,-517.153658758,-537.153658758,-1.04009682283,0,0,0,0,0,0,2,-537.153658758,-384.262916797,-152.890741961
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,baseline,5,0.00764684473194,0.0774820767601,5,5,0,0.6,748.491981266,728.491981266,1.48448152569,1,3,0,2,0,0,5,728.491981266,580.078103059,148.413878206
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,low,5,0.00764684473194,0.0774820767601,2,2,0,1,1820.87173825,1800.87173825,3.87951666232,1,2,0,2,0,0,2,1800.87173825,1417.93104011,382.940698142
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,middle,5,0.00764684473194,0.0774820767601,1,1,0,1,1135.02374734,1115.02374734,1.74356794945,0,1,0,0,0,0,1,1115.02374734,833.054268673,281.969478669
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,high,5,0.00764684473194,0.0774820767601,2,2,0,0,-517.153658758,-537.153658758,-1.04009682283,0,0,0,0,0,0,2,-537.153658758,-384.262916797,-152.890741961
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,baseline,5,0.00764684473194,0.0774820767601,6,6,0,0.333333333333,185.152848276,165.152848276,2.07769151419,1,2,1,1,1,1,6,165.152848276,651.838808312,-486.685960036
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,low,5,0.00764684473194,0.0774820767601,3,3,0,0.666666666667,716.167304446,696.167304446,4.99700128704,1,2,1,1,1,1,3,696.167304446,604.199231091,91.9680733556
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,middle,5,0.00764684473194,0.0774820767601,3,3,0,0,-345.861607895,-365.861607895,-0.841618258656,0,0,0,0,0,0,3,-365.861607895,699.478385533,-1065.33999343
ETH_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,high,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,baseline,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,low,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,middle,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,high,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,baseline,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,low,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,middle,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,high,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,baseline,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,low,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,middle,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,high,5,0.00764684473194,0.0774820767601,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,baseline,9,0.00375180727932,0.0507491477269,11,11,0,0.454545454545,437.975858532,417.975858532,1.7601879028,2,4,1,3,1,1,11,417.975858532,574.782044362,-156.806185829
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,low,9,0.00375180727932,0.0507491477269,4,4,0,0.75,834.935771906,814.935771906,1.82168373053,1,3,0,2,0,0,4,814.935771906,818.375426064,-3.43965415788
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,middle,9,0.00375180727932,0.0507491477269,3,3,0,0.666666666667,1084.03534278,1064.03534278,5.36249672378,1,1,1,1,1,1,3,1064.03534278,1523.8133817,-459.77803892
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,high,9,0.00375180727932,0.0507491477269,4,4,0,0,-443.528668028,-463.528668028,-1.00303954065,0,0,0,0,0,0,4,-463.528668028,-380.584840345,-82.943827683
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,baseline,9,0.00375180727932,0.0507491477269,5,5,0,0.6,741.36347084,721.36347084,1.37918356914,1,2,0,2,0,0,5,721.36347084,974.386789884,-253.023319044
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,low,9,0.00375180727932,0.0507491477269,2,2,0,1,1820.87173825,1800.87173825,3.87951666232,1,2,0,2,0,0,2,1800.87173825,1614.66393485,186.207803401
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,middle,9,0.00375180727932,0.0507491477269,1,1,0,1,1277.60891968,1257.60891968,1.20976280285,0,0,0,0,0,0,1,1257.60891968,2568.59829074,-1310.98937106
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,high,9,0.00375180727932,0.0507491477269,2,2,0,0,-606.26752099,-626.26752099,-1.0364391409,0,0,0,0,0,0,2,-626.26752099,-462.996105512,-163.271415479
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,baseline,9,0.00375180727932,0.0507491477269,6,6,0,0.333333333333,185.152848276,165.152848276,2.07769151419,1,2,1,1,1,1,6,165.152848276,241.77808976,-76.625241484
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,low,9,0.00375180727932,0.0507491477269,2,2,0,0.5,-151.00019444,-171.00019444,-0.236149201267,0,1,0,0,0,0,2,-171.00019444,22.0869172769,-193.087111717
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,middle,9,0.00375180727932,0.0507491477269,2,2,0,0.5,987.248554333,967.248554333,7.43886368425,1,1,1,1,1,1,2,967.248554333,1001.42092718,-34.172372848
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,high,9,0.00375180727932,0.0507491477269,2,2,0,0,-280.789815065,-300.789815065,-0.96963994041,0,0,0,0,0,0,2,-300.789815065,-298.173575178,-2.61623988735
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,baseline,9,0.00375180727932,0.0507491477269,5,5,0,0.4,148.424445108,128.424445108,0.620646197095,1,2,1,1,0,0,5,128.424445108,311.424875838,-183.00043073
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,low,9,0.00375180727932,0.0507491477269,1,1,0,1,356.369897685,336.369897685,0.695788440927,0,1,0,0,0,0,1,336.369897685,370.45837454,-34.0884768551
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,middle,9,0.00375180727932,0.0507491477269,3,3,0,0.333333333333,196.353997628,176.353997628,1.03494320592,1,1,1,1,0,0,3,176.353997628,499.786098434,-323.432100806
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,high,9,0.00375180727932,0.0507491477269,1,1,0,0,-203.309665029,-223.309665029,-0.697387073215,0,0,0,0,0,0,1,-223.309665029,-312.692290655,89.3826256259
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,baseline,9,0.00375180727932,0.0507491477269,4,4,0,0.25,-355.898494269,-375.898494269,-0.513923676364,0,1,0,0,0,0,4,-375.898494269,-188.800158787,-187.098335482
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,low,9,0.00375180727932,0.0507491477269,1,1,0,1,356.369897685,336.369897685,0.695788440927,0,1,0,0,0,0,1,336.369897685,370.45837454,-34.0884768551
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,middle,9,0.00375180727932,0.0507491477269,2,2,0,0,-788.327104866,-808.327104866,-1.02704803658,0,0,0,0,0,0,2,-808.327104866,-406.483359517,-401.84374535
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,high,9,0.00375180727932,0.0507491477269,1,1,0,0,-203.309665029,-223.309665029,-0.697387073215,0,0,0,0,0,0,1,-223.309665029,-312.692290655,89.3826256259
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,baseline,9,0.00375180727932,0.0507491477269,1,1,0,1,2165.71620262,2145.71620262,5.15892569093,1,1,1,1,0,0,1,2145.71620262,2312.32501434,-166.60881172
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,low,9,0.00375180727932,0.0507491477269,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,middle,9,0.00375180727932,0.0507491477269,1,1,0,1,2165.71620262,2145.71620262,5.15892569093,1,1,1,1,0,0,1,2145.71620262,2312.32501434,-166.60881172
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,high,9,0.00375180727932,0.0507491477269,0,0,0,,,,,0,0,0,0,0,0,0,,,
