symbol,timeframe_min,arm,feature,feature_role,cohort,early_closed_n,q90_top10,n_closed,auc_slope_net_positive,spearman_slope_net_return,top10_n,top10_n_rows,top10_n_closed,top10_n_censored,top10_net_win_rate,top10_mean_gross_bp,top10_mean_net_bp,top10_mean_net_r,top10_net_r_ge_3_count,top10_mfe_known_r_ge_3_count,top10_net_r_ge_5_count,top10_mfe_known_r_ge_5_count,top10_net_r_ge_10_count,top10_mfe_known_r_ge_10_count,top10_matched_control_n,top10_matched_target_net_bp,top10_control_net_bp,top10_paired_excess_bp
ETH_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,all,19,0.0477692959681,25,0.428571428571,0.220769230769,4,4,4,0,0,-195.710916373,-215.710916373,-1.12902012638,0,0,0,0,0,0,4,-215.710916373,50.0038729646,-265.714789338
ETH_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,earlier,19,0.0477692959681,19,0.3125,0.19298245614,2,2,2,0,0,-133.508648091,-153.508648091,-1.16302808644,0,0,0,0,0,0,2,-153.508648091,258.780316967,-412.288965057
ETH_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,later,19,0.0477692959681,6,0.6,0.0857142857143,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
ETH_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,all,19,0.0555139963305,25,0.428571428571,0.146923076923,4,4,4,0,0,-238.197672832,-258.197672832,-1.11451352943,0,0,0,0,0,0,4,-258.197672832,-154.635323541,-103.562349291
ETH_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,earlier,19,0.0555139963305,19,0.333333333333,0.0877192982456,2,2,2,0,0,-218.482161007,-238.482161007,-1.13401489252,0,0,0,0,0,0,2,-238.482161007,-150.498076045,-87.9840849628
ETH_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,later,19,0.0555139963305,6,0.6,-0.0285714285714,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
ETH_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,all,19,0.0437250894095,25,0.309523809524,0.0430769230769,5,5,5,0,0,-195.901418985,-215.901418985,-1.00323038302,0,0,0,0,0,0,5,-215.901418985,285.237164849,-501.138583834
ETH_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,earlier,19,0.0437250894095,19,0.229166666667,-0.0543859649123,2,2,2,0,0,-163.459764697,-183.459764697,-0.839943635245,0,0,0,0,0,0,2,-183.459764697,539.529348705,-722.989113402
ETH_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,later,19,0.0437250894095,6,0.4,0.0857142857143,3,3,3,0,0,-217.52918851,-237.52918851,-1.11208821487,0,0,0,0,0,0,3,-237.52918851,115.709042278,-353.238230788
ETH_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,all,19,0.0513650867598,25,0.392857142857,0.19,4,4,4,0,0,-191.673636318,-211.673636318,-0.990694574011,0,0,0,0,0,0,4,-211.673636318,3.084038734,-214.757675052
ETH_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,earlier,19,0.0513650867598,19,0.270833333333,0.164912280702,2,2,2,0,0,-125.43408798,-145.43408798,-0.886376981694,0,0,0,0,0,0,2,-145.43408798,164.940648505,-310.374736485
ETH_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,later,19,0.0513650867598,6,0.6,-0.0857142857143,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,all,40,0.0525420568909,57,0.525691699605,0.17973813845,8,8,8,0,0,-179.682007745,-199.682007745,-0.903482863808,0,0,0,0,0,0,8,-199.682007745,-72.46925503,-127.212752715
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,earlier,40,0.0525420568909,40,0.46875,0.191557223265,4,4,4,0,0,-180.450751615,-200.450751615,-0.986661953521,0,0,0,0,0,0,4,-200.450751615,-119.938357977,-80.5123936383
ETH_USDT_SWAP,60,v9_both,pre12_opp,primary,later,40,0.0525420568909,17,0.642857142857,0.205882352941,4,4,4,0,0,-178.913263875,-198.913263875,-0.820303774095,0,0,0,0,0,0,4,-198.913263875,-25.0001520833,-173.913111792
ETH_USDT_SWAP,60,v9_both,pre12_trend,single_feature,all,40,0.0215798691186,57,0.49604743083,0.16405237231,9,9,9,0,0.111111111111,-112.293606202,-132.293606202,-0.546736385132,0,1,0,1,0,0,9,-132.293606202,-51.7790551276,-80.5145510747
ETH_USDT_SWAP,60,v9_both,pre12_trend,single_feature,earlier,40,0.0215798691186,40,0.484375,0.11669793621,4,4,4,0,0,-184.48803167,-204.48803167,-1.12498750589,0,0,0,0,0,0,4,-204.48803167,-113.638580315,-90.8494513557
ETH_USDT_SWAP,60,v9_both,pre12_trend,single_feature,later,40,0.0215798691186,17,0.5,0.149509803922,5,5,5,0,0.2,-54.5380658277,-74.5380658277,-0.0841354885233,0,1,0,1,0,0,5,-74.5380658277,-2.2914349779,-72.2466308498
ETH_USDT_SWAP,60,v9_both,pre12_inward,single_feature,all,40,0.0492073318651,57,0.49604743083,0.0373347161006,8,8,8,0,0.125,-182.443525914,-202.443525914,-0.766074509511,0,0,0,0,0,0,8,-202.443525914,-113.524371961,-88.9191539537
ETH_USDT_SWAP,60,v9_both,pre12_inward,single_feature,earlier,40,0.0492073318651,40,0.48828125,0.0966228893058,4,4,4,0,0.25,-185.973787954,-205.973787954,-0.711845244926,0,0,0,0,0,0,4,-205.973787954,-202.048591838,-3.92519611578
ETH_USDT_SWAP,60,v9_both,pre12_inward,single_feature,later,40,0.0492073318651,17,0.47619047619,0.00980392156863,4,4,4,0,0,-178.913263875,-198.913263875,-0.820303774095,0,0,0,0,0,0,4,-198.913263875,-25.0001520833,-173.913111792
ETH_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,all,40,0.0491633311331,57,0.50395256917,0.181617837698,8,8,8,0,0.125,-140.424039645,-160.424039645,-0.788830967744,0,0,0,0,0,0,8,-160.424039645,-74.0868573671,-86.3371822777
ETH_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,earlier,40,0.0491633311331,40,0.4453125,0.189681050657,4,4,4,0,0.25,-101.934815415,-121.934815415,-0.757358161392,0,0,0,0,0,0,4,-121.934815415,-123.173562651,1.23874723629
ETH_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,later,40,0.0491633311331,17,0.619047619048,0.213235294118,4,4,4,0,0,-178.913263875,-198.913263875,-0.820303774095,0,0,0,0,0,0,4,-198.913263875,-25.0001520833,-173.913111792
ETH_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,all,40,0.0605553120411,57,0.407114624506,0.0166580243713,8,8,8,0,0.125,-115.086351079,-135.086351079,-0.262297419805,1,1,0,1,0,0,8,-135.086351079,-66.3548783474,-68.7314727319
ETH_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,earlier,40,0.0605553120411,40,0.3671875,0.0320825515947,4,4,4,0,0.25,-51.2594382837,-71.2594382837,0.295708934486,1,1,0,1,0,0,4,-71.2594382837,-107.709604611,36.4501663278
ETH_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,later,40,0.0605553120411,17,0.47619047619,0.0343137254902,4,4,4,0,0,-178.913263875,-198.913263875,-0.820303774095,0,0,0,0,0,0,4,-198.913263875,-25.0001520833,-173.913111792
ETH_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,all,40,0.0485917544135,57,0.598814229249,0.100401866736,10,10,10,0,0.2,-92.6753866835,-112.675386683,-0.308420290433,0,2,0,2,0,0,10,-112.675386683,-5.11179534734,-107.563591336
ETH_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,earlier,40,0.0485917544135,40,0.6015625,0.140337711069,4,4,4,0,0.25,-94.4543984221,-114.454398422,-0.397781552169,0,1,0,1,0,0,4,-114.454398422,60.8685164467,-175.322914869
ETH_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,later,40,0.0485917544135,17,0.571428571429,0.0245098039216,6,6,6,0,0.166666666667,-91.4893788577,-111.489378858,-0.248846115942,0,1,0,1,0,0,6,-111.489378858,-49.0986698767,-62.390708981
ETH_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,all,40,0.0525420568909,57,0.54347826087,0.198599948146,8,8,8,0,0,-179.682007745,-199.682007745,-0.903482863808,0,0,0,0,0,0,8,-199.682007745,-72.46925503,-127.212752715
ETH_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,earlier,40,0.0525420568909,40,0.46484375,0.188742964353,4,4,4,0,0,-180.450751615,-200.450751615,-0.986661953521,0,0,0,0,0,0,4,-200.450751615,-119.938357977,-80.5123936383
ETH_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,later,40,0.0525420568909,17,0.690476190476,0.247549019608,4,4,4,0,0,-178.913263875,-198.913263875,-0.820303774095,0,0,0,0,0,0,4,-198.913263875,-25.0001520833,-173.913111792
ETH_USDT_SWAP,240,joint,pre12_opp,primary,all,5,0.260012042077,11,0.1,-0.554545454545,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_opp,primary,earlier,5,0.260012042077,5,0,-0.9,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_opp,primary,later,5,0.260012042077,6,0.125,-0.2,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_trend,single_feature,all,5,0.0665123525723,11,0.2,-0.572727272727,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_trend,single_feature,earlier,5,0.0665123525723,5,0,-0.9,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_trend,single_feature,later,5,0.0665123525723,6,0.25,-0.314285714286,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre12_inward,single_feature,all,5,0.193499689505,11,0.233333333333,-0.372727272727,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_inward,single_feature,earlier,5,0.193499689505,5,0,-1,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre12_inward,single_feature,later,5,0.193499689505,6,0.375,0.2,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,all,5,0.24988463218,11,0.133333333333,-0.536363636364,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,earlier,5,0.24988463218,5,0,-1,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,later,5,0.24988463218,6,0.125,-0.2,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,all,5,0.281349656297,11,0.3,-0.336363636364,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,earlier,5,0.281349656297,5,0,-1,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,later,5,0.281349656297,6,0.5,0.428571428571,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,all,5,0.205152600308,11,0.3,-0.172727272727,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,earlier,5,0.205152600308,5,0,-0.9,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,later,5,0.205152600308,6,0.375,0.142857142857,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,all,5,0.260012042077,11,0.1,-0.554545454545,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,earlier,5,0.260012042077,5,0,-0.9,1,1,1,0,0,-614.598358435,-634.598358435,-1.03254157732,0,0,0,0,0,0,1,-634.598358435,-498.387096774,-136.211261661
ETH_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,later,5,0.260012042077,6,0.125,-0.2,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,all,9,0.17508784692,16,0.174603174603,-0.297058823529,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,earlier,9,0.17508784692,9,0.1,-0.566666666667,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_opp,primary,later,9,0.17508784692,7,0.25,-0.0714285714286,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre12_trend,single_feature,all,9,0.0626661111256,16,0.269841269841,-0.538235294118,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_trend,single_feature,earlier,9,0.0626661111256,9,0.3,-0.5,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_trend,single_feature,later,9,0.0626661111256,7,0.25,-0.357142857143,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre12_inward,single_feature,all,9,0.174304403514,16,0.333333333333,-0.0558823529412,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_inward,single_feature,earlier,9,0.174304403514,9,0.25,-0.266666666667,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre12_inward,single_feature,later,9,0.174304403514,7,0.5,0.285714285714,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,all,9,0.151629750302,16,0.190476190476,-0.305882352941,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,earlier,9,0.151629750302,9,0.1,-0.6,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,later,9,0.151629750302,7,0.25,-0.0714285714286,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,all,9,0.163345713996,16,0.428571428571,-0.108823529412,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,earlier,9,0.163345713996,9,0.3,-0.433333333333,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,later,9,0.163345713996,7,0.583333333333,0.428571428571,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,all,9,0.181220913835,16,0.396825396825,0.147058823529,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,earlier,9,0.181220913835,9,0.4,0.116666666667,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,later,9,0.181220913835,7,0.5,0.357142857143,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,all,9,0.17508784692,16,0.174603174603,-0.297058823529,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,earlier,9,0.17508784692,9,0.1,-0.566666666667,1,1,1,0,0,-792.826082899,-812.826082899,-1.02522621346,0,0,0,0,0,0,1,-812.826082899,-638.885913001,-173.940169898
ETH_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,later,9,0.17508784692,7,0.25,-0.0714285714286,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
