stream,period,kind,length,first_entry,last_exit_bar,sum_net_r,first_entry_beijing,last_exit_bar_beijing
ETH 5m Binance,development,gross_loss_stop,1,2020-12-29T00:15:00+00:00,2020-12-29T00:30:00+00:00,-1.1367789084181303,2020-12-29T08:15:00+08:00,2020-12-29T08:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-01-06T01:35:00+00:00,2021-01-06T04:10:00+00:00,-1.078086732818817,2021-01-06T09:35:00+08:00,2021-01-06T12:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-01-17T05:20:00+00:00,2021-01-17T11:10:00+00:00,-0.2102507122507119,2021-01-17T13:20:00+08:00,2021-01-17T19:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-02-03T13:40:00+00:00,2021-02-03T14:40:00+00:00,-1.1696332970620185,2021-02-03T21:40:00+08:00,2021-02-03T22:40:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-02-11T06:00:00+00:00,2021-02-11T06:15:00+00:00,-1.2827132292522552,2021-02-11T14:00:00+08:00,2021-02-11T14:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-02-14T00:20:00+00:00,2021-02-14T04:25:00+00:00,-1.169836658932716,2021-02-14T08:20:00+08:00,2021-02-14T12:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-03-07T13:15:00+00:00,2021-03-07T14:05:00+00:00,-1.3049450549450496,2021-03-07T21:15:00+08:00,2021-03-07T22:05:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-03-25T23:00:00+00:00,2021-03-26T00:05:00+00:00,-1.1465430157261798,2021-03-26T07:00:00+08:00,2021-03-26T08:05:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-05-05T06:25:00+00:00,2021-05-05T07:25:00+00:00,-1.1379753296469666,2021-05-05T14:25:00+08:00,2021-05-05T15:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-05-21T00:45:00+00:00,2021-05-21T03:20:00+00:00,-1.0503931845701446,2021-05-21T08:45:00+08:00,2021-05-21T11:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-06-06T21:00:00+00:00,2021-06-06T22:30:00+00:00,-1.1677351485148502,2021-06-07T05:00:00+08:00,2021-06-07T06:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-06-27T18:10:00+00:00,2021-06-27T21:50:00+00:00,-1.1412392494136043,2021-06-28T02:10:00+08:00,2021-06-28T05:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-07-10T10:30:00+00:00,2021-07-10T15:30:00+00:00,-1.2530149970006028,2021-07-10T18:30:00+08:00,2021-07-10T23:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-07-11T02:30:00+00:00,2021-07-11T08:40:00+00:00,-1.240230725299818,2021-07-11T10:30:00+08:00,2021-07-11T16:40:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-08-04T00:35:00+00:00,2021-08-04T00:50:00+00:00,-1.2234676840215375,2021-08-04T08:35:00+08:00,2021-08-04T08:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-08-10T16:30:00+00:00,2021-08-10T19:05:00+00:00,-1.0970863729669968,2021-08-11T00:30:00+08:00,2021-08-11T03:05:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-09-14T12:25:00+00:00,2021-09-14T12:30:00+00:00,-1.169840370751811,2021-09-14T20:25:00+08:00,2021-09-14T20:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-09-19T07:05:00+00:00,2021-09-19T10:10:00+00:00,-1.234951893551689,2021-09-19T15:05:00+08:00,2021-09-19T18:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-11-11T23:45:00+00:00,2021-11-12T01:30:00+00:00,-1.3715157480314846,2021-11-12T07:45:00+08:00,2021-11-12T09:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-11-16T20:30:00+00:00,2021-11-16T21:15:00+00:00,-1.128849440955742,2021-11-17T04:30:00+08:00,2021-11-17T05:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-12-07T14:50:00+00:00,2021-12-07T16:40:00+00:00,-1.2818429858429925,2021-12-07T22:50:00+08:00,2021-12-08T00:40:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-12-09T07:10:00+00:00,2021-12-09T07:30:00+00:00,-1.1949353970390204,2021-12-09T15:10:00+08:00,2021-12-09T15:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-12-11T21:35:00+00:00,2021-12-11T21:55:00+00:00,-1.1842712962962916,2021-12-12T05:35:00+08:00,2021-12-12T05:55:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-12-16T13:15:00+00:00,2021-12-16T13:25:00+00:00,-1.273887563884171,2021-12-16T21:15:00+08:00,2021-12-16T21:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2021-12-20T01:20:00+00:00,2021-12-20T01:35:00+00:00,-1.236838825644096,2021-12-20T09:20:00+08:00,2021-12-20T09:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-01-05T08:55:00+00:00,2022-01-05T11:25:00+00:00,-1.4543079667063046,2022-01-05T16:55:00+08:00,2022-01-05T19:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-01-08T00:45:00+00:00,2022-01-08T02:35:00+00:00,-1.264700946112718,2022-01-08T08:45:00+08:00,2022-01-08T10:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-01-23T06:00:00+00:00,2022-01-23T14:45:00+00:00,-1.1234360770577942,2022-01-23T14:00:00+08:00,2022-01-23T22:45:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-02-02T12:15:00+00:00,2022-02-02T14:15:00+00:00,-1.2040095133552933,2022-02-02T20:15:00+08:00,2022-02-02T22:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-02-16T06:25:00+00:00,2022-02-16T10:00:00+00:00,-1.3466067291781576,2022-02-16T14:25:00+08:00,2022-02-16T18:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-02-28T12:25:00+00:00,2022-02-28T13:00:00+00:00,-1.149403035413154,2022-02-28T20:25:00+08:00,2022-02-28T21:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-02T09:55:00+00:00,2022-03-02T12:30:00+00:00,-1.2133285816108297,2022-03-02T17:55:00+08:00,2022-03-02T20:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-08T15:45:00+00:00,2022-03-08T16:00:00+00:00,-1.1349976108309068,2022-03-08T23:45:00+08:00,2022-03-09T00:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-12T13:30:00+00:00,2022-03-12T14:00:00+00:00,-1.624798552472853,2022-03-12T21:30:00+08:00,2022-03-12T22:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-12T23:55:00+00:00,2022-03-13T01:15:00+00:00,-1.3215312500000158,2022-03-13T07:55:00+08:00,2022-03-13T09:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-19T12:55:00+00:00,2022-03-19T13:35:00+00:00,-1.387014341590599,2022-03-19T20:55:00+08:00,2022-03-19T21:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-03-22T20:00:00+00:00,2022-03-22T21:15:00+00:00,-1.2412640517589963,2022-03-23T04:00:00+08:00,2022-03-23T05:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-04-16T15:30:00+00:00,2022-04-16T21:45:00+00:00,-1.199481505944509,2022-04-16T23:30:00+08:00,2022-04-17T05:45:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-05-03T12:00:00+00:00,2022-05-03T13:20:00+00:00,-1.3930710835058653,2022-05-03T20:00:00+08:00,2022-05-03T21:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-05-07T14:05:00+00:00,2022-05-07T14:50:00+00:00,-1.5134587332053473,2022-05-07T22:05:00+08:00,2022-05-07T22:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-05-20T06:45:00+00:00,2022-05-20T07:10:00+00:00,-1.2842038216560403,2022-05-20T14:45:00+08:00,2022-05-20T15:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-06-01T12:45:00+00:00,2022-06-01T14:15:00+00:00,-1.1389350833628942,2022-06-01T20:45:00+08:00,2022-06-01T22:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-06-22T20:40:00+00:00,2022-06-23T00:25:00+00:00,-1.0786079460269913,2022-06-23T04:40:00+08:00,2022-06-23T08:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-07-01T20:15:00+00:00,2022-07-01T22:20:00+00:00,-1.155126353790613,2022-07-02T04:15:00+08:00,2022-07-02T06:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-07-02T14:40:00+00:00,2022-07-02T15:15:00+00:00,-1.226298507462687,2022-07-02T22:40:00+08:00,2022-07-02T23:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-07-06T12:05:00+00:00,2022-07-06T12:20:00+00:00,-1.2391834570519566,2022-07-06T20:05:00+08:00,2022-07-06T20:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-07-11T17:30:00+00:00,2022-07-11T19:15:00+00:00,-1.2070799640610947,2022-07-12T01:30:00+08:00,2022-07-12T03:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-07-15T12:50:00+00:00,2022-07-15T16:20:00+00:00,-1.0891696202531658,2022-07-15T20:50:00+08:00,2022-07-16T00:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-08-25T21:10:00+00:00,2022-08-25T21:35:00+00:00,-1.4143106796116438,2022-08-26T05:10:00+08:00,2022-08-26T05:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-08-28T06:55:00+00:00,2022-08-28T08:50:00+00:00,-1.4139168975069227,2022-08-28T14:55:00+08:00,2022-08-28T16:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-08-28T16:15:00+00:00,2022-08-28T16:55:00+00:00,-1.2937458128078874,2022-08-29T00:15:00+08:00,2022-08-29T00:55:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-08-31T17:50:00+00:00,2022-08-31T19:10:00+00:00,-1.099260051880676,2022-09-01T01:50:00+08:00,2022-09-01T03:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-10-08T11:40:00+00:00,2022-10-08T12:10:00+00:00,-1.7985585585585675,2022-10-08T19:40:00+08:00,2022-10-08T20:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-10-27T06:45:00+00:00,2022-10-27T12:30:00+00:00,-1.2604033472803229,2022-10-27T14:45:00+08:00,2022-10-27T20:30:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-10-30T06:15:00+00:00,2022-10-30T08:25:00+00:00,-1.2244903846153852,2022-10-30T14:15:00+08:00,2022-10-30T16:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-11-24T21:45:00+00:00,2022-11-24T22:25:00+00:00,-1.5261362637362663,2022-11-25T05:45:00+08:00,2022-11-25T06:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-11-27T20:35:00+00:00,2022-11-27T21:50:00+00:00,-1.860744680851052,2022-11-28T04:35:00+08:00,2022-11-28T05:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-12-06T10:05:00+00:00,2022-12-06T12:35:00+00:00,-1.434412478336205,2022-12-06T18:05:00+08:00,2022-12-06T20:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-12-17T17:25:00+00:00,2022-12-17T19:05:00+00:00,-1.742063091482707,2022-12-18T01:25:00+08:00,2022-12-18T03:05:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2022-12-30T01:40:00+00:00,2022-12-30T02:45:00+00:00,-1.500112970711286,2022-12-30T09:40:00+08:00,2022-12-30T10:45:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-01-10T13:40:00+00:00,2023-01-10T13:55:00+00:00,-1.495730337078631,2023-01-10T21:40:00+08:00,2023-01-10T21:55:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-01-13T15:30:00+00:00,2023-01-13T16:15:00+00:00,-1.2136786786786833,2023-01-13T23:30:00+08:00,2023-01-14T00:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-03-22T14:50:00+00:00,2023-03-22T14:50:00+00:00,-1.2439057239057192,2023-03-22T22:50:00+08:00,2023-03-22T22:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-04-05T19:50:00+00:00,2023-04-05T20:45:00+00:00,-1.3672245681381925,2023-04-06T03:50:00+08:00,2023-04-06T04:45:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-05-14T06:10:00+00:00,2023-05-14T08:50:00+00:00,-1.6022099999999944,2023-05-14T14:10:00+08:00,2023-05-14T16:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-05-27T05:45:00+00:00,2023-05-27T06:50:00+00:00,-1.97033952254636,2023-05-27T13:45:00+08:00,2023-05-27T14:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-05-30T21:25:00+00:00,2023-05-30T22:00:00+00:00,-1.3546048237476818,2023-05-31T05:25:00+08:00,2023-05-31T06:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-06-18T07:20:00+00:00,2023-06-18T20:20:00+00:00,-1.4166538461538587,2023-06-18T15:20:00+08:00,2023-06-19T04:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-06-23T10:05:00+00:00,2023-06-23T10:20:00+00:00,-1.472631578947368,2023-06-23T18:05:00+08:00,2023-06-23T18:20:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-06-27T16:50:00+00:00,2023-06-28T00:10:00+00:00,-1.2195634047481203,2023-06-28T00:50:00+08:00,2023-06-28T08:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-07-26T07:20:00+00:00,2023-07-26T13:10:00+00:00,-1.89890776699027,2023-07-26T15:20:00+08:00,2023-07-26T21:10:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-08-22T11:15:00+00:00,2023-08-22T12:25:00+00:00,-2.432448275862167,2023-08-22T19:15:00+08:00,2023-08-22T20:25:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-08-24T09:10:00+00:00,2023-08-24T09:35:00+00:00,-1.485971014492777,2023-08-24T17:10:00+08:00,2023-08-24T17:35:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-08-25T13:15:00+00:00,2023-08-25T14:00:00+00:00,-1.4796994219653223,2023-08-25T21:15:00+08:00,2023-08-25T22:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-09-24T12:25:00+00:00,2023-09-24T12:45:00+00:00,-3.1228933333334363,2023-09-24T20:25:00+08:00,2023-09-24T20:45:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-09-30T00:35:00+00:00,2023-09-30T01:55:00+00:00,-2.3845145228216964,2023-09-30T08:35:00+08:00,2023-09-30T09:55:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-10-12T05:25:00+00:00,2023-10-12T05:40:00+00:00,-2.0983380281690596,2023-10-12T13:25:00+08:00,2023-10-12T13:40:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-10-15T12:45:00+00:00,2023-10-15T13:15:00+00:00,-2.609523316062115,2023-10-15T20:45:00+08:00,2023-10-15T21:15:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-10-26T03:25:00+00:00,2023-10-26T06:00:00+00:00,-1.4371990291262184,2023-10-26T11:25:00+08:00,2023-10-26T14:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-11-12T14:55:00+00:00,2023-11-12T17:00:00+00:00,-1.6411107644305352,2023-11-12T22:55:00+08:00,2023-11-13T01:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-11-19T05:25:00+00:00,2023-11-19T11:00:00+00:00,-1.8100826446280545,2023-11-19T13:25:00+08:00,2023-11-19T19:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-11-21T15:05:00+00:00,2023-11-21T15:50:00+00:00,-1.2376638655462089,2023-11-21T23:05:00+08:00,2023-11-21T23:50:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-12-10T06:40:00+00:00,2023-12-10T08:00:00+00:00,-1.8842105263157471,2023-12-10T14:40:00+08:00,2023-12-10T16:00:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-12-23T16:35:00+00:00,2023-12-23T20:40:00+00:00,-1.435734345351057,2023-12-24T00:35:00+08:00,2023-12-24T04:40:00+08:00
ETH 5m Binance,development,gross_loss_stop,1,2023-12-31T02:00:00+00:00,2023-12-31T07:25:00+00:00,-1.5853818646232456,2023-12-31T10:00:00+08:00,2023-12-31T15:25:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-01-25T10:45:00+00:00,2024-01-25T12:15:00+00:00,-1.3989276139410105,2024-01-25T18:45:00+08:00,2024-01-25T20:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-02-15T14:30:00+00:00,2024-02-15T21:55:00+00:00,-1.179628924833496,2024-02-15T22:30:00+08:00,2024-02-16T05:55:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-03-16T11:20:00+00:00,2024-03-16T12:20:00+00:00,-1.2910145956607515,2024-03-16T19:20:00+08:00,2024-03-16T20:20:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-03-21T15:20:00+00:00,2024-03-21T17:05:00+00:00,-1.1664844307107127,2024-03-21T23:20:00+08:00,2024-03-22T01:05:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-04-12T03:30:00+00:00,2024-04-12T07:35:00+00:00,-1.49613744740534,2024-04-12T11:30:00+08:00,2024-04-12T15:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-04-12T10:55:00+00:00,2024-04-12T12:35:00+00:00,-1.2854967689822343,2024-04-12T18:55:00+08:00,2024-04-12T20:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-04-25T10:10:00+00:00,2024-04-25T12:10:00+00:00,-1.2513920064594208,2024-04-25T18:10:00+08:00,2024-04-25T20:10:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-05-10T12:05:00+00:00,2024-05-10T12:45:00+00:00,-1.361024332344207,2024-05-10T20:05:00+08:00,2024-05-10T20:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-05-19T08:50:00+00:00,2024-05-19T10:30:00+00:00,-1.7316419316843883,2024-05-19T16:50:00+08:00,2024-05-19T18:30:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-05-25T00:50:00+00:00,2024-05-25T02:10:00+00:00,-1.597985542168697,2024-05-25T08:50:00+08:00,2024-05-25T10:10:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-05-25T10:25:00+00:00,2024-05-25T11:55:00+00:00,-1.715757864632964,2024-05-25T18:25:00+08:00,2024-05-25T19:55:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-06-01T12:50:00+00:00,2024-06-01T17:45:00+00:00,-1.6574853195164232,2024-06-01T20:50:00+08:00,2024-06-02T01:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-06-04T09:25:00+00:00,2024-06-04T10:35:00+00:00,-1.6260566194837598,2024-06-04T17:25:00+08:00,2024-06-04T18:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-06-16T06:55:00+00:00,2024-06-16T07:45:00+00:00,-1.6005714285714314,2024-06-16T14:55:00+08:00,2024-06-16T15:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-06-21T09:00:00+00:00,2024-06-21T09:25:00+00:00,-1.2207353973827122,2024-06-21T17:00:00+08:00,2024-06-21T17:25:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-07-19T07:40:00+00:00,2024-07-19T13:35:00+00:00,-1.275991078669896,2024-07-19T15:40:00+08:00,2024-07-19T21:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-07-20T08:00:00+00:00,2024-07-20T13:30:00+00:00,-1.723985462097625,2024-07-20T16:00:00+08:00,2024-07-20T21:30:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-08-03T11:45:00+00:00,2024-08-03T15:15:00+00:00,-1.6203061013443836,2024-08-03T19:45:00+08:00,2024-08-03T23:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-08-06T08:30:00+00:00,2024-08-06T14:10:00+00:00,-1.1191962571976986,2024-08-06T16:30:00+08:00,2024-08-06T22:10:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-08-06T22:40:00+00:00,2024-08-07T02:25:00+00:00,-1.103131870428426,2024-08-07T06:40:00+08:00,2024-08-07T10:25:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-08-09T10:25:00+00:00,2024-08-09T14:05:00+00:00,-1.1456225055432432,2024-08-09T18:25:00+08:00,2024-08-09T22:05:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-08-31T14:00:00+00:00,2024-08-31T21:45:00+00:00,-1.4030304487179486,2024-08-31T22:00:00+08:00,2024-09-01T05:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-12T22:45:00+00:00,2024-09-13T01:00:00+00:00,-1.3917149958574877,2024-09-13T06:45:00+08:00,2024-09-13T09:00:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-13T12:25:00+00:00,2024-09-13T14:05:00+00:00,-1.3732655007949055,2024-09-13T20:25:00+08:00,2024-09-13T22:05:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-15T00:25:00+00:00,2024-09-15T04:20:00+00:00,-1.8164890387858676,2024-09-15T08:25:00+08:00,2024-09-15T12:20:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-21T10:25:00+00:00,2024-09-21T11:45:00+00:00,-1.692549659863931,2024-09-21T18:25:00+08:00,2024-09-21T19:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-26T23:20:00+00:00,2024-09-27T00:30:00+00:00,-1.2838049837486547,2024-09-27T07:20:00+08:00,2024-09-27T08:30:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-09-29T00:30:00+00:00,2024-09-29T00:30:00+00:00,-1.717884718498642,2024-09-29T08:30:00+08:00,2024-09-29T08:30:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-10-04T14:35:00+00:00,2024-10-04T15:05:00+00:00,-1.2201036898645408,2024-10-04T22:35:00+08:00,2024-10-04T23:05:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-10-08T19:15:00+00:00,2024-10-08T19:35:00+00:00,-1.3504563176895352,2024-10-09T03:15:00+08:00,2024-10-09T03:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-10-16T16:35:00+00:00,2024-10-16T16:50:00+00:00,-1.2122719082719104,2024-10-17T00:35:00+08:00,2024-10-17T00:50:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-11-16T23:50:00+00:00,2024-11-17T00:15:00+00:00,-1.4153218314531977,2024-11-17T07:50:00+08:00,2024-11-17T08:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2024-11-27T01:00:00+00:00,2024-11-27T01:15:00+00:00,-1.31024355971898,2024-11-27T09:00:00+08:00,2024-11-27T09:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-02-04T17:20:00+00:00,2025-02-04T19:55:00+00:00,-1.124275269764372,2025-02-05T01:20:00+08:00,2025-02-05T03:55:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-02-23T20:55:00+00:00,2025-02-23T23:00:00+00:00,-1.5909620253164518,2025-02-24T04:55:00+08:00,2025-02-24T07:00:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-02-27T12:15:00+00:00,2025-02-27T12:35:00+00:00,-1.3089973614775592,2025-02-27T20:15:00+08:00,2025-02-27T20:35:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-03-02T08:35:00+00:00,2025-03-02T09:15:00+00:00,-1.4703319148936034,2025-03-02T16:35:00+08:00,2025-03-02T17:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-03-07T20:40:00+00:00,2025-03-07T20:50:00+00:00,-1.129445180722884,2025-03-08T04:40:00+08:00,2025-03-08T04:50:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-04-17T14:15:00+00:00,2025-04-17T16:20:00+00:00,-1.2419526717557146,2025-04-17T22:15:00+08:00,2025-04-18T00:20:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-04-18T15:35:00+00:00,2025-04-18T16:15:00+00:00,-1.4652754050073449,2025-04-18T23:35:00+08:00,2025-04-19T00:15:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-04-27T18:40:00+00:00,2025-04-27T20:25:00+00:00,-1.660542124542114,2025-04-28T02:40:00+08:00,2025-04-28T04:25:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-04-30T09:40:00+00:00,2025-04-30T12:25:00+00:00,-1.3829851380042506,2025-04-30T17:40:00+08:00,2025-04-30T20:25:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-05-22T19:50:00+00:00,2025-05-22T23:40:00+00:00,-1.1878122099250197,2025-05-23T03:50:00+08:00,2025-05-23T07:40:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-05-28T19:55:00+00:00,2025-05-28T21:20:00+00:00,-1.2110173317210855,2025-05-29T03:55:00+08:00,2025-05-29T05:20:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-06-03T15:00:00+00:00,2025-06-03T15:45:00+00:00,-1.226446535500426,2025-06-03T23:00:00+08:00,2025-06-03T23:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-06-05T12:15:00+00:00,2025-06-05T13:45:00+00:00,-1.343618110236216,2025-06-05T20:15:00+08:00,2025-06-05T21:45:00+08:00
ETH 5m Binance,later,gross_loss_stop,1,2025-06-07T07:00:00+00:00,2025-06-07T08:15:00+00:00,-1.329869393139841,2025-06-07T15:00:00+08:00,2025-06-07T16:15:00+08:00
