币种,信号K时间(北京),入场时间(北京),退出时间(北京),突破来源,距V9根数,入场价,初始止损,初始风险距离(%),退出价,退出原因,持仓小时,最大记录浮盈R,净R,净价格收益(%),较原V9入场追价(%),原V9净R(事后关联),交易标识
OGNUSDT,2025-03-23 00:00:00+08:00,2025-03-23 01:00:00+08:00,2025-03-24 09:00:00+08:00,本周期1h,12,0.0662,0.06507,1.70694864048337,0.06507,初始止损,32.0,2.743362831858431,-1.1171681415929229,-1.9069486404833702,1.5337423312883347,-0.34130841121495,binance_um:OGNUSDT:1h:box_any:6148
AXSUSDT,2025-03-23 02:00:00+08:00,2025-03-23 03:00:00+08:00,2025-03-23 23:00:00+08:00,本周期1h,11,3.423,3.3502,2.1267893660531603,3.3502,初始止损,20.0,0.3021978021977995,-1.094038461538463,-2.32678936605317,0.08771929824562541,-1.0608540925266905,binance_um:AXSUSDT:1h:box_any:6150
CHZUSDT,2025-03-23 02:00:00+08:00,2025-03-23 03:00:00+08:00,2025-03-23 07:00:00+08:00,本周期1h,8,0.04667,0.04574,1.9927148060852802,0.04574,初始止损,4.0,0.1397849462365571,-1.100365591397851,-2.19271480608528,0.6903991370010854,-1.1252702702702717,binance_um:CHZUSDT:1h:box_any:6150
AVAXUSDT,2025-03-23 03:00:00+08:00,2025-03-23 04:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,22,19.644,19.259,1.95988597027081,22.091,追踪止损,90.0,9.87792207792213,6.253797402597447,12.25672979026677,2.216671870121756,4.120005813953495,binance_um:AVAXUSDT:1h:box_any:6151
DEFIUSDT,2025-03-23 03:00:00+08:00,2025-03-23 04:00:00+08:00,2025-03-24 00:00:00+08:00,本周期1h,9,631.5,619.1,1.96357878068091,619.1,初始止损,20.0,0.0725806451612886,-1.1018548387096798,-2.16357878068091,0.6374501992031822,-1.1321052631578925,binance_um:DEFIUSDT:1h:box_any:6151
TRUUSDT,2025-03-23 04:00:00+08:00,2025-03-23 05:00:00+08:00,2025-03-23 13:00:00+08:00,上级4h,9,0.03894,0.038141,2.05187467899332,0.038141,初始止损,8.0,1.464330413016265,-1.0974718397997498,-2.25187467899332,0.4384833634253349,-1.0934216867469884,binance_um:TRUUSDT:1h:box_any:6152
CELRUSDT,2025-03-23 08:00:00+08:00,2025-03-23 09:00:00+08:00,2025-03-24 00:00:00+08:00,上级4h,18,0.01065,0.010439,1.98122065727698,0.010439,初始止损,15.0,0.5687203791469226,-1.1009478672985809,-2.1812206572769903,0.4716981132075526,-0.8812499999999982,binance_um:CELRUSDT:1h:box_any:6156
GASUSDT,2025-03-23 08:00:00+08:00,2025-03-23 09:00:00+08:00,2025-03-24 01:00:00+08:00,上级4h,95,2.969,2.936,1.11148534860222,2.936,初始止损,16.0,1.242424242424243,-1.1799393939393996,-1.31148534860222,-1.1651131824234384,-1.0546181818181828,binance_um:GASUSDT:1h:box_any:6156
LEVERUSDT,2025-03-23 08:00:00+08:00,2025-03-23 09:00:00+08:00,2025-03-24 09:00:00+08:00,上级4h,4,0.0010114,0.0009578999999999,5.28969744908048,0.0009578999999999,初始止损,24.0,0.0429906542056074,-1.0378093457943924,-5.48969744908048,3.161974704202364,-0.0124622222222247,binance_um:LEVERUSDT:1h:box_any:6156
SAGAUSDT,2025-03-23 15:00:00+08:00,2025-03-23 16:00:00+08:00,2025-03-23 23:00:00+08:00,本周期1h,24,0.3997,0.37629,5.85689266950212,0.37629,初始止损,7.0,0.2263989747970965,-1.0341478000854336,-6.05689266950212,5.184210526315791,-1.030315117670523,binance_um:SAGAUSDT:1h:box_any:6163
BANUSDT,2025-03-23 16:00:00+08:00,2025-03-23 17:00:00+08:00,2025-03-25 09:00:00+08:00,本周期1h,105,0.0592,0.05785,2.2804054054054,0.05785,初始止损,40.0,0.8888888888888906,-1.0877037037037065,-2.4804054054054,2.2452504317789446,-0.3052666666666688,binance_um:BANUSDT:1h:box_any:2997
WIFUSDT,2025-03-23 19:00:00+08:00,2025-03-23 20:00:00+08:00,2025-03-24 01:00:00+08:00,本周期1h,91,0.5333,0.5068,4.96906056628538,0.5068,初始止损,5.0,0.1018867924528316,-1.040249056603774,-5.16906056628538,7.824504650222397,0.3203953488372122,binance_um:WIFUSDT:1h:box_any:6167
RSRUSDT,2025-03-24 08:00:00+08:00,2025-03-24 09:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,56,0.006554,0.006305,3.79920659139456,0.0073679999999999,追踪止损,99.0,6.706827309236948,3.2164337349397587,12.21989624656698,8.563856219976817,2.19821,binance_um:RSRUSDT:1h:box_any:6180
JOEUSDT,2025-03-24 09:00:00+08:00,2025-03-24 10:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,0,0.19637,0.19053,2.97397769516727,0.20592,追踪止损,60.0,3.559931506849326,1.5680239726027487,4.66326832000816,0.0,1.5680239726027487,binance_um:JOEUSDT:1h:box_any:6181
ETCUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-28 12:00:00+08:00,上级4h,123,18.035,17.608,2.3676185195453203,17.608,初始止损,95.0,1.4988290398126491,-1.084473067915689,-2.56761851954532,0.04992788194830844,-1.0550412213740463,binance_um:ETCUSDT:1h:box_any:6184
FLUXUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-27 01:00:00+08:00,本周期1h,34,0.2764,0.26804,3.02460202604919,0.29009,追踪止损,60.0,4.055023923444991,1.5714354066985734,4.7529667149059405,0.7288629737609353,1.3143402777777826,binance_um:FLUXUSDT:1h:box_any:4845
HOOKUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-28 13:00:00+08:00,本周期1h,0,0.1474,0.1415,4.00271370420623,0.1445,反向确认,96.0,2.237288135593223,-0.5414915254237318,-2.1674355495251,0.0,-0.5414915254237318,binance_um:HOOKUSDT:1h:box_any:6184
ICPUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-27 02:00:00+08:00,上级4h,0,5.936,5.743,3.2513477088948703,6.065,追踪止损,61.0,2.233160621761663,0.6068808290155469,1.9731805929919102,0.0,0.6068808290155469,binance_um:ICPUSDT:1h:box_any:6184
IOUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-28 15:00:00+08:00,本周期1h,0,0.867,0.8229000000000001,5.0865051903114,0.8385,反向确认,98.0,1.8798185941043113,-0.6855782312925173,-3.4871972318339,0.0,-0.6855782312925173,binance_um:IOUSDT:1h:box_any:6184
PEOPLEUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-27 03:00:00+08:00,本周期1h,44,0.01768,0.0169719999999999,4.0045248868778405,0.018133,追踪止损,62.0,2.203389830508461,0.5898870056497121,2.36221719457012,1.784686240644806,1.275411558668995,binance_um:PEOPLEUSDT:1h:box_any:6184
RONINUSDT,2025-03-24 12:00:00+08:00,2025-03-24 13:00:00+08:00,2025-03-27 07:00:00+08:00,本周期1h,0,0.8037,0.78075,2.85554311310189,0.78075,初始止损,66.0,0.6971677559912887,-1.070039215686273,-3.05554311310188,0.0,-1.070039215686273,binance_um:RONINUSDT:1h:box_any:6184
ASTRUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 13:00:00+08:00,本周期1h,0,0.033564,0.032096,4.37373376236443,0.032438,反向确认,95.0,0.9679836512261638,-0.8127574931880088,-3.55478488857107,0.0,-0.8127574931880088,binance_um:ASTRUSDT:1h:box_any:6185
AXSUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,0,3.482,3.297,5.31303848363009,3.297,初始止损,94.0,0.8972972972972967,-1.0376432432432423,-5.5130384836300905,0.0,-1.0376432432432423,binance_um:AXSUSDT:1h:box_any:6185
DOTUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,1,4.625,4.457,3.63243243243243,4.457,初始止损,94.0,0.8809523809523783,-1.0550595238095224,-3.83243243243243,0.30362177401865864,-1.0599609882964884,binance_um:DOTUSDT:1h:box_any:6185
KASUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-25 06:00:00+08:00,本周期1h,42,0.08188,0.0787,3.88373229115777,0.0787,初始止损,16.0,0.6320754716981192,-1.0514968553459132,-4.08373229115778,2.81265695630335,-1.0936941176470587,binance_um:KASUSDT:1h:box_any:6185
SUPERUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 16:00:00+08:00,本周期1h,0,0.4725,0.45065,4.6243386243386,0.55517,追踪止损,98.0,6.965675057208265,3.740274599542352,17.29629629629632,0.0,3.740274599542352,binance_um:SUPERUSDT:1h:box_any:6185
THETAUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 14:00:00+08:00,本周期1h,0,0.9607,0.8987,6.45362756323513,0.9304,反向确认,96.0,1.0758064516129058,-0.5197000000000003,-3.3539502446132996,0.0,-0.5197000000000003,binance_um:THETAUSDT:1h:box_any:6185
ZILUSDT,2025-03-24 13:00:00+08:00,2025-03-24 14:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,0,0.01295,0.012142,6.2393822393822305,0.01245,反向确认,94.0,1.0272277227722788,-0.6508663366336641,-4.06100386100386,0.0,-0.6508663366336641,binance_um:ZILUSDT:1h:box_any:6185
1000XECUSDT,2025-03-24 14:00:00+08:00,2025-03-24 15:00:00+08:00,2025-03-28 01:00:00+08:00,本周期1h,0,0.02228,0.0213469999999999,4.18761220825854,0.02171,反向确认,82.0,1.221864951768483,-0.6586923901393347,-2.75834829443447,0.0,-0.6586923901393347,binance_um:1000XECUSDT:1h:box_any:6186
LQTYUSDT,2025-03-24 14:00:00+08:00,2025-03-24 15:00:00+08:00,2025-03-28 13:00:00+08:00,本周期1h,1,0.7709,0.7222000000000001,6.31729147749383,0.7222000000000001,初始止损,94.0,1.06570841889117,-1.0316591375770026,-6.51729147749383,0.5084745762711895,-1.0343176733780757,binance_um:LQTYUSDT:1h:box_any:6186
RPLUSDT,2025-03-24 14:00:00+08:00,2025-03-24 15:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,0,5.409,5.114,5.45387317433906,5.114,初始止损,93.0,0.701694915254237,-1.036671186440678,-5.6538731743390604,0.0,-1.036671186440678,binance_um:RPLUSDT:1h:box_any:4698
SYNUSDT,2025-03-24 14:00:00+08:00,2025-03-24 15:00:00+08:00,2025-03-27 02:00:00+08:00,本周期1h,1,0.1924,0.1814,5.7172557172557,0.1901,反向确认,59.0,0.7818181818181853,-0.2440727272727279,-1.39542619542619,0.41753653444676075,-0.1846274509803933,binance_um:SYNUSDT:1h:box_any:5274
1000SHIBUSDT,2025-03-24 15:00:00+08:00,2025-03-24 16:00:00+08:00,2025-03-27 02:00:00+08:00,本周期1h,1,0.013102,0.012804,2.27446191421158,0.0144459999999999,追踪止损,58.0,8.587248322147612,4.422134228187889,10.05797588154477,-0.4407294832826647,3.06491484184915,binance_um:1000SHIBUSDT:1h:box_any:6187
STEEMUSDT,2025-03-24 15:00:00+08:00,2025-03-24 16:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,0,0.13741,0.12983,5.516337966669091,0.13646,反向确认,92.0,1.908970976253295,-0.1615857519788927,-0.8913616185139399,0.0,-0.1615857519788927,binance_um:STEEMUSDT:1h:box_any:6187
XVGUSDT,2025-03-24 16:00:00+08:00,2025-03-24 17:00:00+08:00,2025-03-27 21:00:00+08:00,上级4h,2,0.0053106,0.005141,3.1936127744511102,0.005141,初始止损,76.0,1.7435141509433862,-1.0626249999999982,-3.3936127744510998,1.1157654226961355,-0.3272878787878752,binance_um:XVGUSDT:1h:box_any:6188
BERAUSDT,2025-03-24 17:00:00+08:00,2025-03-24 18:00:00+08:00,2025-03-29 13:00:00+08:00,本周期1h,73,6.888,6.6448,3.5307781649245,8.1171,追踪止损,115.0,8.560855263157903,4.997220394736848,17.64407665505227,6.52644602536343,5.455104895104899,binance_um:BERAUSDT:1h:box_any:1098
LTCUSDT,2025-03-24 17:00:00+08:00,2025-03-24 18:00:00+08:00,2025-03-25 11:00:00+08:00,本周期1h,0,93.44,91.93,1.6160102739725901,91.93,初始止损,17.0,1.4105960264900717,-1.1237615894039727,-1.8160102739725899,0.0,-1.1237615894039727,binance_um:LTCUSDT:1h:box_any:6189
SSVUSDT,2025-03-24 17:00:00+08:00,2025-03-24 18:00:00+08:00,2025-03-25 11:00:00+08:00,本周期1h,49,8.326,8.109,2.6062935383137202,8.109,初始止损,17.0,0.2949308755760364,-1.076737327188939,-2.80629353831372,4.821855722019408,0.6119896373057061,binance_um:SSVUSDT:1h:box_any:6189
ADAUSDT,2025-03-24 19:00:00+08:00,2025-03-24 20:00:00+08:00,2025-03-27 01:00:00+08:00,本周期1h,3,0.7314,0.7188,1.72272354388844,0.7324,追踪止损,53.0,3.38888888888887,-0.0367301587301557,-0.06327590921519001,0.5913904552331317,0.2913484848484856,binance_um:ADAUSDT:1h:box_any:6191
BSVUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-26 21:00:00+08:00,上级4h,4,34.77,34.24,1.52430255967788,34.75,追踪止损,48.0,2.2452830188679154,-0.1689433962264232,-0.25752085130860997,-0.48654836863192275,-1.0907532467532468,binance_um:BSVUSDT:1h:box_any:6192
CHESSUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-25 11:00:00+08:00,上级4h,8,0.0986,0.09657,2.0588235294117503,0.09657,初始止损,14.0,0.3940886699507452,-1.097142857142859,-2.25882352941175,1.8595041322313932,-0.9358333333333356,binance_um:CHESSUSDT:1h:box_any:4973
CTSIUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-26 22:00:00+08:00,上级4h,3,0.0766,0.07504,2.03655352480416,0.07504,初始止损,49.0,1.2179487179487236,-1.0982051282051268,-2.23655352480416,0.13071895424836555,-1.0916167664670642,binance_um:CTSIUSDT:1h:box_any:6192
MTLUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-27 03:00:00+08:00,上级4h,6,0.792,0.7789,1.6540404040404002,0.7789,初始止损,54.0,1.503816793893125,-1.1209160305343502,-1.8540404040404,-0.1638724316147644,-0.281513636363637,binance_um:MTLUSDT:1h:box_any:6192
PHAUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-25 12:00:00+08:00,上级4h,53,0.13039,0.12616,3.24411381240891,0.12616,初始止损,15.0,0.3971631205673743,-1.061650118203309,-3.44411381240891,6.10301896004557,-0.2205165975103734,binance_um:PHAUSDT:1h:box_any:2017
POWRUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-26 22:00:00+08:00,上级4h,3,0.1737,0.17069,1.7328727691421901,0.17345,追踪止损,49.0,2.524916943521606,-0.1984717607973342,-0.34392630972939997,-0.05753739930955959,-1.0738004246284512,binance_um:POWRUSDT:1h:box_any:6192
SUIUSDT,2025-03-24 20:00:00+08:00,2025-03-24 21:00:00+08:00,2025-03-28 15:00:00+08:00,上级4h,8,2.3865,2.3314,2.30882044835532,2.6106000000000003,追踪止损,90.0,8.047186932849376,3.980526315789485,9.19032055311126,0.6112984822934209,1.963526448362726,binance_um:SUIUSDT:1h:box_any:6192
1000LUNCUSDT,2025-03-25 02:00:00+08:00,2025-03-25 03:00:00+08:00,2025-03-25 11:00:00+08:00,本周期1h,12,0.06566,0.06459,1.6296070667072602,0.06459,初始止损,8.0,0.0093457943925328,-1.1227289719626186,-1.82960706670726,0.6437768240343145,-1.062133333333334,binance_um:1000LUNCUSDT:1h:box_any:6198
GLMUSDT,2025-03-25 02:00:00+08:00,2025-03-25 03:00:00+08:00,2025-03-25 21:00:00+08:00,本周期1h,7,0.28791,0.28253,1.8686395054009899,0.28253,初始止损,18.0,1.473977695167286,-1.1070297397769524,-2.06863950540099,0.4080351537978588,-1.1090266159695816,binance_um:GLMUSDT:1h:box_any:6198
BATUSDT,2025-03-25 09:00:00+08:00,2025-03-25 10:00:00+08:00,2025-03-27 03:00:00+08:00,本周期1h,18,0.1561,0.15314,1.89622037155667,0.15314,初始止损,41.0,1.891891891891923,-1.1054729729729726,-2.0962203715566603,1.693811074918572,-0.82071535022355,binance_um:BATUSDT:1h:box_any:6205
CATIUSDT,2025-03-25 15:00:00+08:00,2025-03-25 16:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,13,0.1516,0.14637,3.44986807387863,0.14637,初始止损,30.0,0.3824091778202618,-1.057973231357553,-3.64986807387863,1.7449664429530332,-1.0856321839080447,binance_um:CATIUSDT:1h:box_any:4460
MEUSDT,2025-03-25 16:00:00+08:00,2025-03-25 17:00:00+08:00,2025-03-28 12:00:00+08:00,上级4h,6,1.24,1.1923400000000002,3.84354838709675,1.1923400000000002,初始止损,67.0,1.4477549307595514,-1.0520352496852718,-4.0435483870967595,2.3947151114781073,0.1302285714285717,binance_um:MEUSDT:1h:box_any:2511
DEGOUSDT,2025-03-25 18:00:00+08:00,2025-03-25 19:00:00+08:00,2025-03-25 20:00:00+08:00,本周期1h,26,1.9325,1.8907,2.16300129366106,1.8907,初始止损,1.0,0.2488038277511949,-1.092464114832534,-2.36300129366106,0.13472200632158593,-1.085964365256123,binance_um:DEGOUSDT:1h:box_any:2445
XLMUSDT,2025-03-25 22:00:00+08:00,2025-03-25 23:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,153,0.29362,0.28759,2.05367481779169,0.28759,初始止损,23.0,1.404643449419579,-1.0973864013266996,-2.2536748177916897,5.051878354203931,0.9467696629213382,binance_um:XLMUSDT:1h:box_any:6218
JTOUSDT,2025-03-25 23:00:00+08:00,2025-03-26 00:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,39,2.4146,2.2963,4.89936221320301,2.2963,初始止损,60.0,0.9881656804733704,-1.040821639898563,-5.09936221320301,10.064727869450273,2.924195945945963,binance_um:JTOUSDT:1h:box_any:6219
CFXUSDT,2025-03-26 00:00:00+08:00,2025-03-26 01:00:00+08:00,2025-03-28 02:00:00+08:00,上级4h,34,0.09304,0.09093,2.26784178847806,0.09093,初始止损,49.0,1.9573459715639976,-1.0881895734597182,-2.46784178847806,0.3451251078516071,-1.0365759368836294,binance_um:CFXUSDT:1h:box_any:6220
MOVEUSDT,2025-03-26 00:00:00+08:00,2025-03-26 01:00:00+08:00,2025-03-30 00:00:00+08:00,本周期1h,8,0.5371,0.441365,17.82442748091603,0.441365,初始止损,95.0,0.5128740794902599,-1.0112205567451815,-18.02442748091602,17.501640778823013,1.0070026023184273,binance_um:MOVEUSDT:1h:box_any:2546
VANRYUSDT,2025-03-26 00:00:00+08:00,2025-03-26 01:00:00+08:00,2025-03-28 16:00:00+08:00,上级4h,36,0.0305,0.029663,2.74426229508197,0.032903,追踪止损,63.0,8.195937873357217,2.798088410991636,7.67868852459017,0.5605011539729698,1.790691375623661,binance_um:VANRYUSDT:1h:box_any:6220
ORDIUSDT,2025-03-26 01:00:00+08:00,2025-03-26 02:00:00+08:00,2025-03-26 10:00:00+08:00,本周期1h,34,10.619,9.917,6.61079197664563,9.917,初始止损,8.0,0.1752136752136768,-1.0302535612535615,-6.81079197664563,4.046639231824423,-1.0451592920353994,binance_um:ORDIUSDT:1h:box_any:6221
USTCUSDT,2025-03-26 01:00:00+08:00,2025-03-26 02:00:00+08:00,2025-03-27 03:00:00+08:00,本周期1h,0,0.013526,0.013013,3.7926955493124295,0.013013,初始止损,25.0,0.3918128654970759,-1.0527329434697852,-3.9926955493124296,0.0,-1.0527329434697852,binance_um:USTCUSDT:1h:box_any:6221
ATAUSDT,2025-03-26 02:00:00+08:00,2025-03-26 03:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,36,0.0642,0.06151,4.1900311526479594,0.0645,追踪止损,19.0,2.639405204460979,0.0637918215613398,0.26728971962617,1.7432646592709933,0.3779821958456982,binance_um:ATAUSDT:1h:box_any:6222
MKRUSDT,2025-03-26 06:00:00+08:00,2025-03-26 07:00:00+08:00,2025-03-29 18:00:00+08:00,本周期1h,40,1281.2,1257.4,1.85763346862316,1382.6,追踪止损,83.0,9.235294117647074,4.152840336134466,7.714455198251639,2.0632518123157917,2.616129979035651,binance_um:MKRUSDT:1h:box_any:6226
LINKUSDT,2025-03-26 08:00:00+08:00,2025-03-26 09:00:00+08:00,2025-03-27 01:00:00+08:00,上级4h,44,15.514,15.162,2.26891839628721,15.162,初始止损,16.0,1.3636363636363704,-1.0881477272727262,-2.46891839628721,4.197729867687561,-0.5676975857687425,binance_um:LINKUSDT:1h:box_any:6228
VELODROMEUSDT,2025-03-26 08:00:00+08:00,2025-03-26 09:00:00+08:00,2025-03-26 22:00:00+08:00,双周期,5,0.06019,0.05832,3.10682837680677,0.05832,初始止损,13.0,1.0160427807486645,-1.0643743315508012,-3.3068283768067697,1.5864978902953686,-0.8510582010582017,binance_um:VELODROMEUSDT:1h:box_any:2456
RAYSOLUSDT,2025-03-26 09:00:00+08:00,2025-03-26 10:00:00+08:00,2025-03-28 13:00:00+08:00,本周期1h,44,2.0005,1.9196,4.04398900274931,1.9196,初始止损,51.0,1.5414091470951774,-1.0494561186650195,-4.24398900274931,7.971718480138179,0.7719112688553679,binance_um:RAYSOLUSDT:1h:box_any:2533
LPTUSDT,2025-03-26 13:00:00+08:00,2025-03-26 14:00:00+08:00,2025-03-26 21:00:00+08:00,本周期1h,48,5.964,5.805,2.66599597585514,5.805,初始止损,7.0,0.4276729559748384,-1.0750188679245272,-2.86599597585514,6.709608158883529,-1.0505791855203623,binance_um:LPTUSDT:1h:box_any:6233
ENSUSDT,2025-03-26 14:00:00+08:00,2025-03-26 15:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,49,18.261,17.598,3.63068835222605,17.598,初始止损,7.0,0.3137254901960812,-1.0550859728506774,-3.83068835222605,5.311418685121105,-0.8172258064516129,binance_um:ENSUSDT:1h:box_any:6234
DENTUSDT,2025-03-26 15:00:00+08:00,2025-03-26 16:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,47,0.000837,0.0008091999999999,3.32138590203106,0.0008091999999999,初始止损,6.0,0.1798561151079139,-1.0602158273381308,-3.52138590203107,2.073170731707319,-1.0614232209737815,binance_um:DENTUSDT:1h:box_any:6235
FLOWUSDT,2025-03-26 15:00:00+08:00,2025-03-26 16:00:00+08:00,2025-03-27 03:00:00+08:00,本周期1h,49,0.436,0.4221,3.1880733944954,0.4221,初始止损,11.0,0.2158273381294971,-1.0627338129496404,-3.3880733944954002,0.92592592592593,-1.0308791994281628,binance_um:FLOWUSDT:1h:box_any:6235
MYROUSDT,2025-03-26 15:00:00+08:00,2025-03-26 16:00:00+08:00,2025-03-27 21:00:00+08:00,本周期1h,0,0.02004,0.01875,6.43712574850297,0.01875,初始止损,29.0,0.3488372093023286,-1.03106976744186,-6.63712574850297,0.0,-1.03106976744186,binance_um:MYROUSDT:1h:box_any:6235
TAOUSDT,2025-03-26 15:00:00+08:00,2025-03-26 16:00:00+08:00,2025-03-26 22:00:00+08:00,本周期1h,50,279.1,264.32,5.29559297742745,264.32,初始止损,6.0,0.0534506089309852,-1.037767253044655,-5.49559297742745,5.599697313658725,-0.6037668918918911,binance_um:TAOUSDT:1h:box_any:6235
XAIUSDT,2025-03-26 20:00:00+08:00,2025-03-26 21:00:00+08:00,2025-03-26 21:00:00+08:00,上级4h,54,0.07169,0.0698739999999999,2.53312874877948,0.0698739999999999,初始止损,0.0,0.0,-1.0789537444933897,-2.7331287487794698,1.5582943759739454,-0.6890149590742286,binance_um:XAIUSDT:1h:box_any:6240
B3USDT,2025-03-27 17:00:00+08:00,2025-03-27 18:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,42,0.00635,0.0059172,6.8157480314960495,0.0059172,初始止损,18.0,0.023105360443624,-1.0293438077634016,-7.015748031496059,6.18729096989965,-1.037316692667706,binance_um:B3USDT:1h:box_any:1006
DRIFTUSDT,2025-03-27 21:00:00+08:00,2025-03-27 22:00:00+08:00,2025-03-28 15:00:00+08:00,本周期1h,11,0.6816,0.63927,6.2103873239436505,0.63927,初始止损,17.0,0.6165839829907873,-1.032204110559886,-6.410387323943651,2.960725075528692,-1.0385893325561055,binance_um:DRIFTUSDT:1h:box_any:3334
REIUSDT,2025-03-28 03:00:00+08:00,2025-03-28 04:00:00+08:00,2025-03-28 08:00:00+08:00,本周期1h,135,0.02971,0.0287,3.39952877818915,0.0287,初始止损,4.0,0.5643564356435671,-1.0588316831683178,-3.59952877818915,7.997091966557623,-1.0433228346456689,binance_um:REIUSDT:1h:box_any:4352
BICOUSDT,2025-03-28 06:00:00+08:00,2025-03-28 07:00:00+08:00,2025-03-28 12:00:00+08:00,本周期1h,89,0.1328,0.12738,4.0813253012048,0.12738,初始止损,5.0,0.1107011070110685,-1.0490036900369015,-4.2813253012048,3.507404520654722,-1.0506114398422075,binance_um:BICOUSDT:1h:box_any:6274
