i,stem,symbol,tip_idx,tip_time,max_conf,n_boxes,tip_spread,right_p50,owner_keep,owner_note,image,keep_shortish,reason,cv20,cv60,cv120,ret4,ret12,pos24,slope60,bull_stack,bear_stack
841,LINEA_USDT_SWAP_013859,LINEA_USDT_SWAP,13859,2026-01-23 22:45:00+00:00,0.6839,1,0.006808,0.9991,,,images/train/LINEA_USDT_SWAP_013859.png,0,ret12_pos,0.007315,0.007148,0.004458,0.017541,0.004895,0.502,-0.001988,0,1
842,SHIB_USDT_SWAP_011759,SHIB_USDT_SWAP,11759,2025-10-03 03:30:00+00:00,0.5909,1,0.006821,0.9974,,,images/train/SHIB_USDT_SWAP_011759.png,0,ret12_pos,-0.001017,-0.0018,0.003183,0.001757,0.000638,0.4286,-0.00138,0,0
843,ACH_USDT_SWAP_019619,ACH_USDT_SWAP,19619,2025-12-24 22:00:00+00:00,0.402,1,0.006822,0.9974,,,images/train/ACH_USDT_SWAP_019619.png,0,ret12_pos,0.005866,0.007539,0.006337,0.003295,0.013041,0.8686,0.001501,0,0
844,USELESS_USDT_SWAP_026459,USELESS_USDT_SWAP,26459,2026-04-27 00:45:00+00:00,0.3476,1,0.006823,0.9991,,,images/train/USELESS_USDT_SWAP_026459.png,0,ret12_pos,0.012215,0.017289,0.015338,0.01189,0.013858,0.9006,0.004419,0,0
845,UP_USDT_SWAP_001619,UP_USDT_SWAP,1619,2026-04-25 07:45:00+00:00,0.3201,1,0.006828,0.9977,,,images/train/UP_USDT_SWAP_001619.png,0,above_ema60,-0.00012,0.000473,0.000429,-0.001004,-0.003005,0.5652,0.000843,0,0
846,GAS_USDT_SWAP_015779,GAS_USDT_SWAP,15779,2025-11-15 00:15:00+00:00,0.6924,1,0.006829,0.9972,,,images/train/GAS_USDT_SWAP_015779.png,0,above_ema60,0.000276,0.00034,-0.00372,0.008075,-0.002523,0.6351,-0.000244,0,0
847,0G_USDT_SWAP_011139,0G_USDT_SWAP,11139,2026-01-16 11:15:00+00:00,0.4484,1,0.006832,0.9963,,,images/train/0G_USDT_SWAP_011139.png,0,ret12_pos,0.005688,0.008734,0.006522,0.004976,0.007891,0.875,0.002223,0,0
848,ACH_USDT_SWAP_025739,ACH_USDT_SWAP,25739,2026-02-26 16:00:00+00:00,0.9006,1,0.006835,0.9975,,,images/train/ACH_USDT_SWAP_025739.png,1,pass,-0.013558,-0.019827,-0.018307,-0.008935,-0.017167,0.0098,-0.004425,0,0
849,SPK_USDT_SWAP_014899,SPK_USDT_SWAP,14899,2025-11-19 15:15:00+00:00,0.5074,1,0.006835,0.9998,,,images/train/SPK_USDT_SWAP_014899.png,1,pass,-0.004525,-0.00732,-0.005936,0.01366,-0.012402,0.4706,-0.002272,0,0
850,HYPE_USDT_SWAP_014259,HYPE_USDT_SWAP,14259,2025-10-29 04:00:00+00:00,0.4655,1,0.006838,0.9975,,,images/train/HYPE_USDT_SWAP_014259.png,0,bull_stack,-0.000351,0.002864,0.00634,-0.006001,0.004912,0.4257,0.00306,1,0
851,XLM_USDT_SWAP_010859,XLM_USDT_SWAP,10859,2025-09-23 18:45:00+00:00,0.6746,2,0.006839,0.9966,,,images/train/XLM_USDT_SWAP_010859.png,1,pass,-0.006475,-0.007718,-0.008059,-0.001774,-0.012234,0.1019,-0.000984,0,1
852,ZRO_USDT_SWAP_010679,ZRO_USDT_SWAP,10679,2025-09-21 21:45:00+00:00,0.3626,1,0.006846,0.9975,,,images/train/ZRO_USDT_SWAP_010679.png,1,pass,-0.002046,-0.004889,-0.005655,-0.001001,-0.005976,0.4062,-0.001903,0,1
853,YGG_USDT_SWAP_017299,YGG_USDT_SWAP,17299,2025-11-30 22:45:00+00:00,0.5412,1,0.006855,0.9988,,,images/train/YGG_USDT_SWAP_017299.png,0,ret12_pos,0.001148,0.000553,-0.004191,0.003806,0.000949,0.5812,-0.000363,0,1
854,ARB_USDT_SWAP_010579,ARB_USDT_SWAP,10579,2025-09-20 19:30:00+00:00,0.531,1,0.006859,0.9976,,,images/train/ARB_USDT_SWAP_010579.png,1,pass,-0.00341,-0.003551,-0.008766,0.0,-0.012279,0.2705,-0.000277,0,1
855,PEOPLE_USDT_SWAP_028639,PEOPLE_USDT_SWAP,28639,2026-03-29 00:30:00+00:00,0.777,1,0.006866,0.9961,,,images/train/PEOPLE_USDT_SWAP_028639.png,1,pass,-0.015418,-0.020019,-0.021051,-0.005961,-0.029704,0.0481,-0.004631,0,1
856,HYPE_USDT_SWAP_019879,HYPE_USDT_SWAP,19879,2025-12-26 17:00:00+00:00,0.6924,1,0.006879,0.997,,,images/train/HYPE_USDT_SWAP_019879.png,1,pass,-0.004932,-0.0063,-0.003157,-0.00401,-0.010359,0.2486,-0.00162,0,0
857,MERL_USDT_SWAP_003459,MERL_USDT_SWAP,3459,2025-07-09 17:15:00+00:00,0.372,1,0.006884,0.9977,,,images/train/MERL_USDT_SWAP_003459.png,0,ret12_pos,-0.001848,-0.001827,-0.001991,-0.004257,0.002515,0.3977,0.000273,0,0
858,SAPIEN_USDT_SWAP_004859,SAPIEN_USDT_SWAP,4859,2025-12-27 02:30:00+00:00,0.6946,1,0.006886,0.9974,,,images/train/SAPIEN_USDT_SWAP_004859.png,0,bull_stack,-0.002842,-0.002755,-0.001268,-0.001634,0.0,0.2308,0.000839,1,0
859,W_USDT_SWAP_021099,W_USDT_SWAP,21099,2026-01-09 12:30:00+00:00,0.6893,1,0.006893,0.9968,,,images/train/W_USDT_SWAP_021099.png,1,pass,-0.006591,-0.006864,-0.010593,-0.005752,-0.011707,0.2347,-0.000723,0,1
860,A_USDT_SWAP_024439,A_USDT_SWAP,24439,2026-02-13 03:00:00+00:00,0.6254,1,0.006894,0.9978,,,images/train/A_USDT_SWAP_024439.png,1,pass,-0.00722,-0.007304,-0.003462,-0.006928,-0.015279,0.1454,-5.4e-05,0,0
861,ICP_USDT_SWAP_026319,ICP_USDT_SWAP,26319,2026-03-03 19:00:00+00:00,0.4923,2,0.006899,0.9977,,,images/train/ICP_USDT_SWAP_026319.png,0,ret12_pos,0.007809,0.012744,0.012664,0.009148,0.006636,0.8142,0.004614,0,0
862,PI_USDT_SWAP_016659,PI_USDT_SWAP,16659,2025-11-23 04:30:00+00:00,0.3274,1,0.0069,0.997,,,images/train/PI_USDT_SWAP_016659.png,0,bull_stack,-0.000927,0.001979,0.004975,-0.002907,0.000834,0.3235,0.001885,1,0
863,ETHFI_USDT_SWAP_026579,ETHFI_USDT_SWAP,26579,2026-03-06 12:00:00+00:00,0.7133,1,0.006904,0.9971,,,images/train/ETHFI_USDT_SWAP_026579.png,1,pass,-0.017254,-0.023007,-0.020953,-0.011278,-0.024444,0.1119,-0.00522,0,0
864,AUCTION_USDT_SWAP_003559,AUCTION_USDT_SWAP,3559,2025-07-10 15:45:00+00:00,0.8462,1,0.006909,0.9964,,,images/train/AUCTION_USDT_SWAP_003559.png,0,bull_stack,-0.00269,-0.002245,0.002545,-0.005885,-0.00129,0.3401,0.0007,1,0
865,WCT_USDT_SWAP_005119,WCT_USDT_SWAP,5119,2025-07-27 01:30:00+00:00,0.6495,1,0.006909,0.9968,,,images/train/WCT_USDT_SWAP_005119.png,1,pass,-0.008617,-0.010394,-0.007829,0.001084,-0.017814,0.1667,-0.001554,0,0
866,NG_USDT_SWAP_001119,NG_USDT_SWAP,1119,2026-03-22 00:45:00+00:00,0.3197,1,0.006915,0.9978,,,images/train/NG_USDT_SWAP_001119.png,1,pass,-0.001309,-4e-05,-0.004239,-0.000878,-0.002461,0.3207,0.000542,0,0
867,UMA_USDT_SWAP_028199,UMA_USDT_SWAP,28199,2026-03-24 11:30:00+00:00,0.79,1,0.006916,0.9968,,,images/train/UMA_USDT_SWAP_028199.png,0,bull_stack,-0.000895,-0.000666,0.001784,-0.001416,-0.005873,0.3205,-5.3e-05,1,0
868,RAY_USDT_SWAP_015919,RAY_USDT_SWAP,15919,2025-11-16 12:45:00+00:00,0.7521,1,0.006918,0.9969,,,images/train/RAY_USDT_SWAP_015919.png,1,pass,-0.007824,-0.011497,-0.016674,0.001609,-0.025065,0.2543,-0.001791,0,1
869,F_USDT_SWAP_012359,F_USDT_SWAP,12359,2026-03-03 01:45:00+00:00,0.6792,1,0.006919,0.9969,,,images/train/F_USDT_SWAP_012359.png,1,pass,-0.00525,-0.007527,-0.007925,-0.000538,-0.013093,0.2483,-0.002925,0,1
870,AVAX_USDT_SWAP_031019,AVAX_USDT_SWAP,31019,2026-04-21 17:30:00+00:00,0.4748,1,0.006922,0.9998,,,images/train/AVAX_USDT_SWAP_031019.png,0,bull_stack,-0.000328,-0.000327,0.002632,-0.002136,-0.00996,0.5303,-0.000557,1,0
871,USAR_USDT_SWAP_000559,USAR_USDT_SWAP,559,2026-05-03 09:45:00+00:00,0.423,1,0.006923,0.9972,,,images/train/USAR_USDT_SWAP_000559.png,0,bull_stack,0.003315,0.003613,0.007869,-0.001124,0.005279,0.3662,-0.000176,1,0
872,SAPIEN_USDT_SWAP_006839,SAPIEN_USDT_SWAP,6839,2026-01-16 17:30:00+00:00,0.517,1,0.006924,0.9981,,,images/train/SAPIEN_USDT_SWAP_006839.png,0,ret12_pos,-0.000515,-0.002347,-0.005479,-0.005098,0.002201,0.5424,-0.002247,0,1
873,TRUMP_USDT_SWAP_019199,TRUMP_USDT_SWAP,19199,2025-12-19 15:30:00+00:00,0.7069,1,0.006926,0.9971,,,images/train/TRUMP_USDT_SWAP_019199.png,0,bull_stack,-0.000621,0.00189,0.002196,-0.005059,-0.000977,0.3171,0.001004,1,0
874,PEOPLE_USDT_SWAP_005099,PEOPLE_USDT_SWAP,5099,2025-07-26 19:30:00+00:00,0.3979,1,0.006927,0.9967,,,images/train/PEOPLE_USDT_SWAP_005099.png,0,bull_stack,0.009317,0.012015,0.016698,0.007605,0.010968,0.9375,0.001378,1,0
875,ZIL_USDT_SWAP_005159,ZIL_USDT_SWAP,5159,2025-07-27 11:45:00+00:00,0.3303,1,0.006928,0.9975,,,images/train/ZIL_USDT_SWAP_005159.png,0,bull_stack,-0.00123,0.001149,0.004811,-0.007282,0.0,0.4762,0.000918,1,0
876,LINK_USDT_SWAP_018339,LINK_USDT_SWAP,18339,2025-12-10 16:15:00+00:00,0.5047,1,0.00693,0.9989,,,images/train/LINK_USDT_SWAP_018339.png,0,ret12_pos,0.00598,0.001773,0.002625,0.009252,0.002616,0.9091,-0.002826,0,0
877,XRP_USDT_SWAP_001999,XRP_USDT_SWAP,1999,2025-06-23 11:45:00+00:00,0.6804,1,0.006935,0.9967,,,images/train/XRP_USDT_SWAP_001999.png,1,pass,-0.001921,-0.003123,-0.007645,0.003411,-0.009212,0.3018,-0.001863,0,1
878,ARKM_USDT_SWAP_017079,ARKM_USDT_SWAP,17079,2025-11-28 11:30:00+00:00,0.5107,1,0.006935,0.9982,,,images/train/ARKM_USDT_SWAP_017079.png,1,pass,-0.00481,-0.005678,-0.004766,-0.009509,-0.009509,0.3462,0.001161,0,0
879,OP_USDT_SWAP_003379,OP_USDT_SWAP,3379,2025-07-07 20:15:00+00:00,0.4612,1,0.006941,0.9975,,,images/train/OP_USDT_SWAP_003379.png,0,ret12_pos,-0.001828,-0.00372,-0.002534,-0.011513,0.002223,0.4167,-0.000903,0,0
880,TAO_USDT_SWAP_026099,TAO_USDT_SWAP,26099,2026-03-02 14:15:00+00:00,0.7057,2,0.006941,0.9978,,,images/train/TAO_USDT_SWAP_026099.png,1,pass,-0.001909,-0.003728,-0.00589,-0.002823,-0.003948,0.4894,-0.00048,0,1
881,HYPE_USDT_SWAP_008899,HYPE_USDT_SWAP,8899,2025-09-03 08:00:00+00:00,0.5565,2,0.006944,1.0,,,images/train/HYPE_USDT_SWAP_008899.png,0,bull_stack,0.002771,0.002922,0.005297,0.005984,0.000447,0.4448,-0.001051,1,0
882,ARKM_USDT_SWAP_008759,ARKM_USDT_SWAP,8759,2025-09-02 19:30:00+00:00,0.6378,1,0.006945,0.9977,,,images/train/ARKM_USDT_SWAP_008759.png,0,ret12_pos,-0.001487,-0.001782,-0.003789,0.003845,0.001278,0.293,-0.000201,0,1
883,EGLD_USDT_SWAP_002519,EGLD_USDT_SWAP,2519,2025-06-29 21:00:00+00:00,0.5397,1,0.006945,0.9975,,,images/train/EGLD_USDT_SWAP_002519.png,0,bull_stack,-0.002724,0.00039,0.005158,-0.005913,-0.000743,0.5185,0.002821,1,0
884,KAT_USDT_SWAP_000799,KAT_USDT_SWAP,799,2026-03-10 19:15:00+00:00,0.6318,2,0.006951,0.9979,,,images/train/KAT_USDT_SWAP_000799.png,1,pass,-0.019688,-0.025205,-0.024253,-0.014914,-0.027132,0.1222,-0.004491,0,0
885,TIA_USDT_SWAP_016959,TIA_USDT_SWAP,16959,2025-11-26 07:30:00+00:00,0.4636,1,0.006951,0.9977,,,images/train/TIA_USDT_SWAP_016959.png,0,ret12_pos,0.000883,-0.001468,-0.003475,0.000803,0.007767,0.474,-0.001861,0,1
886,STX_USDT_SWAP_014939,STX_USDT_SWAP,14939,2025-11-06 08:15:00+00:00,0.7002,1,0.006953,0.9958,,,images/train/STX_USDT_SWAP_014939.png,1,pass,-0.003413,-0.007933,-0.01121,-0.003943,-0.004783,0.2072,-0.003957,0,1
887,UMA_USDT_SWAP_002319,UMA_USDT_SWAP,2319,2025-06-27 21:30:00+00:00,0.3523,1,0.006955,0.9983,,,images/train/UMA_USDT_SWAP_002319.png,0,ret12_pos,0.005931,0.0058,0.001043,0.005484,0.015697,0.4737,-0.000891,0,1
888,KSM_USDT_SWAP_020199,KSM_USDT_SWAP,20199,2025-12-31 01:45:00+00:00,0.6503,1,0.006956,0.9978,,,images/train/KSM_USDT_SWAP_020199.png,1,pass,-0.01157,-0.01927,-0.022952,-0.009003,-0.017566,0.2481,-0.005483,0,1
889,SENT_USDT_SWAP_013579,SENT_USDT_SWAP,13579,2026-04-05 01:45:00+00:00,0.613,1,0.006963,0.9985,,,images/train/SENT_USDT_SWAP_013579.png,0,above_ema60,-0.001305,0.000991,-0.003312,-0.009214,-0.005549,0.3519,0.002285,0,0
890,CORE_USDT_SWAP_017299,CORE_USDT_SWAP,17299,2025-11-30 19:30:00+00:00,0.8045,1,0.006965,0.9975,,,images/train/CORE_USDT_SWAP_017299.png,1,pass,-0.007047,-0.009498,-0.01457,-0.005174,-0.013919,0.0968,-0.001443,0,1
891,BONK_USDT_SWAP_013799,BONK_USDT_SWAP,13799,2025-10-25 08:15:00+00:00,0.5055,1,0.006965,0.999,,,images/train/BONK_USDT_SWAP_013799.png,1,pass,0.000746,-0.000219,0.00389,0.001974,-0.000814,0.3625,-0.001756,0,0
892,LQTY_USDT_SWAP_016639,LQTY_USDT_SWAP,16639,2025-11-24 00:00:00+00:00,0.7016,1,0.006969,0.9966,,,images/train/LQTY_USDT_SWAP_016639.png,1,pass,-0.014015,-0.018906,-0.023617,-0.009663,-0.017536,0.1136,-0.002975,0,1
893,KSM_USDT_SWAP_003099,KSM_USDT_SWAP,3099,2025-07-05 22:45:00+00:00,0.6689,1,0.00697,0.9964,,,images/train/KSM_USDT_SWAP_003099.png,0,ret12_pos,0.008909,0.011906,0.008221,0.00318,0.012841,0.9687,0.002744,0,0
894,GMX_USDT_SWAP_027779,GMX_USDT_SWAP,27779,2026-03-20 00:30:00+00:00,0.4717,1,0.00697,0.9968,,,images/train/GMX_USDT_SWAP_027779.png,0,ret12_pos,6.8e-05,0.002023,-0.002537,0.001223,0.000153,0.5764,0.001998,0,0
895,BARD_USDT_SWAP_008979,BARD_USDT_SWAP,8979,2025-12-21 00:45:00+00:00,0.7001,1,0.006974,0.998,,,images/train/BARD_USDT_SWAP_008979.png,1,pass,-0.005535,-0.010945,-0.013488,-0.000602,-0.010613,0.1778,-0.004386,0,1
896,LIGHT_USDT_SWAP_010279,LIGHT_USDT_SWAP,10279,2026-04-02 09:45:00+00:00,0.6927,1,0.006982,0.997,,,images/train/LIGHT_USDT_SWAP_010279.png,0,above_ema60,0.010119,0.009027,0.012784,0.032072,-0.004947,0.7952,-0.001,0,0
897,FLOKI_USDT_SWAP_031559,FLOKI_USDT_SWAP,31559,2026-04-28 09:15:00+00:00,0.531,1,0.006984,0.997,,,images/train/FLOKI_USDT_SWAP_031559.png,1,pass,-0.000728,-3.9e-05,-0.002975,-0.004657,-0.007123,0.4079,-0.000182,0,0
898,F_USDT_SWAP_003359,F_USDT_SWAP,3359,2025-11-29 07:45:00+00:00,0.8736,1,0.006997,0.9967,,,images/train/F_USDT_SWAP_003359.png,1,pass,-0.010005,-0.014269,-0.018563,-0.007692,-0.01634,0.0833,-0.002896,0,1
899,SSV_USDT_SWAP_028999,SSV_USDT_SWAP,28999,2026-04-01 19:15:00+00:00,0.5872,2,0.007001,0.9956,,,images/train/SSV_USDT_SWAP_028999.png,0,ret12_pos,-0.000981,-0.004182,-0.005136,-0.0018,0.000451,0.4894,-0.001712,0,1
900,GALA_USDT_SWAP_008259,GALA_USDT_SWAP,8259,2025-08-27 16:00:00+00:00,0.6251,1,0.007002,0.9978,,,images/train/GALA_USDT_SWAP_008259.png,0,bull_stack,-0.003768,-0.003712,-0.002225,-0.012456,0.004828,0.4,0.000384,1,0
901,VANA_USDT_SWAP_026259,VANA_USDT_SWAP,26259,2026-03-04 06:30:00+00:00,0.6906,1,0.007004,0.9989,,,images/train/VANA_USDT_SWAP_026259.png,0,ret12_pos,0.005485,0.002198,-0.001152,0.009908,0.010623,0.7419,-0.00238,0,1
902,GMX_USDT_SWAP_002379,GMX_USDT_SWAP,2379,2025-06-28 10:30:00+00:00,0.4231,1,0.007009,0.9977,,,images/train/GMX_USDT_SWAP_002379.png,0,bull_stack,-0.002426,-0.000218,5.1e-05,-0.00292,-0.006545,0.4118,0.001145,1,0
903,ESP_USDT_SWAP_003679,ESP_USDT_SWAP,3679,2026-03-20 23:45:00+00:00,0.559,1,0.007009,0.9964,,,images/train/ESP_USDT_SWAP_003679.png,0,bull_stack,0.002086,0.004941,0.007378,0.000207,0.008121,0.665,0.002357,1,0
904,RLS_USDT_SWAP_002919,RLS_USDT_SWAP,2919,2026-01-02 01:00:00+00:00,0.5686,1,0.007012,0.9978,,,images/train/RLS_USDT_SWAP_002919.png,0,ret12_pos,0.003281,0.002906,-0.001643,-0.003813,0.006236,0.6761,-0.0004,0,1
905,GAS_USDT_SWAP_022759,GAS_USDT_SWAP,22759,2026-01-26 17:15:00+00:00,0.48,1,0.007013,0.9976,,,images/train/GAS_USDT_SWAP_022759.png,0,ret12_pos,0.004331,0.010354,0.009244,0.0,0.011351,0.75,0.004643,0,0
906,GPS_USDT_SWAP_014939,GPS_USDT_SWAP,14939,2025-11-06 06:30:00+00:00,0.4823,1,0.007018,0.9976,,,images/train/GPS_USDT_SWAP_014939.png,1,pass,-0.004541,-0.008095,-0.009135,0.005577,-0.013267,0.3731,-0.002109,0,1
907,BAND_USDT_SWAP_011699,BAND_USDT_SWAP,11699,2025-10-03 11:00:00+00:00,0.3494,1,0.007019,0.9973,,,images/train/BAND_USDT_SWAP_011699.png,1,pass,-0.005927,-0.008078,-0.004442,-0.004069,-0.00262,0.1053,-0.001636,0,0
908,SENT_USDT_SWAP_002319,SENT_USDT_SWAP,2319,2025-12-08 18:45:00+00:00,0.677,1,0.007019,0.9976,,,images/train/SENT_USDT_SWAP_002319.png,1,pass,-0.009058,-0.010623,-0.007869,-0.005925,-0.000213,0.1631,0.000491,0,0
909,YGG_USDT_SWAP_021159,YGG_USDT_SWAP,21159,2026-01-10 03:45:00+00:00,0.7622,1,0.00702,0.997,,,images/train/YGG_USDT_SWAP_021159.png,1,pass,-0.000655,-0.004239,-0.008782,0.002516,-0.00059,0.3806,-0.002343,0,1
910,COMP_USDT_SWAP_014999,COMP_USDT_SWAP,14999,2025-11-06 20:30:00+00:00,0.589,1,0.007021,0.9977,,,images/train/COMP_USDT_SWAP_014999.png,1,pass,-0.005634,-0.006583,-0.007351,-0.011581,0.0,0.4952,0.000485,0,1
911,KSM_USDT_SWAP_020099,KSM_USDT_SWAP,20099,2025-12-30 00:45:00+00:00,0.3891,2,0.007022,0.9969,,,images/train/KSM_USDT_SWAP_020099.png,1,pass,-0.005263,-0.009433,-0.012291,-0.005341,-0.00562,0.0929,-0.0024,0,1
912,PLUME_USDT_SWAP_004039,PLUME_USDT_SWAP,4039,2025-07-15 18:45:00+00:00,0.5145,1,0.007026,0.9972,,,images/train/PLUME_USDT_SWAP_004039.png,0,ret12_pos,-0.002579,0.000535,-0.002246,-0.006813,0.005749,0.5603,0.002974,0,0
913,JUP_USDT_SWAP_031139,JUP_USDT_SWAP,31139,2026-04-24 00:45:00+00:00,0.5423,1,0.007027,0.9976,,,images/train/JUP_USDT_SWAP_031139.png,0,ret12_pos,0.015053,0.021568,0.020559,0.012717,0.020979,0.9718,0.00497,0,0
914,BRETT_USDT_SWAP_019679,BRETT_USDT_SWAP,19679,2025-12-25 14:15:00+00:00,0.7592,1,0.007034,0.998,,,images/train/BRETT_USDT_SWAP_019679.png,1,pass,-0.005889,-0.00987,-0.009169,-0.001404,-0.002104,0.0435,-0.002798,0,0
915,ETHFI_USDT_SWAP_026199,ETHFI_USDT_SWAP,26199,2026-03-02 13:00:00+00:00,0.6557,1,0.007036,0.9975,,,images/train/ETHFI_USDT_SWAP_026199.png,1,pass,-0.004415,-0.007599,-0.008408,-0.001412,-0.005622,0.3583,-0.002084,0,1
916,FOGO_USDT_SWAP_007539,FOGO_USDT_SWAP,7539,2026-03-30 04:30:00+00:00,0.6096,1,0.007037,0.9966,,,images/train/FOGO_USDT_SWAP_007539.png,0,ret12_pos,0.004549,0.008585,0.00572,0.0,0.009564,0.875,0.003858,0,0
917,YGG_USDT_SWAP_019679,YGG_USDT_SWAP,19679,2025-12-25 17:45:00+00:00,0.7503,1,0.007039,0.9973,,,images/train/YGG_USDT_SWAP_019679.png,0,ret12_pos,0.002883,0.002117,0.003343,0.00641,0.009492,0.7339,-0.0006,0,0
918,HUMA_USDT_SWAP_021199,HUMA_USDT_SWAP,21199,2026-01-10 11:45:00+00:00,0.4944,1,0.007045,0.9963,,,images/train/HUMA_USDT_SWAP_021199.png,0,ret12_pos,0.003344,0.006634,0.003047,-0.002591,0.001859,0.8588,0.003188,0,0
919,HUMA_USDT_SWAP_022859,HUMA_USDT_SWAP,22859,2026-01-27 18:45:00+00:00,0.4522,1,0.007049,0.9982,,,images/train/HUMA_USDT_SWAP_022859.png,0,bull_stack,0.02934,0.032359,0.035381,0.034252,0.041211,0.9583,0.001708,1,0
920,OFC_USDT_SWAP_001819,OFC_USDT_SWAP,1819,2026-04-28 09:45:00+00:00,0.3662,1,0.007057,0.9967,,,images/train/OFC_USDT_SWAP_001819.png,0,bull_stack,0.00751,0.012875,0.015972,0.009061,0.007701,0.7401,0.002924,1,0
921,SAPIEN_USDT_SWAP_007379,SAPIEN_USDT_SWAP,7379,2026-01-22 08:30:00+00:00,0.6011,1,0.007062,0.9963,,,images/train/SAPIEN_USDT_SWAP_007379.png,1,pass,-0.007226,-0.011365,-0.014118,-0.011272,-0.005668,0.1739,-0.002388,0,1
922,FLOKI_USDT_SWAP_029219,FLOKI_USDT_SWAP,29219,2026-04-04 00:15:00+00:00,0.816,1,0.007064,0.9966,,,images/train/FLOKI_USDT_SWAP_029219.png,1,pass,-0.007437,-0.011366,-0.012924,-0.002258,-0.010821,0.0204,-0.002481,0,1
923,ETHFI_USDT_SWAP_008559,ETHFI_USDT_SWAP,8559,2025-08-30 19:00:00+00:00,0.8672,1,0.007066,0.9972,,,images/train/ETHFI_USDT_SWAP_008559.png,1,pass,-0.004403,-0.007842,-0.009433,-0.000927,-0.010836,0.1809,-0.002943,0,1
924,TRB_USDT_SWAP_014079,TRB_USDT_SWAP,14079,2025-10-28 09:15:00+00:00,0.623,1,0.007069,0.9978,,,images/train/TRB_USDT_SWAP_014079.png,0,ret12_pos,0.000598,0.000193,0.00132,0.002236,0.006739,0.4624,0.001152,0,0
925,XTZ_USDT_SWAP_008079,XTZ_USDT_SWAP,8079,2025-08-26 21:45:00+00:00,0.4995,1,0.007078,0.9966,,,images/train/XTZ_USDT_SWAP_008079.png,0,ret12_pos,0.005305,0.009168,0.005936,0.002517,0.00759,0.908,0.002765,0,0
926,LUNA_USDT_SWAP_013699,LUNA_USDT_SWAP,13699,2025-10-24 09:00:00+00:00,0.6566,1,0.007081,0.9972,,,images/train/LUNA_USDT_SWAP_013699.png,0,bull_stack,0.001029,0.004614,0.007084,0.001502,-0.003089,0.7489,0.002258,1,0
927,AAVE_USDT_SWAP_004559,AAVE_USDT_SWAP,4559,2025-07-20 02:30:00+00:00,0.4468,1,0.007081,0.9964,,,images/train/AAVE_USDT_SWAP_004559.png,0,ret12_pos,0.00451,0.008777,0.006765,-0.002831,0.004797,0.7874,0.003465,0,0
928,GPS_USDT_SWAP_003159,GPS_USDT_SWAP,3159,2025-07-06 13:30:00+00:00,0.6312,1,0.007084,0.9967,,,images/train/GPS_USDT_SWAP_003159.png,0,ret12_pos,0.004024,0.006705,0.004124,0.001657,0.006661,0.6964,0.002507,0,0
929,CRO_USDT_SWAP_015659,CRO_USDT_SWAP,15659,2025-11-13 17:45:00+00:00,0.8331,1,0.007085,0.9961,,,images/train/CRO_USDT_SWAP_015659.png,1,pass,-0.031306,-0.041238,-0.045074,-0.022621,-0.052401,0.0189,-0.007012,0,1
930,ATOM_USDT_SWAP_024159,ATOM_USDT_SWAP,24159,2026-02-09 06:30:00+00:00,0.4597,1,0.007087,0.9991,,,images/train/ATOM_USDT_SWAP_024159.png,0,above_ema60,0.00284,0.003273,0.001453,-0.001016,-0.003043,0.7872,0.0011,0,0
931,MERL_USDT_SWAP_002279,MERL_USDT_SWAP,2279,2025-06-27 10:15:00+00:00,0.3322,1,0.007087,0.9984,,,images/train/MERL_USDT_SWAP_002279.png,0,ret12_pos,0.001314,1.6e-05,-0.003618,0.004321,0.005407,0.5265,-0.001448,0,1
932,INIT_USDT_SWAP_025879,INIT_USDT_SWAP,25879,2026-02-28 05:45:00+00:00,0.4717,1,0.007095,0.9978,,,images/train/INIT_USDT_SWAP_025879.png,0,above_ema60,-0.000113,0.000922,0.000518,0.003222,-0.004917,0.4121,0.000243,0,0
933,0G_USDT_SWAP_013979,0G_USDT_SWAP,13979,2026-02-15 01:15:00+00:00,0.6643,1,0.007096,0.9985,,,images/train/0G_USDT_SWAP_013979.png,0,bull_stack,-0.005901,-0.004682,-0.001245,-0.00128,-0.009362,0.3353,0.000923,1,0
934,1INCH_USDT_SWAP_001519,1INCH_USDT_SWAP,1519,2025-06-19 09:00:00+00:00,0.4923,1,0.007097,0.9977,,,images/train/1INCH_USDT_SWAP_001519.png,1,pass,-0.002635,-0.000838,-0.000962,-0.002102,-0.002102,0.08,0.000387,0,0
935,MORPHO_USDT_SWAP_016859,MORPHO_USDT_SWAP,16859,2025-11-26 07:15:00+00:00,0.465,1,0.007102,0.997,,,images/train/MORPHO_USDT_SWAP_016859.png,0,ret12_pos,-0.000921,-0.003949,-0.005465,0.000132,0.005862,0.404,-0.002333,0,1
936,OP_USDT_SWAP_003359,OP_USDT_SWAP,3359,2025-07-07 15:15:00+00:00,0.8631,1,0.007108,0.9964,,,images/train/OP_USDT_SWAP_003359.png,1,pass,-0.006777,-0.00928,-0.006082,-0.003694,-0.001481,0.2105,-0.001439,0,0
937,AEVO_USDT_SWAP_021919,AEVO_USDT_SWAP,21919,2026-01-17 21:15:00+00:00,0.6959,1,0.007108,0.9973,,,images/train/AEVO_USDT_SWAP_021919.png,0,bull_stack,0.003175,0.004978,0.009112,0.002572,0.007282,0.697,0.000988,1,0
