trained_target_r,rule,dimension,value,closed,gt5,gt10,win_rate,mean_net_bp
5,lightgbm_top20,asset,LUNR,2,0,0,0.0,-134.369193886724
5,lightgbm_top20,asset,LYN,1,0,0,0.0,-566.684709066305
5,lightgbm_top20,asset,M,6,1,0,0.16666666666666666,320.75198215513893
5,lightgbm_top20,asset,MAGIC,18,2,0,0.2777777777777778,14.035459987005657
5,lightgbm_top20,asset,MANA,17,0,0,0.29411764705882354,7.118119399898237
5,lightgbm_top20,asset,MANTA,8,0,0,0.25,-97.62867758533862
5,lightgbm_top20,asset,MANTRA,6,0,0,0.3333333333333333,-89.14127850757151
5,lightgbm_top20,asset,MASK,20,0,0,0.4,-36.7052797176882
5,lightgbm_top20,asset,MAV,8,1,0,0.5,172.8685268785186
5,lightgbm_top20,asset,MAVIA,5,0,0,0.4,304.15320420487944
5,lightgbm_top20,asset,MBOX,5,0,0,0.0,-314.2339760582292
5,lightgbm_top20,asset,ME,13,0,0,0.23076923076923078,-19.374325310940765
5,lightgbm_top20,asset,MEGA,6,0,0,0.0,-129.0114817285025
5,lightgbm_top20,asset,MELANIA,7,0,0,0.0,-159.4076685976687
5,lightgbm_top20,asset,MEME,19,0,0,0.10526315789473684,-215.4084809389051
5,lightgbm_top20,asset,MERL,7,0,0,0.42857142857142855,99.08332509339355
5,lightgbm_top20,asset,MET,24,0,0,0.625,-26.650489145740085
5,lightgbm_top20,asset,META,4,1,0,0.25,46.19544407632174
5,lightgbm_top20,asset,METIS,17,0,0,0.11764705882352941,-173.22496262287618
5,lightgbm_top20,asset,MEW,10,0,0,0.0,-204.86336880211942
5,lightgbm_top20,asset,MILK,1,0,0,0.0,-191.02137767220898
5,lightgbm_top20,asset,MINA,18,0,0,0.4444444444444444,92.21458312761625
5,lightgbm_top20,asset,MIRA,6,0,0,0.3333333333333333,-96.44006991340598
5,lightgbm_top20,asset,MITO,7,1,0,0.5714285714285714,378.9461706461764
5,lightgbm_top20,asset,MLN,6,0,0,0.16666666666666666,-146.88468395372448
5,lightgbm_top20,asset,MMT,11,2,0,0.2727272727272727,94.33670413030687
5,lightgbm_top20,asset,MOCA,8,0,0,0.5,89.530315118629
5,lightgbm_top20,asset,MON,19,0,0,0.10526315789473684,-222.4061749187184
5,lightgbm_top20,asset,MOODENG,16,0,0,0.3125,-74.15263220928387
5,lightgbm_top20,asset,MORPHO,11,0,0,0.0,-199.33077556571834
5,lightgbm_top20,asset,MOVE,28,1,0,0.10714285714285714,-118.31157256591011
5,lightgbm_top20,asset,MOVR,10,1,1,0.3,1272.285271770368
5,lightgbm_top20,asset,MRNA,1,0,0,0.0,-54.984222801479994
5,lightgbm_top20,asset,MSFT,1,0,0,0.0,-83.882949949768
5,lightgbm_top20,asset,MSTR,2,0,0,0.5,-75.90413473289749
5,lightgbm_top20,asset,MTL,10,0,0,0.6,103.43782571362449
5,lightgbm_top20,asset,MU,1,0,0,1.0,240.270563749886
5,lightgbm_top20,asset,MUBARAK,8,0,0,0.25,-88.48960341384387
5,lightgbm_top20,asset,MYRO,1,1,1,1.0,3343.892806770099
5,lightgbm_top20,asset,MYX,3,0,0,0.3333333333333333,885.5886117232855
5,lightgbm_top20,asset,NAORIS,3,0,0,0.3333333333333333,-163.70132039179165
5,lightgbm_top20,asset,NEAR,13,0,0,0.07692307692307693,-247.63030325262045
5,lightgbm_top20,asset,NEIRO,22,0,0,0.18181818181818182,-111.68615087954409
5,lightgbm_top20,asset,NEO,29,2,2,0.2413793103448276,43.636839771149226
5,lightgbm_top20,asset,NES,2,0,0,0.0,-150.9890719100405
5,lightgbm_top20,asset,NEWT,5,0,0,0.6,129.97508541869655
5,lightgbm_top20,asset,NFLX,1,0,0,1.0,147.346364786948
5,lightgbm_top20,asset,NG,1,0,0,1.0,113.91466832762299
5,lightgbm_top20,asset,NIGHT,11,1,1,0.45454545454545453,201.46004155946775
5,lightgbm_top20,asset,NIL,1,0,0,0.0,-294.255381893246
5,lightgbm_top20,asset,NKN,2,0,0,0.0,-328.266813429674
5,lightgbm_top20,asset,NMR,14,0,0,0.42857142857142855,20.347416014102137
5,lightgbm_top20,asset,NOM,6,0,0,0.16666666666666666,-53.13326209108067
5,lightgbm_top20,asset,NOT,19,0,0,0.2631578947368421,-111.57381432626231
5,lightgbm_top20,asset,NOW,1,0,0,1.0,417.038515266414
5,lightgbm_top20,asset,NTRN,6,1,0,0.3333333333333333,212.32395414546937
5,lightgbm_top20,asset,NVDA,1,0,0,0.0,-70.41202132816301
5,lightgbm_top20,asset,NXPC,12,1,1,0.25,-15.857868012923072
5,lightgbm_top20,asset,O,3,0,0,0.6666666666666666,237.35076468956066
5,lightgbm_top20,asset,OBOL,1,0,0,0.0,-265.74083634486203
5,lightgbm_top20,asset,OG,7,0,0,0.0,-186.9938260741823
5,lightgbm_top20,asset,OGN,6,0,0,0.16666666666666666,-71.30531224331284
5,lightgbm_top20,asset,OKB,14,0,0,0.21428571428571427,-111.50037371349192
5,lightgbm_top20,asset,OL,9,0,0,0.3333333333333333,131.91312893962186
5,lightgbm_top20,asset,OM,3,0,0,0.0,-692.5098991557134
5,lightgbm_top20,asset,ON,7,0,0,0.0,-260.72996457440075
5,lightgbm_top20,asset,ONDO,19,0,0,0.5263157894736842,70.11367659159747
5,lightgbm_top20,asset,ONE,17,0,0,0.4117647058823529,44.25287092874632
5,lightgbm_top20,asset,ONG,10,0,0,0.1,-111.82721372253162
5,lightgbm_top20,asset,ONT,18,0,0,0.2222222222222222,-93.5243994480735
5,lightgbm_top20,asset,OP,6,0,0,0.3333333333333333,-104.37451700641748
5,lightgbm_top20,asset,OPEN,6,0,0,0.16666666666666666,-204.74429399774118
5,lightgbm_top20,asset,OPG,6,0,0,0.5,-39.16425123437818
5,lightgbm_top20,asset,OPN,5,0,0,0.4,113.6349621868252
5,lightgbm_top20,asset,ORCA,8,1,1,0.25,153.78208917690478
5,lightgbm_top20,asset,ORCL,1,0,0,0.0,-191.825992090548
5,lightgbm_top20,asset,ORDER,9,0,0,0.2222222222222222,-50.79664061248512
5,lightgbm_top20,asset,ORDI,12,4,0,0.4166666666666667,355.9943267701513
5,lightgbm_top20,asset,OXT,7,1,0,0.42857142857142855,230.86338002336313
5,lightgbm_top20,asset,PARTI,14,0,0,0.21428571428571427,-156.88843188959123
5,lightgbm_top20,asset,PAXG,3,0,0,0.3333333333333333,-18.299248851147006
5,lightgbm_top20,asset,PENDLE,10,1,0,0.2,-18.026207167531602
5,lightgbm_top20,asset,PENG,1,0,0,0.0,-59.336411835128004
5,lightgbm_top20,asset,PENGU,23,2,2,0.2608695652173913,196.66996862503288
5,lightgbm_top20,asset,PEOPLE,20,0,0,0.2,-68.93867490690192
5,lightgbm_top20,asset,PEPE,10,1,1,0.3,458.6394509832703
5,lightgbm_top20,asset,PERP,1,0,0,0.0,-458.858116744779
5,lightgbm_top20,asset,PHA,8,0,0,0.375,15.323496966101251
5,lightgbm_top20,asset,PHAROS,2,0,0,0.5,84.25741588021849
5,lightgbm_top20,asset,PHB,1,0,0,0.0,-173.15315315315198
5,lightgbm_top20,asset,PI,11,1,0,0.18181818181818182,-73.01018775404536
5,lightgbm_top20,asset,PIEVERSE,3,0,0,0.0,-258.75705591293934
5,lightgbm_top20,asset,PIPPIN,3,0,0,0.3333333333333333,-167.654426444602
5,lightgbm_top20,asset,PIXEL,5,0,0,0.4,34.0343225572722
5,lightgbm_top20,asset,PLAY,4,2,1,0.75,2431.3067961464153
5,lightgbm_top20,asset,PLUME,5,1,1,0.8,560.918445291291
5,lightgbm_top20,asset,PNUT,15,0,0,0.13333333333333333,-149.21514191532123
5,lightgbm_top20,asset,POL,12,0,0,0.16666666666666666,-139.8553152374756
5,lightgbm_top20,asset,POLYX,3,0,0,0.3333333333333333,-129.68258012461166
5,lightgbm_top20,asset,POPCAT,13,0,0,0.07692307692307693,-141.57574220798577
5,lightgbm_top20,asset,PORTAL,5,0,0,0.2,-98.68218509717342
5,lightgbm_top20,asset,POWER,3,0,0,0.3333333333333333,-139.28992648872102
5,lightgbm_top20,asset,POWR,8,0,0,0.5,7.235278012286362
5,lightgbm_top20,asset,PRL,1,0,0,1.0,615.710337202874
5,lightgbm_top20,asset,PROM,8,0,0,0.375,36.04747883211174
5,lightgbm_top20,asset,PROMPT,2,1,0,0.5,270.20094694599294
5,lightgbm_top20,asset,PROS,2,0,0,0.0,-120.1995627340645
5,lightgbm_top20,asset,PROVE,20,0,0,0.4,22.813932186914798
5,lightgbm_top20,asset,PTB,1,0,0,0.0,-808.651315789473
5,lightgbm_top20,asset,PUMP,5,2,0,0.4,679.55179833126
5,lightgbm_top20,asset,PUMPBTC,4,0,0,0.25,-413.244708437601
5,lightgbm_top20,asset,PUNDIX,8,0,0,0.125,-190.86805301046596
5,lightgbm_top20,asset,PYTH,10,0,0,0.2,-124.5580657828326
5,lightgbm_top20,asset,Q,11,2,0,0.2727272727272727,226.16921644720998
5,lightgbm_top20,asset,QCOM,2,0,0,0.5,-52.280959269210506
5,lightgbm_top20,asset,QNT,8,0,0,0.375,-8.698596707952376
5,lightgbm_top20,asset,QQQ,2,0,0,0.0,-96.84767992821249
5,lightgbm_top20,asset,QTUM,30,1,1,0.23333333333333334,-43.365812807314285
5,lightgbm_top20,asset,QUICK,1,0,0,0.0,-225.913410770853
5,lightgbm_top20,asset,RARE,13,1,0,0.5384615384615384,10.615237051303762
5,lightgbm_top20,asset,RAVE,8,0,0,0.25,-87.69291050222449
5,lightgbm_top20,asset,RAY,16,1,1,0.5,66.25671060094925
5,lightgbm_top20,asset,RAYSOL,12,1,1,0.5,131.34188665753334
5,lightgbm_top20,asset,RDDT,1,0,0,1.0,50.943549204418
5,lightgbm_top20,asset,RDNT,2,0,0,0.0,-233.1743301304385
5,lightgbm_top20,asset,RDW,1,0,0,1.0,499.77401129943604
5,lightgbm_top20,asset,RECALL,6,0,0,0.8333333333333334,287.6124262983493
5,lightgbm_top20,asset,RED,9,0,0,0.4444444444444444,-68.89762196632199
5,lightgbm_top20,asset,REI,1,0,0,0.0,-605.729499467518
5,lightgbm_top20,asset,RENDER,15,0,0,0.26666666666666666,-84.78405859829988
5,lightgbm_top20,asset,RESOLV,15,0,0,0.2,-210.84023856495176
5,lightgbm_top20,asset,REZ,5,0,0,0.8,302.575016117973
5,lightgbm_top20,asset,RIF,6,0,0,0.16666666666666666,-177.717042999426
5,lightgbm_top20,asset,RIVER,1,0,0,0.0,-247.84810126582
5,lightgbm_top20,asset,RIVN,1,0,0,0.0,-87.03229737964601
5,lightgbm_top20,asset,RLC,8,0,0,0.375,3.026120266108271
5,lightgbm_top20,asset,RLS,3,0,0,0.0,-173.763238384727
5,lightgbm_top20,asset,ROBO,2,0,0,0.0,-257.189690879206
5,lightgbm_top20,asset,ROK,1,0,0,0.0,-113.112859206934
5,lightgbm_top20,asset,RONIN,4,0,0,0.5,207.2117775512125
5,lightgbm_top20,asset,ROSE,7,0,0,0.2857142857142857,-47.655706771263006
5,lightgbm_top20,asset,RPL,2,0,0,0.5,410.1591601971825
5,lightgbm_top20,asset,RSR,9,1,1,0.3333333333333333,110.04877496164099
5,lightgbm_top20,asset,RUNE,9,0,0,0.2222222222222222,-60.32225233318699
5,lightgbm_top20,asset,RVN,18,0,0,0.3333333333333333,-65.68641698775028
5,lightgbm_top20,asset,S,11,1,0,0.6363636363636364,283.9496821121188
5,lightgbm_top20,asset,SAFE,8,0,0,0.25,-144.98815932002262
5,lightgbm_top20,asset,SAGA,6,0,0,0.3333333333333333,-21.436556976939666
5,lightgbm_top20,asset,SAHARA,10,0,0,0.2,-95.94334038539908
5,lightgbm_top20,asset,SAND,10,0,0,0.4,-112.5800043421679
5,lightgbm_top20,asset,SANTOS,7,0,0,0.14285714285714285,-95.38625290848498
5,lightgbm_top20,asset,SAPIEN,7,0,0,0.5714285714285714,55.90292074132072
5,lightgbm_top20,asset,SCR,3,0,0,0.6666666666666666,-65.59702869116735
5,lightgbm_top20,asset,SCRT,6,2,0,0.3333333333333333,631.1585620324504
5,lightgbm_top20,asset,SEI,16,0,0,0.125,-151.80932618447264
5,lightgbm_top20,asset,SENT,10,0,0,0.0,-240.8802174825719
5,lightgbm_top20,asset,SFP,15,1,0,0.4666666666666667,92.25905774484048
5,lightgbm_top20,asset,SHELL,9,1,1,0.4444444444444444,200.96757404317
5,lightgbm_top20,asset,SHIB,14,0,0,0.2857142857142857,-52.9554142222735
5,lightgbm_top20,asset,SHLD,3,0,0,0.0,-144.994249542641
5,lightgbm_top20,asset,SIGN,4,0,0,0.25,-642.3714349195845
5,lightgbm_top20,asset,SKATE,2,0,0,0.0,-258.4994042999145
5,lightgbm_top20,asset,SKDD,1,0,0,0.0,-199.414542020773
5,lightgbm_top20,asset,SKHY,1,0,0,0.0,-179.63594336896801
5,lightgbm_top20,asset,SKL,7,1,0,0.14285714285714285,140.46183445074962
5,lightgbm_top20,asset,SKR,4,1,0,0.25,263.232238644836
5,lightgbm_top20,asset,SKY,21,0,0,0.23809523809523808,-67.14978047225463
5,lightgbm_top20,asset,SKYAI,5,0,0,0.2,67.33177086421999
5,lightgbm_top20,asset,SLP,3,1,0,0.6666666666666666,347.9311173737007
5,lightgbm_top20,asset,SMCI,1,0,0,1.0,168.756668034468
5,lightgbm_top20,asset,SNDK,2,0,0,0.5,9.011721226807003
5,lightgbm_top20,asset,SNOW,1,0,0,0.0,-100.772555214448
5,lightgbm_top20,asset,SNX,20,0,0,0.25,-169.4668655145799
5,lightgbm_top20,asset,SOL,13,0,0,0.38461538461538464,53.391783806963076
5,lightgbm_top20,asset,SOLV,8,1,0,0.25,120.61187753108564
5,lightgbm_top20,asset,SOMI,8,1,1,0.375,124.62783866874035
5,lightgbm_top20,asset,SONIC,8,1,0,0.5,188.17223229748527
5,lightgbm_top20,asset,SOON,8,1,1,0.25,1376.0624129380446
5,lightgbm_top20,asset,SOPH,17,0,0,0.35294117647058826,-82.31732108523728
5,lightgbm_top20,asset,SPACE,3,0,0,0.0,-221.00102958406433
5,lightgbm_top20,asset,SPCX,1,0,0,0.0,-104.652995694373
5,lightgbm_top20,asset,SPELL,12,0,0,0.25,-82.45231264194882
5,lightgbm_top20,asset,SPK,21,2,0,0.38095238095238093,66.89326501583363
5,lightgbm_top20,asset,SPORTFUN,5,1,0,0.2,154.07615881207596
5,lightgbm_top20,asset,SPX,16,1,1,0.3125,95.62815059918744
5,lightgbm_top20,asset,SPY,5,0,0,0.0,-66.55538498075639
5,lightgbm_top20,asset,SQD,5,0,0,0.2,-140.8691889421334
5,lightgbm_top20,asset,SSV,13,1,1,0.23076923076923078,20.544939755926215
5,lightgbm_top20,asset,STABLE,8,0,0,0.0,-181.5646573562362
5,lightgbm_top20,asset,STBL,3,0,0,0.0,-762.7934932494256
5,lightgbm_top20,asset,STEEM,6,0,0,0.3333333333333333,-60.51599617683866
5,lightgbm_top20,asset,STG,6,2,0,0.5,488.4127328683854
5,lightgbm_top20,asset,STO,8,1,0,0.375,64.42519858944387
5,lightgbm_top20,asset,STORJ,8,0,0,0.125,-194.43175002620438
5,lightgbm_top20,asset,STRC,2,0,0,0.0,-35.1712556791775
5,lightgbm_top20,asset,STRK,15,0,0,0.2,-27.0646169928254
5,lightgbm_top20,asset,STX,19,0,0,0.10526315789473684,-141.98232920008704
5,lightgbm_top20,asset,SUI,16,2,0,0.5,283.99353794199686
5,lightgbm_top20,asset,SUN,12,0,0,0.5833333333333334,42.97977258877858
5,lightgbm_top20,asset,SUPER,4,0,0,0.75,161.60632575640824
5,lightgbm_top20,asset,SUSHI,12,0,0,0.16666666666666666,-141.58602396797767
5,lightgbm_top20,asset,SWARMS,3,0,0,0.6666666666666666,376.7259209041297
5,lightgbm_top20,asset,SXT,2,0,0,0.5,-45.20986063282099
5,lightgbm_top20,asset,SYN,5,0,0,0.4,-27.587688758584594
5,lightgbm_top20,asset,SYRUP,10,1,0,0.5,295.30519024941407
5,lightgbm_top20,asset,SYS,3,0,0,0.3333333333333333,-113.46655141047601
5,lightgbm_top20,asset,T,7,0,0,0.14285714285714285,-133.53659442170786
5,lightgbm_top20,asset,TA,4,0,0,0.0,-215.21416246252676
5,lightgbm_top20,asset,TAC,5,0,0,0.0,-285.5569232293072
5,lightgbm_top20,asset,TAG,6,0,0,0.3333333333333333,-311.86117626920304
5,lightgbm_top20,asset,TAIKO,12,1,0,0.4166666666666667,112.60043820837589
5,lightgbm_top20,asset,TAKE,1,0,0,0.0,-167.263326796218
5,lightgbm_top20,asset,TANSSI,2,0,0,0.0,-328.08751971146796
5,lightgbm_top20,asset,TAO,16,1,0,0.375,-41.58447507951043
5,lightgbm_top20,asset,THE,5,0,0,0.2,68.26232970652758
5,lightgbm_top20,asset,THETA,17,0,0,0.23529411764705882,-7.219420345651178
5,lightgbm_top20,asset,TIA,4,1,0,0.25,320.8010607920322
5,lightgbm_top20,asset,TLM,6,0,0,0.16666666666666666,-178.48411721777785
5,lightgbm_top20,asset,TNSR,11,0,0,0.2727272727272727,-141.81673985952884
5,lightgbm_top20,asset,TON,6,0,0,0.0,-189.21057446066152
5,lightgbm_top20,asset,TOSHI,7,0,0,0.2857142857142857,-76.44962791181015
5,lightgbm_top20,asset,TOWNS,10,0,0,0.2,-197.5123496901764
5,lightgbm_top20,asset,TRADOOR,2,0,0,0.0,-336.854705161414
5,lightgbm_top20,asset,TRB,21,0,0,0.047619047619047616,-193.00966422160843
5,lightgbm_top20,asset,TREE,11,0,0,0.2727272727272727,-97.67933538810321
5,lightgbm_top20,asset,TRU,3,0,0,0.6666666666666666,93.34051326304801
5,lightgbm_top20,asset,TRUMP,18,0,0,0.16666666666666666,-100.55379809477618
5,lightgbm_top20,asset,TRUST,14,0,0,0.42857142857142855,16.2362259826695
5,lightgbm_top20,asset,TRUTH,14,0,0,0.21428571428571427,-39.52601937593056
5,lightgbm_top20,asset,TRX,20,0,0,0.3,-16.438144716631403
5,lightgbm_top20,asset,TSLA,4,1,1,0.5,256.8428643616785
5,lightgbm_top20,asset,TSM,7,0,0,0.5714285714285714,73.13894511343202
5,lightgbm_top20,asset,TST,6,0,0,0.16666666666666666,-509.47022093286284
5,lightgbm_top20,asset,TTMI,1,0,0,0.0,-94.58308891309801
5,lightgbm_top20,asset,TURBO,20,2,0,0.2,51.94061613017367
5,lightgbm_top20,asset,TURTLE,8,0,0,0.125,-139.25969942840277
5,lightgbm_top20,asset,TUT,2,0,0,0.5,-30.7348227914245
5,lightgbm_top20,asset,TWT,13,0,0,0.07692307692307693,-141.14461452695224
5,lightgbm_top20,asset,UAI,2,0,0,0.0,-296.2567908944955
5,lightgbm_top20,asset,UB,4,0,0,0.25,-255.96333662470272
5,lightgbm_top20,asset,UMA,15,0,0,0.4,61.89035549414591
5,lightgbm_top20,asset,UNI,17,0,0,0.0,-197.4571173823211
5,lightgbm_top20,asset,UP,2,0,0,0.5,50.499831138129494
5,lightgbm_top20,asset,URNM,1,0,0,0.0,-168.16204051012602
5,lightgbm_top20,asset,US,2,0,0,1.0,245.942749778955
5,lightgbm_top20,asset,USELESS,3,0,0,0.0,-732.8581001084243
5,lightgbm_top20,asset,USO,1,0,0,0.0,-102.98755186722
5,lightgbm_top20,asset,USTC,10,0,0,0.1,-255.781530308307
5,lightgbm_top20,asset,USUAL,15,1,0,0.26666666666666666,-23.466857946327483
5,lightgbm_top20,asset,UVXY,1,0,0,0.0,-192.93558149589202
5,lightgbm_top20,asset,VANA,39,0,0,0.3076923076923077,-90.69328874677316
5,lightgbm_top20,asset,VANRY,8,1,0,0.375,100.5890135122925
5,lightgbm_top20,asset,VELODROME,3,0,0,0.0,-182.44781888326904
5,lightgbm_top20,asset,VELVET,5,0,0,0.0,-354.8527915164716
5,lightgbm_top20,asset,VET,10,0,0,0.3,-73.6214292409032
5,lightgbm_top20,asset,VFY,5,0,0,0.6,259.574278623464
5,lightgbm_top20,asset,VIC,2,0,0,0.0,-183.1347432370465
5,lightgbm_top20,asset,VINE,5,1,0,0.2,94.0997730106082
5,lightgbm_top20,asset,VIRTUAL,13,1,1,0.3076923076923077,174.41778495614258
5,lightgbm_top20,asset,VOXEL,2,0,0,0.0,-608.3239510720905
5,lightgbm_top20,asset,VRT,1,0,0,1.0,107.214405482247
5,lightgbm_top20,asset,VTHO,13,0,0,0.3076923076923077,-92.29443484338375
5,lightgbm_top20,asset,VVV,1,0,0,0.0,-533.698630136985
5,lightgbm_top20,asset,W,14,0,0,0.21428571428571427,-132.98703030358
5,lightgbm_top20,asset,WAL,9,0,0,0.2222222222222222,89.7242602543499
5,lightgbm_top20,asset,WAXP,5,0,0,0.2,-168.61918142884437
5,lightgbm_top20,asset,WCT,15,0,0,0.3333333333333333,-90.27645705881345
5,lightgbm_top20,asset,WDC,1,0,0,1.0,99.737610639349
5,lightgbm_top20,asset,WET,13,0,0,0.3076923076923077,-93.16484091260094
5,lightgbm_top20,asset,WIF,19,0,0,0.21052631578947367,-77.92584214441189
5,lightgbm_top20,asset,WLD,8,0,0,0.5,-71.27317253742686
5,lightgbm_top20,asset,WLFI,17,0,0,0.11764705882352941,-117.84186055209688
5,lightgbm_top20,asset,WOO,16,1,1,0.25,55.371735356352126
5,lightgbm_top20,asset,XAG,2,0,0,1.0,436.1584834301495
5,lightgbm_top20,asset,XAI,6,2,2,0.3333333333333333,700.4114600006044
5,lightgbm_top20,asset,XAN,4,0,0,0.0,-548.843872267258
5,lightgbm_top20,asset,XAU,5,0,0,0.8,167.9678690053238
5,lightgbm_top20,asset,XCN,3,0,0,0.0,-957.2586594580013
5,lightgbm_top20,asset,XCU,3,0,0,0.0,-90.63506537394267
5,lightgbm_top20,asset,XLE,2,0,0,0.0,-118.68601345685799
5,lightgbm_top20,asset,XLM,15,0,0,0.4666666666666667,50.315466299112266
5,lightgbm_top20,asset,XMR,7,0,0,0.14285714285714285,-158.0198181848767
5,lightgbm_top20,asset,XNY,3,0,0,0.0,-393.0521100512677
5,lightgbm_top20,asset,XPD,2,0,0,0.0,-211.472229088276
5,lightgbm_top20,asset,XPIN,3,1,0,0.6666666666666666,2012.5731945218843
5,lightgbm_top20,asset,XPL,4,0,0,0.5,-14.260169701819247
5,lightgbm_top20,asset,XPT,7,0,0,0.2857142857142857,-34.73948994737672
5,lightgbm_top20,asset,XRP,20,3,3,0.35,490.2295800794511
5,lightgbm_top20,asset,XTZ,23,0,0,0.4782608695652174,142.46912536627565
5,lightgbm_top20,asset,XVG,2,0,0,0.5,405.250735629325
5,lightgbm_top20,asset,XVS,11,0,0,0.36363636363636365,-90.47568796925691
5,lightgbm_top20,asset,YALA,1,0,0,0.0,-396.58336186237403
5,lightgbm_top20,asset,YB,14,0,0,0.42857142857142855,125.44400000839542
5,lightgbm_top20,asset,YFI,20,0,0,0.25,-97.38899862615304
5,lightgbm_top20,asset,YGG,15,0,0,0.4666666666666667,-2.016723812416736
5,lightgbm_top20,asset,ZAMA,6,0,0,0.3333333333333333,97.1129587347265
5,lightgbm_top20,asset,ZBT,7,0,0,0.5714285714285714,6.7895533423057275
5,lightgbm_top20,asset,ZEC,5,2,2,0.4,1488.972798260418
5,lightgbm_top20,asset,ZEN,14,0,0,0.14285714285714285,-212.2339154706612
5,lightgbm_top20,asset,ZEREBRO,3,0,0,0.0,-808.5957125258363
5,lightgbm_top20,asset,ZETA,22,3,0,0.3181818181818182,71.24262144565213
5,lightgbm_top20,asset,ZIL,19,0,0,0.05263157894736842,-194.9873457927164
5,lightgbm_top20,asset,ZK,7,0,0,0.7142857142857143,98.06187684464915
5,lightgbm_top20,asset,ZKC,7,0,0,0.2857142857142857,87.24425257044543
5,lightgbm_top20,asset,ZKJ,1,0,0,0.0,-173.256704980843
5,lightgbm_top20,asset,ZKP,11,1,1,0.2727272727272727,28.675311080902173
5,lightgbm_top20,asset,ZORA,11,0,0,0.09090909090909091,-437.42349519301393
5,lightgbm_top20,asset,ZRO,9,0,0,0.3333333333333333,-17.24109222441667
5,lightgbm_top20,asset,ZRX,21,0,0,0.19047619047619047,-130.22255005466923
5,lightgbm_top20,asset,币安人生,9,0,0,0.2222222222222222,-34.16158846761242
5,lightgbm_top20,asset,我踏马来了,3,0,0,0.3333333333333333,53.10678338057235
5,lightgbm_top20,asset,龙虾,2,0,0,0.0,-281.50893917496154
5,lightgbm_top5,asset,0G,8,0,0,0.5,-85.4223802921905
5,lightgbm_top5,asset,1000000BOB,2,0,0,0.0,-220.623619979709
5,lightgbm_top5,asset,1000BONK,2,0,0,0.0,-208.90512491709748
5,lightgbm_top5,asset,1000CAT,1,0,0,0.0,-224.37432771602502
5,lightgbm_top5,asset,1000CHEEMS,4,0,0,0.5,-82.60539649123227
5,lightgbm_top5,asset,1000FLOKI,4,0,0,0.25,-95.91963854225749
5,lightgbm_top5,asset,1000LUNC,1,0,0,0.0,-252.177000819446
5,lightgbm_top5,asset,1000PEPE,4,0,0,0.0,-185.67870119923427
5,lightgbm_top5,asset,1000SATS,2,0,0,0.0,-81.49131703163899
5,lightgbm_top5,asset,1000XEC,3,0,0,0.0,-202.10277735696766
5,lightgbm_top5,asset,1INCH,5,0,0,0.0,-181.47772360443383
5,lightgbm_top5,asset,1MBABYDOGE,3,0,0,0.0,-171.61871219594002
5,lightgbm_top5,asset,2Z,4,0,0,0.25,-39.618698297262995
5,lightgbm_top5,asset,A,3,0,0,0.6666666666666666,126.67350403697466
5,lightgbm_top5,asset,A2Z,1,0,0,0.0,-213.59642591213702
5,lightgbm_top5,asset,AAVE,5,0,0,0.0,-164.337748294618
5,lightgbm_top5,asset,ACE,2,0,0,0.5,120.79903677002702
5,lightgbm_top5,asset,ACH,4,0,0,0.0,-172.03714965527624
5,lightgbm_top5,asset,ACT,5,0,0,0.4,212.48137718006177
5,lightgbm_top5,asset,ACU,2,0,0,1.0,371.7728133324825
5,lightgbm_top5,asset,ACX,2,0,0,0.0,-171.7627911241505
5,lightgbm_top5,asset,ADA,7,0,0,0.5714285714285714,108.50351430256427
5,lightgbm_top5,asset,AERO,3,0,0,0.3333333333333333,151.12955617481563
5,lightgbm_top5,asset,AEVO,4,0,0,0.0,-219.11129756501452
5,lightgbm_top5,asset,AGLD,8,0,0,0.375,-62.337802789895136
5,lightgbm_top5,asset,AIO,1,0,0,1.0,500.537202235076
5,lightgbm_top5,asset,ALGO,4,0,0,0.5,49.906814814098006
5,lightgbm_top5,asset,ALICE,2,0,0,0.5,-67.4778888238975
5,lightgbm_top5,asset,ALL,4,0,0,0.0,-136.57081175496575
5,lightgbm_top5,asset,ALPINE,2,0,0,0.5,46.8794924519895
5,lightgbm_top5,asset,ALT,1,0,0,0.0,-229.243697478992
5,lightgbm_top5,asset,AMAT,1,0,0,0.0,-223.51414524058902
5,lightgbm_top5,asset,AMD,2,0,0,0.5,105.7828974386945
5,lightgbm_top5,asset,ANIME,7,0,0,0.0,-229.95261074423615
5,lightgbm_top5,asset,ANKR,2,0,0,0.0,-233.52081731851348
5,lightgbm_top5,asset,APE,3,0,0,1.0,73.45361972454133
5,lightgbm_top5,asset,API3,10,0,0,0.0,-323.7785012336195
5,lightgbm_top5,asset,APT,3,0,0,0.3333333333333333,-71.05951593809401
5,lightgbm_top5,asset,AR,3,0,0,0.3333333333333333,-344.222154605689
5,lightgbm_top5,asset,ARB,4,0,0,0.0,-193.44433031462472
5,lightgbm_top5,asset,ARC,1,0,0,0.0,-137.447071549992
5,lightgbm_top5,asset,ARIA,1,0,0,0.0,-203.611532625189
5,lightgbm_top5,asset,ARK,5,0,0,0.2,-140.56261713194078
5,lightgbm_top5,asset,ARKM,7,0,0,0.14285714285714285,-141.08614414390584
5,lightgbm_top5,asset,ARPA,1,0,0,0.0,-201.547619047619
5,lightgbm_top5,asset,ASR,2,0,0,0.0,-112.50243427458551
