scope,minutes,arm,period,feature,n,top_n,descriptive_auc,top_decile_gross_bp,top_decile_net_bp,top_decile_win_rate,top_decile_excess_bp
combined,60,pullback_sma60,first31,momentum10,13762,1377,0.5456712687018211,94.98143759676014,74.98143759676013,0.22730573710965868,-18.083553240388127
combined,60,pullback_sma60,first31,near_zero_bars,13762,1377,0.48859447352270635,79.62791685049605,59.62791685049604,0.14742193173565724,106.14369280952216
combined,60,pullback_sma60,first31,prior24h_return,13762,1377,0.5423522542545819,72.1865823464066,52.18658234640661,0.22657952069716775,-138.26507838218257
combined,60,pullback_sma60,first31,six_ma_width_atr,13762,1377,0.45165014370330847,-17.413818307473182,-37.41381830747319,0.13580246913580246,14.198902150278514
combined,60,pullback_sma60,last30,relative_volume,17418,1742,0.4770804702227331,-4.499164259597141,-24.49916425959714,0.17451205510907003,-94.17723460455404
combined,60,pullback_sma60,last30,tr_expansion,17448,1745,0.4865477720375939,62.57330690667333,42.57330690667333,0.18911174785100288,3.823011127486738
combined,60,pullback_sma60,last30,momentum10,17448,1745,0.5100110198678901,-80.51871526178657,-100.51871526178661,0.19140401146131805,-122.17000736880631
combined,60,pullback_sma60,last30,near_zero_bars,17448,1745,0.49908996667266387,-18.914695819034634,-38.91469581903465,0.1845272206303725,-19.316543451316637
combined,60,pullback_sma60,last30,prior24h_return,17448,1745,0.49929531746643707,-153.022693075232,-173.022693075232,0.21203438395415472,-324.9889610963062
combined,60,pullback_sma60,last30,six_ma_width_atr,17448,1745,0.4837263645787819,38.798020907402346,18.798020907402343,0.19426934097421203,9.588556390247653
combined,60,young_breakout_sma20,full,relative_volume,106,11,0.38449449973808275,-543.26783032967,-563.26783032967,0.18181818181818182,-241.82154064870412
combined,60,young_breakout_sma20,full,tr_expansion,106,11,0.4415924567836564,-181.14215218606438,-201.14215218606435,0.2727272727272727,467.9704894540015
combined,60,young_breakout_sma20,full,momentum10,106,11,0.5646935568360398,-49.33950939382169,-69.3395093938217,0.18181818181818182,538.3202982469262
combined,60,young_breakout_sma20,full,near_zero_bars,106,11,0.5,-279.61421027141915,-299.61421027141915,0.18181818181818182,47.29454700275778
combined,60,young_breakout_sma20,full,prior24h_return,106,11,0.6170770036668413,-402.719860889851,-422.719860889851,0.36363636363636365,172.01097130252504
combined,60,young_breakout_sma20,full,six_ma_width_atr,73,8,0.4144736842105263,-377.13810010384407,-397.13810010384407,0.25,-183.36161315450948
combined,60,young_breakout_sma20,first31,relative_volume,29,3,0.5897435897435898,-297.2768152496171,-317.2768152496171,0.0,-160.32055610162936
combined,60,young_breakout_sma20,first31,tr_expansion,29,3,0.6666666666666666,-14.66964408940637,-34.66964408940637,0.0,147.43998183770134
combined,60,young_breakout_sma20,first31,momentum10,29,3,0.1794871794871795,-116.99701535730117,-136.99701535730117,0.0,-128.49266053260916
combined,60,young_breakout_sma20,first31,near_zero_bars,29,3,0.5,-176.72978213509737,-196.72978213509737,0.3333333333333333,-67.67111214250342
combined,60,young_breakout_sma20,first31,prior24h_return,29,3,0.6538461538461539,-689.9615039605452,-709.9615039605452,0.0,-741.018787550806
combined,60,young_breakout_sma20,first31,six_ma_width_atr,27,3,0.0,-205.0742023352692,-225.0742023352692,0.0,-74.79681718003816
combined,60,young_breakout_sma20,last30,relative_volume,77,8,0.3570175438596491,-1052.6112907421566,-1072.6112907421566,0.125,-650.4944450577422
combined,60,young_breakout_sma20,last30,tr_expansion,77,8,0.4149122807017544,-243.56934272231115,-263.56934272231115,0.375,605.3407070038446
combined,60,young_breakout_sma20,last30,momentum10,77,8,0.6153508771929824,-145.11701261821946,-165.11701261821946,0.375,921.513848658953
combined,60,young_breakout_sma20,last30,near_zero_bars,77,8,0.5,105.29291769648276,85.2929176964827,0.375,930.9029567225564
combined,60,young_breakout_sma20,last30,prior24h_return,77,8,0.5833333333333334,-611.3732796023373,-631.3732796023373,0.25,-45.49106288997481
combined,60,young_breakout_sma20,last30,six_ma_width_atr,46,5,0.5571095571095571,-480.37643876498896,-500.37643876498896,0.4,-264.785210135363
combined,240,focus_sma60,full,relative_volume,1265,127,0.4627529280994628,-313.27971813881567,-333.27971813881567,0.16535433070866143,-877.1458592283403
combined,240,focus_sma60,full,tr_expansion,1265,127,0.4465325950474465,-348.7329213043395,-368.7329213043395,0.1968503937007874,-397.63192747431043
combined,240,focus_sma60,full,momentum10,1265,127,0.4731119161812231,-248.36394925347702,-268.36394925347696,0.16535433070866143,-458.0092618604192
combined,240,focus_sma60,full,near_zero_bars,1265,127,0.46997111353547,68.92862410257966,48.92862410257968,0.2047244094488189,-924.8350159787502
combined,240,focus_sma60,full,prior24h_return,1265,127,0.45807517342170806,-462.9665931904217,-482.9665931904217,0.10236220472440945,-838.7081818614316
combined,240,focus_sma60,full,six_ma_width_atr,1265,127,0.45128067900345126,-102.41977464451884,-122.41977464451887,0.2125984251968504,-319.7932551843445
combined,240,focus_sma60,first31,relative_volume,530,53,0.41669699175157693,-319.99771489249224,-339.9977148924922,0.07547169811320754,-1356.032956374194
combined,240,focus_sma60,first31,tr_expansion,530,53,0.4784085395439107,-488.33764121927044,-508.33764121927055,0.09433962264150944,-702.4072687881718
combined,240,focus_sma60,first31,momentum10,530,53,0.47449660359049006,-248.23201554425344,-268.23201554425344,0.07547169811320754,-573.6698856519256
combined,240,focus_sma60,first31,near_zero_bars,530,53,0.4861111111111111,-250.24463795804363,-270.2446379580437,0.09433962264150944,-816.9139524491052
combined,240,focus_sma60,first31,prior24h_return,530,53,0.4402899078117419,-239.67121906791667,-259.6712190679167,0.05660377358490566,-1099.745301590522
combined,240,focus_sma60,first31,six_ma_width_atr,530,53,0.5746300339640951,-110.33292890375165,-130.33292890375168,0.16981132075471697,-316.8870435408108
combined,240,focus_sma60,last30,relative_volume,735,74,0.4781831924689068,-324.0980898571479,-344.09808985714795,0.21621621621621623,-396.7531972317495
combined,240,focus_sma60,last30,tr_expansion,735,74,0.43050401978973407,-329.52065528482194,-349.52065528482194,0.21621621621621623,-318.9950155987661
combined,240,focus_sma60,last30,momentum10,735,74,0.4791709613138185,-247.396350470567,-267.39635047056703,0.22972972972972974,-314.50026495172773
combined,240,focus_sma60,last30,near_zero_bars,735,74,0.4641396962825534,270.4966006939405,250.4966006939404,0.28378378378378377,-943.3035247645378
combined,240,focus_sma60,last30,prior24h_return,735,74,0.45363498934927504,-619.9177079347998,-639.9177079347998,0.13513513513513514,-602.1081363959659
combined,240,focus_sma60,last30,six_ma_width_atr,735,74,0.43807118807118806,-194.63943804550723,-214.63943804550723,0.2702702702702703,-234.00968892533433
combined,240,focus_md,full,relative_volume,1265,127,0.44427292792243844,-410.869260870184,-430.869260870184,0.14173228346456693,-567.3687419935338
combined,240,focus_md,full,tr_expansion,1265,127,0.425600194987204,-434.40273889794963,-454.40273889794963,0.16535433070866143,-367.83475563904136
combined,240,focus_md,full,momentum10,1265,127,0.44073709225332086,-223.73455115565815,-243.73455115565818,0.2047244094488189,-305.1027883759635
combined,240,focus_md,full,near_zero_bars,1265,127,0.4764102720342311,57.6758866769077,37.67588667690769,0.2440944881889764,330.2702812397029
combined,240,focus_md,full,prior24h_return,1265,127,0.43188480860110223,-515.7589627629663,-535.7589627629663,0.08661417322834646,-631.7796772997092
combined,240,focus_md,full,six_ma_width_atr,1265,127,0.43892770578597445,-32.12875914037255,-52.12875914037257,0.2047244094488189,-9.654087467482148
combined,240,focus_md,first31,relative_volume,530,53,0.39877280042918456,-354.16132801893446,-374.16132801893446,0.05660377358490566,-661.6413839355333
combined,240,focus_md,first31,tr_expansion,530,53,0.4395788626609442,-498.7365710146856,-518.7365710146856,0.05660377358490566,-615.4710395233137
combined,240,focus_md,first31,momentum10,530,53,0.4517837982832618,-210.4799395215501,-230.4799395215501,0.07547169811320754,-371.9044498771525
combined,240,focus_md,first31,near_zero_bars,530,53,0.49783731223175964,-239.71337888683445,-259.71337888683445,0.1320754716981132,-455.8000350292855
combined,240,focus_md,first31,prior24h_return,530,53,0.4134924892703863,-161.4981468612411,-181.49814686124108,0.07547169811320754,-737.7837511954746
combined,240,focus_md,first31,six_ma_width_atr,530,53,0.5460032188841202,-141.4636400230456,-161.4636400230456,0.11320754716981132,-397.88613993762056
combined,240,focus_md,last30,relative_volume,735,74,0.4545522698875469,-467.1143119001523,-487.11431190015236,0.1891891891891892,-465.83723814059624
combined,240,focus_md,last30,tr_expansion,735,74,0.41455226988754684,-471.80782548474275,-491.80782548474286,0.1891891891891892,-351.7873455236432
combined,240,focus_md,last30,momentum10,735,74,0.4418075801749271,-215.44339878009603,-235.4433987800961,0.32432432432432434,-196.95802618809822
combined,240,focus_md,last30,near_zero_bars,735,74,0.46883798417326117,117.03047622762541,97.0304762276254,0.2702702702702703,833.0545499781549
combined,240,focus_md,last30,prior24h_return,735,74,0.42265722615576845,-766.5096506735428,-786.5096506735428,0.0945945945945946,-551.8085408226497
combined,240,focus_md,last30,six_ma_width_atr,735,74,0.44152436484798,-26.581527994197472,-46.5815279941975,0.2972972972972973,364.9518888220501
combined,240,focus_sma20,full,relative_volume,1265,127,0.4737535986224339,-315.17989063071224,-335.1798906307123,0.1968503937007874,-754.8901571551493
combined,240,focus_sma20,full,tr_expansion,1265,127,0.4679554443457906,-288.8263472393351,-308.8263472393352,0.2047244094488189,-482.33414216776515
combined,240,focus_sma20,full,momentum10,1265,127,0.4844233459789598,2.948636402566157,-17.051363597433866,0.28346456692913385,-112.37509440813936
combined,240,focus_sma20,full,near_zero_bars,1265,127,0.46654121936126136,-205.5596888224396,-225.5596888224396,0.1889763779527559,-612.6023614547273
combined,240,focus_sma20,full,prior24h_return,1265,127,0.47245876718594454,-411.1088130689567,-431.1088130689567,0.13385826771653545,-577.1471964420224
combined,240,focus_sma20,full,six_ma_width_atr,1265,127,0.48250800441251646,-116.72258478046855,-136.7225847804685,0.2440944881889764,-279.0865110763326
combined,240,focus_sma20,first31,relative_volume,530,53,0.3934341736694678,-408.57767982161846,-428.5776798216185,0.07547169811320754,-1293.0468497584056
combined,240,focus_sma20,first31,tr_expansion,530,53,0.44441456582633054,-469.9665057369209,-489.96650573692096,0.03773584905660377,-697.4800802268821
combined,240,focus_sma20,first31,momentum10,530,53,0.43558543417366946,84.80387990905943,64.80387990905938,0.16981132075471697,-280.88820783725345
combined,240,focus_sma20,first31,near_zero_bars,530,53,0.4922801120448179,-183.10108440938507,-203.10108440938507,0.16981132075471697,-804.5321556227509
combined,240,focus_sma20,first31,prior24h_return,530,53,0.4640112044817927,-303.30371852792774,-323.3037185279277,0.11320754716981132,-1100.1709613786877
combined,240,focus_sma20,first31,six_ma_width_atr,530,53,0.5576022408963586,-164.06053965725366,-184.06053965725368,0.20754716981132076,-307.2753852447429
combined,240,focus_sma20,last30,relative_volume,735,74,0.51974454691846,-251.20857263029885,-271.2085726302988,0.2702702702702703,-212.71358462587574
combined,240,focus_sma20,last30,tr_expansion,735,74,0.480612282242717,-182.52762648108757,-202.5276264810876,0.2702702702702703,-207.83574620834597
combined,240,focus_sma20,last30,momentum10,735,74,0.5133490704142878,-21.187345214211078,-41.187345214211085,0.3783783783783784,33.184256637510344
combined,240,focus_sma20,last30,near_zero_bars,735,74,0.45094056507099983,-295.05693978191357,-315.05693978191357,0.17567567567567569,-518.318095498377
combined,240,focus_sma20,last30,prior24h_return,735,74,0.47231371687893425,-467.96582152342035,-487.96582152342035,0.14864864864864866,-238.9337564965761
combined,240,focus_sma20,last30,six_ma_width_atr,735,74,0.4527704582052408,-166.89371955472677,-186.8937195547268,0.2972972972972973,-165.69286221806854
combined,240,focus_3r,full,relative_volume,1265,127,0.4602314049586777,-92.90793458492628,-112.90793458492628,0.23622047244094488,-1429.8357553359244
combined,240,focus_3r,full,tr_expansion,1265,127,0.4551184573002755,-81.00583030968372,-101.00583030968373,0.25196850393700787,-1261.6523740057303
combined,240,focus_3r,full,momentum10,1265,127,0.47031955922865015,145.64367689337843,125.64367689337836,0.36220472440944884,-1245.5816354382252
combined,240,focus_3r,full,near_zero_bars,1265,127,0.5400771349862259,90.34780468844514,70.34780468844511,0.3700787401574803,-1002.4452173102035
combined,240,focus_3r,full,prior24h_return,1265,127,0.45222314049586776,-405.9919278297771,-425.9919278297771,0.14960629921259844,-1494.5155825449801
combined,240,focus_3r,full,six_ma_width_atr,1265,127,0.4795757575757576,77.25805696524993,57.25805696524993,0.2992125984251969,-338.0823001081821
combined,240,focus_3r,first31,relative_volume,530,53,0.43986872948898265,-305.4400248600498,-325.4400248600498,0.1509433962264151,-1911.5149571795537
combined,240,focus_3r,first31,tr_expansion,530,53,0.4769620253164557,-237.35259242289334,-257.35259242289334,0.16981132075471697,-1613.9738149680297
combined,240,focus_3r,first31,momentum10,530,53,0.4519643694327239,-118.37195075791865,-138.37195075791868,0.20754716981132076,-1470.1830626496273
combined,240,focus_3r,first31,near_zero_bars,530,53,0.5873605250820441,-177.31567215807294,-197.31567215807294,0.20754716981132076,-1127.2735581013992
combined,240,focus_3r,first31,prior24h_return,530,53,0.44126582278481014,-385.04161610001967,-405.04161610001967,0.11320754716981132,-1666.6446399384763
combined,240,focus_3r,first31,six_ma_width_atr,530,53,0.5616315049226441,25.790611960373973,5.790611960373955,0.22641509433962265,-340.4125808248354
combined,240,focus_3r,last30,relative_volume,735,74,0.4693480747235989,28.953548293278338,8.953548293278327,0.28378378378378377,-951.0969192587339
combined,240,focus_3r,last30,tr_expansion,735,74,0.44078536027449483,-46.203317933721216,-66.20331793372122,0.25675675675675674,-1322.1526409581033
combined,240,focus_3r,last30,momentum10,735,74,0.4851239039268014,328.8586851941525,308.85868519415243,0.47297297297297297,-914.8883668078056
combined,240,focus_3r,last30,near_zero_bars,735,74,0.516702249332825,76.09929435735164,56.09929435735162,0.4189189189189189,-1168.5809135115376
combined,240,focus_3r,last30,prior24h_return,735,74,0.4477926038886771,-418.02022761718735,-438.02022761718735,0.17567567567567569,-1230.701049381581
combined,240,focus_3r,last30,six_ma_width_atr,735,74,0.46213495996950055,334.4349535561394,314.4349535561394,0.43243243243243246,-215.82251165585834
combined,240,dense_sma60,full,relative_volume,11643,1165,0.4823629073225968,-197.2080921204199,-217.20809212042,0.16137339055793992,-664.4407620562525
combined,240,dense_sma60,full,tr_expansion,11643,1165,0.4711602998375169,-155.86461222169052,-175.86461222169055,0.1905579399141631,-634.6636885600323
combined,240,dense_sma60,full,momentum10,11643,1165,0.5372776133988436,26.65420712912393,6.654207129123923,0.27639484978540774,-855.0447206950314
combined,240,dense_sma60,full,near_zero_bars,11643,1165,0.4764586249820648,-14.371658216017563,-34.37165821601758,0.23261802575107296,-380.8635034585104
combined,240,dense_sma60,full,prior24h_return,11643,1165,0.5119956335095183,-156.5461567743009,-176.5461567743009,0.19313304721030042,-1385.3479136825429
combined,240,dense_sma60,full,six_ma_width_atr,11643,1165,0.5122024795151101,-10.77817743977863,-30.77817743977864,0.2369098712446352,-399.96931408688096
combined,240,dense_sma60,first31,relative_volume,4337,434,0.4544931014263136,-260.14231060080044,-280.14231060080044,0.10368663594470046,-388.10138462913557
combined,240,dense_sma60,first31,tr_expansion,4337,434,0.4600267166827821,-339.91064024664666,-359.9106402466467,0.1175115207373272,-563.2703564693036
combined,240,dense_sma60,first31,momentum10,4337,434,0.5347860529596105,-23.149915282156694,-43.14991528215669,0.1935483870967742,-657.19901138249
combined,240,dense_sma60,first31,near_zero_bars,4337,434,0.46156894496285683,-121.54843818516092,-141.5484381851609,0.16129032258064516,-222.60901841298838
combined,240,dense_sma60,first31,prior24h_return,4337,434,0.5215292582625614,136.20909928564666,116.2090992856467,0.17972350230414746,-1544.8518444332883
combined,240,dense_sma60,first31,six_ma_width_atr,4337,434,0.44281697907322626,-168.04138036342752,-188.04138036342752,0.1382488479262673,-257.5253076657805
combined,240,dense_sma60,last30,relative_volume,7306,731,0.5019702019598234,-156.39392203565487,-176.39392203565487,0.213406292749658,-959.1731365550612
combined,240,dense_sma60,last30,tr_expansion,7306,731,0.4779606344969046,0.7370155973028653,-19.262984402697136,0.24897400820793433,-703.866670275421
combined,240,dense_sma60,last30,momentum10,7306,731,0.5223824243849441,47.78264625780032,27.782646257800305,0.30506155950752395,-1019.4937144980762
combined,240,dense_sma60,last30,near_zero_bars,7306,731,0.4971217473669552,42.697009933655146,22.697009933655114,0.3036935704514364,-536.785054030499
combined,240,dense_sma60,last30,prior24h_return,7306,731,0.47806231725458304,-236.96049100344354,-256.96049100344356,0.20930232558139536,-1252.2180842290916
combined,240,dense_sma60,last30,six_ma_width_atr,7306,731,0.5660542491963252,177.937384441097,157.937384441097,0.35704514363885087,-728.7331084586211
combined,240,pullback_sma60,full,relative_volume,8081,809,0.5006307594684952,-152.50315844733882,-172.5031584473388,0.20024721878862795,-561.8578286708058
combined,240,pullback_sma60,full,tr_expansion,8081,809,0.5086536996203906,-42.36215828280167,-62.36215828280168,0.2595797280593325,-585.6539648051712
combined,240,pullback_sma60,full,momentum10,8081,809,0.5686198025411187,-26.299885121320504,-46.29988512132052,0.27070457354758964,-774.6304979633086
combined,240,pullback_sma60,full,near_zero_bars,8081,809,0.49107069826950117,36.23784526441396,16.237845264413956,0.20148331273176762,-91.97258321893226
combined,240,pullback_sma60,full,prior24h_return,8081,809,0.5054450143225276,228.40631230104566,208.40631230104563,0.2558714462299135,-283.5428329821622
combined,240,pullback_sma60,full,six_ma_width_atr,8081,809,0.4826425773834072,-33.18600682322036,-53.186006823220374,0.19283065512978986,-359.97793066604396
combined,240,pullback_sma60,first31,relative_volume,2666,267,0.46060833282324376,-382.81022962496274,-402.8102296249627,0.13108614232209737,-303.89466885618555
combined,240,pullback_sma60,first31,tr_expansion,2666,267,0.47924105472921047,-325.59872392657775,-345.5987239265778,0.149812734082397,-369.67070925052207
combined,240,pullback_sma60,first31,momentum10,2666,267,0.5098914869451076,-99.47627361546145,-119.47627361546148,0.18352059925093633,-832.7903616534309
combined,240,pullback_sma60,first31,near_zero_bars,2666,267,0.46978271884542927,-88.0806842044591,-108.08068420445912,0.13108614232209737,-169.04243724993344
combined,240,pullback_sma60,first31,prior24h_return,2666,267,0.4921526970135956,582.6323162236523,562.6323162236523,0.2846441947565543,-300.9106151459588
combined,240,pullback_sma60,first31,six_ma_width_atr,2666,267,0.4175797270000612,-62.766120864182035,-82.76612086418204,0.17228464419475656,-250.1010852561508
combined,240,pullback_sma60,last30,relative_volume,5415,542,0.5191871429590484,-39.04930604064956,-59.04930604064958,0.23431734317343172,-704.4164169894119
combined,240,pullback_sma60,last30,tr_expansion,5415,542,0.5233471716114919,159.7859722550011,139.7859722550011,0.32656826568265684,-680.6225470601213
combined,240,pullback_sma60,last30,momentum10,5415,542,0.5949292382730067,4.014473807538193,-15.985526192461833,0.3154981549815498,-768.622706807061
combined,240,pullback_sma60,last30,near_zero_bars,5415,542,0.5030061473460823,44.80973192021664,24.80973192021662,0.2564575645756458,-312.1631548881615
combined,240,pullback_sma60,last30,prior24h_return,5415,542,0.5141366482288391,63.71542422619993,43.7154242261999,0.24723247232472326,-306.6896020945129
combined,240,pullback_sma60,last30,six_ma_width_atr,5415,542,0.5212301899859115,158.50796733916386,138.50796733916386,0.27490774907749077,-531.2774215138733
combined,240,young_breakout_sma20,full,relative_volume,101,11,0.3946360153256705,512.5813040136295,492.58130401362956,0.09090909090909091,1002.0692857089759
combined,240,young_breakout_sma20,full,tr_expansion,101,11,0.3539272030651341,-513.115012758671,-533.115012758671,0.0,-490.84614682603757
combined,240,young_breakout_sma20,full,momentum10,101,11,0.4736590038314176,-198.51659886812558,-218.51659886812558,0.2727272727272727,-533.8762168566095
combined,240,young_breakout_sma20,full,near_zero_bars,101,11,0.5,-208.37320615721382,-228.37320615721382,0.2727272727272727,172.19025866921226
combined,240,young_breakout_sma20,full,prior24h_return,101,11,0.7380268199233716,822.700470458364,802.700470458364,0.6363636363636364,-285.34836444674556
combined,240,young_breakout_sma20,full,six_ma_width_atr,87,9,0.4030864197530864,-300.6689660727475,-320.6689660727475,0.1111111111111111,-610.4073893238401
combined,240,young_breakout_sma20,first31,relative_volume,62,7,0.396078431372549,-461.71778013847137,-481.71778013847137,0.0,-441.4361343833194
combined,240,young_breakout_sma20,first31,tr_expansion,62,7,0.40522875816993464,-535.0255909383299,-555.0255909383299,0.0,-512.8930020545585
combined,240,young_breakout_sma20,first31,momentum10,62,7,0.42287581699346405,-550.0800533523332,-570.0800533523332,0.2857142857142857,-533.8762168566095
combined,240,young_breakout_sma20,first31,near_zero_bars,62,7,0.5,-270.5683144173389,-290.5683144173389,0.2857142857142857,177.42107801996107
combined,240,young_breakout_sma20,first31,prior24h_return,62,7,0.7725490196078432,665.9562319796447,645.9562319796445,0.7142857142857143,-2375.8473080124686
combined,240,young_breakout_sma20,first31,six_ma_width_atr,56,6,0.4298642533936652,-1030.2793478663407,-1050.2793478663407,0.0,-473.10125854793887
combined,240,young_breakout_sma20,last30,relative_volume,39,4,0.3611111111111111,-1195.5770661208778,-1215.577066120878,0.0,-349.589905857105
combined,240,young_breakout_sma20,last30,tr_expansion,39,4,0.25617283950617287,-973.2931368542454,-993.2931368542455,0.0,169.003014622936
combined,240,young_breakout_sma20,last30,momentum10,39,4,0.5370370370370371,-174.82177405451853,-194.82177405451853,0.25,
combined,240,young_breakout_sma20,last30,near_zero_bars,39,4,0.5,-580.5257321453505,-600.5257321453505,0.0,-557.6419694818132
combined,240,young_breakout_sma20,last30,prior24h_return,39,4,0.6759259259259259,916.4654335195751,896.4654335195751,0.75,3402.1680421816955
combined,240,young_breakout_sma20,last30,six_ma_width_atr,31,4,0.3761904761904762,553.0477863486974,533.0477863486974,0.25,
