scope,timeframe,length,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
common,15m,0,later,long,561,561,0,0.28342245989304815,-70.90964548864638,-6.329025517340892,-0.12639865505997572,-12547.807170281068,-22.366857701035773,0.8270482855555257,0.8660625808795045,107.02758204287679,2,559,-0.15136597285250017,-0.13681025530163607,0.01455571755086412
common,15m,0,later,short,635,634,1,0.3438485804416404,122.67484822562598,197.94161192413043,0.19349345145997787,29481.938506289538,46.501480293832074,1.2822145158302702,1.3335235656295983,57.52951007608239,3,633,-0.004671517213428747,0.19224445516195557,0.19691597237538427
common,15m,0,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,0,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,0,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,20,full,both,2868,2867,1,0.32403208929194277,196.17202576050943,511.29677106195237,0.06842414571346683,25013.064987852766,8.724473312819242,1.0990098594238065,1.0554124245435073,116.25175984806356,25,2864,-0.07196225098909464,0.06620832067996968,0.13817057166906432
common,15m,20,full,long,1390,1390,0,0.3079136690647482,-57.41085866060516,93.7158563743466,-0.04130277601482386,-19265.955065142585,-13.860399327440708,0.9411200384075178,0.9150408436904534,116.4040492919828,10,1388,-0.16342109535508714,-0.04537330395214217,0.11804779140294493
common,15m,20,full,short,1478,1477,1,0.3392010832769127,253.58288442111464,417.58091468760574,0.1716878025870783,44279.02005299536,29.979025086659007,1.2519980421888488,1.1971190308534487,98.14767153881583,15,1476,0.014043762547489064,0.17113738232588518,0.15709361977839612
common,15m,20,earlier,both,1675,1675,0,0.3301492537313433,152.13987116802602,327.87412400787764,0.09082977383165733,9690.311723863008,5.785260730664482,1.1335169881551037,1.035932533802869,69.93677883835885,20,1674,-0.05943992242424999,0.09001431235801927,0.14945423478226924
common,15m,20,earlier,long,831,831,0,0.3249097472924188,22.875254077147282,109.74263374440233,0.027527381560947393,-4875.144393915679,-5.866599752004427,1.0403989764412565,0.9634035516740393,110.62731834966377,8,830,-0.15828208886288167,0.025806435899331955,0.1840885247622136
common,15m,20,earlier,short,844,844,0,0.3353080568720379,129.2646170908787,218.1314902634753,0.1531571292545956,14565.456117778685,17.25764942864773,1.2254958918918408,1.1067323398309938,83.4581557340122,12,844,0.037762682011845135,0.1531571292545956,0.1153944472427505
common,15m,20,later,both,1192,1191,1,0.3157010915197313,44.68068584248346,183.91483455407473,0.03751526938915488,15405.71548665616,12.935109560584516,1.0531147657521998,1.0848171463997978,116.25175984806319,5,1188,-0.09108795466360378,0.03209536238165588,0.12318331704525966
common,15m,20,later,long,559,559,0,0.2826475849731664,-80.28611273775246,-16.026777370055736,-0.1436245308367665,-14390.810671226907,-25.743847354609855,0.8036129322401908,0.8461758767524202,116.4040492919828,2,557,-0.17391768025062967,-0.1541353679761591,0.019782312274470575
common,15m,20,later,short,633,632,1,0.3449367088607595,124.96679858023592,199.94161192413046,0.1977322762345505,29796.52615788307,47.14640214854916,1.2890110210633257,1.3382863531814746,56.37689305480579,3,631,-0.017972016229414547,0.19648603878308687,0.21445805501250131
common,15m,20,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,20,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,20,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,30,full,both,2872,2871,1,0.3235806339254615,200.7751315912086,516.8937761606015,0.06993212524946311,25827.515854302626,8.995999949252047,1.1010832408398976,1.057127663660066,117.4151807576169,25,2868,-0.06036211382154383,0.06772096801190111,0.12808308183344494
common,15m,30,full,long,1391,1391,0,0.30697340043134436,-51.97348976803343,99.66031910011449,-0.03736411917184287,-18154.34077781882,-13.051287403176723,0.9468340315371044,0.9199882048488373,115.40932345540813,10,1389,-0.15208519287916852,-0.04142604535133305,0.11065914752783547
common,15m,30,full,short,1481,1480,1,0.33918918918918917,252.7486213592421,417.23345706048707,0.1707760955130014,43981.85663212144,29.717470697379348,1.2505773779960425,1.195296175835426,98.14767153881586,15,1479,0.025779439127097625,0.17022617528812306,0.14444673616102544
common,15m,30,earlier,both,1677,1677,0,0.3291592128801431,147.41656750127794,323.773377253812,0.08790492993516871,8539.572218658715,5.092171865628334,1.1289569414614886,1.0315840528582656,71.3970102597948,20,1676,-0.05340094027908258,0.08708869643232468,0.14048963671140727
common,15m,30,earlier,long,831,831,0,0.32250300842358604,17.864555720612934,104.98934461745537,0.02149766031361364,-5905.863216476299,-7.106935278551503,1.0314159822064606,0.9557649794737243,115.40932345540813,8,830,-0.155561667115823,0.019769449927603825,0.17533111704342688
common,15m,30,earlier,short,846,846,0,0.33569739952718675,129.552011780665,218.78403263635664,0.15313476569818557,14445.435435135014,17.074982783847535,1.2255038606855422,1.1055451059381614,83.45815573401222,12,846,0.04682766879242402,0.15313476569818557,0.10630709690576158
common,15m,30,later,both,1194,1193,1,0.3160100586756077,54.00709533993071,193.61258640678955,0.04526998771159322,17370.905858310296,14.560692253403433,1.064107835282341,1.0956322824851603,117.41518075761675,5,1190,-0.0716248739312891,0.039878739501558354,0.11150361343284743
common,15m,30,later,long,560,560,0,0.2839285714285714,-69.83804548864637,-5.329025517340892,-0.12471079551543995,-12248.477561342523,-21.87228135954022,0.8292155889958059,0.8688386027089083,105.95598204287677,2,558,-0.14972750986731817,-0.13513500486310853,0.01459250500420964
common,15m,30,later,short,634,633,1,0.344391785150079,123.84514082857707,198.94161192413043,0.19564793179869996,29619.38341965282,46.79207491256369,1.285675899830319,1.3356002747043079,56.35921747313128,3,632,-0.0026671668865039413,0.19440036822859016,0.19706753511509406
common,15m,30,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,30,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,30,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,50,full,both,2773,2772,1,0.32611832611832614,238.16589617304487,541.7413763457206,0.0859184329628589,31572.65867567804,11.389848007098859,1.124722275526425,1.0721832616417621,118.01316160385457,24,2769,-0.05106481210131376,0.08364554020945056,0.1347103523107643
common,15m,50,full,long,1335,1335,0,0.31310861423220976,-14.971578379020052,130.74801659307047,-0.011214665452449478,-9906.387571401581,-7.420515034757739,0.9839428175362216,0.9543003555559213,102.87779051505152,10,1333,-0.14906725677673943,-0.015408001203291994,0.13365925557344743
common,15m,50,full,short,1438,1437,1,0.33820459290187893,253.13747455206496,410.9933597526502,0.17615690643845858,41479.04624707962,28.86502870360447,1.2590493771210463,1.1880076994957849,85.75444754917861,14,1436,0.03990820931396648,0.17559426632587524,0.13568605701190875
common,15m,50,earlier,both,1614,1614,0,0.33209417596034696,169.77285643907868,339.44661187514185,0.10518764339472038,12859.933872742693,7.96774093726313,1.1548706085591702,1.0492455814180353,64.64277983942668,19,1613,-0.04441809588645273,0.1043502443635319,0.14876834024998464
common,15m,50,earlier,long,798,798,0,0.3283208020050125,41.32441264243472,125.77186610902592,0.05178497824866506,-1065.577035924854,-1.335309568828138,1.0760739194668971,0.9916679206128337,102.87779051505152,8,797,-0.15289379052078025,0.050023212499037586,0.20291700301981785
common,15m,50,earlier,short,816,816,0,0.33578431372549017,128.44844379664403,213.67474576611593,0.15741230857431865,13925.510908667551,17.065577093955334,1.2322714950877167,1.104506374646596,71.06493174437497,11,816,0.06153181664241864,0.15741230857431865,0.09588049193189993
common,15m,50,later,both,1158,1157,1,0.3180639585133967,69.04157098396617,202.7869519705788,0.05967292219876073,18795.687025601743,16.245191897667883,1.0849535960159011,1.1066881732728961,118.01316160385396,5,1154,-0.061843249124331263,0.05415093210649039,0.11599418123082163
common,15m,50,later,long,537,537,0,0.2905027932960894,-56.29599102145478,4.976150484044531,-0.1048342477122063,-8840.810535476721,-16.463334330496686,0.8553462128216461,0.9005344788965661,96.40194497649168,2,535,-0.1462955206378755,-0.11563229578770645,0.030663224850169018
common,15m,50,later,short,621,620,1,0.3419354838709677,125.33756200542095,197.81080148653422,0.2021573580732596,27636.497561078464,44.57499606625559,1.2959424808350961,1.316602356102512,55.77834959068569,3,619,0.011148617208053466,0.20089410968871219,0.18974549248065872
common,15m,50,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,50,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,50,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,60,full,both,2701,2700,1,0.3274074074074074,245.00624609425083,536.5398042493333,0.09074305410898179,30798.671077876657,11.406915214028391,1.132042846401503,1.0716836514574155,104.5756848312883,23,2697,-0.06748651220083686,0.08841485011537803,0.15590136231621485
common,15m,60,full,long,1292,1292,0,0.3142414860681115,-9.613650166799275,128.59203559508913,-0.007440905701857024,-10101.120266638736,-7.818204540742057,0.9893125690989448,0.9523325650836973,112.57614287132365,9,1290,-0.16340276975839677,-0.011768168520749956,0.15163460123764683
common,15m,60,full,short,1409,1408,1,0.33948863636363635,254.6198962610501,407.9477686542441,0.1808379945035867,40899.791344515375,29.04814726172967,1.26634521133591,1.187838718923703,75.73292511980766,14,1407,0.02045376658327992,0.1802670846858152,0.15981331810253527
common,15m,60,earlier,both,1583,1583,0,0.3297536323436513,142.15178783656575,306.74049982874544,0.08979898157711039,6896.125710446501,4.356364946586545,1.1319513161919106,1.0266764365736996,82.30643986079107,18,1582,-0.06273175483256874,0.08893544598980024,0.15166720082236898
common,15m,60,earlier,long,785,785,0,0.3235668789808917,19.800081622403134,101.61034502257982,0.02522303391388934,-5334.494897708416,-6.7955349015393836,1.0368958393828858,0.9581018943443332,112.57614287132365,7,784,-0.16374465916083358,0.023398175180741547,0.18714283434157516
common,15m,60,earlier,short,798,798,0,0.3358395989974937,122.35170621416265,205.13015480616562,0.1533229401179983,12230.620608154913,15.32659224079563,1.2263020149986967,1.0932287733943715,75.48475358604547,11,798,0.03650899327941077,0.1533229401179983,0.11681394683858744
common,15m,60,later,both,1117,1116,1,0.32437275985663083,103.50298950768507,230.29149192058784,0.0927446142541981,23985.507590096557,21.492390313706593,1.1331138625910933,1.1402217571451956,104.57568483128777,5,1113,-0.07581717943065769,0.08710835056119387,0.16292552999185161
common,15m,60,later,long,507,507,0,0.29980276134122286,-29.413731789202423,26.981690572509294,-0.05801525007732233,-4766.625368930313,-9.401627946608114,0.9189437635294806,0.9436486032329683,75.93077144770488,2,505,-0.16600309209736613,-0.06926934458251602,0.09673374751485013
common,15m,60,later,short,610,609,1,0.3448275862068966,132.91672129688746,203.3098013480785,0.2182540579587643,28752.132959026865,47.21204098362375,1.320534791664911,1.3325230749387935,55.04502454869791,3,608,-0.0009094723637370336,0.21699442958680815,0.21790390195054515
common,15m,60,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,60,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,60,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,90,full,both,2319,2318,1,0.3287316652286454,179.02420649264863,425.73611503078683,0.07723218571727723,20179.51489721593,8.705571569118176,1.1124646846325033,1.0542386318848065,100.21784710015211,18,2314,-0.051959634276844885,0.07512491351610469,0.12708454779294956
common,15m,90,full,long,1077,1077,0,0.31197771587743733,-47.556368117107326,64.97222476997327,-0.044156330656552764,-19078.16196968713,-17.714170816793995,0.9369751813984498,0.8946651578805863,83.86458745939996,7,1074,-0.1554639940614195,-0.04819126315212446,0.10727273090929502
common,15m,90,full,short,1242,1241,1,0.3432715551974214,226.58057460975598,360.7638902608135,0.1825790286944045,39257.67686690307,31.633905613942847,1.270621440377171,1.2056114320199,68.45232428810849,11,1240,0.037688496697859265,0.18193263427552248,0.14424413757766325
common,15m,90,earlier,both,1374,1374,0,0.3311499272197962,125.94704664666824,266.4966441559258,0.09166451721009333,6349.597488413008,4.621249991566963,1.1349773066994413,1.0280405615593253,79.24254543199625,15,1373,-0.029841442232311416,0.09067089174505934,0.12051233397737081
common,15m,90,earlier,long,673,673,0,0.31946508172362553,6.6538176699833365,75.64995185555237,0.009886801887048048,-6303.276223067277,-9.365937924319876,1.0142981088628502,0.9437026619971527,83.86458745939996,5,672,-0.15972279746076465,0.007734978257859489,0.16745777571862414
common,15m,90,earlier,short,701,701,0,0.34236804564907275,119.29322897668492,190.8466923003735,0.1701757902663123,12652.873711480275,18.049748518516797,1.2550447722464328,1.110525440364093,59.31086806450467,10,701,0.09466678988398039,0.1701757902663123,0.0755090003823319
common,15m,90,later,both,944,943,1,0.3255567338282078,53.7256910959804,159.73165837486093,0.05697316128948081,13912.879631469319,14.753849025948377,1.0816401217743827,1.0956051862862488,100.2178471001524,3,939,-0.0861313386341259,0.051693859935674095,0.13782519856979997
common,15m,90,later,long,404,404,0,0.2995049504950495,-54.210185787090694,-10.6777270855791,-0.13418362818586804,-12774.885746619859,-31.621004323316484,0.812552682990411,0.8152721718047257,83.72177825855812,2,401,-0.15225040157422023,-0.1456639259236035,0.006586475650616717
common,15m,90,later,short,540,539,1,0.3450834879406308,107.93587688307107,170.40938546044003,0.20025209069215413,26687.76537808918,49.513479365657105,1.2926064828692267,1.349457448853423,68.45232428810851,1,538,-0.03684928614531952,0.19879510924714305,0.2356443953924626
common,15m,90,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,90,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,90,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,120,full,both,2060,2059,1,0.323943661971831,114.75778419230788,334.83443919717587,0.05573471791758518,8154.756229852169,3.960542122317712,1.0800753378708268,1.024438738157978,96.96401822218314,16,2056,-0.05754852374071157,0.05377273136382956,0.11132125510454113
common,15m,120,full,long,920,920,0,0.30434782608695654,-67.07339485009264,30.496013668134715,-0.072905863967492,-20107.51725539141,-21.85599701672979,0.8979635713483712,0.8719952213653382,104.23961576762797,5,917,-0.17723275461196408,-0.07772567432755394,0.09950708028441005
common,15m,120,full,short,1140,1139,1,0.33977172958735735,181.83117904240055,304.33842552904116,0.15964107027427615,28262.273485243582,24.813233964217368,1.234386440661793,1.1600378398873206,72.08134056974842,11,1139,0.038808315336495196,0.15964107027427615,0.12083275493778095
common,15m,120,earlier,both,1216,1216,0,0.32401315789473684,61.96322704354319,186.45395524650044,0.050956601187124334,-19.424844998789936,-0.015974379110846988,1.0735221543792626,0.9999040859316516,73.21682975183123,12,1215,-0.053013855027663565,0.049800259064067015,0.1028141140917306
common,15m,120,earlier,long,575,575,0,0.3060869565217391,-29.488452319528818,29.257665612811614,-0.05128426490352838,-12103.468898145913,-21.04951112721028,0.927838977397036,0.8775992948834691,104.23961576762797,3,574,-0.20425487966875758,-0.053910042857544575,0.15034483681121302
common,15m,120,earlier,short,641,641,0,0.34009360374414976,91.451679363072,157.19628963368888,0.1426703266194571,12084.044053147123,18.851862797421408,1.210652559977776,1.1165969659328299,61.352331193622476,9,641,0.0824188253841741,0.1426703266194571,0.06025150123528298
common,15m,120,later,both,843,842,1,0.32422802850356297,53.443088398764694,148.8726714506754,0.06347160142371104,8257.143297517367,9.806583488737965,1.0906289561416844,1.0629954767233343,96.96401822218327,4,839,-0.06617754993811739,0.05869134671095398,0.12486889664907139
common,15m,120,later,long,345,345,0,0.30144927536231886,-37.58494253056383,1.2383480553231152,-0.1089418624074314,-8004.048357245499,-23.200140165928982,0.848874138216334,0.8624737124430949,63.05353919469649,2,342,-0.13654367354454905,-0.12218126034748,0.014362413197069055
common,15m,120,later,short,498,497,1,0.34004024144869216,91.02803092932855,147.63432339535228,0.1831549918095142,16261.19165476286,32.718695482420245,1.2669510362192005,1.223138002353265,72.08134056974845,2,497,-0.01775659566568355,0.1831549918095142,0.20091158747519766
common,15m,120,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,120,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,120,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,150,full,both,1920,1920,0,0.3234375,182.8057729448388,389.76345401772585,0.09521134007543687,22084.43656851155,11.502310712766432,1.136974733256929,1.0720300213529859,90.37223405121492,17,1916,-0.049649089184524084,0.09380966108740137,0.14345875027192548
common,15m,150,full,long,837,837,0,0.2986857825567503,-46.48892498150662,43.55909263733701,-0.05554232375329345,-18651.081887079778,-22.283251955889817,0.9226596077727834,0.8696646772518425,93.90337822034954,5,833,-0.17756398389553113,-0.05949026084379878,0.11807372305173239
common,15m,150,full,short,1083,1083,0,0.3425669436749769,229.29469792634538,346.20436138038895,0.2117217894056744,40735.51845559133,37.613590448376115,1.3126036182965386,1.2491473608828358,70.05328862504965,12,1083,0.04873789816013783,0.2117217894056744,0.16298389124553656
common,15m,150,earlier,both,1114,1114,0,0.32854578096947934,116.55197787071522,231.46653760069808,0.10462475571877489,10115.424572296057,9.080273404215491,1.152688783232781,1.0556826153447512,77.71906019717352,13,1113,-0.06002297837626929,0.10341066090746942,0.16343363928373872
common,15m,150,earlier,long,512,512,0,0.30859375,-8.894347868597803,44.20586965762308,-0.017371773180855084,-9531.145881567016,-18.615519299935578,0.9753772668625112,0.8912447089457384,93.90337822034954,3,511,-0.22205710584505034,-0.020254912229549046,0.20180219361550125
common,15m,150,earlier,short,602,602,0,0.34551495016611294,125.44632573931301,187.260667943075,0.2083826008958688,19646.570453863074,32.635499092795804,1.3119738364753837,1.2089533629776166,62.71265857912458,10,602,0.07751761819606806,0.2083826008958688,0.1308649826998007
common,15m,150,later,both,805,805,0,0.3167701863354037,66.90232632412358,158.7891039170279,0.08310847990574358,12051.974218881887,14.971396545194892,1.1172457959455826,1.0965275222297555,90.37223405121512,4,801,-0.037374673396440954,0.07969521101466394,0.11706988441110483
common,15m,150,later,long,325,325,0,0.28307692307692306,-37.59457711290881,-0.6467770202860663,-0.11567562188587326,-9119.936005512764,-28.061341555423883,0.8432710210726498,0.8355650987370452,67.07758392334463,2,321,-0.1117053545205244,-0.12666990471740364,-0.014964550196879322
common,15m,150,later,short,480,480,0,0.33958333333333335,104.49690343703239,159.43588093731393,0.21770188216048414,21171.91022439465,44.10814630082219,1.3159430479960992,1.3051014107337104,65.76601708935435,2,480,0.012333969605289867,0.21770188216048414,0.20536791255519424
common,15m,150,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,150,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,150,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,200,full,both,1778,1778,0,0.327896512935883,210.092999135695,404.76408889026817,0.11816254169611642,29496.551963525082,16.589736762387563,1.1712048877064314,1.1057581913299663,84.19007019217167,17,1777,-0.05155175304795118,0.11728335321058782,0.168835106258539
common,15m,200,full,long,778,778,0,0.2994858611825193,-44.09698954370312,41.27277973902268,-0.05667993514614796,-16642.30580889956,-21.391138571850334,0.9209545323630017,0.8731889812916854,93.51538616295548,5,777,-0.2244145978595264,-0.05891566283678712,0.1654989350227393
common,15m,200,full,short,1000,1000,0,0.35,254.18998867939814,363.49130915124545,0.2541899886793981,46138.85777242463,46.13885777242463,1.379799000509689,1.3124488035025255,53.89797924819479,12,1000,0.08276267737064273,0.2541899886793981,0.1714273113087554
common,15m,200,earlier,both,1028,1028,0,0.3326848249027237,124.87668286658659,232.51074197138976,0.1214753724383138,12966.585542253308,12.613410060557692,1.178173923100962,1.0790893870168916,62.61693069530758,13,1027,-0.08192189909875612,0.12017601809725885,0.20209791719601491
common,15m,200,earlier,long,472,472,0,0.3135593220338983,-4.6453157816697646,44.82929148608882,-0.00984177072387662,-7395.486553744415,-15.668403715560201,0.985962449859891,0.9069844071686928,93.51538616295548,3,471,-0.28550364653447147,-0.012953775079345056,0.2725498714551265
common,15m,200,earlier,short,556,556,0,0.3489208633093525,129.52199864825633,187.68145048530096,0.2329532349788783,20362.072095997726,36.62243182733404,1.3501078170791918,1.2411411806868509,44.023514488264766,10,556,0.09053673946639128,0.2329532349788783,0.142416495512487
common,15m,200,later,both,749,749,0,0.32176234979973295,85.86484751910844,172.74553441887835,0.11463931577985105,16612.92864393816,22.180145051986862,1.1633574349633173,1.1446185124321624,84.1900701921713,4,748,-0.01215067946199933,0.11254594523880743,0.12469662470080671
common,15m,200,later,long,306,306,0,0.2777777777777778,-39.451673762033366,-3.5565117470661285,-0.12892703843801753,-9246.819255155147,-30.21836357893839,0.8261642399811683,0.8212450820556798,75.4547730834511,2,305,-0.135461397777205,-0.13485952210660276,0.0006018756706022147
common,15m,200,later,short,443,443,0,0.35214446952595935,125.3165212811418,176.3020461659445,0.28288153788068127,25859.747899093316,58.374148756418315,1.419571192047028,1.4095288714247567,53.897979248194844,2,443,0.07274721915230711,0.28288153788068127,0.21013431872837413
common,15m,200,cross_split,both,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,15m,200,cross_split,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0,0,,,
common,15m,200,cross_split,short,1,1,0,0.0,-0.6485312499999961,-0.4921874999999979,-0.6485312499999961,-82.96222266640001,-82.96222266640001,0.0,0.0,0.6485312499999961,0,1,0.197232142857145,-0.6485312499999961,-0.8457633928571411
common,1h,0,full,both,821,808,13,0.34405940594059403,87.49365236478232,132.77628695843748,0.1082842232237405,35479.8053158731,43.9106501434073,1.1706558738103836,1.1568426243027683,53.281792732926114,4,807,0.04060994115420221,0.10976453394720515,0.06915459279300293
common,1h,0,full,long,424,422,2,0.33649289099526064,42.54597010790554,67.51863411264614,0.10081983437892308,16899.122053185845,40.04531292224134,1.1545303461841767,1.1443435004402247,36.469650795524984,2,422,0.1382238117125684,0.10081983437892308,-0.037403977333645234
common,1h,0,full,short,397,386,11,0.35233160621761656,44.94768225687676,65.25765284579134,0.11644477268620923,18580.683262687267,48.13648513649551,1.1893601006282586,1.1702509431120331,34.544604103188306,2,385,-0.06638500267860432,0.11956885399347793,0.18595385667208225
common,1h,0,earlier,both,468,468,0,0.32264957264957267,6.12812968164809,32.039601762932165,0.013094294191555748,5475.012611362149,11.698744896072968,1.0199525536145848,1.0398074653466893,53.281792732926114,2,465,-0.027422642754058247,0.02003973746773079,0.047462380221789044
common,1h,0,earlier,long,257,257,0,0.33073929961089493,30.431019092885244,45.2175906183045,0.11840863460266632,16854.86353155956,65.58312658194382,1.1789202460717336,1.2266109971301828,36.469650795524984,2,254,0.02669723506151653,0.13236758792807865,0.10567035286656214
common,1h,0,earlier,short,211,211,0,0.3127962085308057,-24.302889411237153,-13.177988855372327,-0.11517957066937039,-11379.850920197412,-53.932942749750765,0.8226760658513269,0.8198232457303967,29.783058361043867,0,211,-0.0925716899822857,-0.11517957066937039,-0.022607880687084754
common,1h,0,later,both,338,325,13,0.35384615384615387,47.16221727716108,65.3546947116971,0.14511451469895717,21240.502076994617,65.35539100613728,1.232253354539668,1.2416187943929884,35.34436407113513,2,324,0.03525216622215019,0.14891525866596708,0.11366309244381682
common,1h,0,later,long,155,153,2,0.29411764705882354,-24.58012478825811,-15.338883697363197,-0.16065441038077197,-9486.327625774924,-62.002141344934145,0.7664438573889659,0.7778262102703714,35.18947641922914,0,153,0.09144897167046986,-0.16065441038077197,-0.25210338205124183
common,1h,0,later,short,183,172,11,0.4069767441860465,71.74234206541918,80.69357840906031,0.4171066399152278,30726.82970276954,178.64435873703223,1.7334060343863318,1.6796262077135358,22.773908906947867,2,171,-0.015029186021083132,0.42589864676041767,0.4409278327815009
common,1h,0,cross_split,both,15,15,0,0.8,34.203305405973126,35.38199048380818,2.2802203603982085,8764.290627516339,584.2860418344225,14.726507644108098,12.437220236956591,1.8470713958787432,0,15,1.1551412490495472,2.2802203603982085,1.1250791113486613
common,1h,0,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,12,1.7318939475948645,3.057922983606534,1.3260290360116693
common,1h,0,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,1h,20,full,both,814,801,13,0.3470661672908864,94.93920453744418,139.77628695843748,0.11852584836135353,37935.340194152996,47.35997527359925,1.1879072658433911,1.1695379337745602,52.21704987578326,4,800,0.04550621114225938,0.12003191383507053,0.07452570269281115
common,1h,20,full,long,421,419,2,0.33890214797136037,45.75465225925589,70.51863411264614,0.10919964739679211,17828.005405745313,42.548938915859935,1.1681441181544419,1.1534953764583005,36.469650795524984,2,419,0.14331795608008155,0.10919964739679211,-0.034118308683289335
