symbol,minutes,fold,status,bars,warmed_bars,source_start,source_end_close,reason
YFI,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YFI,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YFI,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YFI,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YFI,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YFI,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YGG,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,60,audit_pre,prepared,2745,2195.0,2026-01-09T15:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,60,audit_seen,prepared,1656,1656.0,2026-01-09T15:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,60,external_recent,prepared,796,796.0,2026-01-09T15:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,240,audit_pre,prepared,686,136.0,2026-01-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,240,audit_seen,prepared,414,414.0,2026-01-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZAMA,240,external_recent,prepared,199,199.0,2026-01-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,60,audit_pre,prepared,2952,2952.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,60,audit_seen,prepared,1656,1656.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,60,external_recent,prepared,796,796.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,240,audit_pre,prepared,738,641.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,240,audit_seen,prepared,414,414.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZBT,240,external_recent,prepared,199,199.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,60,audit_pre,prepared,2952,2952.0,2025-11-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,60,audit_seen,prepared,1656,1656.0,2025-11-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,60,external_recent,prepared,796,796.0,2025-11-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,240,audit_pre,prepared,738,540.0,2025-11-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,240,audit_seen,prepared,414,414.0,2025-11-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
ZEN,240,external_recent,prepared,199,199.0,2025-11-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZETA,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZIL,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,60,audit_pre,prepared,2794,2244.0,2026-01-07T14:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,60,audit_seen,prepared,1656,1656.0,2026-01-07T14:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,60,external_recent,prepared,796,796.0,2026-01-07T14:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,240,audit_pre,prepared,698,148.0,2026-01-07T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,240,audit_seen,prepared,414,414.0,2026-01-07T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZKP,240,external_recent,prepared,199,199.0,2026-01-07T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,60,audit_pre,prepared,2952,2952.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,60,audit_seen,prepared,1656,1656.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,60,external_recent,prepared,796,796.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,240,audit_pre,prepared,738,683.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,240,audit_seen,prepared,414,414.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZORA,240,external_recent,prepared,199,199.0,2025-10-10T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ZRX,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
