id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb200_m1.5_sl0.5,200,1.5,0.005,5,3,3,20.0,True,-375.32202177500585,-294.5559815000015,83,83,0,18,65,0.21686746987951808,5.277252894923598,-27.89550370259865,-0.3360904060554054,0.6933987261070897,3.5048609054111868,-1.3997384615384618,32.14540888584468,370.6340127500003,14,121.48109999999986,416.0370815,-294.5559815000002,18,5.424698795180722,0.0,0.0,1,0,0,0,0.7359564623557088,-294.5559815000015,121.48110000000452,420.0245727500005,0.41949823422519955,99705.4440185,83,0,415,0,-16.80452030277027,-17.410247263559217,0.6057269607889463,2,0.5,0.6057269607889463,83,83,0,18,65,0.21686746987951808,5.277252894923598,-27.89550370259865,-0.3360904060554054,0.6933987261070897,3.5048609054111868,-1.3997384615384618,32.14540888584468,370.6340127500003,14,121.48109999999986,416.0370815,-294.5559815000002,18,5.424698795180722,0.0,0.0,1,0,0,0,0.7359564623557088,-294.5559815000015,121.48110000000452,420.0245727500005,0.41949823422519955,99705.4440185,83,0,415,0,-16.80452030277027,-17.410247263559217,0.6057269607889463,2,0.5,0.6057269607889463
bb200_m1.5_sl0.75,200,1.5,0.0075,5,3,3,20.0,True,-316.62384709999606,-375.32202177500585,81,81,0,21,60,0.25925925925925924,1.093151691422897,-20.495238531303137,-0.2530276361889276,0.7302619234647268,2.6422267366046124,-1.2663666666666664,31.39885650585976,562.6940657249994,14,28.12512500000014,403.44714677500014,-375.3220217749998,21,6.97119341563786,0.0,0.0,1,0,0,0,0.729687687937773,-375.32202177500585,28.125125000005937,609.8428234250023,0.6091483101208727,99624.677978225,81,0,405,0,-18.97707271416957,-26.48381731859101,7.506744604421439,2,0.5,7.506744604421439,81,81,0,21,60,0.25925925925925924,1.093151691422897,-20.495238531303137,-0.2530276361889276,0.7302619234647268,2.6422267366046124,-1.2663666666666664,31.39885650585976,562.6940657249994,14,28.12512500000014,403.44714677500014,-375.3220217749998,21,6.97119341563786,0.0,0.0,1,0,0,0,0.729687687937773,-375.32202177500585,28.125125000005937,609.8428234250023,0.6091483101208727,99624.677978225,81,0,405,0,-18.97707271416957,-26.48381731859101,7.506744604421439,2,0.5,7.506744604421439
bb200_m1.5_sl1,200,1.5,0.01,5,3,3,20.0,True,-316.62384709999606,-316.62384709999606,78,78,0,25,53,0.32051282051282054,2.0278557392122614,-13.568368836470048,-0.17395344662141088,0.7829435426504904,1.9576965172169076,-1.179448712582882,25.93836876464449,594.8639671000004,14,69.61890000000108,386.2427471000002,-316.62384709999895,26,8.470085470085468,0.0,0.0,1,0,0,0,0.7880128496484599,-316.62384709999606,69.6189000000013,657.442307099991,0.6565107978659667,99683.3761529,78,0,390,0,-17.395344662141095,-33.95227936487105,16.55693470272996,2,0.25,16.55693470272996,78,78,0,25,53,0.32051282051282054,2.0278557392122614,-13.568368836470048,-0.17395344662141088,0.7829435426504904,1.9576965172169076,-1.179448712582882,25.93836876464449,594.8639671000004,14,69.61890000000108,386.2427471000002,-316.62384709999895,26,8.470085470085468,0.0,0.0,1,0,0,0,0.7880128496484599,-316.62384709999606,69.6189000000013,657.442307099991,0.6565107978659667,99683.3761529,78,0,390,0,-17.395344662141095,-33.95227936487105,16.55693470272996,2,0.25,16.55693470272996
bb200_m1.5_sl1.5,200,1.5,0.015,5,3,3,20.0,True,-130.79024040000513,74.09977894999611,73,73,0,34,39,0.4657534246575342,12.001362799163342,2.279587720367327,0.031227229046127767,1.0528491540159517,1.3356894774008587,-1.1059962695195351,16.993971357012608,588.3736137999998,13,433.31975000000034,359.2199710500001,74.09977895000029,35,10.601598173515981,0.0,0.0,2,0,0,0,1.0489832248008377,74.09977894999611,433.3197499999951,619.0188337999862,0.617569160127648,100074.09977895,73,0,365,0,4.684084356919168,-36.83910876231895,41.52319311923813,2,0.25,41.52319311923813,73,73,0,34,39,0.4657534246575342,12.001362799163342,2.279587720367327,0.031227229046127767,1.0528491540159517,1.3356894774008587,-1.1059962695195351,16.993971357012608,588.3736137999998,13,433.31975000000034,359.2199710500001,74.09977895000029,35,10.601598173515981,0.0,0.0,2,0,0,0,1.0489832248008377,74.09977894999611,433.3197499999951,619.0188337999862,0.617569160127648,100074.09977895,73,0,365,0,4.684084356919168,-36.83910876231895,41.52319311923813,2,0.25,41.52319311923813
bb200_m1.5_sl2,200,1.5,0.02,5,3,3,20.0,True,-140.29036440000345,-93.72550879999471,69,69,0,36,33,0.5217391304347826,5.93304349606989,-0.9576926087548994,-0.013879603025433325,0.9728317166206335,0.9525749520747644,-1.0681936631347402,14.82362726113198,700.7036848000005,10,249.72839999999917,343.4539088000002,-93.72550880000087,37,12.659420289855074,0.0,0.0,2,0,0,0,0.9446805177262868,-93.72550879999471,249.7283999999927,731.3489047999756,0.73031359147382,99906.2744912,69,0,345,0,-2.7759206050866636,-32.94768838037057,30.171767775283918,2,0.5,30.171767775283918,69,69,0,36,33,0.5217391304347826,5.93304349606989,-0.9576926087548994,-0.013879603025433325,0.9728317166206335,0.9525749520747644,-1.0681936631347402,14.82362726113198,700.7036848000005,10,249.72839999999917,343.4539088000002,-93.72550880000087,37,12.659420289855074,0.0,0.0,2,0,0,0,0.9446805177262868,-93.72550879999471,249.7283999999927,731.3489047999756,0.73031359147382,99906.2744912,69,0,345,0,-2.7759206050866636,-32.94768838037057,30.171767775283918,2,0.5,30.171767775283918
bb200_m1.5_sl3,200,1.5,0.03,5,3,3,20.0,True,-409.29247639999085,-409.29247639999085,65,64,1,35,29,0.546875,-0.20957954653500477,-4.465896893567012,-0.06977963896198457,0.8357309429016156,0.6491594230810884,-0.9374647138415555,14.064516550268003,1023.8217057000003,9,-57.85319999999945,319.18109640000006,-377.0342963999995,39,14.145833333333332,-0.5219004156954742,-30.2949099999999,5,0,0,2,0.807961239381034,-409.29247639999085,-86.21319999999832,1044.8817157000012,1.042975001245593,99590.70752360001,63,2,325,1,-28.280345622793906,-43.960365886568084,15.680020263774184,2,0.5,18.9671634538238,65,64,1,35,29,0.546875,-0.20957954653500477,-4.465896893567012,-0.06977963896198457,0.8357309429016156,0.6491594230810884,-0.9374647138415555,14.064516550268003,1023.8217057000003,9,-57.85319999999945,319.18109640000006,-377.0342963999995,39,14.145833333333332,-0.5219004156954742,-30.2949099999999,5,0,0,2,0.807961239381034,-409.29247639999085,-86.21319999999832,1044.8817157000012,1.042975001245593,99590.70752360001,63,2,325,1,-28.280345622793906,-43.960365886568084,15.680020263774184,2,0.5,18.9671634538238
bb200_m1.5_sl4,200,1.5,0.04,5,3,3,20.0,True,-409.29247639999085,-80.86238519998733,61,60,1,38,22,0.6333333333333333,2.7945646196690834,-0.19536271960421925,-0.0032560453267369877,0.9893195736718843,0.4762183311408555,-0.8314390592253059,8.778418812406992,834.2315016000001,6,249.37440000000095,297.97860519999995,-48.604205199999,43,16.365277777777774,-0.3914253117716056,-30.2949099999999,5,0,0,2,0.971645650335712,-80.86238519998733,221.01440000000002,904.5790815999935,0.9024265494926422,99919.13761480001,59,2,305,1,-8.814199898433904,-59.12925157126275,50.31505167282883,2,0.25,52.68217043569957,61,60,1,38,22,0.6333333333333333,2.7945646196690834,-0.19536271960421925,-0.0032560453267369877,0.9893195736718843,0.4762183311408555,-0.8314390592253059,8.778418812406992,834.2315016000001,6,249.37440000000095,297.97860519999995,-48.604205199999,43,16.365277777777774,-0.3914253117716056,-30.2949099999999,5,0,0,2,0.971645650335712,-80.86238519998733,221.01440000000002,904.5790815999935,0.9024265494926422,99919.13761480001,59,2,305,1,-8.814199898433904,-59.12925157126275,50.31505167282883,2,0.25,52.68217043569957
bb200_m1.5_sl5,200,1.5,0.05,5,3,3,20.0,True,-627.0217542500031,-263.32741949999763,59,58,1,38,20,0.6551724137931034,0.7237568089554773,-1.587873167576383,-0.027377123578903158,0.8961855774535342,0.36072186784991433,-0.7647652072936564,8.112341338310861,974.5042055000008,5,58.27849999999978,289.34773950000005,-231.06923950000032,44,17.344827586206893,-0.31314024941728447,-30.2949099999999,6,0,0,3,0.8727476925200828,-263.32741949999763,29.918499999999767,1044.8517854999955,1.0426772062221712,99736.6725805,57,2,295,1,-21.6812156132299,-62.023168625552294,40.341953012322406,2,0.25,43.12738423022289,59,58,1,38,20,0.6551724137931034,0.7237568089554773,-1.587873167576383,-0.027377123578903158,0.8961855774535342,0.36072186784991433,-0.7647652072936564,8.112341338310861,974.5042055000008,5,58.27849999999978,289.34773950000005,-231.06923950000032,44,17.344827586206893,-0.31314024941728447,-30.2949099999999,6,0,0,3,0.8727476925200828,-263.32741949999763,29.918499999999767,1044.8517854999955,1.0426772062221712,99736.6725805,57,2,295,1,-21.6812156132299,-62.023168625552294,40.341953012322406,2,0.25,43.12738423022289
bb200_m2_sl0.3,200,2.0,0.003,5,3,3,20.0,True,-180.18625621999672,-154.9623587399983,41,41,0,5,36,0.12195121951219512,1.7538535553522956,-25.554305001060808,-0.6232757317331904,0.5740381217318835,6.887538999787823,-1.6664444444444424,27.887527791557453,172.12195729999985,16,48.30930000000046,203.27165874000002,-154.96235873999956,5,7.420731707317074,0.0,0.0,0,0,0,0,0.6489303863244171,-154.9623587399983,48.30929999999353,227.66703042999143,0.22750757243930678,99845.03764126,41,0,205,0,-18.698271951995714,-25.86505428219109,7.16678233019538,2,0.5,7.16678233019538,41,41,0,5,36,0.12195121951219512,1.7538535553522956,-25.554305001060808,-0.6232757317331904,0.5740381217318835,6.887538999787823,-1.6664444444444424,27.887527791557453,172.12195729999985,16,48.30930000000046,203.27165874000002,-154.96235873999956,5,7.420731707317074,0.0,0.0,0,0,0,0,0.6489303863244171,-154.9623587399983,48.30929999999353,227.66703042999143,0.22750757243930678,99845.03764126,41,0,205,0,-18.698271951995714,-25.86505428219109,7.16678233019538,2,0.5,7.16678233019538
bb200_m2_sl0.5,200,2.0,0.005,5,3,3,20.0,True,-76.57979069999419,-26.71354744999553,39,39,0,8,31,0.20512820512820512,6.664590120540174,-8.90817920867334,-0.22841485150444463,0.7946903775456146,4.310102598915838,-1.399645161290324,20.389623235119338,211.35381290000043,12,163.81074999999953,190.52429745000006,-26.71354745000052,8,10.284188034188036,0.0,0.0,1,0,0,0,0.948015002962786,-26.71354744999553,163.8107500000042,254.03158784999687,0.2534554379152407,99973.28645255,39,0,195,0,-11.420742575222233,-24.60893174646425,13.188189171242012,2,0.5,13.188189171242012,39,39,0,8,31,0.20512820512820512,6.664590120540174,-8.90817920867334,-0.22841485150444463,0.7946903775456146,4.310102598915838,-1.399645161290324,20.389623235119338,211.35381290000043,12,163.81074999999953,190.52429745000006,-26.71354745000052,8,10.284188034188036,0.0,0.0,1,0,0,0,0.948015002962786,-26.71354744999553,163.8107500000042,254.03158784999687,0.2534554379152407,99973.28645255,39,0,195,0,-11.420742575222233,-24.60893174646425,13.188189171242012,2,0.5,13.188189171242012
bb200_m2_sl0.75,200,2.0,0.0075,5,3,3,20.0,True,-27.54925949999597,64.48172509999131,38,37,1,9,28,0.24324324324324326,5.512541588812627,-4.341967861929848,-0.11735048275486075,0.8775415663646748,3.45718875608187,-1.266309523809524,15.191999999999993,244.99007234999982,12,151.9204000000001,180.29952489999997,-28.379124899999884,9,12.358108108108109,6.740686190004163,93.84248499999995,1,0,0,0,0.954982553290805,64.48172509999131,248.59040000000095,288.04097977498895,0.2875450293591576,100064.48172509999,37,1,190,0,-8.801286206614563,-34.29733795181246,25.4960517451979,2,0.25,39.35538151666224,38,37,1,9,28,0.24324324324324326,5.512541588812627,-4.341967861929848,-0.11735048275486075,0.8775415663646748,3.45718875608187,-1.266309523809524,15.191999999999993,244.99007234999982,12,151.9204000000001,180.29952489999997,-28.379124899999884,9,12.358108108108109,6.740686190004163,93.84248499999995,1,0,0,0,0.954982553290805,64.48172509999131,248.59040000000095,288.04097977498895,0.2875450293591576,100064.48172509999,37,1,190,0,-8.801286206614563,-34.29733795181246,25.4960517451979,2,0.25,39.35538151666224
bb200_m2_sl1,200,2.0,0.01,5,3,3,20.0,True,-38.4955145999993,-45.46165490000567,38,37,1,10,27,0.2702702702702703,-1.0485043731167232,-8.438703550608855,-0.22807306893537446,0.7394738183258044,2.395229644939108,-1.1996666666666642,14.722653280092386,317.4894075999995,12,41.978900000002,180.30140490000005,-138.32250489999802,10,13.576576576576578,5.055514642503122,93.84248499999995,1,0,0,0,0.817837952227216,-45.46165490000567,138.64890000000014,356.7931175999838,0.35620312892564165,99954.5383451,36,2,190,1,-26.848894538818897,-44.853200455386705,18.004305916567805,2,0.5,33.88178408858067,38,37,1,10,27,0.2702702702702703,-1.0485043731167232,-8.438703550608855,-0.22807306893537446,0.7394738183258044,2.395229644939108,-1.1996666666666642,14.722653280092386,317.4894075999995,12,41.978900000002,180.30140490000005,-138.32250489999802,10,13.576576576576578,5.055514642503122,93.84248499999995,1,0,0,0,0.817837952227216,-45.46165490000567,138.64890000000014,356.7931175999838,0.35620312892564165,99954.5383451,36,2,190,1,-26.848894538818897,-44.853200455386705,18.004305916567805,2,0.5,33.88178408858067
bb200_m2_sl1.5,200,2.0,0.015,5,3,3,20.0,True,0.2829275999974925,41.86000040000363,36,35,1,13,22,0.37142857142857144,2.1759215106665915,-2.478508824358671,-0.07081453783881916,0.9005546813818908,1.726524962228819,-1.1328787878787874,9.062666666666656,283.09221224999925,8,118.57620000000111,169.57704960000004,-51.00084959999888,13,16.78095238095238,3.3703430950020814,93.84248499999995,1,0,0,0,0.9419698629677429,41.86000040000363,215.24619999999413,393.0287420999812,0.3923348000547973,100041.8600004,32,4,180,3,-4.836442874699886,-48.8475006966587,44.011057821958815,2,0.25,45.781198455048035,36,35,1,13,22,0.37142857142857144,2.1759215106665915,-2.478508824358671,-0.07081453783881916,0.9005546813818908,1.726524962228819,-1.1328787878787874,9.062666666666656,283.09221224999925,8,118.57620000000111,169.57704960000004,-51.00084959999888,13,16.78095238095238,3.3703430950020814,93.84248499999995,1,0,0,0,0.9419698629677429,41.86000040000363,215.24619999999413,393.0287420999812,0.3923348000547973,100041.8600004,32,4,180,3,-4.836442874699886,-48.8475006966587,44.011057821958815,2,0.25,45.781198455048035
bb200_m2_sl2,200,2.0,0.02,5,3,3,20.0,True,-117.50693160000083,-140.29036440000345,34,33,1,13,20,0.3939393939393939,-1.8680588670000766,-5.158381618269025,-0.15631459449300075,0.7654428147385858,1.294893721671614,-1.0996000000000001,8.377391484940283,354.1539876000003,7,-58.396799999999985,161.3910644,-219.78786440000002,13,19.603535353535356,2.1523204285431583,80.47913500000006,1,0,0,0,0.7902097616598576,-140.29036440000345,24.923199999990175,458.42961260001175,0.4580124189577507,99859.7096356,29,5,170,4,-46.0035491149385,-58.0150473685084,12.011498253569886,2,0.25,26.374344290535085,34,33,1,13,20,0.3939393939393939,-1.8680588670000766,-5.158381618269025,-0.15631459449300075,0.7654428147385858,1.294893721671614,-1.0996000000000001,8.377391484940283,354.1539876000003,7,-58.396799999999985,161.3910644,-219.78786440000002,13,19.603535353535356,2.1523204285431583,80.47913500000006,1,0,0,0,0.7902097616598576,-140.29036440000345,24.923199999990175,458.42961260001175,0.4580124189577507,99859.7096356,29,5,170,4,-46.0035491149385,-58.0150473685084,12.011498253569886,2,0.25,26.374344290535085
bb200_m2_sl3,200,2.0,0.03,5,3,3,20.0,True,-362.2711882000003,-361.658431200005,33,32,1,14,18,0.4375,-4.812312919582322,-6.9376024745691085,-0.21680007733028464,0.6190830939412569,0.8053785739800498,-1.0118279172383224,7.844339192580893,525.6671728000001,6,-283.55939999999964,157.59653120000007,-441.1559311999997,15,21.807291666666664,1.4348802856954388,80.47913500000006,3,0,0,1,0.6537843700302116,-361.658431200005,-200.23940000000584,583.3894428000058,0.582845137558121,99638.3415688,27,6,165,5,-98.57215048565406,-71.62545219609349,-26.946698289560565,2,0.75,4.789701704427998,33,32,1,14,18,0.4375,-4.812312919582322,-6.9376024745691085,-0.21680007733028464,0.6190830939412569,0.8053785739800498,-1.0118279172383224,7.844339192580893,525.6671728000001,6,-283.55939999999964,157.59653120000007,-441.1559311999997,15,21.807291666666664,1.4348802856954388,80.47913500000006,3,0,0,1,0.6537843700302116,-361.658431200005,-200.23940000000584,583.3894428000058,0.582845137558121,99638.3415688,27,6,165,5,-98.57215048565406,-71.62545219609349,-26.946698289560565,2,0.75,4.789701704427998
bb200_m2_sl4,200,2.0,0.04,5,3,3,20.0,True,-395.41831220000313,-362.2711882000003,29,28,1,14,14,0.5,-4.175415682824691,-5.56789843186747,-0.19885351542383822,0.5941254333735111,0.5821696688758401,-0.9798766997235165,6.266125945015148,534.3948739999994,4,-305.40259999999876,136.36608819999998,-441.7686881999988,15,25.410714285714285,1.0761602142715792,80.47913500000006,3,0,0,1,0.6421295199348808,-362.2711882000003,-222.08260000000882,607.1695736000111,0.60635760325381,99637.7288118,23,6,145,5,-113.37072580386591,-107.86919881692361,-5.501526986942274,2,0.75,17.040664052272383,29,28,1,14,14,0.5,-4.175415682824691,-5.56789843186747,-0.19885351542383822,0.5941254333735111,0.5821696688758401,-0.9798766997235165,6.266125945015148,534.3948739999994,4,-305.40259999999876,136.36608819999998,-441.7686881999988,15,25.410714285714285,1.0761602142715792,80.47913500000006,3,0,0,1,0.6421295199348808,-362.2711882000003,-222.08260000000882,607.1695736000111,0.60635760325381,99637.7288118,23,6,145,5,-113.37072580386591,-107.86919881692361,-5.501526986942274,2,0.75,17.040664052272383
bb200_m2_sl5,200,2.0,0.05,5,3,3,20.0,True,-494.9747970000026,-584.3441610000009,29,28,1,14,14,0.5,-5.249876743172235,-6.363153398209547,-0.22725547850748382,0.5060987875217996,0.46573573510067207,-0.9202466921156397,6.666253258498985,723.2468164999995,4,-527.5599999999995,136.28166099999999,-663.8416609999995,16,26.392857142857142,0.8609281714172632,80.47913500000006,4,0,0,2,0.5442245419412154,-584.3441610000009,-444.24000000000524,799.2727065000072,0.7984428078759807,99415.655839,23,6,145,5,-146.1801747759435,-124.69946047025478,-21.480714305688736,2,0.75,0.23372238568039597,29,28,1,14,14,0.5,-5.249876743172235,-6.363153398209547,-0.22725547850748382,0.5060987875217996,0.46573573510067207,-0.9202466921156397,6.666253258498985,723.2468164999995,4,-527.5599999999995,136.28166099999999,-663.8416609999995,16,26.392857142857142,0.8609281714172632,80.47913500000006,4,0,0,2,0.5442245419412154,-584.3441610000009,-444.24000000000524,799.2727065000072,0.7984428078759807,99415.655839,23,6,145,5,-146.1801747759435,-124.69946047025478,-21.480714305688736,2,0.75,0.23372238568039597
bb200_m2.5_sl0.3,200,2.5,0.003,5,3,3,20.0,True,-115.77107471999625,-66.55975348000356,25,25,0,3,22,0.12,3.421883886662628,-13.21576099393922,-0.5286304397575688,0.6395111656287609,7.8149685575758285,-1.6663939393939413,20.012444062453824,124.34255966999973,9,54.66069999999979,121.22045348000002,-66.55975348000018,3,10.976666666666667,0.0,0.0,0,0,0,0,0.7463333191156999,-66.55975348000356,54.660699999993085,177.27205264000804,0.17707600772059984,99933.44024652,25,0,125,0,-15.858913192727059,-28.42548040459407,12.566567211867005,2,0.25,12.566567211867005,25,25,0,3,22,0.12,3.421883886662628,-13.21576099393922,-0.5286304397575688,0.6395111656287609,7.8149685575758285,-1.6663939393939413,20.012444062453824,124.34255966999973,9,54.66069999999979,121.22045348000002,-66.55975348000018,3,10.976666666666667,0.0,0.0,0,0,0,0,0.7463333191156999,-66.55975348000356,54.660699999993085,177.27205264000804,0.17707600772059984,99933.44024652,25,0,125,0,-15.858913192727059,-28.42548040459407,12.566567211867005,2,0.25,12.566567211867005
bb200_m2.5_sl0.5,200,2.5,0.005,5,3,3,20.0,True,-66.55975348000356,-76.57979069999419,24,24,0,4,20,0.16666666666666666,-1.3548156380782925,-10.929610512409475,-0.4554004380170615,0.6095452089022059,4.265597371897646,-1.3996000000000028,18.403466437472346,190.8068094500003,9,38.09959999999944,114.67939070000003,-76.57979070000054,4,11.836805555555557,0.0,0.0,0,0,0,0,0.7619753546737511,-76.57979069999419,38.099600000001374,233.48458439999376,0.23311880981238173,99923.4202093,24,0,120,0,-22.77002190085307,-18.11316574622412,-4.65685615462895,2,1.0,-4.65685615462895,24,24,0,4,20,0.16666666666666666,-1.3548156380782925,-10.929610512409475,-0.4554004380170615,0.6095452089022059,4.265597371897646,-1.3996000000000028,18.403466437472346,190.8068094500003,9,38.09959999999944,114.67939070000003,-76.57979070000054,4,11.836805555555557,0.0,0.0,0,0,0,0,0.7619753546737511,-76.57979069999419,38.099600000001374,233.48458439999376,0.23311880981238173,99923.4202093,24,0,120,0,-22.77002190085307,-18.11316574622412,-4.65685615462895,2,1.0,-4.65685615462895
bb200_m2.5_sl0.75,200,2.5,0.0075,5,3,3,20.0,True,63.068193600003724,100.52431022499513,23,22,1,5,17,0.22727272727272727,4.353685636084598,-1.5036939830949647,-0.06834972650431657,0.9301463022145761,4.00452787004767,-1.2662549019607832,10.127333333333326,167.5936020499998,8,102.2886750000007,104.48034977500002,-2.1916747749993135,5,15.22727272727273,7.448578488413853,103.69761999999997,0,0,0,0,0.9940708956489476,100.52431022499513,208.82367500000692,207.93597947499075,0.20764481498214538,100100.524310225,22,1,115,0,-5.1262294878237435,-33.88063774776368,28.754408259939932,2,0.25,53.25295961979075,23,22,1,5,17,0.22727272727272727,4.353685636084598,-1.5036939830949647,-0.06834972650431657,0.9301463022145761,4.00452787004767,-1.2662549019607832,10.127333333333326,167.5936020499998,8,102.2886750000007,104.48034977500002,-2.1916747749993135,5,15.22727272727273,7.448578488413853,103.69761999999997,0,0,0,0,0.9940708956489476,100.52431022499513,208.82367500000692,207.93597947499075,0.20764481498214538,100100.524310225,22,1,115,0,-5.1262294878237435,-33.88063774776368,28.754408259939932,2,0.25,53.25295961979075
