candidate,timeframe,name,return_pct,max_drawdown_pct,trades,winrate,winrate_pct,PF,gross_trade_mean_bp,net_trade_mean_bp,exposure_time,exposure_fraction,bankrupt,final_equity,observed_minutes,cost_bp,price_model,ledger_checks,actual_n,matched_n,unmatched_n,controls_n,n_controls,seed,scope,matching,actual_mean_gross_bp,actual_mean_net_bp,matched_actual_mean_gross_bp,matched_actual_mean_net_bp,control_mean_gross_bp,control_mean_net_bp,excess_bp,actual_bankruptcy_n,actual_floor_adjustment_n,score_n,score_auc,score_auc_status,score_top_decile_n,score_top_decile_gross_bp,score_top_decile_net_bp,score_top_decile_win_pct,months,monthly_mean_excess_bp,p,ci_low,ci_high,inference_status,inference_estimand,inference_draws,p_method,paired_p,top_decile_gross_bp,top_decile_net_bp,holm_p
C00,120,原始金死叉,-24.58632326909904,30.652446349254593,304,0.32894736842105265,32.89473684210527,0.8135752904987757,11.5973174917722,-8.402682508227707,62773080.0,0.9938991488068095,False,0.7541367673090096,709543,20.0,BID plus fixed round-trip cost; no swap,3344,304,303,1,909,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,11.5973174917722,-8.402682508227707,12.010448197870893,-7.9895518021290135,4.957957431370744,-15.042042568629258,7.052490766500245,0,0,304,0.49014705882352944,ok,31,-30.460700408142852,-50.46070040814294,22.58064516129032,24,7.97042250344456,0.0515,-0.1701229025071167,16.9069348215195,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0515,-30.460700408142852,-50.46070040814294,1.0
R00,1440,RSI14均值回归30/70,-25.23219474124846,36.2051051133018,9,0.3333333333333333,33.33333333333333,0.1847064071857442,-280.6434630775097,-300.64346307750947,22593600.0,0.35772913816689467,False,0.7476780525875154,709543,20.0,BID plus fixed round-trip cost; no swap,99,9,7,2,21,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-280.6434630775097,-300.64346307750947,-3.9579731943105805,-23.95797319431034,-137.71332078755702,-157.713320787557,133.75534759324663,0,0,9,0.6111111111111112,ok,1,-14.52122746671747,-34.521227466717065,0.0,7,133.75534759324663,0.03125,44.959696267677245,213.49108321876977,ok,equal-weight monthly mean of per-trade net excess,1999,exact_monthly_sign_flip,0.03125,-14.52122746671747,-34.521227466717065,1.0
C01,30,离零即入场,-25.92199097384095,32.944690118549836,339,0.27728613569321536,27.728613569321535,0.7953165855747151,11.854347952659158,-8.14565204734082,53029680.0,0.8396298829609363,False,0.7407800902615905,709543,20.0,BID plus fixed round-trip cost; no swap,3729,339,339,0,1017,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,11.854347952659158,-8.14565204734082,11.854347952659158,-8.14565204734082,3.0989251033079905,-16.90107489669201,8.75542284935119,0,0,339,0.47928788536691275,ok,34,9.154774016579356,-10.84522598342045,23.52941176470588,24,12.470342010604549,0.016,1.8430791119549634,24.262425353256173,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.016,9.154774016579356,-10.84522598342045,1.0
F05,15,长零轴共振·EMA60退出,-26.573384019712122,28.938906782414897,236,0.2076271186440678,20.76271186440678,0.564750621672966,7.1021795365293645,-12.897820463470621,10722600.0,0.16977314181486547,False,0.7342661598028788,709543,20.0,BID plus fixed round-trip cost; no swap,2596,236,236,0,708,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,7.1021795365293645,-12.897820463470621,7.1021795365293645,-12.897820463470621,1.1331402260773826,-18.866859773922613,5.969039310451996,0,0,236,0.5511295427261814,ok,24,-1.4256326020845762,-21.425632602084516,29.166666666666668,24,4.871105018812746,0.117,-3.0353129655053697,12.313307464092352,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.117,-1.4256326020845762,-21.425632602084516,1.0
T00,30,EMA20/60趋势交叉,-28.573247957219184,33.669426711367656,378,0.25396825396825395,25.396825396825395,0.8025835277776623,11.86317616720562,-8.1368238327944,63041280.0,0.9981456148350814,False,0.7142675204278082,709543,20.0,BID plus fixed round-trip cost; no swap,4158,378,378,0,1134,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,11.86317616720562,-8.1368238327944,11.86317616720562,-8.1368238327944,1.2644632779657963,-18.735536722034205,10.598712889239808,0,0,378,0.5068336288416075,ok,38,-18.167584626483972,-38.16758462648405,23.684210526315788,24,12.326325386508932,0.01,3.253169341730729,22.147264444623445,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.01,-18.167584626483972,-38.16758462648405,1.0
F00,15,精确零轴12根,-28.850075303541512,32.920271298485126,251,0.22310756972111553,22.31075697211155,0.6108932030747529,6.7301767919878515,-13.269823208012186,17250180.0,0.27312566499468005,False,0.7114992469645849,709543,20.0,BID plus fixed round-trip cost; no swap,2761,251,251,0,753,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,6.7301767919878515,-13.269823208012186,6.7301767919878515,-13.269823208012186,-0.7179627864763963,-20.717962786476395,7.448139578464212,0,0,251,0.5586080586080586,ok,26,14.475640134440512,-5.524359865559541,38.46153846153847,24,7.295379425396174,0.1365,-5.150603065221589,18.86694304351994,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1365,14.475640134440512,-5.524359865559541,1.0
C00,1440,原始金死叉,-29.72988331523917,44.68092577893513,36,0.2777777777777778,27.77777777777778,0.529565580563383,-67.1035148750534,-87.10351487505315,62787480.0,0.9941271469828241,False,0.7027011668476083,709543,20.0,BID plus fixed round-trip cost; no swap,396,36,35,1,105,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-67.1035148750534,-87.10351487505315,-102.96369247429669,-122.96369247429648,10.920961703303988,-9.079038296696009,-113.88465417760047,0,0,36,0.4653846153846154,ok,4,-145.82697100357612,-165.82697100357603,50.0,19,-123.3258980601474,1.0,-179.43331024267377,-75.46413177960619,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,1.0,-145.82697100357612,-165.82697100357603,1.0
T02,30,Donchian55突破/20退出,-30.60535491737587,32.30809571441527,308,0.3344155844155844,33.44155844155844,0.7405944139822771,8.703403325443215,-11.296596674556845,40788240.0,0.6458086335309318,False,0.6939464508262413,709543,20.0,BID plus fixed round-trip cost; no swap,3388,308,308,0,924,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,8.703403325443215,-11.296596674556845,8.703403325443215,-11.296596674556845,-2.305594197801923,-22.305594197801923,11.00899752324508,0,0,308,0.5230878522377457,ok,31,16.108364514695424,-3.8916354853045116,41.935483870967744,24,14.006657305666176,0.012,3.3701652625144147,26.074287916363353,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.012,16.108364514695424,-3.8916354853045116,1.0
F04,5,长零轴＋严格高周期同向,-30.6395570571673,32.26309592008223,249,0.2248995983935743,22.48995983935743,0.5084505584366379,5.494477568842655,-14.505522431157363,10505940.0,0.16634271925824592,False,0.693604429428327,709543,20.0,BID plus fixed round-trip cost; no swap,2739,249,249,0,747,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,5.494477568842655,-14.505522431157363,5.494477568842655,-14.505522431157363,2.8004059160698205,-17.19959408393018,2.69407165277282,0,0,249,0.5296076980014803,ok,25,2.9811325415292846,-17.01886745847085,24.0,24,3.0134576894119376,0.2535,-5.053753768401529,11.906451671905897,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.2535,2.9811325415292846,-17.01886745847085,1.0
R00,720,RSI14均值回归30/70,-31.929035974825602,39.710412608821244,13,0.38461538461538464,38.46153846153847,0.14165372866908021,-254.48976494114385,-274.489764941144,24364800.0,0.3857729138166895,False,0.680709640251744,709543,20.0,BID plus fixed round-trip cost; no swap,143,13,13,0,39,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-254.48976494114385,-274.489764941144,-254.48976494114385,-274.489764941144,-177.37800184506767,-197.37800184506767,-77.1117630960763,0,0,13,0.675,ok,2,62.52555006147239,42.52555006147127,50.0,13,-77.1117630960763,0.726,-269.4483807174507,61.56677545379734,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.726,62.52555006147239,42.52555006147127,1.0
T03,60,EMA120趋势＋SMA20影线回踩,-32.06944043599067,37.86976134719201,298,0.17785234899328858,17.78523489932886,0.6451641179117168,7.529770397393494,-12.470229602606516,33973080.0,0.5379027967776258,False,0.6793055956400933,709543,20.0,BID plus fixed round-trip cost; no swap,3278,298,298,0,894,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,7.529770397393494,-12.470229602606516,7.529770397393494,-12.470229602606516,4.205113981615394,-15.794886018384608,3.324656415778089,0,0,298,0.5508663842895649,ok,30,9.526106903449191,-10.473893096550436,26.666666666666668,24,5.841467936953751,0.182,-6.177981222628571,18.083295573710153,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.182,9.526106903449191,-10.473893096550436,1.0
N04,5,近零共振＋蓄势内同向影线回踩,-35.44263049855072,37.22205608685909,221,0.21266968325791855,21.266968325791854,0.37378921797132475,0.35032194895420854,-19.64967805104581,8212440.0,0.13002925976592186,False,0.6455736950144928,709543,20.0,BID plus fixed round-trip cost; no swap,2431,221,221,0,663,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.35032194895420854,-19.64967805104581,0.35032194895420854,-19.64967805104581,3.4197972451995486,-16.580202754800453,-3.069475296245357,0,0,221,0.4771337735387625,ok,23,14.10839935100455,-5.891600648995204,26.08695652173913,24,-5.326446280074324,0.8725,-14.250851148107802,2.6137928225341183,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8725,14.10839935100455,-5.891600648995204,1.0
T01,60,Donchian20突破/10退出,-36.83258025226343,38.12432364818598,336,0.33035714285714285,33.035714285714285,0.7161320444101427,6.948643599524184,-13.051356400475962,49150680.0,0.7782128742970056,False,0.6316741974773656,709543,20.0,BID plus fixed round-trip cost; no swap,3696,336,336,0,1008,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,6.948643599524184,-13.051356400475962,6.948643599524184,-13.051356400475962,2.5170872207416695,-17.48291277925833,4.431556378782368,0,0,336,0.4927927927927928,ok,34,-24.160865179874815,-44.160865179875046,20.588235294117645,24,5.110925534749631,0.1985,-5.549221544778136,16.112502527280675,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1985,-24.160865179874815,-44.160865179875046,1.0
R00,120,RSI14均值回归30/70,-41.20638400359917,42.24152085182463,95,0.45263157894736844,45.26315789473684,0.253582370913247,-34.83779533942418,-54.837795339424076,26413080.0,0.41820375436996504,False,0.5879361599640083,709543,20.0,BID plus fixed round-trip cost; no swap,1045,95,95,0,285,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-34.83779533942418,-54.837795339424076,-34.83779533942418,-54.837795339424076,-16.4556912697926,-36.4556912697926,-18.38210406963148,0,0,95,0.5125223613595706,ok,10,-73.42786365700506,-93.42786365700495,50.0,24,-27.82601327956651,0.9585,-59.37246519414311,-1.5626251168121243,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.9585,-73.42786365700506,-93.42786365700495,1.0
W00,5,蓄势内影线提前入场,-43.11521915935214,44.79449292934523,290,0.16551724137931034,16.551724137931036,0.33110851635270944,0.6712486247526781,-19.328751375247347,8448060.0,0.13375987992096064,False,0.5688478084064786,709543,20.0,BID plus fixed round-trip cost; no swap,3190,290,290,0,870,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.6712486247526781,-19.328751375247347,0.6712486247526781,-19.328751375247347,0.9475890859586612,-19.05241091404134,-0.27634046120600575,0,0,290,0.4951790633608815,ok,29,0.23921807090550437,-19.760781929094833,17.24137931034483,24,-1.954048438310794,0.731,-7.814149425648293,3.8599706346460847,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.731,0.23921807090550437,-19.760781929094833,1.0
R00,60,RSI14均值回归30/70,-47.181922035452196,49.252800499638575,186,0.46774193548387094,46.774193548387096,0.35977964493791503,-13.763056458950905,-33.76305645895099,27003600.0,0.4275535795713634,False,0.528180779645478,709543,20.0,BID plus fixed round-trip cost; no swap,2046,186,186,0,558,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-13.763056458950905,-33.76305645895099,-13.763056458950905,-33.76305645895099,-9.884478997216377,-29.884478997216384,-3.878577461734609,0,0,186,0.3606176709624985,ok,19,-57.2359252667315,-77.23592526673205,21.052631578947366,24,-4.696715486937788,0.8,-15.028875384182736,5.370255604531606,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8,-57.2359252667315,-77.23592526673205,1.0
N03,5,近零共振＋离开均线带,-47.4882904955493,49.31998813603321,407,0.2334152334152334,23.34152334152334,0.468082054097297,4.3401178411563235,-15.659882158843711,16870740.0,0.2671179130566955,False,0.525117095044507,709543,20.0,BID plus fixed round-trip cost; no swap,4477,407,407,0,1221,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.3401178411563235,-15.659882158843711,4.3401178411563235,-15.659882158843711,3.4498829668455304,-16.550117033154468,0.8902348743107581,0,0,407,0.4800944669365722,ok,41,13.059278150364053,-6.940721849635931,31.70731707317073,24,0.6301121442584954,0.397,-4.359905556807596,5.71408961311922,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.397,13.059278150364053,-6.940721849635931,1.0
N02,5,近零释放＋密集＋高周期许可,-47.58466212739588,49.491310905671746,412,0.23300970873786409,23.300970873786408,0.4683410957590363,4.485648552056121,-15.51435144794384,17376240.0,0.2751215990272078,False,0.5241533787260412,709543,20.0,BID plus fixed round-trip cost; no swap,4532,412,412,0,1236,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.485648552056121,-15.51435144794384,4.485648552056121,-15.51435144794384,3.2940286427125747,-16.705971357287428,1.1916199093435849,0,0,412,0.48262790084388185,ok,42,12.878885664915739,-7.121114335084038,30.952380952380953,24,0.8843602113783167,0.362,-4.178108667683944,5.857122019296786,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.362,12.878885664915739,-7.121114335084038,1.0
C03,15,现有密集共振,-50.70069701644181,52.52109635591003,587,0.2402044293015332,24.020442930153322,0.6501356652635903,8.298585722070024,-11.701414277929919,45575880.0,0.7216123271013832,False,0.4929930298355819,709543,20.0,BID plus fixed round-trip cost; no swap,6457,587,587,0,1761,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,8.298585722070024,-11.701414277929919,8.298585722070024,-11.701414277929919,-0.15872583843588245,-20.15872583843588,8.457311560505964,0,0,587,0.5218331584136374,ok,59,12.014885000817273,-7.985114999182407,33.89830508474576,24,9.808401231123446,0.0005,5.225360646500452,14.749044057945671,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0005,12.014885000817273,-7.985114999182407,0.0945
N01,5,近零释放＋密集,-52.35920680462787,54.02111242595762,493,0.2332657200811359,23.32657200811359,0.4799491513604037,5.116362942527284,-14.883637057472765,21390240.0,0.3386760905912753,False,0.4764079319537214,709543,20.0,BID plus fixed round-trip cost; no swap,5423,493,493,0,1479,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,5.116362942527284,-14.883637057472765,5.116362942527284,-14.883637057472765,1.9850445087208588,-18.014955491279142,3.1313184338063755,0,0,493,0.48794570968484013,ok,50,11.38177552202635,-8.618224477973827,28.000000000000004,24,3.6312126850320987,0.015,0.5317846863513334,6.988814844870581,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.015,11.38177552202635,-8.618224477973827,1.0
F03,5,长零轴＋密集＋高周期许可,-52.694049197380345,53.96101874036767,478,0.2196652719665272,21.96652719665272,0.44859596158171655,4.503961764485992,-15.496038235514034,18664440.0,0.29551793585651315,False,0.4730595080261966,709543,20.0,BID plus fixed round-trip cost; no swap,5258,478,478,0,1434,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.503961764485992,-15.496038235514034,4.503961764485992,-15.496038235514034,1.0392825445033396,-18.96071745549666,3.4646792199826266,0,0,478,0.5114770841312396,ok,48,1.1481405222358159,-18.85185947776414,22.916666666666664,24,3.659929907441274,0.109,-1.531731164352327,8.904306409845482,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.109,1.1481405222358159,-18.85185947776414,1.0
C02,15,现有密集启动,-52.848843812096824,54.58992184738363,588,0.23639455782312926,23.639455782312925,0.6315671534691936,7.551874527652435,-12.448125472347563,45796380.0,0.7251035491716066,False,0.47151156187903176,709543,20.0,BID plus fixed round-trip cost; no swap,6468,588,588,0,1764,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,7.551874527652435,-12.448125472347563,7.551874527652435,-12.448125472347563,0.4601050538650543,-19.539894946134947,7.091769473787383,0,0,588,0.5255644037108843,ok,59,14.09759008502309,-5.902409914976932,33.89830508474576,24,8.134845993073453,0.0005,4.431223509587627,12.063467635408465,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0005,14.09759008502309,-5.902409914976932,0.0945
N00,5,近零12根释放,-53.27330103395261,54.90331931176334,514,0.23735408560311283,23.73540856031128,0.48139809376220866,5.356023868692108,-14.64397613130789,22276440.0,0.3527074783401733,False,0.46726698966047386,709543,20.0,BID plus fixed round-trip cost; no swap,5654,514,514,0,1542,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,5.356023868692108,-14.64397613130789,5.356023868692108,-14.64397613130789,1.2428637564610987,-18.757136243538902,4.113160112231011,0,0,514,0.48780946804951486,ok,52,9.257911352460855,-10.742088647538964,26.923076923076923,24,4.842898401972562,0.0165,0.7769312073544515,9.955309097461264,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0165,9.257911352460855,-10.742088647538964,1.0
F02,5,长零轴＋密集,-59.99453450948409,61.06473130133976,581,0.21686746987951808,21.686746987951807,0.4416139505790365,4.386559853858653,-15.61344014614136,23720940.0,0.37557854537163704,False,0.4000546549051591,709543,20.0,BID plus fixed round-trip cost; no swap,6391,581,581,0,1743,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.386559853858653,-15.61344014614136,4.386559853858653,-15.61344014614136,0.5744171070264735,-19.425582892973527,3.8121427468321696,0,0,581,0.5154195011337869,ok,59,3.395562217544241,-16.604437782455754,22.033898305084744,24,4.21656403595608,0.0425,-0.2124131269262872,9.018204521448592,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0425,3.395562217544241,-16.604437782455754,1.0
R00,30,RSI14均值回归30/70,-61.06322852125323,62.24100108445902,365,0.4602739726027397,46.02739726027397,0.3483162399270254,-5.509848686803499,-25.509848686803505,26345160.0,0.4171283629730962,False,0.38936771478746773,709543,20.0,BID plus fixed round-trip cost; no swap,4015,365,365,0,1095,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-5.509848686803499,-25.509848686803505,-5.509848686803499,-25.509848686803505,-3.591793380951063,-23.59179338095106,-1.918055305852441,0,0,365,0.46646120377084843,ok,37,1.2046730799336896,-18.795326920066362,43.24324324324324,24,-2.5562101858352126,0.7885,-8.566325781045652,3.569913636436103,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.7885,1.2046730799336896,-18.795326920066362,1.0
F01,5,零轴12根·反向才退,-61.471147404335746,62.501842933963694,618,0.22168284789644013,22.168284789644012,0.443610660830188,4.722494535262566,-15.277505464737448,25631640.0,0.4058310533515732,False,0.3852885259566425,709543,20.0,BID plus fixed round-trip cost; no swap,6798,618,618,0,1854,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.722494535262566,-15.277505464737448,4.722494535262566,-15.277505464737448,1.5041740806863713,-18.495825919313628,3.2183204545761814,0,0,618,0.5085360486820341,ok,62,0.7143228306590971,-19.28567716934086,20.967741935483872,24,3.8321791261090734,0.055,-0.22682538592241822,8.585009931049592,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.055,0.7143228306590971,-19.28567716934086,1.0
F05,5,长零轴共振·EMA60退出,-61.72340969182577,61.97848585647856,562,0.15480427046263345,15.480427046263346,0.2515811545287371,2.9651881627084573,-17.034811837291546,7154700.0,0.11328184374525004,False,0.3827659030817423,709543,20.0,BID plus fixed round-trip cost; no swap,6182,562,562,0,1686,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,2.9651881627084573,-17.034811837291546,2.9651881627084573,-17.034811837291546,0.17774564545732816,-19.82225435454267,2.787442517251127,0,0,562,0.546497277676951,ok,57,0.04443317102374615,-19.955566828976455,21.052631578947366,24,2.9850609347544395,0.0375,-0.10502263618746843,6.576800864003265,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0375,0.04443317102374615,-19.955566828976455,1.0
T03,30,EMA120趋势＋SMA20影线回踩,-64.12419641794355,65.00665395136318,599,0.16193656093489148,16.193656093489146,0.4709947369634565,3.103125897099599,-16.896874102900405,33094980.0,0.523999658002736,False,0.3587580358205644,709543,20.0,BID plus fixed round-trip cost; no swap,6589,599,599,0,1797,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,3.103125897099599,-16.896874102900405,3.103125897099599,-16.896874102900405,-0.37388919483468563,-20.373889194834682,3.4770150919342795,0,0,599,0.6075902575265947,ok,60,-3.510422093159848,-23.510422093159967,23.333333333333332,24,4.432714314049799,0.019,0.5228855403552961,8.403889347975941,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.019,-3.510422093159848,-23.510422093159967,1.0
C00,60,原始金死叉,-65.98409184890602,66.1669608551114,597,0.2830820770519263,28.30820770519263,0.5746452907757892,2.414176864923854,-17.585823135076136,63050280.0,0.9982881136950904,False,0.3401590815109399,709543,20.0,BID plus fixed round-trip cost; no swap,6567,597,597,0,1791,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,2.414176864923854,-17.585823135076136,2.414176864923854,-17.585823135076136,-5.215808267304212,-25.215808267304208,7.629985132228079,0,0,597,0.5106177072388431,ok,60,-22.995663530886095,-42.99566353088616,26.666666666666668,24,8.78109134484994,0.0435,0.050954894384329597,19.75039066904835,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0435,-22.995663530886095,-42.99566353088616,1.0
C01,15,离零即入场,-66.53915426900868,67.57039496960627,712,0.22752808988764045,22.752808988764045,0.5601006393584412,4.941392035467651,-15.058607964532369,53268180.0,0.843406102751178,False,0.3346084573099132,709543,20.0,BID plus fixed round-trip cost; no swap,7832,712,712,0,2136,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.941392035467651,-15.058607964532369,4.941392035467651,-15.058607964532369,0.025660592307513858,-19.974339407692487,4.915731443160119,0,0,712,0.5209315375982043,ok,72,6.420743784440019,-13.579256215560143,30.555555555555557,24,5.6250715325571425,0.006,1.663620021621025,9.518423100660414,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.006,6.420743784440019,-13.579256215560143,1.0
T00,15,EMA20/60趋势交叉,-67.5974098695719,68.98332937439059,796,0.22989949748743718,22.98994974874372,0.5954272842266669,6.193303828844965,-13.806696171155032,63053880.0,0.9983451132390941,False,0.3240259013042809,709543,20.0,BID plus fixed round-trip cost; no swap,8756,796,796,0,2388,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,6.193303828844965,-13.806696171155032,6.193303828844965,-13.806696171155032,1.8309660048754215,-18.16903399512458,4.362337823969546,0,0,796,0.49836867862969003,ok,80,0.23393372271661902,-19.76606627728338,21.25,24,5.612946416218794,0.014,1.3308639876040436,10.50213017066963,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.014,0.23393372271661902,-19.76606627728338,1.0
F00,5,精确零轴12根,-69.58122091742413,70.52149869273623,747,0.1753681392235609,17.53681392235609,0.3555471311352778,4.173347544753789,-15.826652455246201,17377740.0,0.2751453488372093,False,0.3041877908257587,709543,20.0,BID plus fixed round-trip cost; no swap,8217,747,747,0,2241,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,4.173347544753789,-15.826652455246201,4.173347544753789,-15.826652455246201,0.35529722084873366,-19.644702779151267,3.8180503239050667,0,0,747,0.5176464756617428,ok,75,1.8017175952241469,-18.19828240477599,22.666666666666664,24,4.4084826252398805,0.0075,0.8949973760663305,8.306568046817643,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0075,1.8017175952241469,-18.19828240477599,1.0
T02,15,Donchian55突破/20退出,-71.05630000379755,71.48459362860748,656,0.2728658536585366,27.28658536585366,0.4980352474075967,1.3863123028676398,-18.61368769713232,40941000.0,0.6482273141814866,False,0.28943699996202454,709543,20.0,BID plus fixed round-trip cost; no swap,7216,656,656,0,1968,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.3863123028676398,-18.61368769713232,1.3863123028676398,-18.61368769713232,1.4120431056200282,-18.58795689437997,-0.025730802752345305,0,0,656,0.5352821990325943,ok,66,2.8627199315734946,-17.13728006842655,31.818181818181817,24,0.4135658638950607,0.444,-6.086842064472363,6.397498817874791,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.444,2.8627199315734946,-17.13728006842655,1.0
T01,30,Donchian20突破/10退出,-71.88721861224488,72.74415363249955,710,0.2943661971830986,29.43661971830986,0.5084342658193854,2.420280467603255,-17.57971953239678,47089800.0,0.7455825353397173,False,0.2811278138775513,709543,20.0,BID plus fixed round-trip cost; no swap,7810,710,710,0,2130,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,2.420280467603255,-17.57971953239678,2.420280467603255,-17.57971953239678,2.606992199593605,-17.393007800406394,-0.18671173199038515,0,0,710,0.5148172554412705,ok,71,-12.041622960727405,-32.04162296072756,22.535211267605636,24,0.4292183781929088,0.475,-5.422153032559269,7.3359519885100255,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.475,-12.041622960727405,-32.04162296072756,1.0
