signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included,true_range_atr_ratio,prior_distance_atr,breakout_expansion_atr,v14r_gate_pass
52137,2023-06-30 17:45:00+00:00,long,12.0,8.0,0.9696698883307464,1.2394897880461726,1.2266189168213428,2.821212827731236,-2.0,10.0,0.6500224216483541,2.6006570110995706,1.0,0.1195557491981789,0.843562298645995,4.0,6.0,False,False,False,False,False,dense_l1,False,False,1.4650377553423355,3.8924167086110373,-1.2917596975114667,False
52344,2023-07-02 21:30:00+00:00,long,8.0,6.0,0.8857831732671566,0.9683455722185471,0.975045823885395,0.3480232221087154,-1.0,5.0,0.9798687566511528,0.9482018350618554,1.0,0.04879926861953523,0.7295723378734384,2.0,3.0,False,False,False,False,False,dense_l1,False,False,1.2308545245253066,1.3819441311778895,-0.4337422961160341,False
52495,2023-07-04 11:15:00+00:00,long,2.0,2.0,1.499821015087602,1.5629629996226708,0.9955094554296605,0.3476429757016148,0.0,4.0,0.9182958340544896,0.12702131348135412,0.8333333333333334,0.0293649697687384,0.48641264507337084,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.084461522819764,-0.5668558797631794,0.6938771932445336,False
52646,2023-07-06 01:00:00+00:00,short,4.0,3.0,3.5896633449435478,4.079279086358456,1.0291286020911428,1.313251380900107,-2.0,11.0,0.41381685030363385,1.2003232428523718,1.0,0.07143223531928398,0.5956758654256551,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.8287004852956404,1.087940754543962,0.11238248830840969,False
52849,2023-07-08 03:45:00+00:00,short,3.0,3.0,2.3826340353289996,2.513809912813528,0.959058086803362,0.17898172378819113,1.0,5.0,0.9798687566511528,-0.479447318193748,0.8333333333333334,0.0406425682033446,0.5680064706487199,1.0,0.0,False,False,False,False,False,dense_l1,False,False,0.37731019704209,-0.6558300360414467,0.17638271784769877,False
53016,2023-07-09 21:30:00+00:00,long,6.0,4.0,0.9987019740390103,1.1019019046303593,1.0717393591131095,0.22068015435771463,4.0,11.0,0.41381685030363385,0.32295444791967154,1.0,0.03858984402645197,0.8479090540005176,5.0,1.0,False,True,True,True,True,dense_l1,True,False,0.821394878398858,1.1737907430646481,-0.8508362951449766,False
53019,2023-07-09 22:15:00+00:00,short,6.0,5.0,0.9243379467775698,1.0611631012135883,1.2213670065959963,0.18742806073437887,-3.0,3.0,0.8112781244591328,0.4342995966262321,0.8333333333333334,0.03413142513685617,0.6968943523702704,1.0,4.0,False,False,False,False,False,dense_l1,False,False,1.5910835429840933,1.5087445539911157,-1.0744449573648835,False
53150,2023-07-11 07:00:00+00:00,long,4.0,3.0,3.0533603084211,3.4026567006583375,1.1430799890069494,0.49640298037828307,-1.0,11.0,0.41381685030363385,0.9363518950759149,1.0,0.07016229905915052,0.6878726659179861,1.0,2.0,False,True,False,False,False,dense_l1,False,False,0.9890727378701919,1.4929273351214352,-0.5565754400455203,False
53683,2023-07-16 20:15:00+00:00,short,3.0,3.0,1.4532490767837485,1.797052020032682,1.077488469713409,1.0689645166778663,0.0,3.0,0.8112781244591328,0.5893205513707844,0.8333333333333334,0.04949436267037757,0.6292968160960553,1.0,1.0,False,False,False,False,False,dense_l1,False,False,1.1054390243211536,0.3096150467285422,0.27970550464224225,False
53735,2023-07-17 09:15:00+00:00,short,14.0,11.0,0.4463672492449888,0.5409336205917149,1.0348477459901901,0.34106652186946534,-2.0,9.0,0.8112781244591328,1.3225485228089613,1.0,0.0702802051550634,0.8235554687884034,5.0,7.0,False,False,False,False,False,dense_l1,False,False,0.8318304090960046,1.7262717091993147,-0.40372318639035343,False
53823,2023-07-18 07:15:00+00:00,short,2.0,2.0,2.0552624302748903,2.231042111201975,1.1084974741590503,1.1066960904223573,2.0,10.0,0.6500224216483541,0.6089510692784611,1.0,0.06602827571116464,0.6901831674313155,2.0,0.0,False,True,True,True,False,dense_l1,True,False,0.45442296785856845,0.4512393261220876,0.15771174315637349,False
53974,2023-07-19 21:00:00+00:00,short,9.0,6.0,0.7365611853990911,0.8418652967299743,1.0923898709285236,0.95120689580558,-2.0,4.0,0.9182958340544896,2.8396778725620195,1.0,0.06254190912429837,0.7522812031144916,3.0,5.0,False,False,False,False,False,dense_l1,False,False,2.5843539269736886,1.1094429495957676,1.730234922966252,False
54048,2023-07-20 15:30:00+00:00,short,3.0,3.0,2.6898165346906047,3.3661704481924475,1.1979741484178852,1.7332583089918299,-1.0,2.0,0.6500224216483541,2.3023466060509854,0.8333333333333334,0.1098536227939889,0.571153260605465,1.0,2.0,False,False,False,False,False,dense_l1,False,False,0.9284760664355206,1.8840590919778428,0.4182875140731426,False
54113,2023-07-21 07:45:00+00:00,short,3.0,2.0,2.5061664850538365,2.7084192982421986,0.9587198502260241,0.2793846770409458,0.0,10.0,0.6500224216483541,1.1512313674844514,0.8333333333333334,0.07004140355150493,0.6306904485016421,1.0,1.0,False,True,True,False,False,dense_l1,True,False,0.952790880143702,1.247962100646269,-0.09673073316181746,False
54193,2023-07-22 03:45:00+00:00,short,4.0,4.0,0.501906597609166,0.6366020344105242,1.015796451956742,0.10184731556183708,2.0,6.0,1.0,0.08613596599902476,0.3333333333333333,-0.0017347009191092473,0.7731823666010014,2.0,0.0,False,False,False,False,False,dense_l1,False,False,1.1612751900660836,-0.28347626693528527,0.36961223293431,False
54380,2023-07-24 02:30:00+00:00,short,5.0,2.0,1.852291876203618,2.352378436655892,1.00533767249798,0.9088298384756959,-1.0,2.0,0.6500224216483541,0.45455324075491826,0.8333333333333334,0.06886919615167371,0.594775683326546,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.597349647284396,0.7949118280612033,-0.34035858730628504,False
55026,2023-07-30 20:00:00+00:00,short,10.0,8.0,0.4251811087341472,0.6814310361414845,1.7642959238311062,0.6927735957431979,7.0,12.0,0.0,4.71259026084092,1.0,0.11009539854869659,0.9734261807041158,7.0,0.0,False,True,True,True,True,dense_l1,True,False,4.3553026195606614,3.9502892939317893,0.7623009669091307,True
55060,2023-07-31 04:30:00+00:00,short,1.0,1.0,2.0555653829879765,2.7092642496073354,0.9235848743477041,0.4156453484089319,0.0,12.0,0.0,1.0033908437098498,0.8333333333333334,0.01949055541374166,0.45510223064700206,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.141980613154524,0.5552154453658399,0.4481753983440099,False
55348,2023-08-03 04:30:00+00:00,short,2.0,2.0,3.3863155525773974,3.9201606850171697,0.9339052762875726,0.19233346773988738,0.0,11.0,0.41381685030363385,0.8228256356942331,1.0,0.04343462292797894,0.4510079500471661,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.7989126400079058,0.6227284280026854,0.2000972076915477,False
55422,2023-08-03 23:00:00+00:00,short,5.0,4.0,1.454343116647124,1.8133281420587346,0.966725474861803,0.6539394533162698,1.0,4.0,0.9182958340544896,0.6105825992132226,0.6666666666666666,0.04883636614084189,0.686510472828071,3.0,2.0,False,False,False,False,False,dense_l1,False,False,0.30488450121510324,0.4033083473473851,0.20727425186583748,False
55712,2023-08-06 23:30:00+00:00,short,6.0,3.0,0.8468766960066114,1.1603933944878018,0.9783862654925859,0.7961123276902012,0.0,11.0,0.41381685030363385,0.7386801206954168,1.0,0.05516824209158347,0.8115065451233763,3.0,3.0,False,True,True,True,True,dense_l1,True,False,0.4508547066314179,0.8261573044446053,-0.08747718374918856,False
55938,2023-08-09 08:00:00+00:00,long,3.0,3.0,4.7411713434420255,4.996704082111921,1.017704667015129,0.279097263640912,-2.0,10.0,0.6500224216483541,1.8887050582735339,1.0,0.11322874270676908,0.5131830208877806,0.0,2.0,False,False,False,False,False,dense_l1,False,False,1.2669103167284368,1.5134832529645983,0.37522180530893556,False
56164,2023-08-11 16:30:00+00:00,short,10.0,7.0,0.6357599727116742,1.1432157658393807,1.2150577030600496,1.0022537942747276,-3.0,10.0,0.6500224216483541,2.0168113233421705,1.0,0.046576604522188626,0.8227087128652215,3.0,6.0,False,False,False,False,False,dense_l1,False,False,3.180963033880505,0.8727126001017474,1.1440987232404232,False
57076,2023-08-21 04:30:00+00:00,short,1.0,1.0,2.4268427397133383,2.6509301083934917,0.8931515264260269,0.44580110014951346,0.0,0.0,0.0,-0.6804417712267155,0.5,0.03605550275911547,0.22916194399643022,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.5238913134823687,-0.7917561921193119,0.11131442089259647,False
57156,2023-08-22 00:30:00+00:00,short,4.0,4.0,1.4755498455654248,1.754261254464435,0.8771382921371649,0.2693553798407599,-3.0,9.0,0.8112781244591328,0.42562914696980775,1.0,0.031069313802866122,0.6579993139253842,0.0,3.0,False,False,False,False,False,dense_l1,False,False,0.6746951734698378,0.6039974495512822,-0.17836830258147446,False
57505,2023-08-25 15:45:00+00:00,short,12.0,6.0,0.522152317501905,1.2403570560118258,1.279139607444306,0.34887398758160626,-1.0,12.0,0.0,0.8098348521299202,1.0,0.022450155255775633,0.8494523827465462,4.0,5.0,False,True,True,False,False,dense_l1,True,False,1.0811555710431062,0.29918399100400667,0.5106508611259135,True
57575,2023-08-26 09:15:00+00:00,short,7.0,4.0,1.0244099028965545,1.263352601271699,1.1487266206091589,0.40384980386526276,-1.0,8.0,0.9182958340544896,1.837302532194563,0.8333333333333334,0.05353128106749742,0.7754080614444275,3.0,4.0,False,True,True,False,False,dense_l1,True,False,1.0015690367651962,1.1920151688792682,0.6452873633152949,True
58372,2023-09-03 16:30:00+00:00,short,8.0,5.0,0.3939739167071381,0.5149103588049183,1.1477825059863682,0.2811684393563561,1.0,12.0,0.0,1.752923932335341,1.0,0.03666207499876379,0.8776314436404014,3.0,2.0,False,True,True,True,True,dense_l1,True,False,3.407388919932641,0.4311749459836679,1.3217489863516731,True
58445,2023-09-04 10:45:00+00:00,short,3.0,2.0,1.2347150775199407,1.3751078528376606,1.0309109267568395,0.6023285718120955,0.0,0.0,0.0,0.22893266232924908,0.8333333333333334,0.032053684813554216,0.5310270263025646,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.070822457766226,0.3063208488116585,-0.07738818648240942,False
59076,2023-09-11 00:30:00+00:00,short,3.0,3.0,1.8227946657488385,2.2785121988278085,1.0433061989831394,1.2847544598958163,-1.0,11.0,0.41381685030363385,2.1518563394967503,0.8333333333333334,0.03972056103412833,0.61558394429481,0.0,1.0,False,True,True,False,False,dense_l1,True,False,2.9515909663038404,0.9071734963995596,1.2446828430971908,True
59107,2023-09-11 08:15:00+00:00,short,0.0,0.0,2.776734742857133,3.630816882533184,1.0161459516355527,0.45979394296547804,0.0,12.0,0.0,2.352727945629496,1.0,0.07456429247944553,0.40682956631413775,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.3747207912714452,1.7705519252729518,0.582176020356544,False
59251,2023-09-12 20:15:00+00:00,long,1.0,1.0,3.2220741514456037,3.357381934842689,0.8830624154688294,0.209561077212484,0.0,12.0,0.0,0.2971867018782432,0.8333333333333334,0.025931829731469184,0.3798895948671559,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.3873786154557523,0.2952389650183891,0.00194773685985411,False
59544,2023-09-15 21:30:00+00:00,long,2.0,2.0,2.2533630407344383,2.602841627623075,1.2191361142100543,0.6954755705297432,-1.0,1.0,0.41381685030363374,0.294970708642741,0.8333333333333334,0.06734573156341507,0.46375589218123203,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.5436524719627421,0.3460430355629274,-0.05107232692018643,False
60198,2023-09-22 17:00:00+00:00,short,3.0,1.0,1.7998723374470575,1.9498325055218382,1.0146386721601404,1.0577858728907465,0.0,6.0,1.0,0.2827160043955588,1.0,0.05656985780221291,0.5814014325609639,0.0,0.0,False,True,True,False,False,dense_l1,True,False,0.8692242171183544,0.2828934219705941,-0.0001774175750353102,False
60239,2023-09-23 03:15:00+00:00,short,5.0,4.0,1.2045577263206264,1.2794296760252617,0.9474213633560761,0.696887299321014,-2.0,6.0,1.0,0.37188658874189784,0.8333333333333334,0.03615949422324651,0.6786827473522101,1.0,3.0,False,False,False,False,False,dense_l1,False,False,0.9602957508396833,0.5352844735541818,-0.163397884812284,False
60715,2023-09-28 02:15:00+00:00,long,6.0,6.0,1.9462904737522289,2.541014673893781,1.1490847912955129,0.4121159600775221,5.0,9.0,0.8112781244591328,0.7555008311729622,0.8333333333333334,0.06259114110763712,0.8053541405560162,5.0,0.0,False,True,True,True,True,dense_l1,True,False,1.472560061907736,1.342250183413544,-0.5867493522405819,False
60829,2023-09-29 06:45:00+00:00,long,3.0,3.0,5.80145086228942,6.20401955901224,0.9848177562944135,0.2450277564025359,-2.0,11.0,0.41381685030363385,1.3976915791948428,1.0,0.10823387958521552,0.5184611077543354,0.0,2.0,False,False,False,False,False,dense_l1,False,False,1.4389134103344765,1.5987926781494268,-0.20110109895458406,False
60902,2023-09-30 01:00:00+00:00,long,1.0,1.0,3.143991296192246,3.2211658757003563,0.9240950397660112,0.11824659275528045,1.0,10.0,0.6500224216483541,0.32242885414053674,0.8333333333333334,0.05743158379079653,0.5150351338206717,1.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7963958425787133,0.9177848124167045,-0.5953559582761678,False
61084,2023-10-01 22:30:00+00:00,long,6.0,5.0,1.290601172817561,1.7017304466111716,2.5721965103361253,3.2233283455698625,1.0,10.0,0.6500224216483541,4.236889764201792,1.0,0.11691209122765511,0.8485040933655691,3.0,2.0,False,True,True,True,True,dense_l1,True,False,1.2337251829474212,4.208707634608741,0.02818212959305111,True
61225,2023-10-03 09:45:00+00:00,short,4.0,3.0,8.684044987486228,8.921102768611052,0.9698358488361427,0.14367181553965272,-2.0,10.0,0.6500224216483541,1.6355638795795666,1.0,0.0997691194027216,0.568059217674015,0.0,2.0,False,False,False,False,False,dense_l1,False,False,1.2191767672039249,0.7294795760282511,0.9060843035513155,False
61402,2023-10-05 06:00:00+00:00,short,2.0,2.0,1.3130972113303039,1.4153526437989767,0.9513385801239865,0.20296949865647676,0.0,6.0,1.0,1.1428731866907738,0.8333333333333334,0.05913450155823308,0.5931204742434579,1.0,1.0,False,True,True,False,False,dense_l1,True,False,0.9899618510730156,1.0607664533914296,0.08210673329934415,False
61631,2023-10-07 15:15:00+00:00,long,5.0,4.0,1.1968748023373392,1.6714624614119122,1.0051478711144364,0.1693119825813274,-3.0,5.0,0.9798687566511528,0.3965216372675123,0.8333333333333334,0.023184507659212084,0.6384066636692212,0.0,3.0,False,False,False,False,False,dense_l1,False,False,1.0792063401222343,-0.20134707284150485,0.5978687101090171,False
61767,2023-10-09 01:15:00+00:00,short,6.0,5.0,1.2180581576903606,1.4471032793909047,0.9864227528845975,0.6524313857590446,4.0,9.0,0.8112781244591328,1.4199811769050894,0.8333333333333334,0.0740263421049999,0.8117663840981958,5.0,1.0,False,True,True,True,True,dense_l1,True,False,0.3822713813591293,1.5750528692280739,-0.15507169232298446,False
61787,2023-10-09 06:15:00+00:00,short,12.0,10.0,0.5032715825558512,0.5503063834323239,0.9639258935275041,0.6860722268309337,-7.0,5.0,0.9798687566511528,0.8172259926385507,0.8333333333333334,0.02646177039763151,0.7000914928463908,2.0,9.0,False,False,False,False,False,dense_l1,False,False,1.1357905100125956,0.8137656144534807,0.0034603781850699455,False
61908,2023-10-10 12:30:00+00:00,short,2.0,2.0,3.2375904425498088,4.0246341981542315,1.1037856163123756,1.0805460874592117,1.0,9.0,0.8112781244591328,0.9538658489941824,0.8333333333333334,0.08205306826206231,0.6047336008865679,1.0,0.0,False,True,False,False,False,dense_l1,False,False,1.4086933621608593,0.5455795990780389,0.4082862499161435,False
61966,2023-10-11 03:00:00+00:00,short,6.0,4.0,2.740416248786785,3.4621522525199135,1.377083123542199,1.2514425647150405,0.0,12.0,0.0,1.5810526814964474,1.0,0.0832876074224355,0.7557787390898482,2.0,2.0,False,True,True,False,False,dense_l1,True,False,1.120648002813236,1.5547362783838228,0.02631640311262462,True
62020,2023-10-11 16:30:00+00:00,short,3.0,3.0,1.3387358218505436,1.6165584933520651,1.1449154509150972,1.3319659216479653,3.0,8.0,0.9182958340544896,1.6390529598468855,1.0,0.07327356306518946,0.7868513605889016,3.0,0.0,False,True,True,True,False,dense_l1,True,False,1.2446113063903295,0.9134505438981043,0.7256024159487812,True
62053,2023-10-12 00:45:00+00:00,short,6.0,5.0,1.1226823270240505,1.704907449990664,0.9658569407365752,0.15134842913124288,-3.0,9.0,0.8112781244591328,0.6954409123401749,0.8333333333333334,0.024903544181509172,0.7046455499978632,1.0,4.0,False,False,False,False,False,dense_l1,False,False,0.741350138697504,0.7587852282956064,-0.06334431595543144,False
62084,2023-10-12 08:30:00+00:00,short,3.0,3.0,1.2460774894780864,1.392174365686694,1.0086014278433522,0.2896966285653577,0.0,12.0,0.0,0.12551582470308145,0.8333333333333334,0.03781207147361598,0.7179300080124866,1.0,1.0,False,True,True,True,True,dense_l1,True,False,1.116448191470177,1.2074855017747228,-1.0819696770716414,False
62209,2023-10-13 15:45:00+00:00,short,4.0,3.0,1.4712822866331312,1.602167028447809,1.0554826071529049,1.4002262066744695,0.0,3.0,0.8112781244591328,0.8427236450031819,1.0,0.057633342807625644,0.7027348537078367,1.0,1.0,False,False,False,False,False,dense_l1,False,False,1.0190994339031059,0.5413073673777525,0.30141627762542933,False
62270,2023-10-14 07:00:00+00:00,short,2.0,2.0,2.265221287964424,2.4254798398000803,0.9330199414127804,0.6938361136599189,0.0,1.0,0.41381685030363374,0.7449779350821123,0.6666666666666666,0.0644134869123106,0.4090497980014979,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.644364794944656,0.5040942006042701,0.24088373447784217,False
62410,2023-10-15 18:00:00+00:00,long,8.0,6.0,0.4822670095951553,0.5841954481315936,0.9670765418886551,0.29101352048477014,-2.0,10.0,0.6500224216483541,0.8616125192629367,1.0,0.04371246123844499,0.7941176431777666,2.0,4.0,False,False,False,False,False,dense_l1,False,False,0.8815384042764571,1.0294233670853212,-0.16781084782238453,False
62440,2023-10-16 01:30:00+00:00,long,1.0,1.0,1.0570012811358278,1.349613430432263,0.9996584400394375,0.11440751456639285,0.0,12.0,0.0,1.20947868378278,0.8333333333333334,0.030972702159314722,0.5365753233680779,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.0357364859923313,1.202556788358125,0.006921895424655045,False
62510,2023-10-16 19:00:00+00:00,long,4.0,3.0,2.0033576035662124,2.122220767832264,1.011939683427256,0.5171395688721251,0.0,12.0,0.0,2.2483853032628596,1.0,0.06512720084478953,0.7611102258406139,1.0,1.0,False,True,True,True,False,dense_l1,True,False,2.228986308908284,1.101171781240502,1.1472135220223576,True
62947,2023-10-21 08:15:00+00:00,long,2.0,2.0,2.631161701738725,2.940326158783451,1.0080245992348378,0.23630572342509618,0.0,8.0,0.9182958340544896,1.6983164837023357,1.0,0.09960772974313155,0.5761444016945636,1.0,1.0,False,True,True,False,False,dense_l1,True,False,1.4843826656990102,0.4031335922927861,1.2951828914095496,True
