policy_id,exit_id,take_profit_r,protection_mode,trigger_r,schedule,factor,reset_mode,max_losses,leverage_cap,n_candidates,n_accepted,n_natural,n_blocked,n_rejected_capacity,n_rejected_ruined,net_wins,net_losses,max_consecutive_net_loss,max_consecutive_losing_stop,max_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,abandoned_cycles,capacity_failed_cycles,capped_cycles,natural_sum_net_r,natural_positive_cash,natural_negative_cash,n_boundary_marks,boundary_mark_pnl,initial_balance,final_balance,profit,final_cash_excluding_boundary,win_rate,active_months,ruined,cash_pf,coverage_pass,hard_target_pass
5d4c3c3b3f19,3d45f2052996,1.0,entry,1.5,double,2.0,net_win,6,10.0,923,635,635,99,189,0,272,363,27,9,32.0,9.739636273693952,0.982507964733807,184,184,95,1,-399.5874459556965,232.79887244490092,-1211.2269836812043,0,0.0,1000.0,21.57188876369786,-978.4281112363021,21.57188876369786,0.4283464566929134,17,False,0.192200863736845,True,False
90ce78a83337,3d45f2052996,1.0,entry,1.5,double,2.0,be_or_win,6,10.0,923,635,635,99,189,0,272,363,27,9,32.0,9.739636273693952,0.982507964733807,184,184,95,1,-399.5874459556965,232.79887244490092,-1211.2269836812043,0,0.0,1000.0,21.57188876369786,-978.4281112363021,21.57188876369786,0.4283464566929134,17,False,0.192200863736845,True,False
15ec74635925,3d45f2052996,1.0,entry,1.5,debt,1.0,recovery,6,10.0,923,678,678,98,147,0,295,383,19,8,38.06385763119329,9.78676346771615,0.9815132262135782,138,113,98,15,-432.61901615636054,250.79467502073143,-1228.886248522733,0,0.0,1000.0,21.90842649799664,-978.0915735020034,21.90842649799664,0.4351032448377581,17,False,0.2040829045993609,True,False
323e25aff44b,3d45f2052996,1.0,entry,1.5,debt,1.0,net_win,6,10.0,923,727,727,106,90,0,317,410,20,8,29.265962050121573,9.670295616507563,0.9806774378203895,176,214,72,1,-457.22995230344,251.2981296212926,-1228.5539147301067,0,0.0,1000.0,22.744214891185347,-977.2557851088146,22.744214891185347,0.4360385144429161,17,False,0.2045479051495259,True,False
e94b04f05fe0,3d45f2052996,1.0,entry,1.5,debt,1.0,be_or_win,6,10.0,923,727,727,106,90,0,317,410,20,8,29.265962050121573,9.670295616507563,0.9806774378203895,176,214,72,1,-457.22995230344,251.2981296212926,-1228.5539147301067,0,0.0,1000.0,22.744214891185347,-977.2557851088146,22.744214891185347,0.4360385144429161,17,False,0.2045479051495259,True,False
6b1e1acb77ff,3d45f2052996,1.0,entry,1.5,debt,1.5,recovery,6,10.0,923,643,643,91,189,0,279,364,26,8,23.226838472343346,9.674362170693655,0.9814038521665489,183,131,130,1,-407.78446619385466,254.96412830344278,-1232.4202611363705,0,0.0,1000.0,22.54386716707133,-977.4561328329287,22.54386716707133,0.43390357698289267,17,False,0.20688083143679373,True,False
c291b9721bab,3d45f2052996,1.0,entry,1.5,debt,1.5,net_win,6,10.0,923,713,713,102,108,0,309,404,26,9,28.74701579573133,9.80254551181801,0.9662647746474688,213,202,106,0,-456.8422522829342,306.67240319571397,-1272.9371778431814,0,0.0,1000.0,33.735225352531145,-966.2647746474688,33.735225352531145,0.43338008415147267,17,False,0.24091715485545687,True,False
9bfd46154154,3d45f2052996,1.0,entry,1.5,debt,1.5,be_or_win,6,10.0,923,713,713,102,108,0,309,404,26,9,28.74701579573133,9.80254551181801,0.9662647746474688,213,202,106,0,-456.8422522829342,306.67240319571397,-1272.9371778431814,0,0.0,1000.0,33.735225352531145,-966.2647746474688,33.735225352531145,0.43338008415147267,17,False,0.24091715485545687,True,False
903f5380aff8,3d45f2052996,1.0,entry,1.5,debt,2.0,recovery,6,10.0,923,656,656,98,169,0,284,372,25,9,17.425110531963355,9.755021220950438,0.9752991746055027,224,146,146,0,-415.9183858791917,243.90408137395175,-1216.2174187417381,0,0.0,1000.0,27.686662632214247,-972.3133373677857,27.686662632214247,0.4329268292682927,17,False,0.20054315751067564,True,False
53056a3f391a,3d45f2052996,1.0,entry,1.5,debt,2.0,net_win,6,10.0,923,661,661,96,166,0,284,377,25,9,32.9648160213153,9.766069461220514,0.9799911878059128,229,195,140,0,-417.08775282853475,244.4367566808663,-1219.9541585311138,0,0.0,1000.0,24.482598149752956,-975.5174018502471,24.482598149752956,0.4296520423600605,17,False,0.20036552600892846,True,False
d5b38afbb649,3d45f2052996,1.0,entry,1.5,debt,2.0,be_or_win,6,10.0,923,661,661,96,166,0,284,377,25,9,32.9648160213153,9.766069461220514,0.9799911878059128,229,195,140,0,-417.08775282853475,244.4367566808663,-1219.9541585311138,0,0.0,1000.0,24.482598149752956,-975.5174018502471,24.482598149752956,0.4296520423600605,17,False,0.20036552600892846,True,False
2c9784405d6a,3d45f2052996,1.0,entry,1.5,factorial,2.0,recovery,6,10.0,923,693,693,98,132,0,305,388,26,8,24.0,9.790419230478198,0.9682568889131272,212,128,128,0,-431.12910146493044,354.1339472581425,-1320.970751688512,0,0.0,1000.0,33.163195569631306,-966.8368044303687,33.163195569631306,0.4401154401154401,17,False,0.26808613802044884,True,False
08aa54c12b4a,3d45f2052996,1.0,entry,1.5,factorial,2.0,net_win,6,10.0,923,720,720,101,102,0,313,407,26,8,24.0,9.750905487946781,0.9669078880553539,213,199,99,0,-459.07662451675617,293.2609953088403,-1259.468349135575,0,0.0,1000.0,33.792646173266654,-966.2073538267333,33.792646173266654,0.43472222222222223,17,False,0.23284506951692543,True,False
24e700a56940,3d45f2052996,1.0,entry,1.5,factorial,2.0,be_or_win,6,10.0,923,720,720,101,102,0,313,407,26,8,24.0,9.750905487946781,0.9669078880553539,213,199,99,0,-459.07662451675617,293.2609953088403,-1259.468349135575,0,0.0,1000.0,33.792646173266654,-966.2073538267333,33.792646173266654,0.43472222222222223,17,False,0.23284506951692543,True,False
c7098a71f035,6f16e6bd2b47,1.0,entry,2.0,fixed,1.0,recovery,6,10.0,923,809,809,114,0,0,342,467,25,10,1.0,2.7793934051371867,0.5624138992578488,70,76,0,76,-562.4138992578486,159.55609307097313,-721.9699923288224,0,0.0,1000.0,437.5861007421512,-562.4138992578488,437.5861007421512,0.4227441285537701,17,False,0.22100100387316798,True,False
b4b2e3f27e11,6f16e6bd2b47,1.0,entry,2.0,double,1.5,recovery,6,10.0,923,603,603,94,226,0,254,349,23,10,7.59375,9.799056404050399,0.9861816481775889,124,93,73,20,-401.553468128279,297.0455633899236,-1277.671811397276,0,0.0,1000.0,19.373751992647588,-980.6262480073524,19.373751992647588,0.42122719734660036,17,False,0.2324897213354588,True,False
f134f87cfde8,6f16e6bd2b47,1.0,entry,2.0,double,1.5,net_win,6,10.0,923,769,769,108,46,0,329,440,25,10,7.59375,9.696758966578667,0.9728917352879219,179,198,37,11,-506.94377178215996,248.9253722038426,-1219.6527862197145,0,0.0,1000.0,29.272585984128934,-970.7274140158711,29.272585984128934,0.42782834850455137,17,False,0.20409527614443537,True,False
af95d2da83f9,6f16e6bd2b47,1.0,entry,2.0,double,1.5,be_or_win,6,10.0,923,769,769,108,46,0,329,440,25,10,7.59375,9.696758966578667,0.9728917352879219,179,198,37,11,-506.94377178215996,248.9253722038426,-1219.6527862197145,0,0.0,1000.0,29.272585984128934,-970.7274140158711,29.272585984128934,0.42782834850455137,17,False,0.20409527614443537,True,False
acec450c198a,6f16e6bd2b47,1.0,entry,2.0,double,2.0,recovery,6,10.0,923,584,584,92,247,0,246,338,24,8,16.0,9.797513789939968,0.9864058169061677,159,117,117,0,-377.8912308530366,318.44941376199006,-1299.0809898790553,0,0.0,1000.0,19.368423882936785,-980.6315761170632,19.368423882936785,0.4212328767123288,17,False,0.24513438056824907,True,False
df2cfaf7430c,6f16e6bd2b47,1.0,entry,2.0,double,2.0,net_win,6,10.0,923,635,635,99,189,0,272,363,27,9,32.0,9.739636273693952,0.982507964733807,184,184,95,1,-399.5874459556965,232.79887244490092,-1211.2269836812043,0,0.0,1000.0,21.57188876369786,-978.4281112363021,21.57188876369786,0.4283464566929134,17,False,0.192200863736845,True,False
d0b9df049af8,6f16e6bd2b47,1.0,entry,2.0,double,2.0,be_or_win,6,10.0,923,635,635,99,189,0,272,363,27,9,32.0,9.739636273693952,0.982507964733807,184,184,95,1,-399.5874459556965,232.79887244490092,-1211.2269836812043,0,0.0,1000.0,21.57188876369786,-978.4281112363021,21.57188876369786,0.4283464566929134,17,False,0.192200863736845,True,False
1a00ebf5e51b,6f16e6bd2b47,1.0,entry,2.0,debt,1.0,recovery,6,10.0,923,678,678,98,147,0,295,383,19,8,38.06385763119329,9.78676346771615,0.9815132262135782,138,113,98,15,-432.61901615636054,250.79467502073143,-1228.886248522733,0,0.0,1000.0,21.90842649799664,-978.0915735020034,21.90842649799664,0.4351032448377581,17,False,0.2040829045993609,True,False
cb2d3ba93e86,6f16e6bd2b47,1.0,entry,2.0,debt,1.0,net_win,6,10.0,923,727,727,106,90,0,317,410,20,8,29.265962050121573,9.670295616507563,0.9806774378203895,176,214,72,1,-457.22995230344,251.2981296212926,-1228.5539147301067,0,0.0,1000.0,22.744214891185347,-977.2557851088146,22.744214891185347,0.4360385144429161,17,False,0.2045479051495259,True,False
0cc5937e0fb4,6f16e6bd2b47,1.0,entry,2.0,debt,1.0,be_or_win,6,10.0,923,727,727,106,90,0,317,410,20,8,29.265962050121573,9.670295616507563,0.9806774378203895,176,214,72,1,-457.22995230344,251.2981296212926,-1228.5539147301067,0,0.0,1000.0,22.744214891185347,-977.2557851088146,22.744214891185347,0.4360385144429161,17,False,0.2045479051495259,True,False
2369273fa7d4,6f16e6bd2b47,1.0,entry,2.0,debt,1.5,recovery,6,10.0,923,643,643,91,189,0,279,364,26,8,23.226838472343346,9.674362170693655,0.9814038521665489,183,131,130,1,-407.78446619385466,254.96412830344278,-1232.4202611363705,0,0.0,1000.0,22.54386716707133,-977.4561328329287,22.54386716707133,0.43390357698289267,17,False,0.20688083143679373,True,False
18b11ae7aecd,6f16e6bd2b47,1.0,entry,2.0,debt,1.5,net_win,6,10.0,923,713,713,102,108,0,309,404,26,9,28.74701579573133,9.80254551181801,0.9662647746474688,213,202,106,0,-456.8422522829342,306.67240319571397,-1272.9371778431814,0,0.0,1000.0,33.735225352531145,-966.2647746474688,33.735225352531145,0.43338008415147267,17,False,0.24091715485545687,True,False
738b094af3ce,6f16e6bd2b47,1.0,entry,2.0,debt,1.5,be_or_win,6,10.0,923,713,713,102,108,0,309,404,26,9,28.74701579573133,9.80254551181801,0.9662647746474688,213,202,106,0,-456.8422522829342,306.67240319571397,-1272.9371778431814,0,0.0,1000.0,33.735225352531145,-966.2647746474688,33.735225352531145,0.43338008415147267,17,False,0.24091715485545687,True,False
0054e8b31296,6f16e6bd2b47,1.0,entry,2.0,debt,2.0,recovery,6,10.0,923,656,656,98,169,0,284,372,25,9,17.425110531963355,9.755021220950438,0.9752991746055027,224,146,146,0,-415.9183858791917,243.90408137395175,-1216.2174187417381,0,0.0,1000.0,27.686662632214247,-972.3133373677857,27.686662632214247,0.4329268292682927,17,False,0.20054315751067564,True,False
84e41f0cdd90,6f16e6bd2b47,1.0,entry,2.0,debt,2.0,net_win,6,10.0,923,661,661,96,166,0,284,377,25,9,32.9648160213153,9.766069461220514,0.9799911878059128,229,195,140,0,-417.08775282853475,244.4367566808663,-1219.9541585311138,0,0.0,1000.0,24.482598149752956,-975.5174018502471,24.482598149752956,0.4296520423600605,17,False,0.20036552600892846,True,False
34e2c99db9ce,6f16e6bd2b47,1.0,entry,2.0,debt,2.0,be_or_win,6,10.0,923,661,661,96,166,0,284,377,25,9,32.9648160213153,9.766069461220514,0.9799911878059128,229,195,140,0,-417.08775282853475,244.4367566808663,-1219.9541585311138,0,0.0,1000.0,24.482598149752956,-975.5174018502471,24.482598149752956,0.4296520423600605,17,False,0.20036552600892846,True,False
8084650aefce,6f16e6bd2b47,1.0,entry,2.0,factorial,2.0,recovery,6,10.0,923,693,693,98,132,0,305,388,26,8,24.0,9.790419230478198,0.9682568889131272,212,128,128,0,-431.12910146493044,354.1339472581425,-1320.970751688512,0,0.0,1000.0,33.163195569631306,-966.8368044303687,33.163195569631306,0.4401154401154401,17,False,0.26808613802044884,True,False
011167c61e2d,6f16e6bd2b47,1.0,entry,2.0,factorial,2.0,net_win,6,10.0,923,720,720,101,102,0,313,407,26,8,24.0,9.750905487946781,0.9669078880553539,213,199,99,0,-459.07662451675617,293.2609953088403,-1259.468349135575,0,0.0,1000.0,33.792646173266654,-966.2073538267333,33.792646173266654,0.43472222222222223,17,False,0.23284506951692543,True,False
4dc90a71dba8,6f16e6bd2b47,1.0,entry,2.0,factorial,2.0,be_or_win,6,10.0,923,720,720,101,102,0,313,407,26,8,24.0,9.750905487946781,0.9669078880553539,213,199,99,0,-459.07662451675617,293.2609953088403,-1259.468349135575,0,0.0,1000.0,33.792646173266654,-966.2073538267333,33.792646173266654,0.43472222222222223,17,False,0.23284506951692543,True,False
a7005c8a57dd,a919663c3d5e,1.0,cost,0.5,fixed,1.0,recovery,6,10.0,923,812,812,111,0,0,355,457,25,10,1.0,2.774884524835687,0.5610026191588746,70,73,0,73,-561.0026191588748,144.66123739343107,-705.663856552306,0,0.0,1000.0,438.99738084112533,-561.0026191588747,438.99738084112533,0.437192118226601,17,False,0.2050002080313551,True,False
c8879acf7266,a919663c3d5e,1.0,cost,0.5,double,1.5,recovery,6,10.0,923,598,598,89,236,0,266,332,24,10,7.59375,9.701789317643785,0.9861030830482048,132,92,70,22,-391.24416098650113,240.50751510013455,-1225.0181614571134,0,0.0,1000.0,15.489353643021781,-984.5106463569782,15.489353643021781,0.44481605351170567,17,False,0.1963297546658899,True,False
37de60895810,a919663c3d5e,1.0,cost,0.5,double,1.5,net_win,6,10.0,923,774,774,106,43,0,343,431,25,10,7.59375,9.543717920524365,0.975080595558976,194,195,35,11,-510.5582873113656,223.917561973827,-1197.543750053856,0,0.0,1000.0,26.373811919971445,-973.6261880800286,26.373811919971445,0.44315245478036175,17,False,0.18698069441200538,True,False
dea98d776fe4,a919663c3d5e,1.0,cost,0.5,double,1.5,be_or_win,6,10.0,923,772,772,106,45,0,341,431,25,10,7.59375,9.695829154330436,0.9777795408160794,193,197,34,11,-510.2495018861363,219.72272245060134,-1196.0478557877339,0,0.0,1000.0,23.674866662868006,-976.325133337132,23.674866662868006,0.4417098445595855,17,False,0.1837073001614044,True,False
3b5b563ffe4f,a919663c3d5e,1.0,cost,0.5,double,2.0,recovery,6,10.0,923,594,594,89,240,0,262,332,27,8,16.0,9.791375297252802,0.9872549852810656,163,117,117,0,-379.0704063295482,298.1096747210649,-1284.592692907693,0,0.0,1000.0,13.516981813373395,-986.4830181866266,13.516981813373395,0.44107744107744107,17,False,0.23206552268819902,True,False
3bce3b182c23,a919663c3d5e,1.0,cost,0.5,double,2.0,net_win,6,10.0,923,666,666,98,159,0,303,363,27,9,32.0,9.768019910992948,0.9833563953780738,206,188,90,1,-407.6074423460853,227.9490769167429,-1207.9355325904155,0,0.0,1000.0,20.01354432632761,-979.9864556736724,20.01354432632761,0.45495495495495497,17,False,0.18870963786279765,True,False
24928095c28a,a919663c3d5e,1.0,cost,0.5,double,2.0,be_or_win,6,10.0,923,667,667,98,158,0,303,364,27,9,32.0,9.741983124112814,0.9840120511353648,206,192,90,1,-407.9465209353968,226.63094543244478,-1207.2730568634088,0,0.0,1000.0,19.357888569036582,-980.6421114309634,19.357888569036582,0.4542728635682159,17,False,0.18772136439559908,True,False
baafb88d3f53,a919663c3d5e,1.0,cost,0.5,debt,1.0,recovery,6,10.0,923,703,703,97,123,0,316,387,13,8,19.678232523364613,9.753359637900205,0.9832914334765387,141,118,105,13,-450.84242738842573,251.93217358922539,-1232.5118681472916,0,0.0,1000.0,19.42030544193274,-980.5796945580672,19.42030544193274,0.44950213371266,17,False,0.20440547478697235,True,False
f5d0cd46b3cc,a919663c3d5e,1.0,cost,0.5,debt,1.0,net_win,6,10.0,923,729,729,106,88,0,333,396,20,8,29.265962050121573,9.777010625562438,0.9795428437490515,197,208,71,1,-451.03060767955566,223.0098671438201,-1199.8409719743993,0,0.0,1000.0,23.168895169419827,-976.8311048305802,23.168895169419827,0.4567901234567901,17,False,0.1858661875638786,True,False
8c45689c5743,a919663c3d5e,1.0,cost,0.5,debt,1.0,be_or_win,6,10.0,923,722,722,102,99,0,327,395,20,8,29.265962050121573,9.800406289703798,0.983361843096885,194,212,75,1,-451.79531921397324,215.9482291081335,-1196.5983332865458,0,0.0,1000.0,19.349895821586408,-980.6501041784136,19.349895821586408,0.45290858725761773,17,False,0.18046843548161706,True,False
2d20e0983529,a919663c3d5e,1.0,cost,0.5,debt,1.5,recovery,6,10.0,923,656,656,92,175,0,294,362,26,8,23.226838472343346,9.790979054642404,0.984704583072715,184,126,125,1,-418.7808962073373,249.16441335580458,-1230.631190888001,0,0.0,1000.0,18.533222467801863,-981.4667775321982,18.533222467801863,0.4481707317073171,17,False,0.20246879422584121,True,False
0289b9a9eb08,a919663c3d5e,1.0,cost,0.5,debt,1.5,net_win,6,10.0,923,717,717,100,106,0,324,393,26,9,22.318799248167863,9.791677783340248,0.9633675048297735,225,202,103,0,-453.6202437473361,259.67004697640317,-1223.037551806176,0,0.0,1000.0,36.632495170226534,-963.3675048297735,36.632495170226534,0.45188284518828453,17,False,0.21231567795520562,True,False
0d4381837dd5,a919663c3d5e,1.0,cost,0.5,debt,1.5,be_or_win,6,10.0,923,716,716,100,107,0,322,394,26,9,22.318799248167863,9.791677783340248,0.96526632983829,224,204,104,0,-455.5188817387928,259.20019690725604,-1224.4665267455453,0,0.0,1000.0,34.73367016170998,-965.2663298382901,34.73367016170998,0.44972067039106145,17,False,0.21168418347553578,True,False
a89e07b54bce,a919663c3d5e,1.0,cost,0.5,debt,2.0,recovery,6,10.0,923,653,653,92,178,0,289,364,25,9,17.53077190747274,9.714724599309609,0.9828933832616022,223,147,147,0,-419.2338589502207,220.3493444073846,-1201.5831219946065,0,0.0,1000.0,18.766222412778255,-981.2337775872218,18.766222412778255,0.442572741194487,17,False,0.18338252291827187,True,False
2e837c5dc421,a919663c3d5e,1.0,cost,0.5,debt,2.0,net_win,6,10.0,923,671,671,96,156,0,296,375,25,9,32.9648160213153,9.79854024753999,0.9818485959816236,235,195,134,0,-426.4436053765287,221.65913115348303,-1201.8481214607268,0,0.0,1000.0,19.811009692756933,-980.1889903072431,19.811009692756933,0.44113263785394935,17,False,0.18443189883600136,True,False
d86c76717bf2,a919663c3d5e,1.0,cost,0.5,debt,2.0,be_or_win,6,10.0,923,671,671,96,156,0,296,375,25,9,32.9648160213153,9.79854024753999,0.9818485959816236,235,198,134,0,-426.4436053765287,221.65913115348303,-1201.8481214607268,0,0.0,1000.0,19.811009692756933,-980.1889903072431,19.811009692756933,0.44113263785394935,17,False,0.18443189883600136,True,False
0464b5b8d659,a919663c3d5e,1.0,cost,0.5,factorial,2.0,recovery,6,10.0,923,705,705,96,122,0,323,382,26,8,24.0,9.771430572849717,0.9594307313471939,215,121,121,0,-429.01364434814013,331.4277289118355,-1290.8584602590295,0,0.0,1000.0,40.569268652806116,-959.4307313471938,40.569268652806116,0.4581560283687943,17,False,0.25674985996941113,True,False
3dce38db5be9,a919663c3d5e,1.0,cost,0.5,factorial,2.0,net_win,6,10.0,923,719,719,102,102,0,330,389,26,8,24.0,9.784794692578181,0.9668382558509949,229,199,98,0,-441.3090674149697,245.21865549878942,-1212.056911349784,0,0.0,1000.0,33.16174414900506,-966.838255850995,33.16174414900506,0.45897079276773295,17,False,0.20231612327981063,True,False
fe4995b53129,a919663c3d5e,1.0,cost,0.5,factorial,2.0,be_or_win,6,10.0,923,715,715,101,107,0,324,391,26,9,24.0,9.796333882118576,0.9694839916820948,225,203,100,0,-446.49202474356343,240.53594804612075,-1210.019939728215,0,0.0,1000.0,30.516008317905218,-969.4839916820948,30.516008317905218,0.45314685314685316,17,False,0.19878676387774902,True,False
11ce7133b318,0ce149f93ffd,1.0,cost,1.0,fixed,1.0,recovery,6,10.0,923,809,809,114,0,0,342,467,25,10,1.0,2.7793934051371867,0.5624138992578488,70,76,0,76,-562.4138992578486,159.55609307097313,-721.9699923288224,0,0.0,1000.0,437.5861007421512,-562.4138992578488,437.5861007421512,0.4227441285537701,17,False,0.22100100387316798,True,False
362a24f9b259,0ce149f93ffd,1.0,cost,1.0,double,1.5,recovery,6,10.0,923,603,603,94,226,0,254,349,23,10,7.59375,9.799056404050399,0.9861816481775889,124,93,73,20,-401.553468128279,297.0455633899236,-1277.671811397276,0,0.0,1000.0,19.373751992647588,-980.6262480073524,19.373751992647588,0.42122719734660036,17,False,0.2324897213354588,True,False
4fff8d124aaa,0ce149f93ffd,1.0,cost,1.0,double,1.5,net_win,6,10.0,923,769,769,108,46,0,329,440,25,10,7.59375,9.696758966578667,0.9728917352879219,179,198,37,11,-506.94377178215996,248.9253722038426,-1219.6527862197145,0,0.0,1000.0,29.272585984128934,-970.7274140158711,29.272585984128934,0.42782834850455137,17,False,0.20409527614443537,True,False
b68d5158b80d,0ce149f93ffd,1.0,cost,1.0,double,1.5,be_or_win,6,10.0,923,769,769,108,46,0,329,440,25,10,7.59375,9.696758966578667,0.9728917352879219,179,198,37,11,-506.94377178215996,248.9253722038426,-1219.6527862197145,0,0.0,1000.0,29.272585984128934,-970.7274140158711,29.272585984128934,0.42782834850455137,17,False,0.20409527614443537,True,False
