instrument,asset,symbol,venue,minutes,bar_open,confirmed_at,requested_bar_open,requested_confirmed_cutoff,open,high,low,close,atr,rv,expansion,ready,v1_burst,v1_route,v1_trend_side,v1_quiet_bars,v1_pending_side,v2_burst,v2_route,v2_trend_side,v2_quiet_bars,v2_pending_side
okx:SENT-USDT-SWAP:segment0,SENT,SENT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.01172,0.01214,0.0117,0.01195,0.00013444737100322816,3.0397029883751596,3.965989025870372,True,False,,0,50,0,False,,0,0,0
okx:SHELL-USDT-SWAP:segment0,SHELL,SHELL-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.02034,0.02038,0.02025,0.02036,0.00021505868157132728,1.4393262443034582,0.5866382125244491,True,False,,0,55,0,False,,0,55,0
okx:SHELL-USDT-SWAP:segment0,SHELL,SHELL-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02035,0.02077,0.02035,0.02069,0.00022969734717337534,3.3855144815563216,1.9529553372654769,True,False,,0,55,0,False,,0,55,0
okx:SHELL-USDT-SWAP:segment0,SHELL,SHELL-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.02071,0.02122,0.0207,0.02097,0.0002511475366609913,4.80000761875738,2.307384070918136,True,False,,0,55,0,False,,0,55,0
okx:SHIB-USDT-SWAP:segment0,SHIB,SHIB-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,4.468e-06,4.469e-06,4.444e-06,4.451e-06,2.6645564815860695e-08,1.859913575774326,0.9338063270386349,True,False,,0,20,0,False,,0,0,0
okx:SHIB-USDT-SWAP:segment0,SHIB,SHIB-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,4.451e-06,4.503e-06,4.446e-06,4.483e-06,2.8813738757584903e-08,2.3132567088083715,2.1391927847620833,True,False,,0,20,0,False,,0,0,0
okx:SHIB-USDT-SWAP:segment0,SHIB,SHIB-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,4.484e-06,4.621e-06,4.478e-06,4.545e-06,3.6969900274900276e-08,8.752763444572219,4.962910270100126,True,False,,0,20,0,False,,0,0,0
okx:SIGN-USDT-SWAP:segment0,SIGN,SIGN-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.006792,0.007072,0.006792,0.007005,0.00013017444547001522,37.71564213800442,2.359893883657084,True,False,,0,20,0,False,,1,0,0
okx:SIGN-USDT-SWAP:segment0,SIGN,SIGN-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.00701,0.007091,0.006881,0.006937,0.00013587627079358558,19.061047908988943,1.6132198546478322,True,False,,0,20,0,False,,1,0,0
okx:SIGN-USDT-SWAP:segment0,SIGN,SIGN-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.006938,0.007189,0.006917,0.007032,0.00014559939430832945,22.991888582797674,2.0018212040364607,True,False,,0,20,0,False,,1,0,0
okx:SKY-USDT-SWAP:segment0,SKY,SKY-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.05719,0.05721,0.05684,0.057,0.0005142256165084489,1.0003947887879985,0.7043327384551163,True,False,,0,37,0,False,,1,0,0
okx:SKY-USDT-SWAP:segment0,SKY,SKY-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.05699,0.05782,0.05689,0.0577,0.0005439237867578454,2.6205260035594224,1.8085446740569373,True,False,,0,37,0,False,,1,0,0
okx:SKY-USDT-SWAP:segment0,SKY,SKY-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.05772,0.05943,0.05767,0.05845,0.0006307863734179991,4.89915304313571,3.2357474389763152,True,False,,0,37,0,False,,1,0,0
okx:SLX-USDT-SWAP:segment0,SLX,SLX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.06339,0.06346,0.06224,0.06289,0.0007884874424068051,2.628362122563728,1.6152646882285446,True,False,,0,21,0,False,,0,21,0
okx:SLX-USDT-SWAP:segment0,SLX,SLX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.0629,0.0643,0.06275,0.06409,0.0008428811965206044,2.3426661800881248,1.9657890749264497,True,False,,0,21,0,False,,0,21,0
okx:SLX-USDT-SWAP:segment0,SLX,SLX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.0641,0.06541,0.0641,0.06438,0.0008769611110548472,6.181339209326087,1.5660570023971747,True,False,,0,21,0,False,,0,21,0
okx:SNX-USDT-SWAP:segment0,SNX,SNX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1914,0.1924,0.1912,0.1919,0.0011333660858977132,2.6558617183528215,1.0636031113492088,True,False,,0,14,0,False,,0,0,0
okx:SNX-USDT-SWAP:segment0,SNX,SNX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.192,0.1954,0.1917,0.1952,0.0013166970797621608,2.384065104679399,3.2646115372944977,True,False,,0,14,0,False,,0,0,0
okx:SNX-USDT-SWAP:segment0,SNX,SNX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1952,0.2031,0.1951,0.1991,0.0017940758597791498,14.5941364535576,6.075809024688558,True,False,,0,14,0,False,,0,0,0
okx:SOL-USDT-SWAP:segment0,SOL,SOL-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,78.36,78.66,78.13,78.36,0.43886785008109114,3.783609004749081,1.227256151212981,True,False,,0,15,0,False,,1,0,0
okx:SOL-USDT-SWAP:segment0,SOL,SOL-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,78.37,80.96,78.31,80.83,0.596805860789584,11.66698448080374,6.038264136938584,True,False,,0,15,0,False,,1,0,0
okx:SOL-USDT-SWAP:segment0,SOL,SOL-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,80.84,83.07,80.63,81.81,0.7284625850188993,18.4263166466991,4.088431700003478,True,False,,0,15,0,False,,1,0,0
okx:SOON-USDT-SWAP:segment0,SOON,SOON-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.2006,0.2014,0.1997,0.2005,0.00293759936114138,1.2638936911848533,0.5605382437520479,True,False,,0,26,0,False,,1,0,0
okx:SOON-USDT-SWAP:segment0,SOON,SOON-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.2006,0.2018,0.2001,0.2003,0.0028491994067741393,1.3324442553876399,0.5787038295581212,True,False,,0,26,0,False,,1,0,0
okx:SOON-USDT-SWAP:segment0,SOON,SOON-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2003,0.2047,0.2002,0.2005,0.002967113734861701,2.668457140074578,1.5793910350047768,True,False,,0,26,0,False,,1,0,0
okx:SOPH-USDT-SWAP:segment0,SOPH,SOPH-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.003372,0.00339,0.003369,0.003375,4.031789231729792e-05,1.6305412020669023,0.5023456668024767,True,False,,0,25,0,False,,0,0,0
okx:SOPH-USDT-SWAP:segment0,SOPH,SOPH-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.003374,0.003421,0.003374,0.003409,4.079518572320522e-05,1.5132070981778625,1.1657355406903394,True,False,,0,25,0,False,,0,0,0
okx:SOPH-USDT-SWAP:segment0,SOPH,SOPH-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.003413,0.003466,0.003399,0.003424,4.266695817154769e-05,2.888919459901913,1.642350655162937,True,False,,0,25,0,False,,0,0,0
okx:SPACE-USDT-SWAP:segment0,SPACE,SPACE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.005048,0.005081,0.004932,0.004968,9.696125896873636e-05,12.183312066649114,1.602869607528596,True,False,,0,23,0,False,,0,23,0
okx:SPACE-USDT-SWAP:segment0,SPACE,SPACE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.004969,0.005067,0.00495,0.004992,9.83925976138266e-05,5.214624898884176,1.2066675004470058,True,False,,0,23,0,False,,0,23,0
okx:SPACE-USDT-SWAP:segment0,SPACE,SPACE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.004995,0.005147,0.004966,0.005018,0.00010429312635569611,8.675070681328183,1.8395692805102315,True,False,,0,23,0,False,,0,23,0
okx:SPK-USDT-SWAP:segment0,SPK,SPK-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.01333,0.01337,0.0133,0.01334,0.00010905330888816678,1.5072844024028171,0.6246797982163215,True,False,,0,12,0,False,,0,0,0
okx:SPK-USDT-SWAP:segment0,SPK,SPK-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.01333,0.01344,0.01328,0.01341,0.00011269235825329775,1.2526558300268782,1.4671723547983218,True,False,,0,12,0,False,,0,0,0
okx:SPK-USDT-SWAP:segment0,SPK,SPK-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.01341,0.0139,0.0134,0.01363,0.00014035718980663354,4.990594650899176,4.436858077600546,True,False,,0,12,0,False,,0,0,0
okx:SPX-USDT-SWAP:segment0,SPX,SPX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.3236,0.3253,0.3225,0.3231,0.002355405112747136,4.9523480879631085,1.2062697562622844,True,False,,0,17,1,False,,0,17,1
okx:SPX-USDT-SWAP:segment0,SPX,SPX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.323,0.3325,0.3229,0.3311,0.00287287617612234,6.508517112651755,4.07573200382647,True,True,release_confirm,1,17,0,True,release_confirm,1,17,0
okx:SPX-USDT-SWAP:segment0,SPX,SPX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.3314,0.3477,0.3295,0.3455,0.003967670734970744,29.796318759559096,6.335114667060038,True,False,,1,17,0,False,,1,17,0
okx:SSV-USDT-SWAP:segment0,SSV,SSV-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,2.182,2.19,2.178,2.184,0.014724020426678539,4.72048472347557,0.8035592069650227,True,False,,0,16,0,False,,1,0,0
okx:SSV-USDT-SWAP:segment0,SSV,SSV-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,2.184,2.216,2.181,2.204,0.016172304681915797,1.8717545442825834,2.3770681502576183,True,False,,0,16,0,False,,1,0,0
okx:SSV-USDT-SWAP:segment0,SSV,SSV-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,2.205,2.264,2.199,2.216,0.019659997204636095,25.004339739615624,4.019216882098708,True,False,,0,16,0,False,,1,0,0
okx:STABLE-USDT-SWAP:segment0,STABLE,STABLE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0289,0.02894,0.02835,0.02842,0.0004109076312098364,6.580128762832782,1.485654762560469,True,False,,0,24,0,False,,0,0,0
okx:STABLE-USDT-SWAP:segment0,STABLE,STABLE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02844,0.02844,0.02802,0.02821,0.00041155708612341954,5.189421212960399,1.022127524775807,True,False,,0,24,0,False,,0,0,0
okx:STABLE-USDT-SWAP:segment0,STABLE,STABLE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.0282,0.02829,0.02794,0.0282,0.0004071601514003181,4.340875407568422,0.8504288027130217,True,False,,0,24,0,False,,0,0,0
okx:STRK-USDT-SWAP:segment0,STRK,STRK-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.02274,0.0228,0.02266,0.02271,0.00016296018132213715,1.1817038534142148,0.8498943900061067,True,False,,0,28,0,False,,0,28,0
okx:STRK-USDT-SWAP:segment0,STRK,STRK-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02271,0.02311,0.02269,0.02307,0.00018132016837055595,4.569635712446957,2.5773167199031937,True,False,,0,28,0,False,,0,28,0
okx:STRK-USDT-SWAP:segment0,STRK,STRK-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.02308,0.02384,0.02304,0.02332,0.00022551158491551613,11.68543285349549,4.412085027215915,True,False,,0,28,0,False,,0,28,0
okx:STX-USDT-SWAP:segment0,STX,STX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1199,0.1204,0.1198,0.12,0.0008348170455951716,1.9841576791962103,0.7034988201001676,True,False,,0,28,0,False,,0,28,0
okx:STX-USDT-SWAP:segment0,STX,STX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1199,0.1226,0.1198,0.1221,0.0009751872566240877,3.474862341777226,3.3540283044936805,True,False,,0,28,0,False,,0,28,0
okx:STX-USDT-SWAP:segment0,STX,STX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1221,0.1269,0.1221,0.124,0.001248388166865225,10.132070785094175,4.9221315879543965,True,False,,0,28,0,False,,0,28,0
okx:SUI-USDT-SWAP:segment0,SUI,SUI-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.6581,0.6594,0.6539,0.6549,0.00428963610343923,1.4861312094597192,1.3106062491109116,True,False,,0,16,0,False,,0,0,0
okx:SUI-USDT-SWAP:segment0,SUI,SUI-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.6549,0.6716,0.6545,0.6703,0.005204662096050714,4.177454840846598,3.9863521258341756,True,False,,0,16,0,False,,0,0,0
okx:SUI-USDT-SWAP:segment0,SUI,SUI-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.6703,0.7029,0.6695,0.6796,0.007218614803475662,15.18188065386698,6.417323427267993,True,False,,0,16,0,False,,0,0,0
okx:SUSHI-USDT-SWAP:segment0,SUSHI,SUSHI-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1611,0.1611,0.1605,0.1606,0.0009564738763241309,1.9616540170996764,0.609821204815945,True,False,,0,14,0,False,,0,14,0
okx:SUSHI-USDT-SWAP:segment0,SUSHI,SUSHI-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1606,0.1634,0.1605,0.1626,0.0010952971708724064,1.5200066425216276,3.0319698967055015,True,False,,0,14,0,False,,0,14,0
okx:SUSHI-USDT-SWAP:segment0,SUSHI,SUSHI-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1628,0.1676,0.1626,0.1643,0.0013742045158100919,10.705355218867728,4.5649711630474625,True,False,,0,32,1,False,,0,32,1
okx:SYRUP-USDT-SWAP:segment0,SYRUP,SYRUP-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1603,0.1605,0.1592,0.1594,0.0013961231657114335,1.2540782122905028,0.9262444013533645,True,False,,0,28,0,False,,1,0,0
okx:SYRUP-USDT-SWAP:segment0,SYRUP,SYRUP-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1593,0.1625,0.159,0.1618,0.0015464000824463313,2.1879329608938547,2.5069421423263045,True,False,,0,28,0,False,,1,0,0
okx:SYRUP-USDT-SWAP:segment0,SYRUP,SYRUP-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1619,0.1683,0.1619,0.166,0.0019002286479858795,12.400893854748603,4.203310691575569,True,False,,0,28,0,False,,1,0,0
okx:TAO-USDT-SWAP:segment0,TAO,TAO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,192.6,193.2,191.8,191.9,1.202270262583823,3.3967787830147382,1.1793840804093336,True,False,,0,44,0,False,,0,0,0
okx:TAO-USDT-SWAP:segment0,TAO,TAO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,191.9,195.3,191.8,194.9,1.366393815256407,3.148550154685124,2.911159087040945,True,False,,0,44,0,False,,0,0,0
okx:TAO-USDT-SWAP:segment0,TAO,TAO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,195.0,199.9,194.7,195.9,1.640222828452379,24.65283348294804,3.805637834378096,True,False,,0,44,0,False,,0,0,0
okx:THETA-USDT-SWAP:segment0,THETA,THETA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1403,0.1404,0.14,0.1401,0.0010043234681586142,0.9493698521385332,0.3806587702196321,True,False,,0,12,0,False,,1,0,0
okx:THETA-USDT-SWAP:segment0,THETA,THETA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1401,0.1425,0.14,0.1421,0.001111157506147283,1.2961595713009824,2.4892378593757463,True,False,,0,12,0,False,,1,0,0
okx:THETA-USDT-SWAP:segment0,THETA,THETA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1421,0.146,0.1421,0.1434,0.001310360541422476,7.017515133472264,3.5098534442002367,True,False,,0,12,0,False,,1,0,0
okx:TIA-USDT-SWAP:segment0,TIA,TIA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.3065,0.3068,0.3043,0.3046,0.002409024692433471,1.8437355994304663,1.040787811625789,True,False,,0,46,0,False,,1,0,0
okx:TIA-USDT-SWAP:segment0,TIA,TIA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.3046,0.3084,0.3039,0.3077,0.002558380071545366,2.164194814531855,1.867975871785,True,False,,0,46,0,False,,1,0,0
okx:TIA-USDT-SWAP:segment0,TIA,TIA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.3077,0.3177,0.3067,0.3115,0.0031613529235778406,8.564016197285646,4.299595717752586,True,False,,0,46,0,False,,1,0,0
okx:TRB-USDT-SWAP:segment0,TRB,TRB-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,13.09,13.1,13.01,13.03,0.07212693298893177,1.5854718621263086,1.2720473781472803,True,False,,0,47,0,False,,0,47,0
okx:TRB-USDT-SWAP:segment0,TRB,TRB-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,13.03,13.28,13.03,13.22,0.08483215206115093,5.580029479572168,3.466111612403701,True,True,price_first,1,18,0,True,price_first,1,18,0
okx:TRB-USDT-SWAP:segment0,TRB,TRB-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,13.23,13.74,13.2,13.48,0.1173441411996402,28.85037004469847,6.365511034197789,True,False,,1,18,0,False,,1,18,0
okx:TRIA-USDT-SWAP:segment0,TRIA,TRIA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.00798,0.008037,0.007848,0.007924,0.0004814660189829258,0.26477057741005566,0.3750272303562349,True,False,,0,30,0,False,,0,0,0
okx:TRIA-USDT-SWAP:segment0,TRIA,TRIA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.007918,0.007984,0.007839,0.007884,0.00045743273191271676,0.2145795957527743,0.3011635178455687,True,False,,0,30,0,False,,0,0,0
okx:TRIA-USDT-SWAP:segment0,TRIA,TRIA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.007886,0.007985,0.007538,0.007714,0.0004566875367760941,0.596180604043421,0.9771928609719448,True,False,,0,30,0,False,,0,0,0
okx:TRUMP-USDT-SWAP:segment0,TRUMP,TRUMP-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,1.412,1.414,1.402,1.404,0.009208359828286014,2.6885780410533644,1.3342794447037174,True,False,,0,29,0,False,,0,0,0
okx:TRUMP-USDT-SWAP:segment0,TRUMP,TRUMP-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,1.403,1.429,1.402,1.422,0.010479191269122737,3.7804961477628036,2.9321182603075737,True,False,,0,29,0,False,,0,0,0
okx:TRUMP-USDT-SWAP:segment0,TRUMP,TRUMP-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,1.423,1.47,1.421,1.44,0.013230677607042536,17.757208410117975,4.675933356076815,True,False,,0,22,1,False,,0,22,1
okx:TRUST-USDT-SWAP:segment0,TRUST,TRUST-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.04912,0.0493,0.04903,0.04912,0.00032246024049040087,2.2977457733249844,0.8269635607347061,True,False,,0,15,0,False,,0,0,0
okx:TRUST-USDT-SWAP:segment0,TRUST,TRUST-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.04913,0.05015,0.04912,0.04999,0.0003729987947410867,3.4054477144646214,3.194192246565246,True,False,,0,15,0,True,progressive,1,0,0
okx:TRUST-USDT-SWAP:segment0,TRUST,TRUST-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.04996,0.05135,0.04995,0.05092,0.00044635602368815183,8.012836568566062,3.7533633345163864,True,False,,0,15,0,False,,1,0,0
okx:TRUTH-USDT-SWAP:segment0,TRUTH,TRUTH-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.012665,0.01274,0.012657,0.012676,0.00010078057328876036,1.091710758377425,0.8125440376580663,True,False,,0,61,0,False,,0,0,0
okx:TRUTH-USDT-SWAP:segment0,TRUTH,TRUTH-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.012657,0.012705,0.01264,0.012682,9.822481805384885e-05,0.4745543787135107,0.6449655710308235,True,False,,0,61,0,False,,0,0,0
okx:TRUTH-USDT-SWAP:segment0,TRUTH,TRUTH-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.012695,0.012842,0.012665,0.01278,0.00010385161676428823,2.6434514637904467,1.8019885758705612,True,False,,0,61,0,False,,0,0,0
okx:TRX-USDT-SWAP:segment0,TRX,TRX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.33223,0.33287,0.33209,0.33229,0.0006458508231744177,3.122031391240036,1.2273188801407637,True,False,,0,22,0,False,,0,22,0
okx:TRX-USDT-SWAP:segment0,TRX,TRX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.33229,0.33281,0.33194,0.3325,0.000661861478661958,2.215218999096064,1.3470602943940673,True,False,,0,22,0,False,,0,22,0
okx:TRX-USDT-SWAP:segment0,TRX,TRX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.3325,0.33404,0.33216,0.33341,0.0007488713730432462,10.192730161338922,2.8404735138849078,True,False,,0,22,0,False,,0,22,0
okx:TURBO-USDT-SWAP:segment0,TURBO,TURBO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0007714,0.0007727,0.0007676,0.0007687,4.9563951413800964e-06,1.796166054646169,1.0312720898532093,True,False,,0,24,0,False,,0,0,0
okx:TURBO-USDT-SWAP:segment0,TURBO,TURBO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.0007682,0.0007828,0.0007681,0.0007792,5.65236691699581e-06,1.6360552685628929,2.9658652267799024,True,False,,0,24,0,False,,0,0,0
okx:TURBO-USDT-SWAP:segment0,TURBO,TURBO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.0007798,0.0008066,0.0007788,0.0007962,7.234340708638968e-06,11.573473579386318,4.918293594212654,True,False,,0,24,0,False,,0,0,0
okx:UB-USDT-SWAP:segment0,UB,UB-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.11841,0.12086,0.11835,0.11975,0.002465978212732932,1.8087837837837837,1.0192512929906226,True,False,,0,19,0,False,,0,0,0
okx:UB-USDT-SWAP:segment0,UB,UB-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.11972,0.12,0.11871,0.1197,0.002381979768966294,0.7784628378378379,0.5231189770206245,True,False,,0,19,0,False,,0,0,0
okx:UB-USDT-SWAP:segment0,UB,UB-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.11966,0.12191,0.11927,0.12019,0.0024004097854687023,2.3142907520056424,1.1083217558752323,True,False,,0,19,0,False,,0,0,0
okx:UMA-USDT-SWAP:segment0,UMA,UMA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.3213,0.3219,0.3213,0.3217,0.0013106165429102726,0.8267507845400888,0.43947049978059827,True,False,,0,12,0,False,,0,12,0
okx:UMA-USDT-SWAP:segment0,UMA,UMA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.3216,0.3254,0.3215,0.325,0.0014955725041309684,2.4177330449911385,2.9756987435393727,True,False,,0,12,0,True,progressive,1,0,0
