id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,partial_fraction,be_cost_fraction,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb200_m2_sl2,200,2.0,0.02,5,3,3,20.0,0.5,0.0,True,-89482.29807700012,-86468.77991400012,576,576,0,290,286,0.5034722222222222,4.055709271008339,-53.56859313963024,-0.09300102975630249,0.7967320886882637,0.7240286091124996,-0.9214576565813116,58.37476438472458,88303.67359600021,8,5582.1679999998705,92050.94791399999,-86468.77991400013,342,17.00954861111111,0.0,0.0,37,0,0,20,0.7902002763892149,-86468.77991400012,5582.167999999874,90027.01367600013,88.28839499003783,13531.220085999885,576,0,0,0,-18.600205951260495,,,20,1.0,,576,576,0,290,286,0.5034722222222222,4.055709271008339,-53.56859313963024,-0.09300102975630249,0.7967320886882637,0.7240286091124996,-0.9214576565813116,58.37476438472458,88303.67359600021,8,5582.1679999998705,92050.94791399999,-86468.77991400013,342,17.009693287037038,0.0,0.0,37,0,0,20,0.7902002763892149,-86468.77991400012,5582.167999999874,90027.01367600013,88.28839499003783,13531.220085999885,576,0,0,0,-18.600205951260495,,,20,1.0,
bb200_m2_sl3,200,2.0,0.03,5,3,3,20.0,0.5,0.0,True,-75512.53615400004,-67924.13785200007,523,523,0,292,231,0.5583173996175909,6.224007244636678,-28.665291207423884,-0.05480935221304758,0.8284340413007778,0.47402398990262845,-0.7232913257964997,29.82316060537746,69654.89693100013,8,15293.061999999885,83217.19985200003,-67924.1378520001,380,20.34512428298279,0.0,0.0,72,0,0,48,0.8250328540249863,-67924.13785200007,15293.061999999889,70489.43713100009,69.19880007355768,32075.862147999927,523,0,0,0,-16.442805663914278,,,20,1.0,,523,523,0,292,231,0.5583173996175909,6.224007244636678,-28.665291207423884,-0.05480935221304758,0.8284340413007778,0.47402398990262845,-0.7232913257964997,29.82316060537746,69654.89693100013,8,15293.061999999885,83217.19985200003,-67924.1378520001,380,20.345283620140215,0.0,0.0,72,0,0,48,0.8250328540249863,-67924.13785200007,15293.061999999889,70489.43713100009,69.19880007355768,32075.862147999927,523,0,0,0,-16.442805663914278,,,20,1.0,
bb200_m2_sl4,200,2.0,0.04,5,3,3,20.0,0.5,0.0,True,-67924.13785200007,-75512.53615400004,483,483,0,275,208,0.5693581780538303,2.2528249791788935,-21.917308848233017,-0.045377451031538334,0.8126508866004558,0.34570599035857913,-0.5624348855617417,22.71141508146368,77073.42554800014,10,1325.44199999989,76837.978154,-75512.5361540001,389,22.330227743271223,0.0,0.0,95,0,0,67,0.7921788225256313,-75512.53615400004,1325.4419999998936,78850.23210800007,77.53581007989708,24487.463845999955,483,0,0,0,-18.150980412615336,,,20,1.0,,483,483,0,275,208,0.5693581780538303,2.2528249791788935,-21.917308848233017,-0.045377451031538334,0.8126508866004558,0.34570599035857913,-0.5624348855617417,22.71141508146368,77073.42554800014,10,1325.44199999989,76837.978154,-75512.5361540001,389,22.330400276052448,0.0,0.0,95,0,0,67,0.7921788225256313,-75512.53615400004,1325.4419999998936,78850.23210800007,77.53581007989708,24487.463845999955,483,0,0,0,-18.150980412615336,,,20,1.0,
bb200_m2_sl5,200,2.0,0.05,5,3,3,20.0,0.5,0.0,True,-68893.42373950007,-62274.31132500009,462,462,0,264,198,0.5714285714285714,3.846363427495944,-14.648661368085271,-0.03170705923827981,0.8294468663581089,0.2698502844176671,-0.4337835174462091,14.910443771993119,62971.41424500014,10,11414.284999999887,73688.59632500002,-62274.311325000104,402,23.75685425685426,0.0,0.0,118,0,1,92,0.8121084678243906,-62274.31132500009,11414.284999999887,64748.22080500009,64.21430541769936,37725.68867499991,462,0,0,0,-15.853529619139904,,,20,1.0,,462,462,0,264,198,0.5714285714285714,3.846363427495944,-14.648661368085271,-0.03170705923827981,0.8294468663581089,0.2698502844176671,-0.4337835174462091,14.910443771993119,62971.41424500014,10,11414.284999999887,73688.59632500002,-62274.311325000104,402,23.75703463203463,0.0,0.0,118,0,1,92,0.8121084678243906,-62274.31132500009,11414.284999999887,64748.22080500009,64.21430541769936,37725.68867499991,462,0,0,0,-15.853529619139904,,,20,1.0,
bb200_m2.5_sl0.3,200,2.5,0.003,5,3,3,20.0,0.5,0.0,True,-85188.10272074999,-85619.95003150008,511,510,1,65,445,0.12745098039215685,-10.618434482665933,-350.6808613784174,-0.6876095321145439,0.527206933357638,6.0160123890499975,-1.6667902621722857,362.99865584317905,88236.60232570005,36,-3024.431900000094,83340.75613149998,-86365.18803150009,65,5.762091503267975,2.6060208820566744,853.4377000000059,0,0,0,0,0.5253355958658978,-85619.95003150008,-2061.831900000092,89199.44995450007,87.13241301556849,14380.049968499921,510,1,0,0,-20.628285963436316,,,20,1.0,,511,510,1,65,445,0.12745098039215685,-10.618434482665933,-350.6808613784174,-0.6876095321145439,0.527206933357638,6.0160123890499975,-1.6667902621722857,362.99865584317905,88236.60232570005,36,-3024.431900000094,83340.75613149998,-86365.18803150009,65,5.762091503267975,2.6060208820566744,853.4377000000059,0,0,0,0,0.5253355958658978,-85619.95003150008,-2061.831900000092,89199.44995450007,87.13241301556849,14380.049968499921,510,1,0,0,-20.628285963436316,,,20,1.0,
bb200_m2.5_sl0.5,200,2.5,0.005,5,3,3,20.0,0.5,0.0,True,-84756.2554099999,-84756.2554099999,473,472,1,89,383,0.1885593220338983,-27.44624107576872,-216.3080870484486,-0.4582798454416284,0.5966335412899998,3.5949316061972065,-1.400148825065274,222.9904534884862,87812.99802750003,34,-8691.833000000002,76809.66040999994,-85501.49341,89,9.073622881355933,1.5636125292340044,853.4377000000059,0,0,0,0,0.6065161931021612,-84756.2554099999,-7729.232999999993,88731.73682549992,87.29482043804421,15243.744590000102,472,1,0,0,-22.913992272081416,,,20,1.0,,473,472,1,89,383,0.1885593220338983,-27.44624107576872,-216.3080870484486,-0.4582798454416284,0.5966335412899998,3.5949316061972065,-1.400148825065274,222.9904534884862,87812.99802750003,34,-8691.833000000002,76809.66040999994,-85501.49341,89,9.073622881355933,1.5636125292340044,853.4377000000059,0,0,0,0,0.6065161931021612,-84756.2554099999,-7729.232999999993,88731.73682549992,87.29482043804421,15243.744590000102,472,1,0,0,-22.913992272081416,,,20,1.0,
bb200_m2.5_sl0.75,200,2.5,0.0075,5,3,3,20.0,0.5,0.0,True,-80372.35262149974,-80372.35262149974,437,436,1,114,322,0.26146788990825687,-14.832181869715697,-131.16031673324437,-0.30082641452578984,0.6784613855514443,2.4276697362580886,-1.2668157349896474,139.1776101803367,85907.46917624993,29,-11072.794999999882,70044.79562150006,-81117.5906214999,114,12.822247706422019,1.0424083528226697,853.4377000000059,1,0,0,0,0.6696309211956764,-80372.35262149974,-10110.194999999876,87276.30168824978,85.4210584925561,19627.647378500256,436,1,0,0,-22.561981089434244,,,20,1.0,,437,436,1,114,322,0.26146788990825687,-14.832181869715697,-131.16031673324437,-0.30082641452578984,0.6784613855514443,2.4276697362580886,-1.2668157349896474,139.1776101803367,85907.46917624993,29,-11072.794999999882,70044.79562150006,-81117.5906214999,114,12.822247706422019,1.0424083528226697,853.4377000000059,1,0,0,0,0.6696309211956764,-80372.35262149974,-10110.194999999876,87276.30168824978,85.4210584925561,19627.647378500256,436,1,0,0,-22.561981089434244,,,20,1.0,
bb200_m2.5_sl1,200,2.5,0.01,5,3,3,20.0,0.5,0.0,True,-75428.21019999997,-70613.08943500003,410,409,1,136,273,0.33251833740831294,4.298194011442356,-77.5636028092504,-0.18964206065831393,0.7615553397988786,1.8215157543572573,-1.1915375289444594,90.44233857591817,77693.65731900008,30,-5329.613000000139,66028.71443500002,-71358.32743500014,138,16.15158924205379,0.7818062646170022,853.4377000000059,1,0,0,0,0.7282128843855575,-70613.08943500003,-4367.013000000137,79031.91241100006,76.02025458871165,29386.910564999966,409,1,0,0,-18.96420606583139,,,20,1.0,,410,409,1,136,273,0.33251833740831294,4.298194011442356,-77.5636028092504,-0.18964206065831393,0.7615553397988786,1.8215157543572573,-1.1915375289444594,90.44233857591817,77693.65731900008,30,-5329.613000000139,66028.71443500002,-71358.32743500014,138,16.15158924205379,0.7818062646170022,853.4377000000059,1,0,0,0,0.7282128843855575,-70613.08943500003,-4367.013000000137,79031.91241100006,76.02025458871165,29386.910564999966,409,1,0,0,-18.96420606583139,,,20,1.0,
bb200_m2.5_sl1.5,200,2.5,0.015,5,3,3,20.0,0.5,0.0,True,-77259.48741849996,-77259.48741849996,365,364,1,148,216,0.4065934065934066,-9.470950788489253,-58.03371474912718,-0.1594332822778219,0.7466669439842809,1.1557228984920653,-1.060558813546078,64.05500996037809,83559.91694400008,13,-19826.290500000054,58178.43491850001,-78004.72541850005,163,20.572802197802197,0.5212041764113349,853.4377000000059,10,0,0,4,0.7159035654361318,-77259.48741849996,-18863.690500000055,85000.77393349998,81.86224855500353,22740.512581500032,364,1,0,0,-23.914992341673287,,,20,1.0,,365,364,1,148,216,0.4065934065934066,-9.470950788489253,-58.03371474912718,-0.1594332822778219,0.7466669439842809,1.1557228984920653,-1.060558813546078,64.05500996037809,83559.91694400008,13,-19826.290500000054,58178.43491850001,-78004.72541850005,163,20.572802197802197,0.5212041764113349,853.4377000000059,10,0,0,4,0.7159035654361318,-77259.48741849996,-18863.690500000055,85000.77393349998,81.86224855500353,22740.512581500032,364,1,0,0,-23.914992341673287,,,20,1.0,
bb200_m2.5_sl2,200,2.5,0.02,5,3,3,20.0,0.5,0.0,True,-77259.48741849996,-96340.66962099988,349,348,1,160,188,0.45977011494252873,-17.38260579593076,-52.20946785464048,-0.15002720647885195,0.7195992537378425,0.8374151684479558,-0.9904036957782627,55.54635466752218,100057.40808899993,11,-41286.049000000006,55799.85862099999,-97085.90762100002,181,23.35847701149425,0.3909031323085011,853.4377000000059,18,0,0,10,0.6776056384569344,-96340.66962099988,-40323.449,100714.13803499988,97.62313345310515,3659.33037900012,348,1,0,0,-30.00544129577039,,,20,1.0,,349,348,1,160,188,0.45977011494252873,-17.38260579593076,-52.20946785464048,-0.15002720647885195,0.7195992537378425,0.8374151684479558,-0.9904036957782627,55.54635466752218,100057.40808899993,11,-41286.049000000006,55799.85862099999,-97085.90762100002,181,23.35847701149425,0.3909031323085011,853.4377000000059,18,0,0,10,0.6776056384569344,-96340.66962099988,-40323.449,100714.13803499988,97.62313345310515,3659.33037900012,348,1,0,0,-30.00544129577039,,,20,1.0,
bb200_m2.5_sl3,200,2.5,0.03,5,3,3,20.0,0.5,0.0,True,-61673.90279699996,-61673.90279699996,313,312,1,169,143,0.5416666666666666,-4.326870673372678,-25.149226451753226,-0.08060649503767059,0.7895479306170219,0.5582943411401706,-0.835671119611483,30.486319874795356,73048.56771400002,6,-13020.423000000017,49398.717797,-62419.14079700002,206,29.22622863247863,0.26060208820566744,853.4377000000059,34,0,0,22,0.7776972718133042,-61673.90279699996,-12057.823000000004,75151.35427999999,73.83996125836575,38326.09720300004,312,1,0,0,-24.181948511301172,,,20,1.0,,313,312,1,169,143,0.5416666666666666,-4.326870673372678,-25.149226451753226,-0.08060649503767059,0.7895479306170219,0.5582943411401706,-0.835671119611483,30.486319874795356,73048.56771400002,6,-13020.423000000017,49398.717797,-62419.14079700002,206,29.22622863247863,0.26060208820566744,853.4377000000059,34,0,0,22,0.7776972718133042,-61673.90279699996,-12057.823000000004,75151.35427999999,73.83996125836575,38326.09720300004,312,1,0,0,-24.181948511301172,,,20,1.0,
bb200_m2.5_sl4,200,2.5,0.04,5,3,3,20.0,0.5,0.0,True,-49252.163181000076,-45616.40528499991,294,293,1,169,124,0.5767918088737202,0.40016705455357976,-14.265332010112703,-0.048687139966254955,0.8268465575055584,0.40307788543826134,-0.664399150396604,17.426049262026865,52558.580790000095,5,101.85899999997127,46463.50228500001,-46361.643285000035,222,31.988907849829353,0.19545156615425055,853.4377000000059,49,0,0,33,0.820404894036429,-45616.40528499991,1064.4589999999735,54483.90268999998,53.99470383322191,54383.59471500009,293,1,0,0,-19.474855986501986,,,20,1.0,,294,293,1,169,124,0.5767918088737202,0.40016705455357976,-14.265332010112703,-0.048687139966254955,0.8268465575055584,0.40307788543826134,-0.664399150396604,17.426049262026865,52558.580790000095,5,101.85899999997127,46463.50228500001,-46361.643285000035,222,31.988907849829353,0.19545156615425055,853.4377000000059,49,0,0,33,0.820404894036429,-45616.40528499991,1064.4589999999735,54483.90268999998,53.99470383322191,54383.59471500009,293,1,0,0,-19.474855986501986,,,20,1.0,
bb200_m2.5_sl5,200,2.5,0.05,5,3,3,20.0,0.5,0.0,True,-45700.40656249999,-50401.823404999945,280,279,1,166,113,0.5949820788530465,-2.9393877198345497,-14.112488762746077,-0.05058239699908988,0.7867793566158529,0.3137034016826262,-0.5857279065669206,16.721379060242743,60368.053875000034,5,-6902.345000000023,44244.71640500003,-51147.06140500002,225,34.03554360812426,0.15636125292340045,853.4377000000059,55,0,0,41,0.7994115907913222,-50401.823404999945,-5939.745000000024,65366.83557500002,65.03889861594983,49598.176595000055,279,1,0,0,-25.29119849954493,,,20,1.0,,280,279,1,166,113,0.5949820788530465,-2.9393877198345497,-14.112488762746077,-0.05058239699908988,0.7867793566158529,0.3137034016826262,-0.5857279065669206,16.721379060242743,60368.053875000034,5,-6902.345000000023,44244.71640500003,-51147.06140500002,225,34.03554360812426,0.15636125292340045,853.4377000000059,55,0,0,41,0.7994115907913222,-50401.823404999945,-5939.745000000024,65366.83557500002,65.03889861594983,49598.176595000055,279,1,0,0,-25.29119849954493,,,20,1.0,
bb200_m3_sl0.3,200,3.0,0.003,5,3,3,20.0,0.5,0.0,True,-42165.93097810008,-42165.93097810008,287,286,1,32,254,0.11188811188811189,11.740407296076102,-178.95734761050664,-0.6257249916451282,0.5772980602792863,7.637749553838341,-1.666792650918636,200.2833328843213,46028.80027110008,36,3448.4486999999317,46359.61767810002,-42911.168978100075,32,7.914918414918416,2.6060208820566744,853.4377000000059,0,0,0,0,0.5821293857191904,-42165.93097810008,4411.048699999941,47037.63383990008,45.374873041257466,57834.06902189992,286,1,0,0,-18.771749749353848,,,20,1.0,,287,286,1,32,254,0.11188811188811189,11.740407296076102,-178.95734761050664,-0.6257249916451282,0.5772980602792863,7.637749553838341,-1.666792650918636,200.2833328843213,46028.80027110008,36,3448.4486999999317,46359.61767810002,-42911.168978100075,32,7.914918414918416,2.6060208820566744,853.4377000000059,0,0,0,0,0.5821293857191904,-42165.93097810008,4411.048699999941,47037.63383990008,45.374873041257466,57834.06902189992,286,1,0,0,-18.771749749353848,,,20,1.0,
bb200_m3_sl0.5,200,3.0,0.005,5,3,3,20.0,0.5,0.0,True,-44279.188596550055,-46392.44621500004,269,268,1,43,225,0.16044776119402984,-15.443573531110637,-122.68159270041235,-0.4577671369418371,0.6105680062330774,4.473149006967157,-1.4001200000000005,135.07678386470116,50159.95224000002,30,-3957.807000000048,43179.87721500001,-47137.684215000045,43,12.38028606965174,1.5636125292340044,853.4377000000059,0,0,0,0,0.6264503542784984,-46392.44621500004,-2995.2070000000385,50994.790778000046,49.32029831066792,53607.55378499996,268,1,0,0,-22.88835684709186,,,20,1.0,,269,268,1,43,225,0.16044776119402984,-15.443573531110637,-122.68159270041235,-0.4577671369418371,0.6105680062330774,4.473149006967157,-1.4001200000000005,135.07678386470116,50159.95224000002,30,-3957.807000000048,43179.87721500001,-47137.684215000045,43,12.38028606965174,1.5636125292340044,853.4377000000059,0,0,0,0,0.6264503542784984,-46392.44621500004,-2995.2070000000385,50994.790778000046,49.32029831066792,53607.55378499996,268,1,0,0,-22.88835684709186,,,20,1.0,
bb200_m3_sl0.75,200,3.0,0.0075,5,3,3,20.0,0.5,0.0,True,-47306.99844700006,-55328.95410699994,256,255,1,55,200,0.21568627450980393,-29.66064178306051,-97.71138853375825,-0.3831819158186598,0.6143367317548002,2.8299626327195435,-1.2667966666666657,106.45700604995473,63874.37659149989,18,-19979.532499999907,40776.12619699999,-60755.658696999904,55,16.95326797385621,6.258233496046363,5480.8044400000035,0,0,0,0,0.5993228188764886,-55328.95410699994,-14324.942499999917,65534.281591499945,63.04483820168173,44671.04589300006,255,1,0,0,-28.73864368639949,,,20,1.0,,256,255,1,55,200,0.21568627450980393,-29.66064178306051,-97.71138853375825,-0.3831819158186598,0.6143367317548002,2.8299626327195435,-1.2667966666666657,106.45700604995473,63874.37659149989,18,-19979.532499999907,40776.12619699999,-60755.658696999904,55,16.95326797385621,6.258233496046363,5480.8044400000035,0,0,0,0,0.5993228188764886,-55328.95410699994,-14324.942499999917,65534.281591499945,63.04483820168173,44671.04589300006,255,1,0,0,-28.73864368639949,,,20,1.0,
bb200_m3_sl1,200,3.0,0.01,5,3,3,20.0,0.5,0.0,True,-48656.52966725004,-48221.55067900008,243,242,1,69,173,0.28512396694214875,-13.384907550571867,-61.82631297597823,-0.25548063213214145,0.7007345876621832,2.0980763371165754,-1.19418254472267,71.08289989676828,57882.686425000065,16,-15098.02500000006,38550.23026899999,-53648.25526900006,70,20.43285123966942,4.693675122034772,5480.8044400000035,1,0,0,0,0.6729376589506815,-48221.55067900008,-9443.435000000056,59542.591425000086,56.67247062111057,51778.44932099992,242,1,0,0,-25.548063213214146,,,20,1.0,,243,242,1,69,173,0.28512396694214875,-13.384907550571867,-61.82631297597823,-0.25548063213214145,0.7007345876621832,2.0980763371165754,-1.19418254472267,71.08289989676828,57882.686425000065,16,-15098.02500000006,38550.23026899999,-53648.25526900006,70,20.43285123966942,4.693675122034772,5480.8044400000035,1,0,0,0,0.6729376589506815,-48221.55067900008,-9443.435000000056,59542.591425000086,56.67247062111057,51778.44932099992,242,1,0,0,-25.548063213214146,,,20,1.0,
bb200_m3_sl1.5,200,3.0,0.015,5,3,3,20.0,0.5,0.0,True,-45292.291982000024,-49091.508655499994,220,219,1,83,136,0.3789954337899543,-9.530747046107171,-38.74463759080107,-0.1769161533826533,0.7339242492546518,1.2875955042115554,-1.0706990032379426,44.24902887132774,58289.7079845,9,-19578.270500000006,34939.9427455,-54518.2132455,91,26.367199391171994,3.1291167480231814,5480.8044400000035,7,0,0,0,0.6908399359354773,-49091.508655499994,-13923.680500000017,59949.612984499996,57.312403409057985,50908.491344500006,219,1,0,0,-26.53742300739799,,,20,1.0,,220,219,1,83,136,0.3789954337899543,-9.530747046107171,-38.74463759080107,-0.1769161533826533,0.7339242492546518,1.2875955042115554,-1.0706990032379426,44.24902887132774,58289.7079845,9,-19578.270500000006,34939.9427455,-54518.2132455,91,26.367199391171994,3.1291167480231814,5480.8044400000035,7,0,0,0,0.6908399359354773,-49091.508655499994,-13923.680500000017,59949.612984499996,57.312403409057985,50908.491344500006,219,1,0,0,-26.53742300739799,,,20,1.0,
bb200_m3_sl2,200,3.0,0.02,5,3,3,20.0,0.5,0.0,True,-45727.270970249985,-42363.03328499997,212,211,1,96,115,0.4549763033175355,0.149952508134779,-20.963542424222126,-0.09935328163138449,0.8194307883564962,0.9909734391151762,-1.0095390659067742,28.124781199086257,51785.489798999995,6,-9321.036999999997,33787.23428500001,-43108.271284999995,106,32.16074249605055,0.3909031323085011,853.4377000000059,9,0,0,2,0.7727245558318112,-42363.03328499997,-8358.43699999999,52609.92059899995,48.248417424753775,57636.96671500003,211,1,0,0,-19.870656326276894,,,20,1.0,,212,211,1,96,115,0.4549763033175355,0.149952508134779,-20.963542424222126,-0.09935328163138449,0.8194307883564962,0.9909734391151762,-1.0095390659067742,28.124781199086257,51785.489798999995,6,-9321.036999999997,33787.23428500001,-43108.271284999995,106,32.16074249605055,0.3909031323085011,853.4377000000059,9,0,0,2,0.7727245558318112,-42363.03328499997,-8358.43699999999,52609.92059899995,48.248417424753775,57636.96671500003,211,1,0,0,-19.870656326276894,,,20,1.0,
bb200_m3_sl3,200,3.0,0.03,5,3,3,20.0,0.5,0.0,True,-31861.685719999972,-8087.143223000006,194,193,1,107,86,0.5544041450777202,7.930140112824364,-4.948340783019406,-0.02563907141460832,0.9331413598098296,0.6454546339671476,-0.8606044955523746,11.558791630620041,24716.572009000018,5,18993.484999999986,30743.298612999995,-11749.813613000028,127,40.28583765112263,1.0772853629113839,3716.7702400000007,22,0,0,12,0.9330200444056584,-8087.143223000006,22882.274999999994,26911.911151000008,24.11612626728306,91912.856777,193,1,0,0,-7.691721424382491,,,20,1.0,,194,193,1,107,86,0.5544041450777202,7.930140112824364,-4.948340783019406,-0.02563907141460832,0.9331413598098296,0.6454546339671476,-0.8606044955523746,11.558791630620041,24716.572009000018,5,18993.484999999986,30743.298612999995,-11749.813613000028,127,40.28583765112263,1.0772853629113839,3716.7702400000007,22,0,0,12,0.9330200444056584,-8087.143223000006,22882.274999999994,26911.911151000008,24.11612626728306,91912.856777,193,1,0,0,-7.691721424382491,,,20,1.0,
