candidates,chart_bars_total,chart_gaps,first,higher_bars,joint_candidates,last,minutes,partial_chart_buckets,partial_higher_buckets,symbol,v9_candidates,valid_ready_window_bars,window_bars_actual,window_bars_expected,window_gap_count,zero_activity,timeframe_min,stream_key,asset,current_status,delivery_ms,inherited,onboard_ms,tick,tail_status,recent_rows,recent_positive_volume_rows,window_missing_5m,gap_count,ready_signal_bars,coverage_status
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DFUSDT,0,17856,17856,17856,0,False,5,DFUSDT_5m,DF,SETTLING,1770368400000,True,1735559100000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DFUSDT,0,5952,5952,5952,0,False,15,DFUSDT_15m,DF,SETTLING,1770368400000,True,1735559100000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DFUSDT,0,1488,1488,1488,0,False,60,DFUSDT_60m,DF,SETTLING,1770368400000,True,1735559100000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DGBUSDT,0,0,17856,17856,0,True,5,DGBUSDT_5m,DGB,SETTLING,1711962000000,True,1618815600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DGBUSDT,0,0,5952,5952,0,True,15,DGBUSDT_15m,DGB,SETTLING,1711962000000,True,1618815600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DGBUSDT,0,0,1488,1488,0,True,60,DGBUSDT_60m,DGB,SETTLING,1711962000000,True,1618815600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
47,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,DIAUSDT,37,17856,17856,17856,0,False,5,DIAUSDT_5m,DIA,TRADING,4133404800000,True,1727872200000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,DIAUSDT,13,5952,5952,5952,0,False,15,DIAUSDT_15m,DIA,TRADING,4133404800000,True,1727872200000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,DIAUSDT,1,1488,1488,1488,0,False,60,DIAUSDT_60m,DIA,TRADING,4133404800000,True,1727872200000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DMCUSDT,0,17856,17856,17856,0,False,5,DMCUSDT_5m,DMC,SETTLING,1768986000000,True,1750770000000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DMCUSDT,0,5952,5952,5952,0,False,15,DMCUSDT_15m,DMC,SETTLING,1768986000000,True,1750770000000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DMCUSDT,0,1488,1488,1488,0,False,60,DMCUSDT_60m,DMC,SETTLING,1768986000000,True,1750770000000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
54,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,DODOXUSDT,40,17856,17856,17856,0,False,5,DODOXUSDT_5m,DODOX,TRADING,4133404800000,True,1691496000000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
40,30144,0,2025-11-15 00:00:00+00:00,7536,11,2026-09-24 23:45:00+00:00,15,0,0,DODOXUSDT,29,5952,5952,5952,0,False,15,DODOXUSDT_15m,DODOX,TRADING,4133404800000,True,1691496000000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DODOXUSDT,2,1488,1488,1488,0,False,60,DODOXUSDT_60m,DODOX,TRADING,4133404800000,True,1691496000000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
57,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,DOGEUSDT,42,17856,17856,17856,0,False,5,DOGEUSDT_5m,DOGE,TRADING,4133404800000,True,1594371600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
22,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,DOGEUSDT,15,5952,5952,5952,0,False,15,DOGEUSDT_15m,DOGE,TRADING,4133404800000,True,1594371600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DOGEUSDT,0,1488,1488,1488,0,False,60,DOGEUSDT_60m,DOGE,TRADING,4133404800000,True,1594371600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
63,90432,0,2025-11-15 00:00:00+00:00,30144,20,2026-09-24 23:55:00+00:00,5,0,0,DOGSUSDT,43,17856,17856,17856,0,False,5,DOGSUSDT_5m,DOGS,TRADING,4133404800000,True,1724675400000,1e-08,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,DOGSUSDT,12,5952,5952,5952,0,False,15,DOGSUSDT_15m,DOGS,TRADING,4133404800000,True,1724675400000,1e-08,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DOGSUSDT,3,1488,1488,1488,0,False,60,DOGSUSDT_60m,DOGS,TRADING,4133404800000,True,1724675400000,1e-08,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,90432,0,2025-11-15 00:00:00+00:00,30144,17,2026-09-24 23:55:00+00:00,5,0,0,DOLOUSDT,33,17856,17856,17856,0,False,5,DOLOUSDT_5m,DOLO,TRADING,4133404800000,True,1746068400000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
15,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,DOLOUSDT,11,5952,5952,5952,0,False,15,DOLOUSDT_15m,DOLO,TRADING,4133404800000,True,1746068400000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DOLOUSDT,1,1488,1488,1488,0,False,60,DOLOUSDT_60m,DOLO,TRADING,4133404800000,True,1746068400000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
40,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,DOODUSDT,30,17856,17856,17856,0,False,5,DOODUSDT_5m,DOOD,TRADING,4133404800000,True,1746797400000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,DOODUSDT,15,5952,5952,5952,0,False,15,DOODUSDT_15m,DOOD,TRADING,4133404800000,True,1746797400000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DOODUSDT,4,1488,1488,1488,0,False,60,DOODUSDT_60m,DOOD,TRADING,4133404800000,True,1746797400000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
34,12780,0,2026-08-11 15:00:00+00:00,4260,9,2026-09-24 23:55:00+00:00,5,0,0,DOSUSDT,25,12439,12780,17856,5076,False,5,DOSUSDT_5m,DOS,TRADING,4133404800000,False,1786460400000,0.0001,ok,12780,12780,5076,0,12439,partial_raw_window_bars
14,4260,0,2026-08-11 15:00:00+00:00,1065,3,2026-09-24 23:45:00+00:00,15,0,0,DOSUSDT,11,3919,4260,5952,1692,False,15,DOSUSDT_15m,DOS,TRADING,4133404800000,False,1786460400000,0.0001,ok,12780,12780,5076,0,3919,partial_raw_window_bars
3,1065,0,2026-08-11 15:00:00+00:00,266,1,2026-09-24 23:00:00+00:00,60,0,1,DOSUSDT,2,724,1065,1488,423,False,60,DOSUSDT_60m,DOS,TRADING,4133404800000,False,1786460400000,0.0001,ok,12780,12780,5076,0,724,partial_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,DOTUSDT,36,17856,17856,17856,0,False,5,DOTUSDT_5m,DOT,TRADING,4133404800000,True,1598079600000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,DOTUSDT,13,5952,5952,5952,0,False,15,DOTUSDT_15m,DOT,TRADING,4133404800000,True,1598079600000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,DOTUSDT,2,1488,1488,1488,0,False,60,DOTUSDT_60m,DOT,TRADING,4133404800000,True,1598079600000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
44,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,DRIFTUSDT,32,17856,17856,17856,0,False,5,DRIFTUSDT_5m,DRIFT,TRADING,4133404800000,True,1731080700000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,DRIFTUSDT,8,5952,5952,5952,0,False,15,DRIFTUSDT_15m,DRIFT,TRADING,4133404800000,True,1731080700000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DRIFTUSDT,5,1488,1488,1488,0,False,60,DRIFTUSDT_60m,DRIFT,TRADING,4133404800000,True,1731080700000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DUSDT,0,17856,17856,17856,0,False,5,DUSDT_5m,D,SETTLING,1781168400000,True,1736416800000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DUSDT,0,5952,5952,5952,0,False,15,DUSDT_15m,D,SETTLING,1781168400000,True,1736416800000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DUSDT,0,1488,1488,1488,0,False,60,DUSDT_60m,D,SETTLING,1781168400000,True,1736416800000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
45,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,DUSKUSDT,34,17856,17856,17856,0,False,5,DUSKUSDT_5m,DUSK,TRADING,4133404800000,True,1641452400000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
12,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,DUSKUSDT,9,5952,5952,5952,0,False,15,DUSKUSDT_15m,DUSK,TRADING,4133404800000,True,1641452400000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DUSKUSDT,3,1488,1488,1488,0,False,60,DUSKUSDT_60m,DUSK,TRADING,4133404800000,True,1641452400000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
68,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,DYDXUSDT,54,17856,17856,17856,0,False,5,DYDXUSDT_5m,DYDX,TRADING,4133404800000,True,1631170800000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,DYDXUSDT,13,5952,5952,5952,0,False,15,DYDXUSDT_15m,DYDX,TRADING,4133404800000,True,1631170800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DYDXUSDT,5,1488,1488,1488,0,False,60,DYDXUSDT_60m,DYDX,TRADING,4133404800000,True,1631170800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
34,90432,0,2025-11-15 00:00:00+00:00,30144,8,2026-09-24 23:55:00+00:00,5,0,0,DYMUSDT,26,17856,17856,17856,0,False,5,DYMUSDT_5m,DYM,TRADING,4133404800000,True,1707289200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,DYMUSDT,13,5952,5952,5952,0,False,15,DYMUSDT_15m,DYM,TRADING,4133404800000,True,1707289200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,DYMUSDT,5,1488,1488,1488,0,False,60,DYMUSDT_60m,DYM,TRADING,4133404800000,True,1707289200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
74,90432,0,2025-11-15 00:00:00+00:00,30144,23,2026-09-24 23:55:00+00:00,5,0,0,EDENUSDT,51,17856,17856,17856,0,False,5,EDENUSDT_5m,EDEN,TRADING,4133404800000,True,1759230000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,EDENUSDT,11,5952,5952,5952,0,False,15,EDENUSDT_15m,EDEN,TRADING,4133404800000,True,1759230000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,EDENUSDT,2,1488,1488,1488,0,False,60,EDENUSDT_60m,EDEN,TRADING,4133404800000,True,1759230000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
73,54552,0,2026-03-19 14:00:00+00:00,18184,21,2026-09-24 23:55:00+00:00,5,0,0,EDGEUSDT,52,17856,17856,17856,0,False,5,EDGEUSDT_5m,EDGE,TRADING,4133404800000,True,1773928800000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
34,18184,0,2026-03-19 14:00:00+00:00,4546,9,2026-09-24 23:45:00+00:00,15,0,0,EDGEUSDT,25,5952,5952,5952,0,False,15,EDGEUSDT_15m,EDGE,TRADING,4133404800000,True,1773928800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,4546,0,2026-03-19 14:00:00+00:00,1136,2,2026-09-24 23:00:00+00:00,60,0,1,EDGEUSDT,3,1488,1488,1488,0,False,60,EDGEUSDT_60m,EDGE,TRADING,4133404800000,True,1773928800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,EDUUSDT,39,17856,17856,17856,0,False,5,EDUUSDT_5m,EDU,TRADING,4133404800000,True,1682640000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
25,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,EDUUSDT,17,5952,5952,5952,0,False,15,EDUUSDT_15m,EDU,TRADING,4133404800000,True,1682640000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,EDUUSDT,2,1488,1488,1488,0,False,60,EDUUSDT_60m,EDU,TRADING,4133404800000,True,1682640000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
63,90432,0,2025-11-15 00:00:00+00:00,30144,16,2026-09-24 23:55:00+00:00,5,0,0,EGLDUSDT,47,17856,17856,17856,0,False,5,EGLDUSDT_5m,EGLD,TRADING,4133404800000,True,1600066800000,0.001,ok,17856,17853,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,EGLDUSDT,13,5952,5952,5952,0,False,15,EGLDUSDT_15m,EGLD,TRADING,4133404800000,True,1600066800000,0.001,ok,17856,17853,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,EGLDUSDT,2,1488,1488,1488,0,False,60,EGLDUSDT_60m,EGLD,TRADING,4133404800000,True,1600066800000,0.001,ok,17856,17853,0,0,1488,complete_raw_window_bars
46,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,EIGENUSDT,35,17856,17856,17856,0,False,5,EIGENUSDT_5m,EIGEN,TRADING,4133404800000,True,1727762400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,EIGENUSDT,12,5952,5952,5952,0,False,15,EIGENUSDT_15m,EIGEN,TRADING,4133404800000,True,1727762400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,EIGENUSDT,4,1488,1488,1488,0,False,60,EIGENUSDT_60m,EIGEN,TRADING,4133404800000,True,1727762400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
35,70759,0,2026-01-22 07:25:00+00:00,23586,11,2026-09-24 23:55:00+00:00,5,0,1,ELSAUSDT,24,17856,17856,17856,0,False,5,ELSAUSDT_5m,ELSA,TRADING,4133404800000,True,1769066700000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
15,23586,0,2026-01-22 07:30:00+00:00,5896,5,2026-09-24 23:45:00+00:00,15,1,1,ELSAUSDT,10,5952,5952,5952,0,False,15,ELSAUSDT_15m,ELSA,TRADING,4133404800000,True,1769066700000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
9,5896,0,2026-01-22 08:00:00+00:00,1474,2,2026-09-24 23:00:00+00:00,60,1,1,ELSAUSDT,7,1488,1488,1488,0,False,60,ELSAUSDT_60m,ELSA,TRADING,4133404800000,True,1769066700000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
54,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,ENAUSDT,40,17856,17856,17856,0,False,5,ENAUSDT_5m,ENA,TRADING,4133404800000,True,1712061000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,ENAUSDT,18,5952,5952,5952,0,False,15,ENAUSDT_15m,ENA,TRADING,4133404800000,True,1712061000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,ENAUSDT,2,1488,1488,1488,0,False,60,ENAUSDT_60m,ENA,TRADING,4133404800000,True,1712061000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
54,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,ENJUSDT,43,17856,17856,17856,0,False,5,ENJUSDT_5m,ENJ,TRADING,4133404800000,True,1601362800000,1e-05,ok,17856,17855,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,ENJUSDT,14,5952,5952,5952,0,False,15,ENJUSDT_15m,ENJ,TRADING,4133404800000,True,1601362800000,1e-05,ok,17856,17855,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ENJUSDT,3,1488,1488,1488,0,False,60,ENJUSDT_60m,ENJ,TRADING,4133404800000,True,1601362800000,1e-05,ok,17856,17855,0,0,1488,complete_raw_window_bars
72,90432,0,2025-11-15 00:00:00+00:00,30144,21,2026-09-24 23:55:00+00:00,5,0,0,ENSOUSDT,51,17856,17856,17856,0,False,5,ENSOUSDT_5m,ENSO,TRADING,4133404800000,True,1760432400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
31,30144,0,2025-11-15 00:00:00+00:00,7536,10,2026-09-24 23:45:00+00:00,15,0,0,ENSOUSDT,21,5952,5952,5952,0,False,15,ENSOUSDT_15m,ENSO,TRADING,4133404800000,True,1760432400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
11,7536,0,2025-11-15 00:00:00+00:00,1884,4,2026-09-24 23:00:00+00:00,60,0,0,ENSOUSDT,7,1488,1488,1488,0,False,60,ENSOUSDT_60m,ENSO,TRADING,4133404800000,True,1760432400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
45,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,ENSUSDT,33,17856,17856,17856,0,False,5,ENSUSDT_5m,ENS,TRADING,4133404800000,True,1638169200000,0.001,ok,17856,17856,0,0,17856,complete_raw_window_bars
20,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,ENSUSDT,13,5952,5952,5952,0,False,15,ENSUSDT_15m,ENS,TRADING,4133404800000,True,1638169200000,0.001,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,ENSUSDT,2,1488,1488,1488,0,False,60,ENSUSDT_60m,ENS,TRADING,4133404800000,True,1638169200000,0.001,ok,17856,17856,0,0,1488,complete_raw_window_bars
49,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,EPICUSDT,34,17856,17856,17856,0,False,5,EPICUSDT_5m,EPIC,TRADING,4133404800000,True,1741852800000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,EPICUSDT,11,5952,5952,5952,0,False,15,EPICUSDT_15m,EPIC,TRADING,4133404800000,True,1741852800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,3,2026-09-24 23:00:00+00:00,60,0,0,EPICUSDT,4,1488,1488,1488,0,False,60,EPICUSDT_60m,EPIC,TRADING,4133404800000,True,1741852800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,EPTUSDT,0,17856,17856,17856,0,False,5,EPTUSDT_5m,EPT,SETTLING,1769763600000,True,1745240400000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,EPTUSDT,0,5952,5952,5952,0,False,15,EPTUSDT_15m,EPT,SETTLING,1769763600000,True,1745240400000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,EPTUSDT,0,1488,1488,1488,0,False,60,EPTUSDT_60m,EPT,SETTLING,1769763600000,True,1745240400000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
38,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,ERAUSDT,27,17856,17856,17856,0,False,5,ERAUSDT_5m,ERA,TRADING,4133404800000,True,1752766200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
22,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,ERAUSDT,15,5952,5952,5952,0,False,15,ERAUSDT_15m,ERA,TRADING,4133404800000,True,1752766200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ERAUSDT,4,1488,1488,1488,0,False,60,ERAUSDT_60m,ERA,TRADING,4133404800000,True,1752766200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
43,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,ESPORTSUSDT,32,17856,17856,17856,0,False,5,ESPORTSUSDT_5m,ESPORTS,TRADING,4133404800000,True,1753783200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,ESPORTSUSDT,11,5952,5952,5952,0,False,15,ESPORTSUSDT_15m,ESPORTS,TRADING,4133404800000,True,1753783200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ESPORTSUSDT,5,1488,1488,1488,0,False,60,ESPORTSUSDT_60m,ESPORTS,TRADING,4133404800000,True,1753783200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,65278,0,2026-02-10 08:10:00+00:00,21759,13,2026-09-24 23:55:00+00:00,5,0,1,ESPUSDT,37,17856,17856,17856,0,False,5,ESPUSDT_5m,ESP,TRADING,4133404800000,True,1770711000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
14,21759,0,2026-02-10 08:15:00+00:00,5439,4,2026-09-24 23:45:00+00:00,15,1,1,ESPUSDT,10,5952,5952,5952,0,False,15,ESPUSDT_15m,ESP,TRADING,4133404800000,True,1770711000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,5439,0,2026-02-10 09:00:00+00:00,1359,2,2026-09-24 23:00:00+00:00,60,1,1,ESPUSDT,3,1488,1488,1488,0,False,60,ESPUSDT_60m,ESP,TRADING,4133404800000,True,1770711000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
54,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,ETCUSDT,43,17856,17856,17856,0,False,5,ETCUSDT_5m,ETC,TRADING,4133404800000,True,1579161600000,0.001,ok,17856,17856,0,0,17856,complete_raw_window_bars
7,30144,0,2025-11-15 00:00:00+00:00,7536,2,2026-09-24 23:45:00+00:00,15,0,0,ETCUSDT,5,5952,5952,5952,0,False,15,ETCUSDT_15m,ETC,TRADING,4133404800000,True,1579161600000,0.001,ok,17856,17856,0,0,5952,complete_raw_window_bars
