方向,入场北京时间,入场纽约时间,ICT时段,入场价,初始止损,退出根北京时间,退出价,是否开盘退出,退出原因,毛R,净R,是否边界未平
多,2025-03-07 21:33:00+08:00,2025-03-07 08:33:00-05:00,new_york,2205.3,2180.7200000000003,2025-03-07 21:57:00+08:00,2180.7200000000003,False,initial_stop,-1.0,-1.1794385679414183,False
多,2025-03-07 22:51:00+08:00,2025-03-07 09:51:00-05:00,new_york,2238.0,2178.57,2025-03-07 23:39:00+08:00,2192.52,True,opposite_v6_next_open,-0.7652700656234249,-0.8405855628470494,False
空,2025-03-07 23:39:00+08:00,2025-03-07 10:39:00-05:00,new_york,2192.52,2225.18,2025-03-08 08:51:00+08:00,2150.84,False,trailing_stop,1.2761788120024502,1.1419154929577453,False
多,2025-03-08 17:24:00+08:00,2025-03-08 04:24:00-05:00,london,2142.29,2132.96,2025-03-08 17:42:00+08:00,2132.96,False,initial_stop,-1.0,-1.45922615219722,False
空,2025-03-08 17:54:00+08:00,2025-03-08 04:54:00-05:00,london,2126.81,2140.05,2025-03-08 18:42:00+08:00,2140.05,False,initial_stop,-1.0,-1.3212703927492433,False
多,2025-03-08 20:12:00+08:00,2025-03-08 07:12:00-05:00,lunch,2140.8,2131.52,2025-03-09 00:18:00+08:00,2166.71,False,trailing_stop,2.79202586206889,2.330646551724095,False
空,2025-03-11 20:18:00+08:00,2025-03-11 08:18:00-04:00,new_york,1899.74,1914.07,2025-03-11 21:27:00+08:00,1914.07,False,initial_stop,-1.0,-1.2651416608513677,False
多,2025-03-14 15:39:00+08:00,2025-03-14 03:39:00-04:00,london,1896.89,1890.15,2025-03-14 18:09:00+08:00,1890.15,False,initial_stop,-1.0,-1.5628753709198824,False
多,2025-03-14 18:45:00+08:00,2025-03-14 06:45:00-04:00,lunch,1903.34,1893.49,2025-03-14 21:42:00+08:00,1893.49,False,initial_stop,-1.0,-1.3864649746193032,False
空,2025-03-15 22:24:00+08:00,2025-03-15 10:24:00-04:00,new_york,1925.51,1929.7,2025-03-15 23:00:00+08:00,1929.7,False,initial_stop,-1.0,-1.9190978520286672,False
多,2025-03-17 18:00:00+08:00,2025-03-17 06:00:00-04:00,lunch,1912.65,1903.21,2025-03-17 20:21:00+08:00,1903.21,False,initial_stop,-1.0,-1.405222457627115,False
空,2025-03-18 21:45:00+08:00,2025-03-18 09:45:00-04:00,new_york,1877.8,1904.98,2025-03-19 02:54:00+08:00,1889.5,True,opposite_v6_next_open,-0.430463576158941,-0.5686387049301024,False
空,2025-03-22 20:00:00+08:00,2025-03-22 08:00:00-04:00,new_york,1990.59,1994.46,2025-03-22 20:09:00+08:00,1994.46,False,initial_stop,-1.0,-2.028728682170549,False
空,2025-03-22 21:39:00+08:00,2025-03-22 09:39:00-04:00,new_york,1987.17,1992.57,2025-03-22 22:15:00+08:00,1992.57,False,initial_stop,-1.0,-1.7359888888888977,False
多,2025-03-27 17:57:00+08:00,2025-03-27 05:57:00-04:00,lunch,2029.0,2023.89,2025-03-27 18:45:00+08:00,2023.89,False,initial_stop,-1.0,-1.7941291585127257,False
空,2025-03-27 18:51:00+08:00,2025-03-27 06:51:00-04:00,lunch,2024.94,2033.06,2025-03-27 22:00:00+08:00,2011.05,False,trailing_stop,1.7105911330049617,1.2118374384236763,False
空,2025-03-30 21:30:00+08:00,2025-03-30 09:30:00-04:00,new_york,1827.99,1836.49,2025-03-30 23:18:00+08:00,1825.64,False,trailing_stop,0.2764705882352834,-0.1536447058823567,False
空,2025-04-02 20:09:00+08:00,2025-04-02 08:09:00-04:00,new_york,1862.02,1871.64,2025-04-02 20:54:00+08:00,1871.64,False,initial_stop,-1.0,-1.3871143451143229,False
空,2025-04-03 17:57:00+08:00,2025-04-03 05:57:00-04:00,lunch,1812.19,1821.71,2025-04-03 21:30:00+08:00,1783.0,False,trailing_stop,3.066176470588247,2.6854642857142945,False
空,2025-04-05 14:45:00+08:00,2025-04-05 02:45:00-04:00,london,1807.79,1812.15,2025-04-05 15:30:00+08:00,1812.15,False,initial_stop,-1.0,-1.82926146788992,False
多,2025-04-05 17:45:00+08:00,2025-04-05 05:45:00-04:00,lunch,1820.21,1815.97,2025-04-05 19:03:00+08:00,1815.97,False,initial_stop,-1.0,-1.8585896226415055,False
多,2025-04-08 19:39:00+08:00,2025-04-08 07:39:00-04:00,lunch,1581.13,1567.84,2025-04-08 20:39:00+08:00,1567.84,False,initial_stop,-1.0,-1.2379428141459812,False
空,2025-04-10 21:33:00+08:00,2025-04-10 09:33:00-04:00,new_york,1581.9,1598.15,2025-04-11 03:54:00+08:00,1525.74,False,trailing_stop,3.456000000000005,3.261304615384619,False
多,2025-04-11 21:51:00+08:00,2025-04-11 09:51:00-04:00,new_york,1569.05,1555.71,2025-04-11 22:21:00+08:00,1555.71,False,initial_stop,-1.0,-1.2352398800599758,False
多,2025-04-15 21:12:00+08:00,2025-04-15 09:12:00-04:00,new_york,1642.34,1635.8,2025-04-15 21:24:00+08:00,1635.8,False,initial_stop,-1.0,-1.5022446483180365,False
多,2025-04-15 21:48:00+08:00,2025-04-15 09:48:00-04:00,new_york,1656.61,1635.79,2025-04-15 21:54:00+08:00,1635.79,False,initial_stop,-1.0,-1.159136407300677,False
空,2025-04-15 22:24:00+08:00,2025-04-15 10:24:00-04:00,new_york,1611.4,1638.8,2025-04-16 10:09:00+08:00,1599.13,True,opposite_v6_next_open,0.4478102189781037,0.3301897810219009,False
空,2025-04-16 21:57:00+08:00,2025-04-16 09:57:00-04:00,new_york,1571.96,1583.62,2025-04-16 22:24:00+08:00,1583.62,False,initial_stop,-1.0,-1.269632933104618,False
多,2025-04-16 22:42:00+08:00,2025-04-16 10:42:00-04:00,new_york,1591.14,1580.12,2025-04-17 00:36:00+08:00,1580.12,False,initial_stop,-1.0,-1.28877313974591,False
多,2025-04-17 20:30:00+08:00,2025-04-17 08:30:00-04:00,new_york,1601.08,1594.53,2025-04-17 21:09:00+08:00,1594.53,False,initial_stop,-1.0,-1.4888793893129753,False
空,2025-04-17 21:15:00+08:00,2025-04-17 09:15:00-04:00,new_york,1593.62,1602.38,2025-04-17 23:06:00+08:00,1584.68,False,trailing_stop,1.0205479452054342,0.6567077625570424,False
多,2025-04-18 15:48:00+08:00,2025-04-18 03:48:00-04:00,london,1582.79,1578.7,2025-04-18 19:03:00+08:00,1582.94,False,trailing_stop,0.0366748166259398,-0.7373056234718404,False
多,2025-04-19 21:36:00+08:00,2025-04-19 09:36:00-04:00,new_york,1600.52,1597.73,2025-04-20 00:33:00+08:00,1602.99,False,trailing_stop,0.8853046594982292,-0.2620215053763085,False
空,2025-04-20 14:00:00+08:00,2025-04-20 02:00:00-04:00,london,1610.01,1614.49,2025-04-20 21:39:00+08:00,1580.36,False,trailing_stop,6.618303571428514,5.899549107142813,False
多,2025-04-22 14:03:00+08:00,2025-04-22 02:03:00-04:00,london,1584.6,1580.31,2025-04-22 14:09:00+08:00,1580.31,False,initial_stop,-1.0,-1.738741258741266,False
多,2025-04-23 19:03:00+08:00,2025-04-23 07:03:00-04:00,lunch,1803.51,1793.66,2025-04-23 19:48:00+08:00,1793.66,False,initial_stop,-1.0,-1.3661949238578766,False
空,2025-04-27 20:15:00+08:00,2025-04-27 08:15:00-04:00,new_york,1801.52,1807.23,2025-04-27 22:18:00+08:00,1803.18,False,trailing_stop,-0.2907180385289091,-0.9217232924693486,False
多,2025-04-29 14:09:00+08:00,2025-04-29 02:09:00-04:00,london,1800.16,1792.25,2025-04-29 20:33:00+08:00,1822.6,False,trailing_stop,2.8369152970922658,2.381754740834387,False
空,2025-04-30 15:36:00+08:00,2025-04-30 03:36:00-04:00,london,1797.2,1805.69,2025-04-30 17:36:00+08:00,1803.0,True,opposite_v6_next_open,-0.6831566548880975,-1.106525323910491,False
多,2025-04-30 17:36:00+08:00,2025-04-30 05:36:00-04:00,lunch,1803.0,1796.63,2025-04-30 20:21:00+08:00,1796.63,False,initial_stop,-1.0,-1.566091051805352,False
空,2025-04-30 20:27:00+08:00,2025-04-30 08:27:00-04:00,new_york,1797.1,1810.56,2025-04-30 22:33:00+08:00,1771.12,False,trailing_stop,1.9301634472510936,1.6631352154531716,False
空,2025-05-06 18:45:00+08:00,2025-05-06 06:45:00-04:00,lunch,1791.23,1797.86,2025-05-06 22:15:00+08:00,1772.45,False,trailing_stop,2.832579185520311,2.2922383107088655,False
空,2025-05-07 20:09:00+08:00,2025-05-07 08:09:00-04:00,new_york,1831.01,1836.87,2025-05-08 02:33:00+08:00,1811.11,False,trailing_stop,3.395904436859971,2.770986348122796,False
多,2025-05-09 14:15:00+08:00,2025-05-09 02:15:00-04:00,london,2221.94,2211.42,2025-05-09 16:42:00+08:00,2391.2000000000003,False,trailing_stop,16.08935361216735,15.666931558935422,False
空,2025-05-11 15:42:00+08:00,2025-05-11 03:42:00-04:00,london,2470.14,2502.32,2025-05-11 16:15:00+08:00,2502.32,False,initial_stop,-1.0,-1.1535201988812875,False
多,2025-05-11 19:45:00+08:00,2025-05-11 07:45:00-04:00,lunch,2527.99,2507.93,2025-05-11 21:27:00+08:00,2507.93,False,initial_stop,-1.0,-1.2520428713858405,False
空,2025-05-11 21:42:00+08:00,2025-05-11 09:42:00-04:00,new_york,2486.86,2516.59,2025-05-12 02:42:00+08:00,2499.61,True,opposite_v6_next_open,-0.4288597376387484,-0.5961560713084367,False
多,2025-05-13 17:09:00+08:00,2025-05-13 05:09:00-04:00,lunch,2469.1,2453.75,2025-05-13 20:21:00+08:00,2491.28,False,trailing_stop,1.444951140065174,1.1232442996743044,False
空,2025-05-17 21:03:00+08:00,2025-05-17 09:03:00-04:00,new_york,2465.6,2477.9,2025-05-17 21:15:00+08:00,2477.9,False,initial_stop,-1.0,-1.400910569105673,False
空,2025-05-17 21:39:00+08:00,2025-05-17 09:39:00-04:00,new_york,2453.04,2469.92,2025-05-17 22:15:00+08:00,2469.92,False,initial_stop,-1.0,-1.290644549763023,False
多,2025-05-22 22:45:00+08:00,2025-05-22 10:45:00-04:00,new_york,2663.37,2643.15,2025-05-23 00:30:00+08:00,2643.15,False,initial_stop,-1.0,-1.2634391691394722,False
空,2025-05-24 14:51:00+08:00,2025-05-24 02:51:00-04:00,london,2541.48,2549.9500000000003,2025-05-24 15:03:00+08:00,2549.9500000000003,False,initial_stop,-1.0,-1.6001133412042383,False
多,2025-05-24 15:24:00+08:00,2025-05-24 03:24:00-04:00,london,2556.8,2548.94,2025-05-24 15:42:00+08:00,2548.94,False,initial_stop,-1.0,-1.6505852417302782,False
空,2025-05-24 21:57:00+08:00,2025-05-24 09:57:00-04:00,new_york,2544.1,2554.64,2025-05-24 22:15:00+08:00,2554.64,False,initial_stop,-1.0,-1.4827514231498813,False
空,2025-05-26 18:54:00+08:00,2025-05-26 06:54:00-04:00,lunch,2557.4,2567.42,2025-05-26 19:48:00+08:00,2567.42,False,initial_stop,-1.0,-1.5104590818363417,False
空,2025-05-26 21:57:00+08:00,2025-05-26 09:57:00-04:00,new_york,2546.62,2565.59,2025-05-26 23:33:00+08:00,2565.59,False,initial_stop,-1.0,-1.26848919346336,False
多,2025-05-28 15:45:00+08:00,2025-05-28 03:45:00-04:00,london,2638.99,2631.56,2025-05-28 16:09:00+08:00,2631.56,False,initial_stop,-1.0,-1.7103606998654453,False
多,2025-05-28 16:51:00+08:00,2025-05-28 04:51:00-04:00,london,2640.48,2633.25,2025-05-28 17:15:00+08:00,2633.25,False,initial_stop,-1.0,-1.7304232365145218,False
空,2025-05-28 17:45:00+08:00,2025-05-28 05:45:00-04:00,lunch,2627.48,2635.9500000000003,2025-05-28 18:30:00+08:00,2635.9500000000003,False,initial_stop,-1.0,-1.6204203069657344,False
多,2025-05-28 18:36:00+08:00,2025-05-28 06:36:00-04:00,lunch,2636.65,2618.31,2025-05-28 21:48:00+08:00,2657.67,False,trailing_stop,1.1461286804798154,0.8585986913849358,False
空,2025-05-30 20:18:00+08:00,2025-05-30 08:18:00-04:00,new_york,2593.46,2626.68,2025-05-31 04:48:00+08:00,2584.78,True,opposite_v6_next_open,0.2612883804936751,0.1051499096929481,False
空,2025-05-31 18:36:00+08:00,2025-05-31 06:36:00-04:00,lunch,2516.67,2530.29,2025-05-31 20:12:00+08:00,2530.29,False,initial_stop,-1.0,-1.369555066079296,False
多,2025-05-31 20:27:00+08:00,2025-05-31 08:27:00-04:00,new_york,2525.87,2518.28,2025-05-31 21:45:00+08:00,2524.9500000000003,False,trailing_stop,-0.1212121212120758,-0.7867905138339566,False
多,2025-06-02 21:30:00+08:00,2025-06-02 09:30:00-04:00,new_york,2498.99,2485.4500000000003,2025-06-03 02:48:00+08:00,2537.66,False,trailing_stop,2.8559822747416157,2.48685524372238,False
空,2025-06-03 19:54:00+08:00,2025-06-03 07:54:00-04:00,lunch,2602.34,2608.89,2025-06-03 20:39:00+08:00,2608.89,False,initial_stop,-1.0,-1.794607633587797,False
多,2025-06-03 21:18:00+08:00,2025-06-03 09:18:00-04:00,new_york,2621.6,2611.94,2025-06-03 21:30:00+08:00,2611.94,False,initial_stop,-1.0,-1.5427743271221628,False
多,2025-06-03 22:57:00+08:00,2025-06-03 10:57:00-04:00,new_york,2646.05,2627.52,2025-06-03 23:33:00+08:00,2627.52,False,initial_stop,-1.0,-1.285596330275219,False
多,2025-06-07 18:18:00+08:00,2025-06-07 06:18:00-04:00,lunch,2489.79,2482.99,2025-06-07 21:00:00+08:00,2492.15,False,trailing_stop,0.3470588235294444,-0.3852323529411945,False
多,2025-06-07 21:21:00+08:00,2025-06-07 09:21:00-04:00,new_york,2506.83,2491.01,2025-06-08 07:24:00+08:00,2524.94,False,trailing_stop,1.1447534766119127,0.8278343868521243,False
空,2025-06-08 17:12:00+08:00,2025-06-08 05:12:00-04:00,lunch,2510.11,2518.06,2025-06-08 19:00:00+08:00,2504.02,False,trailing_stop,0.7660377358490924,0.1345635220126101,False
多,2025-06-10 19:15:00+08:00,2025-06-10 07:15:00-04:00,lunch,2705.36,2686.0,2025-06-10 20:12:00+08:00,2744.53,False,trailing_stop,2.023243801652883,1.7437644628099018,False
空,2025-06-11 17:54:00+08:00,2025-06-11 05:54:00-04:00,lunch,2757.69,2769.4,2025-06-11 18:30:00+08:00,2769.4,False,initial_stop,-1.0,-1.470997438087107,False
空,2025-06-12 15:45:00+08:00,2025-06-12 03:45:00-04:00,london,2744.0,2760.44,2025-06-12 17:03:00+08:00,2760.44,False,initial_stop,-1.0,-1.333819951338211,False
空,2025-06-14 15:03:00+08:00,2025-06-14 03:03:00-04:00,london,2537.97,2546.88,2025-06-14 21:06:00+08:00,2542.0,True,opposite_v6_next_open,-0.4523007856341257,-1.0219910213243195,False
多,2025-06-14 21:06:00+08:00,2025-06-14 09:06:00-04:00,new_york,2542.0,2530.82,2025-06-14 21:42:00+08:00,2530.82,False,initial_stop,-1.0,-1.4547406082289756,False
空,2025-06-14 21:48:00+08:00,2025-06-14 09:48:00-04:00,new_york,2526.99,2537.3,2025-06-15 01:24:00+08:00,2516.35,False,trailing_stop,1.0320077594567856,0.5418060135790208,False
空,2025-06-15 15:12:00+08:00,2025-06-15 03:12:00-04:00,london,2528.48,2535.67,2025-06-15 18:12:00+08:00,2521.9700000000003,False,trailing_stop,0.9054242002781244,0.2020917941585321,False
空,2025-06-18 16:42:00+08:00,2025-06-18 04:42:00-04:00,london,2527.49,2540.19,2025-06-18 19:42:00+08:00,2513.14,False,trailing_stop,1.129921259842488,0.7318913385826451,False
多,2025-06-19 15:06:00+08:00,2025-06-19 03:06:00-04:00,london,2521.66,2515.52,2025-06-19 19:30:00+08:00,2528.77,False,trailing_stop,1.157980456026103,0.3365928338762552,False
多,2025-06-21 17:45:00+08:00,2025-06-21 05:45:00-04:00,lunch,2441.8,2433.49,2025-06-21 18:45:00+08:00,2433.49,False,initial_stop,-1.0,-1.5876774969915746,False
多,2025-06-23 16:12:00+08:00,2025-06-23 04:12:00-04:00,london,2270.65,2253.93,2025-06-23 17:06:00+08:00,2253.93,False,initial_stop,-1.0,-1.271608851674633,False
多,2025-06-23 19:54:00+08:00,2025-06-23 07:54:00-04:00,lunch,2256.79,2242.7200000000003,2025-06-23 21:30:00+08:00,2242.7200000000003,False,initial_stop,-1.0,-1.3207945984364018,False
空,2025-06-23 21:33:00+08:00,2025-06-23 09:33:00-04:00,new_york,2234.4,2255.98,2025-06-23 21:36:00+08:00,2255.98,False,initial_stop,-1.0,-1.2070806302131591,False
多,2025-06-25 15:30:00+08:00,2025-06-25 03:30:00-04:00,london,2447.65,2440.01,2025-06-25 16:03:00+08:00,2440.01,False,initial_stop,-1.0,-1.640746073298425,False
空,2025-06-25 16:39:00+08:00,2025-06-25 04:39:00-04:00,london,2429.0,2438.74,2025-06-25 17:03:00+08:00,2438.74,False,initial_stop,-1.0,-1.498767967145768,False
空,2025-06-28 16:18:00+08:00,2025-06-28 04:18:00-04:00,london,2419.41,2429.12,2025-06-28 18:27:00+08:00,2428.49,True,opposite_v6_next_open,-0.9351184346034904,-1.4334521112255296,False
空,2025-07-01 22:42:00+08:00,2025-07-01 10:42:00-04:00,new_york,2417.53,2435.67,2025-07-02 09:27:00+08:00,2400.83,False,trailing_stop,0.9206174200661736,0.6540760749724633,False
多,2025-07-02 21:39:00+08:00,2025-07-02 09:39:00-04:00,new_york,2448.5,2440.54,2025-07-03 01:48:00+08:00,2551.82,False,trailing_stop,12.979899497487398,12.364698492462248,False
多,2025-07-05 14:27:00+08:00,2025-07-05 02:27:00-04:00,london,2522.7,2514.81,2025-07-05 16:36:00+08:00,2514.81,False,initial_stop,-1.0,-1.6394676806083748,False
空,2025-07-05 16:45:00+08:00,2025-07-05 04:45:00-04:00,london,2513.3,2520.1,2025-07-05 17:48:00+08:00,2520.1,False,initial_stop,-1.0,-1.7392058823529457,False
多,2025-07-05 17:54:00+08:00,2025-07-05 05:54:00-04:00,lunch,2519.73,2510.39,2025-07-05 20:03:00+08:00,2512.69,True,opposite_v6_next_open,-0.7537473233404555,-1.2933040685224468,False
空,2025-07-05 20:03:00+08:00,2025-07-05 08:03:00-04:00,new_york,2512.69,2523.41,2025-07-06 03:30:00+08:00,2499.27,False,trailing_stop,1.2518656716418213,0.7830802238806172,False
空,2025-07-06 16:15:00+08:00,2025-07-06 04:15:00-04:00,london,2512.71,2517.64,2025-07-06 20:36:00+08:00,2517.64,False,initial_stop,-1.0,-2.0193549695740174,False
多,2025-07-08 14:06:00+08:00,2025-07-08 02:06:00-04:00,london,2553.65,2547.7000000000003,2025-07-08 15:15:00+08:00,2547.7000000000003,False,initial_stop,-1.0,-1.8583697478992056,False
空,2025-07-10 22:45:00+08:00,2025-07-10 10:45:00-04:00,new_york,2770.02,2785.03,2025-07-11 00:12:00+08:00,2779.71,True,opposite_v6_next_open,-0.6455696202531588,-1.0146595602931472,False
多,2025-07-12 17:21:00+08:00,2025-07-12 05:21:00-04:00,lunch,2968.3,2961.79,2025-07-12 19:42:00+08:00,2961.79,False,initial_stop,-1.0,-1.911920122887845,False
多,2025-07-13 18:21:00+08:00,2025-07-13 06:21:00-04:00,lunch,2956.0,2951.54,2025-07-13 18:30:00+08:00,2951.54,False,initial_stop,-1.0,-2.325560538116577,False
多,2025-07-13 19:12:00+08:00,2025-07-13 07:12:00-04:00,lunch,2956.57,2945.65,2025-07-13 22:42:00+08:00,2986.93,False,trailing_stop,2.7802197802197317,2.2387234432233822,False
空,2025-07-15 19:21:00+08:00,2025-07-15 07:21:00-04:00,lunch,2964.59,2982.91,2025-07-15 19:57:00+08:00,2982.91,False,initial_stop,-1.0,-1.3236451965065432,False
多,2025-07-15 20:00:00+08:00,2025-07-15 08:00:00-04:00,new_york,2981.59,2966.04,2025-07-15 22:42:00+08:00,3023.36,False,trailing_stop,2.686173633440482,2.302689389067508,False
多,2025-07-16 21:12:00+08:00,2025-07-16 09:12:00-04:00,new_york,3183.98,3157.38,2025-07-16 23:36:00+08:00,3211.88,False,trailing_stop,1.0488721804511347,0.8094751879699423,False
空,2025-07-18 19:24:00+08:00,2025-07-18 07:24:00-04:00,lunch,3593.67,3628.06,2025-07-18 20:57:00+08:00,3628.06,False,initial_stop,-1.0,-1.2089950567025356,False
多,2025-07-18 21:09:00+08:00,2025-07-18 09:09:00-04:00,new_york,3631.68,3614.71,2025-07-18 21:24:00+08:00,3614.71,False,initial_stop,-1.0,-1.4280117855038434,False
多,2025-07-18 22:12:00+08:00,2025-07-18 10:12:00-04:00,new_york,3665.55,3630.14,2025-07-18 22:15:00+08:00,3630.14,False,initial_stop,-1.0,-1.2070347359502944,False
空,2025-07-18 22:27:00+08:00,2025-07-18 10:27:00-04:00,new_york,3592.07,3678.36,2025-07-19 01:39:00+08:00,3620.69,True,opposite_v6_next_open,-0.3316722679337108,-0.4149280333758253,False
空,2025-07-19 19:18:00+08:00,2025-07-19 07:18:00-04:00,lunch,3545.29,3569.63,2025-07-19 19:27:00+08:00,3569.63,False,initial_stop,-1.0,-1.2913138866064202,False
空,2025-07-23 14:21:00+08:00,2025-07-23 02:21:00-04:00,london,3696.45,3714.81,2025-07-23 19:21:00+08:00,3671.03,False,trailing_stop,1.384531590413913,0.9818681917210994,False
空,2025-07-30 18:57:00+08:00,2025-07-30 06:57:00-04:00,lunch,3778.04,3805.67,2025-07-30 22:51:00+08:00,3805.67,False,initial_stop,-1.0,-1.273473760405349,False
空,2025-08-02 17:30:00+08:00,2025-08-02 05:30:00-04:00,lunch,3491.2,3505.81,2025-08-02 19:27:00+08:00,3505.81,False,initial_stop,-1.0,-1.4779192334017943,False
空,2025-08-02 22:21:00+08:00,2025-08-02 10:21:00-04:00,new_york,3482.42,3517.4700000000003,2025-08-03 05:00:00+08:00,3423.88,False,trailing_stop,1.67018544935805,1.4714738944365149,False
空,2025-08-08 16:30:00+08:00,2025-08-08 04:30:00-04:00,london,3904.33,3925.09,2025-08-08 19:12:00+08:00,3906.24,True,opposite_v6_next_open,-0.0920038535645392,-0.4681435452793658,False
多,2025-08-08 19:12:00+08:00,2025-08-08 07:12:00-04:00,lunch,3906.24,3892.49,2025-08-08 20:36:00+08:00,3901.61,True,opposite_v6_next_open,-0.3367272727272587,-0.904907636363654,False
空,2025-08-08 20:36:00+08:00,2025-08-08 08:36:00-04:00,new_york,3901.61,3911.94,2025-08-08 21:21:00+08:00,3911.94,False,initial_stop,-1.0,-1.7553939980639264,False
多,2025-08-08 21:24:00+08:00,2025-08-08 09:24:00-04:00,new_york,3912.35,3890.9,2025-08-08 22:12:00+08:00,3961.31,False,trailing_stop,2.2825174825175036,1.9177296037296327,False
多,2025-08-14 14:36:00+08:00,2025-08-14 02:36:00-04:00,london,4756.0,4717.9800000000005,2025-08-14 15:15:00+08:00,4736.47,True,opposite_v6_next_open,-0.513677012098895,-0.7638611257233051,False
空,2025-08-14 15:15:00+08:00,2025-08-14 03:15:00-04:00,london,4736.47,4779.54,2025-08-14 21:51:00+08:00,4633.57,False,trailing_stop,2.389133967959165,2.1691910842814326,False
空,2025-08-15 20:27:00+08:00,2025-08-15 08:27:00-04:00,new_york,4618.5,4643.56,2025-08-15 20:30:00+08:00,4643.56,False,initial_stop,-1.0,-1.3685953711093224,False
空,2025-08-15 22:00:00+08:00,2025-08-15 10:00:00-04:00,new_york,4539.91,4572.63,2025-08-15 22:15:00+08:00,4572.63,False,initial_stop,-1.0,-1.2775006112469514,False
空,2025-08-20 21:48:00+08:00,2025-08-20 09:48:00-04:00,new_york,4153.21,4217.7300000000005,2025-08-20 22:45:00+08:00,4217.7300000000005,False,initial_stop,-1.0,-1.1287417854928767,False
空,2025-08-21 14:27:00+08:00,2025-08-21 02:27:00-04:00,london,4285.67,4299.63,2025-08-21 14:33:00+08:00,4299.63,False,initial_stop,-1.0,-1.613992836676202,False
空,2025-08-21 15:24:00+08:00,2025-08-21 03:24:00-04:00,london,4281.0,4309.7300000000005,2025-08-21 15:51:00+08:00,4309.7300000000005,False,initial_stop,-1.0,-1.2980160111381829,False
空,2025-08-21 17:03:00+08:00,2025-08-21 05:03:00-04:00,lunch,4274.67,4304.02,2025-08-21 18:42:00+08:00,4304.02,False,initial_stop,-1.0,-1.2912892674616556,False
多,2025-08-21 18:45:00+08:00,2025-08-21 06:45:00-04:00,lunch,4295.88,4274.29,2025-08-21 19:36:00+08:00,4274.29,False,initial_stop,-1.0,-1.3979509031959194,False
空,2025-08-21 19:42:00+08:00,2025-08-21 07:42:00-04:00,lunch,4284.66,4310.64,2025-08-21 22:15:00+08:00,4310.64,False,initial_stop,-1.0,-1.3298429561200875,False
空,2025-08-23 18:57:00+08:00,2025-08-23 06:57:00-04:00,lunch,4714.78,4727.83,2025-08-23 19:06:00+08:00,4727.83,False,initial_stop,-1.0,-1.7225716475095634,False
空,2025-08-23 19:57:00+08:00,2025-08-23 07:57:00-04:00,lunch,4707.01,4723.45,2025-08-23 20:18:00+08:00,4723.45,False,initial_stop,-1.0,-1.572628953771292,False
多,2025-08-23 22:21:00+08:00,2025-08-23 10:21:00-04:00,new_york,4741.55,4715.22,2025-08-24 04:42:00+08:00,4743.72,True,opposite_v6_next_open,0.0824154956323615,-0.2777478161792726,False
空,2025-08-24 16:03:00+08:00,2025-08-24 04:03:00-04:00,london,4745.99,4772.17,2025-08-24 16:09:00+08:00,4772.17,False,initial_stop,-1.0,-1.362566080977859,False
多,2025-08-26 15:39:00+08:00,2025-08-26 03:39:00-04:00,london,4437.81,4388.75,2025-08-26 19:24:00+08:00,4417.71,True,opposite_v6_next_open,-0.4097024052181043,-0.5906159804321244,False
空,2025-08-26 19:24:00+08:00,2025-08-26 07:24:00-04:00,lunch,4417.71,4460.89,2025-08-26 20:33:00+08:00,4460.89,False,initial_stop,-1.0,-1.204618341824916,False
多,2025-08-27 21:48:00+08:00,2025-08-27 09:48:00-04:00,new_york,4624.4,4568.79,2025-08-28 02:57:00+08:00,4594.49,True,opposite_v6_next_open,-0.5378529041539297,-0.7041683150512497,False
空,2025-08-28 22:27:00+08:00,2025-08-28 10:27:00-04:00,new_york,4553.42,4592.57,2025-08-29 05:33:00+08:00,4481.88,False,trailing_stop,1.8273307790549331,1.594716730523642,False
空,2025-08-29 14:18:00+08:00,2025-08-29 02:18:00-04:00,london,4451.33,4478.95,2025-08-29 20:12:00+08:00,4364.49,False,trailing_stop,3.1440984793627984,2.8217719044170972,False
多,2025-08-31 19:33:00+08:00,2025-08-31 07:33:00-04:00,lunch,4469.29,4437.71,2025-09-01 03:18:00+08:00,4467.83,True,opposite_v6_next_open,-0.0462317922735921,-0.3292773907536439,False
空,2025-09-02 19:09:00+08:00,2025-09-02 07:09:00-04:00,lunch,4379.2,4392.95,2025-09-02 21:36:00+08:00,4323.62,False,trailing_stop,4.042181818181813,3.405207272727268,False
多,2025-09-03 17:42:00+08:00,2025-09-03 05:42:00-04:00,lunch,4334.47,4313.52,2025-09-03 20:42:00+08:00,4353.9800000000005,False,trailing_stop,0.931264916467799,0.5174730310262852,False
多,2025-09-05 15:09:00+08:00,2025-09-05 03:09:00-04:00,london,4344.8,4321.67,2025-09-05 17:18:00+08:00,4381.8,False,trailing_stop,1.5996541288370008,1.2239688715953156,False
多,2025-09-06 16:00:00+08:00,2025-09-06 04:00:00-04:00,london,4310.28,4304.42,2025-09-06 16:09:00+08:00,4304.42,False,initial_stop,-1.0,-2.471085324232128,False
空,2025-09-06 17:06:00+08:00,2025-09-06 05:06:00-04:00,lunch,4303.24,4312.25,2025-09-06 20:09:00+08:00,4300.78,True,opposite_v6_next_open,0.27302996670366,-0.6821842397336211,False
空,2025-09-06 21:48:00+08:00,2025-09-06 09:48:00-04:00,new_york,4287.61,4294.89,2025-09-06 22:00:00+08:00,4294.89,False,initial_stop,-1.0,-2.177914835164752,False
