event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,_merge,tail_status
okx_30m_5b3217876ee2c465:5433:1,RAVE,okx,RAVE-USDT-SWAP,30,2026-04-07 13:00:00+00:00,2026-04-11 09:00:00+00:00,False,104.44422189992773,141.25525743292272,5.495386393986799,trailing_stop,RAVE,okx,RAVE-USDT-SWAP,30,2026-04-07 13:00:00+00:00,2026-04-09 23:00:00+00:00,False,42.5660493110951,62.60841189267599,2.23963455301614,trailing_stop,both,retained
okx_30m_5d1114fbbd53d08e:52102:1,WOO,okx,WOO-USDT-SWAP,30,2026-08-19 11:30:00+00:00,2026-08-22 05:00:00+00:00,False,19.354727272727462,24.181818181818414,0.2029571020019067,trailing_stop,WOO,okx,WOO-USDT-SWAP,30,2026-08-19 11:30:00+00:00,2026-08-20 03:00:00+00:00,False,4.445636363636428,7.818181818181903,0.0466177311725455,trailing_stop,both,lost
okx_30m_6d3a7286a9b9cc51:37118:1,RAY,okx,RAY-USDT-SWAP,30,2026-04-24 18:00:00+00:00,2026-04-26 06:30:00+00:00,False,12.546686567164322,30.970149253731677,0.1257295842058032,trailing_stop,RAY,okx,RAY-USDT-SWAP,30,2026-04-24 18:00:00+00:00,2026-04-25 14:30:00+00:00,False,1.3974328358209087,4.626865671641845,0.0140035895901884,trailing_stop,both,lost
okx_30m_6d3a7286a9b9cc51:43532:1,RAY,okx,RAY-USDT-SWAP,30,2026-09-05 09:00:00+00:00,2026-09-07 06:00:00+00:00,False,29.099105263158,53.263157894737,0.3972336247156032,trailing_stop,RAY,okx,RAY-USDT-SWAP,30,2026-09-05 09:00:00+00:00,2026-09-06 07:00:00+00:00,False,20.64296491228078,31.82456140350887,0.2817983475032932,trailing_stop,both,retained
okx_30m_6f6e6d2b9fcc0a47:32567:1,OP,okx,OP-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-11 22:00:00+00:00,False,10.350355239786923,14.09413854351696,0.2148294930875578,trailing_stop,OP,okx,OP-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-11 21:30:00+00:00,False,10.873445825932569,14.09413854351696,0.2256866359447005,trailing_stop,both,retained
okx_30m_6f6e6d2b9fcc0a47:33999:1,OP,okx,OP-USDT-SWAP,30,2025-08-07 08:00:00+00:00,2025-08-10 06:00:00+00:00,False,11.51503131524004,15.125260960333968,0.1639138187221396,trailing_stop,OP,okx,OP-USDT-SWAP,30,2025-08-07 08:00:00+00:00,2025-08-07 16:30:00+00:00,False,1.060960334029226,3.4237995824634475,0.0151025260029717,trailing_stop,both,lost
okx_30m_715db50e7f187b21:41098:1,WIF,okx,WIF-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,24.50853846153855,34.8846153846155,0.4587631389488842,trailing_stop,WIF,okx,WIF-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,26.12392307692317,34.8846153846155,0.4890007199424047,trailing_stop,both,retained
okx_30m_7254e2784a6a9b76:51990:1,ETH,okx,ETH-USDT-SWAP,30,2026-08-17 03:30:00+00:00,2026-08-22 05:00:00+00:00,False,24.25228214616109,30.134597594819773,0.2762809840712814,trailing_stop,ETH,okx,ETH-USDT-SWAP,30,2026-08-17 03:30:00+00:00,2026-08-20 03:00:00+00:00,False,15.47429879740988,20.550878815911293,0.1762825648240358,trailing_stop,both,retained
okx_30m_74de72a25ac3d4f9:7389:1,EDGE,okx,EDGE-USDT-SWAP,30,2026-09-02 12:30:00+00:00,2026-09-06 15:00:00+00:00,False,17.626512000000066,25.72000000000009,0.5733317720530837,trailing_stop,EDGE,okx,EDGE-USDT-SWAP,30,2026-09-02 12:30:00+00:00,2026-09-03 01:00:00+00:00,False,3.898512000000018,7.168000000000027,0.1268056206088994,trailing_stop,both,lost
okx_30m_75f712c660c26bda:21253:1,STRK,okx,STRK-USDT-SWAP,30,2025-05-08 08:00:00+00:00,2025-05-11 07:00:00+00:00,False,10.19434243176184,13.647642679900818,0.2968439306358381,trailing_stop,STRK,okx,STRK-USDT-SWAP,30,2025-05-08 08:00:00+00:00,2025-05-11 07:00:00+00:00,False,10.417667493796587,13.647642679900818,0.3033468208092487,trailing_stop,both,retained
okx_30m_75f712c660c26bda:24204:1,STRK,okx,STRK-USDT-SWAP,30,2025-07-08 19:30:00+00:00,2025-07-11 22:00:00+00:00,False,10.541629629629654,15.22222222222226,0.2501089630931459,trailing_stop,STRK,okx,STRK-USDT-SWAP,30,2025-07-08 19:30:00+00:00,2025-07-11 21:30:00+00:00,False,11.619407407407431,15.22222222222226,0.2756801405975395,trailing_stop,both,retained
okx_30m_786103fc88505cb7:5224:1,TRUMP,okx,TRUMP-USDT-SWAP,30,2025-05-08 02:30:00+00:00,2025-05-11 00:00:00+00:00,False,10.776759398496235,15.244360902255638,0.2561538736484674,trailing_stop,TRUMP,okx,TRUMP-USDT-SWAP,30,2025-05-08 02:30:00+00:00,2025-05-10 08:30:00+00:00,False,11.190293233082704,15.244360902255638,0.2659832007863461,trailing_stop,both,retained
okx_30m_7882bf1e71caf0fb:23309:1,JTO,okx,JTO-USDT-SWAP,30,2025-05-07 22:00:00+00:00,2025-05-10 02:00:00+00:00,False,10.212029702970298,15.123762376237632,0.2551428571428571,trailing_stop,JTO,okx,JTO-USDT-SWAP,30,2025-05-07 22:00:00+00:00,2025-05-09 16:00:00+00:00,False,7.464504950495059,10.74257425742575,0.1864972170686458,trailing_stop,both,lost
okx_30m_7be0d25a9677420f:52013:1,AAVE,okx,AAVE-USDT-SWAP,30,2026-08-17 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,19.938653846153997,26.41666666666687,0.354061468412066,trailing_stop,AAVE,okx,AAVE-USDT-SWAP,30,2026-08-17 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,20.24634615384631,26.41666666666687,0.359525327262379,trailing_stop,both,retained
okx_30m_843d0b813938bedd:9029:1,JELLYJELLY,okx,JELLYJELLY-USDT-SWAP,30,2025-09-30 19:00:00+00:00,2025-10-05 04:00:00+00:00,False,15.866299595141747,28.23076923076931,0.7819185953711094,trailing_stop,JELLYJELLY,okx,JELLYJELLY-USDT-SWAP,30,2025-09-30 19:00:00+00:00,2025-10-04 10:30:00+00:00,False,20.388566801619497,28.23076923076931,1.004783719074222,trailing_stop,both,retained
okx_30m_87cd3ceb632a17b6:19907:1,ZETA,okx,ZETA-USDT-SWAP,30,2025-03-21 21:30:00+00:00,2025-03-23 11:00:00+00:00,False,32.298306188925494,58.85993485342093,0.4567286964532475,trailing_stop,ZETA,okx,ZETA-USDT-SWAP,30,2025-03-21 21:30:00+00:00,2025-03-22 20:00:00+00:00,False,21.86508143322504,35.17915309446298,0.3091929986181485,trailing_stop,both,retained
okx_30m_8c107afe5adb1cfd:47816:1,SSV,okx,SSV-USDT-SWAP,30,2026-08-15 08:30:00+00:00,2026-08-22 05:00:00+00:00,False,13.708476190476247,21.261904761904862,0.2713270499528746,trailing_stop,SSV,okx,SSV-USDT-SWAP,30,2026-08-15 08:30:00+00:00,2026-08-18 20:00:00+00:00,False,1.494190476190491,3.0238095238095424,0.0295739868049011,trailing_stop_gap,both,lost
okx_30m_8e37f0bf44dd301b:43643:1,ACH,okx,ACH-USDT-SWAP,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,22.331902439024248,29.268292682926653,0.2182097235462343,trailing_stop,ACH,okx,ACH-USDT-SWAP,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,23.112390243902286,29.268292682926653,0.2258360343183982,trailing_stop,both,retained
okx_30m_91cf2f1b1a275efe:21691:1,ATH,okx,ATH-USDT-SWAP,30,2025-09-08 02:00:00+00:00,2025-09-09 00:30:00+00:00,False,51.87404958677704,101.32231404958716,0.4151296296296296,trailing_stop,ATH,okx,ATH-USDT-SWAP,30,2025-09-08 02:00:00+00:00,2025-09-08 22:00:00+00:00,False,67.86578512396714,101.32231404958716,0.5431058201058199,trailing_stop,both,retained
okx_30m_94323d07766170b2:21870:1,HBAR,okx,HBAR-USDT-SWAP,30,2024-11-27 15:30:00+00:00,2024-12-03 13:30:00+00:00,False,20.650422843256425,30.306196840826292,1.1842587972963563,trailing_stop,HBAR,okx,HBAR-USDT-SWAP,30,2024-11-27 15:30:00+00:00,2024-11-30 02:30:00+00:00,False,2.9080170109356085,5.2697448359659855,0.1667687269179849,trailing_stop,both,lost
okx_30m_990a2226f2bbca1a:18947:1,ETHW,okx,ETHW-USDT-SWAP,30,2024-09-27 18:00:00+00:00,2024-09-30 14:00:00+00:00,False,25.391182364729666,37.03406813627283,0.5414615384615387,trailing_stop,ETHW,okx,ETHW-USDT-SWAP,30,2024-09-27 18:00:00+00:00,2024-09-28 08:30:00+00:00,False,2.7098196392785803,6.152304609218484,0.0577863247863248,trailing_stop,both,lost
okx_30m_9a579cc9b39ad17b:28453:1,BIO,okx,BIO-USDT-SWAP,30,2026-08-19 06:00:00+00:00,2026-08-20 12:30:00+00:00,False,15.57563636363651,26.60606060606084,0.2054340527577938,trailing_stop,BIO,okx,BIO-USDT-SWAP,30,2026-08-19 06:00:00+00:00,2026-08-19 17:30:00+00:00,False,7.45442424242432,13.78787878787891,0.0983197442046364,trailing_stop,both,lost
okx_30m_a0e2786a46a4a7e8:8713:1,OKB,okx,OKB-USDT-SWAP,30,2026-03-04 15:30:00+00:00,2026-03-05 15:00:00+00:00,False,10.751928571428625,27.18452380952393,0.2304572595049758,trailing_stop,OKB,okx,OKB-USDT-SWAP,30,2026-03-04 15:30:00+00:00,2026-03-05 13:00:00+00:00,False,18.150738095238175,27.18452380952393,0.3890436335799949,trailing_stop,both,retained
okx_30m_a22dd0d9e0d39f22:8708:1,BERA,okx,BERA-USDT-SWAP,30,2025-08-07 01:00:00+00:00,2025-08-10 06:00:00+00:00,False,10.247881355932265,13.093220338983135,0.1325205479452054,trailing_stop,BERA,okx,BERA-USDT-SWAP,30,2025-08-07 01:00:00+00:00,2025-08-10 06:00:00+00:00,False,10.417372881355998,13.093220338983135,0.1347123287671232,trailing_stop,both,retained
okx_30m_ac881a8651d7274c:23562:1,TURBO,okx,TURBO-USDT-SWAP,30,2025-04-18 07:30:00+00:00,2025-04-23 16:30:00+00:00,False,20.97844714686623,32.94667913938259,1.1201778221778227,trailing_stop,TURBO,okx,TURBO-USDT-SWAP,30,2025-04-18 07:30:00+00:00,2025-04-21 22:00:00+00:00,False,1.8156782039289057,3.4144059869036494,0.096951048951049,trailing_stop,both,lost
okx_30m_ac881a8651d7274c:39271:1,TURBO,okx,TURBO-USDT-SWAP,30,2026-03-11 14:00:00+00:00,2026-03-13 09:00:00+00:00,False,8.357274193548363,18.23790322580641,0.2253320287018916,trailing_stop,TURBO,okx,TURBO-USDT-SWAP,30,2026-03-11 14:00:00+00:00,2026-03-12 23:30:00+00:00,False,10.675822580645134,18.23790322580641,0.2878456186127418,trailing_stop,both,gained
okx_30m_ad2c54d0d1649939:2412:1,OPG,okx,OPG-USDT-SWAP,30,2026-06-12 15:30:00+00:00,2026-06-15 02:00:00+00:00,False,11.82432113341208,22.0070838252657,0.6298867924528304,trailing_stop,OPG,okx,OPG-USDT-SWAP,30,2026-06-12 15:30:00+00:00,2026-06-14 22:00:00+00:00,False,10.727508854781613,16.765053128689534,0.5714591194968555,trailing_stop,both,retained
okx_30m_ad52af7d34d1ef40:25371:1,GMX,okx,GMX-USDT-SWAP,30,2025-02-08 14:00:00+00:00,2025-02-11 16:30:00+00:00,False,12.298207381370846,14.868189806678409,0.3962446206115515,trailing_stop,GMX,okx,GMX-USDT-SWAP,30,2025-02-08 14:00:00+00:00,2025-02-09 13:00:00+00:00,False,8.837750439367328,14.182776801406,0.2847497168742923,trailing_stop,both,lost
okx_30m_ad5e885f122768f2:52105:1,PEPE,okx,PEPE-USDT-SWAP,30,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,30.62251162790709,45.20930232558157,0.5033516819571866,trailing_stop,PEPE,okx,PEPE-USDT-SWAP,30,2026-08-19 13:00:00+00:00,2026-08-21 19:00:00+00:00,False,25.83181395348848,34.441860465116406,0.4246055045871562,trailing_stop,both,retained
okx_30m_b35bc57e9deeef65:29254:1,PENGU,okx,PENGU-USDT-SWAP,30,2026-08-19 03:30:00+00:00,2026-08-22 05:00:00+00:00,False,23.790886597938172,33.64948453608252,0.3757271247150764,trailing_stop,PENGU,okx,PENGU-USDT-SWAP,30,2026-08-19 03:30:00+00:00,2026-08-20 03:00:00+00:00,False,2.4094432989690695,5.13402061855671,0.038052100293064,trailing_stop,both,lost
okx_30m_bd1d24b8c405e66b:35746:1,ENJ,okx,ENJ-USDT-SWAP,30,2026-03-16 04:00:00+00:00,2026-03-18 13:00:00+00:00,False,18.91935294117647,35.029411764705884,0.3438043826830572,trailing_stop,ENJ,okx,ENJ-USDT-SWAP,30,2026-03-16 04:00:00+00:00,2026-03-17 13:00:00+00:00,False,5.595823529411766,11.205882352941169,0.1016878674505612,trailing_stop_gap,both,lost
okx_30m_c6ae034ae3427cc7:52073:1,IOTA,okx,IOTA-USDT-SWAP,30,2026-08-18 21:00:00+00:00,2026-08-22 05:00:00+00:00,False,35.84677777777857,45.52777777777876,0.3960969920196442,trailing_stop,IOTA,okx,IOTA-USDT-SWAP,30,2026-08-18 21:00:00+00:00,2026-08-22 05:00:00+00:00,False,36.041222222223,45.52777777777876,0.3982455494168202,trailing_stop,both,retained
okx_30m_cef578456eea6108:33968:1,LDO,okx,LDO-USDT-SWAP,30,2025-08-06 16:30:00+00:00,2025-08-10 08:00:00+00:00,False,15.25053731343284,21.885572139303477,0.3288657869327327,trailing_stop,LDO,okx,LDO-USDT-SWAP,30,2025-08-06 16:30:00+00:00,2025-08-10 07:00:00+00:00,False,17.245562189054723,21.885572139303477,0.3718869220040768,trailing_stop,both,retained
okx_30m_cef578456eea6108:52097:1,LDO,okx,LDO-USDT-SWAP,30,2026-08-19 09:00:00+00:00,2026-08-22 05:00:00+00:00,False,17.07805405405415,25.37837837837852,0.2067696335078535,trailing_stop,LDO,okx,LDO-USDT-SWAP,30,2026-08-19 09:00:00+00:00,2026-08-19 18:00:00+00:00,False,3.240216216216244,6.810810810810846,0.0392303664921467,trailing_stop,both,lost
okx_30m_d00ce53785a8265c:21911:1,CORE,okx,CORE-USDT-SWAP,30,2024-11-28 12:00:00+00:00,2024-12-01 04:00:00+00:00,False,20.37585631815282,31.369467607440903,0.5853318592224066,trailing_stop,CORE,okx,CORE-USDT-SWAP,30,2024-11-28 12:00:00+00:00,2024-11-30 14:30:00+00:00,False,11.963091725465144,18.107761385503665,0.3436605859590937,trailing_stop,both,retained
okx_30m_d204be1c46896327:46038:1,BAND,okx,BAND-USDT-SWAP,30,2026-04-15 03:30:00+00:00,2026-04-17 09:30:00+00:00,False,8.996066666666653,18.399999999999984,0.1310743079164642,trailing_stop,BAND,okx,BAND-USDT-SWAP,30,2026-04-15 03:30:00+00:00,2026-04-17 08:00:00+00:00,False,11.596066666666664,16.53333333333332,0.1689567751335601,trailing_stop,both,gained
okx_30m_dc2994fc31e5bcc1:25658:1,PYTH,okx,PYTH-USDT-SWAP,30,2025-05-08 04:30:00+00:00,2025-05-11 07:00:00+00:00,False,13.542453987730118,21.4723926380369,0.3135539772727271,trailing_stop,PYTH,okx,PYTH-USDT-SWAP,30,2025-05-08 04:30:00+00:00,2025-05-10 00:00:00+00:00,False,15.051656441717864,21.4723926380369,0.3484971590909091,trailing_stop,both,retained
okx_30m_e2d8f0a215536bde:52105:1,XRP,okx,XRP-USDT-SWAP,30,2026-08-19 13:00:00+00:00,2026-08-20 18:30:00+00:00,False,26.27123809523823,39.70238095238114,0.2183205381875743,trailing_stop,XRP,okx,XRP-USDT-SWAP,30,2026-08-19 13:00:00+00:00,2026-08-20 03:00:00+00:00,False,9.664095238095308,14.916666666666757,0.0803110407597944,trailing_stop,both,lost
okx_30m_e3cf4fe75da6815d:27392:1,SHIB,okx,SHIB-USDT-SWAP,30,2025-03-22 16:30:00+00:00,2025-03-26 14:00:00+00:00,False,9.13324873096456,14.16751269035545,0.1397475728155341,trailing_stop,SHIB,okx,SHIB-USDT-SWAP,30,2025-03-22 16:30:00+00:00,2025-03-26 13:30:00+00:00,False,10.031725888324964,14.16751269035545,0.153495145631068,trailing_stop,both,gained
okx_30m_e4bfdd4fb3c35ca9:52052:1,ARB,okx,ARB-USDT-SWAP,30,2026-08-18 10:30:00+00:00,2026-08-22 05:00:00+00:00,False,25.759280000000352,34.28000000000045,0.3418163481953293,trailing_stop,ARB,okx,ARB-USDT-SWAP,30,2026-08-18 10:30:00+00:00,2026-08-22 05:00:00+00:00,False,27.099280000000363,34.28000000000045,0.3595976645435246,trailing_stop,both,retained
okx_30m_e72d6c739fd14b79:14022:1,TAO,okx,TAO-USDT-SWAP,30,2025-07-09 09:00:00+00:00,2025-07-12 12:30:00+00:00,False,13.178666666666697,18.547619047619097,0.1704137931034481,trailing_stop,TAO,okx,TAO-USDT-SWAP,30,2025-07-09 09:00:00+00:00,2025-07-10 12:00:00+00:00,False,4.821523809523826,7.380952380952401,0.0623472906403941,trailing_stop,both,lost
okx_30m_eb8c0ec85e91866e:19104:1,ACT,okx,ACT-USDT-SWAP,30,2025-12-17 12:00:00+00:00,2025-12-21 11:30:00+00:00,False,21.762616541353296,32.42105263157883,0.6753215118992064,trailing_stop,ACT,okx,ACT-USDT-SWAP,30,2025-12-17 12:00:00+00:00,2025-12-17 15:30:00+00:00,False,3.6588571428571295,8.210526315789444,0.113538964069062,trailing_stop,both,lost
okx_30m_ee679658302b506d:15908:1,ASTER,okx,ASTER-USDT-SWAP,30,2026-08-19 16:00:00+00:00,2026-08-21 17:00:00+00:00,False,12.625074626865818,21.17910447761217,0.1395841584158417,trailing_stop,ASTER,okx,ASTER-USDT-SWAP,30,2026-08-19 16:00:00+00:00,2026-08-20 12:30:00+00:00,False,5.834029850746322,11.014925373134442,0.0645016501650164,trailing_stop,both,lost
okx_30m_ee8bb255209efe90:14056:1,INIT,okx,INIT-USDT-SWAP,30,2026-02-11 08:30:00+00:00,2026-02-17 12:30:00+00:00,False,13.426731117824804,25.477341389728146,0.6463420593368239,trailing_stop,INIT,okx,INIT-USDT-SWAP,30,2026-02-11 08:30:00+00:00,2026-02-16 04:30:00+00:00,False,8.565703927492466,15.093655589123898,0.4123397324025597,trailing_stop,both,lost
okx_30m_f03a04dcc0ad804f:7941:1,SOON,okx,SOON-USDT-SWAP,30,2025-11-04 23:00:00+00:00,2025-11-05 22:30:00+00:00,False,15.221902624572095,43.907569418029695,1.1021615026577436,trailing_stop,SOON,okx,SOON-USDT-SWAP,30,2025-11-04 23:00:00+00:00,2025-11-05 22:00:00+00:00,False,24.196227462913676,43.907569418029695,1.7519590735079458,trailing_stop_gap,both,retained
okx_30m_f0dfce3a84e9ab5d:32567:1,AR,okx,AR-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-11 07:00:00+00:00,False,12.367826086956564,16.13043478260876,0.2239842519685038,trailing_stop,AR,okx,AR-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-11 07:00:00+00:00,False,12.443913043478313,16.13043478260876,0.2253622047244095,trailing_stop,both,retained
okx_30m_f3324236456b07c0:2821:1,DOOD,okx,DOOD-USDT-SWAP,30,2025-07-10 07:30:00+00:00,2025-07-11 12:30:00+00:00,False,9.685272727272736,17.23636363636366,0.2006365348399246,trailing_stop,DOOD,okx,DOOD-USDT-SWAP,30,2025-07-10 07:30:00+00:00,2025-07-11 08:30:00+00:00,False,10.830727272727287,17.23636363636366,0.2243653483992467,trailing_stop,both,gained
okx_30m_f384a8ac1c57808c:10415:1,NEIRO,okx,NEIRO-USDT-SWAP,30,2025-05-08 07:30:00+00:00,2025-05-12 15:00:00+00:00,False,18.939804560260583,27.850162866449505,0.785038703870387,trailing_stop,NEIRO,okx,NEIRO-USDT-SWAP,30,2025-05-08 07:30:00+00:00,2025-05-10 03:00:00+00:00,False,10.941976112920733,16.03691639522258,0.4535355535553553,trailing_stop,both,retained
okx_30m_f3f5ba59154b5eec:18750:1,SUSHI,okx,SUSHI-USDT-SWAP,30,2024-09-23 15:30:00+00:00,2024-09-29 14:00:00+00:00,False,9.708686046511632,13.16279069767442,0.2367636466751737,trailing_stop,SUSHI,okx,SUSHI-USDT-SWAP,30,2024-09-23 15:30:00+00:00,2024-09-29 12:30:00+00:00,False,10.383104651162794,13.16279069767442,0.2532105487026796,trailing_stop,both,gained
okx_30m_f4f23059a43906f2:32566:1,ORDI,okx,ORDI-USDT-SWAP,30,2025-07-08 11:30:00+00:00,2025-07-11 22:00:00+00:00,False,12.717411764705966,16.45882352941186,0.2874946808510641,trailing_stop,ORDI,okx,ORDI-USDT-SWAP,30,2025-07-08 11:30:00+00:00,2025-07-11 21:30:00+00:00,False,13.299764705882428,16.45882352941186,0.3006595744680851,trailing_stop,both,retained
okx_30m_f82e9d723efcf451:1511:1,SHAZ,okx,SHAZ-USDT-SWAP,30,2026-08-10 21:00:00+00:00,2026-08-14 13:00:00+00:00,False,10.78878666666672,13.726666666666734,0.3029990638457218,trailing_stop,SHAZ,okx,SHAZ-USDT-SWAP,30,2026-08-10 21:00:00+00:00,2026-08-13 06:30:00+00:00,False,8.935453333333381,10.74000000000005,0.2509488859764091,trailing_stop,both,lost
okx_30m_fcc8e422421288c5:52093:1,NEO,okx,NEO-USDT-SWAP,30,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,28.288124999999987,36.24999999999996,0.2670265486725665,trailing_stop,NEO,okx,NEO-USDT-SWAP,30,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,28.47562499999996,36.24999999999996,0.268796460176991,trailing_stop,both,retained
okx_30m_fec1879a86749116:52109:1,QTUM,okx,QTUM-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.172065040650436,19.105691056910604,0.2519751373229257,trailing_stop,QTUM,okx,QTUM-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.773691056910602,19.105691056910604,0.2626718704827986,trailing_stop,both,retained
okx_60m_01524a02d8d29c99:11586:1,AEVO,okx,AEVO-USDT-SWAP,60,2025-07-09 06:00:00+00:00,2025-07-11 22:00:00+00:00,False,9.120543103448329,16.017241379310423,0.2484402958788307,trailing_stop,AEVO,okx,AEVO-USDT-SWAP,60,2025-07-09 06:00:00+00:00,2025-07-11 21:00:00+00:00,False,10.926577586206951,16.017241379310423,0.2976360220735001,trailing_stop,both,gained
okx_60m_0903ac44e519cb1a:17873:1,ENJ,okx,ENJ-USDT-SWAP,60,2026-03-16 05:00:00+00:00,2026-03-18 13:00:00+00:00,False,13.227466666666702,26.22222222222228,0.3162784272051011,trailing_stop,ENJ,okx,ENJ-USDT-SWAP,60,2026-03-16 05:00:00+00:00,2026-03-17 13:00:00+00:00,False,3.9830222222222367,8.222222222222237,0.0952369819341127,trailing_stop_gap,both,lost
okx_60m_0c32a966d70108e0:10977:1,HBAR,okx,HBAR-USDT-SWAP,60,2024-11-29 10:00:00+00:00,2024-12-04 14:00:00+00:00,False,14.993590814196237,24.763048016701447,0.922534360950546,trailing_stop,HBAR,okx,HBAR-USDT-SWAP,60,2024-11-29 10:00:00+00:00,2024-11-30 04:00:00+00:00,False,0.8150939457202523,3.2546972860125227,0.0501515735388569,trailing_stop,both,lost
okx_60m_0c32a966d70108e0:26038:1,HBAR,okx,HBAR-USDT-SWAP,60,2026-08-18 23:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.768350877192969,17.043859649122776,0.1831133651551313,trailing_stop,HBAR,okx,HBAR-USDT-SWAP,60,2026-08-18 23:00:00+00:00,2026-08-22 05:00:00+00:00,False,11.119228070175426,17.043859649122776,0.1890799522673032,trailing_stop,both,retained
okx_60m_0e294b095604af43:26052:1,ALGO,okx,ALGO-USDT-SWAP,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.538436974789958,21.243697478991656,0.217264096446063,trailing_stop,ALGO,okx,ALGO-USDT-SWAP,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,15.000621848739527,21.243697478991656,0.2241710410649251,trailing_stop,both,retained
okx_60m_1d9f74bf9a63af3c:2235:1,TRUMP,okx,TRUMP-USDT-SWAP,60,2025-04-22 10:00:00+00:00,2025-04-29 04:00:00+00:00,False,16.78361128526651,24.81504702194365,0.6288433168898286,trailing_stop,TRUMP,okx,TRUMP-USDT-SWAP,60,2025-04-22 10:00:00+00:00,2025-04-23 17:00:00+00:00,False,13.796150470219482,23.97805642633236,0.5169100305379377,trailing_stop_gap,both,retained
okx_60m_21162989b3366200:17763:1,AVAX,okx,AVAX-USDT-SWAP,60,2025-09-08 04:00:00+00:00,2025-09-13 16:00:00+00:00,False,12.428153034300868,16.870712401055513,0.1894337422079228,trailing_stop,AVAX,okx,AVAX-USDT-SWAP,60,2025-09-08 04:00:00+00:00,2025-09-09 02:00:00+00:00,False,0.071952506596311,2.461741424802125,0.0010967223004223,trailing_stop,both,lost
okx_60m_2682cb31561617f9:9995:1,ANIME,okx,ANIME-USDT-SWAP,60,2026-03-16 04:00:00+00:00,2026-03-17 09:00:00+00:00,False,17.032789473684076,34.73684210526291,0.2722953302482118,trailing_stop,ANIME,okx,ANIME-USDT-SWAP,60,2026-03-16 04:00:00+00:00,2026-03-17 07:00:00+00:00,False,21.282789473684048,34.73684210526291,0.3402381152713503,trailing_stop,both,retained
okx_60m_3bdeb363a81100a7:9266:1,ZK,okx,ZK-USDT-SWAP,60,2025-07-09 12:00:00+00:00,2025-07-11 22:00:00+00:00,False,9.456054687499964,14.99999999999994,0.208236559139785,trailing_stop,ZK,okx,ZK-USDT-SWAP,60,2025-07-09 12:00:00+00:00,2025-07-11 21:00:00+00:00,False,10.18847656249996,14.99999999999994,0.2243655913978495,trailing_stop,both,gained
okx_60m_4958fc163d02b374:7492:1,MET,okx,MET-USDT-SWAP,60,2026-08-18 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.080787878788016,24.030303030303255,0.2787438512297542,trailing_stop,MET,okx,MET-USDT-SWAP,60,2026-08-18 14:00:00+00:00,2026-08-20 21:00:00+00:00,False,11.898969696969813,19.272727272727455,0.2355524895020997,trailing_stop,both,retained
okx_60m_4e524063f1583250:3020:1,PENGU,okx,PENGU-USDT-SWAP,60,2025-04-22 13:00:00+00:00,2025-04-29 04:00:00+00:00,False,19.017432343234304,29.217821782178188,1.0752532188841202,trailing_stop,PENGU,okx,PENGU-USDT-SWAP,60,2025-04-22 13:00:00+00:00,2025-04-24 00:00:00+00:00,False,3.8590165016501614,7.194719471947186,0.2181903340175406,trailing_stop,both,lost
okx_60m_56c2e62157ec0595:23026:1,DYDX,okx,DYDX-USDT-SWAP,60,2026-04-15 11:00:00+00:00,2026-04-19 23:00:00+00:00,False,11.4792848101266,18.702531645569643,0.3711709812749413,trailing_stop,DYDX,okx,DYDX-USDT-SWAP,60,2026-04-15 11:00:00+00:00,2026-04-15 20:00:00+00:00,False,1.3178924050632952,3.3955696202531698,0.042612708482554,trailing_stop,both,lost
