timeframe_min,arm,policy,group,taken,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r,net_ge3r,net_ge3r_rate,net_ge5r,net_ge5r_rate,net_ge10r,net_ge10r_rate,matched,weeks,mean_excess_bp,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,random_coverage,random_mean_net_bp,paired_target_mean_net_bp,random_win_rate,random_mean_net_r,random_ge5r
60,v9_both,retest,week:2026-07-20,21,21,6,15,0.0,0.2857142857142857,0.1381386287176154,0.4995638088483033,0.2857142857142857,-0.28761965854256855,-6.040012829393939,-1.0337888975762315,-121.54044944327555,-101.54044944327555,0.5783290295892772,1.3806636783365958,-0.9549329932942342,3.673771428571425,-1.0864186046511666,12.882411884190224,81.76190476190476,45.0,393.996247654785,16.0,12.0,0.0,0.0,0.0,8.0,11.0,0.0,20.0,11.0,14.0,0.0,13.0,4.0,7.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.047619047619047616,0,0.0,0,0.0,3,1,-12.459199748246,,,,,0.14285714285714285,-196.837224239549,-209.29642398779498,0.3333333333333333,-0.17720291454038573,0
60,v9_both,retest,week:2026-07-27,19,19,6,13,0.0,0.3157894736842105,0.15364378998470052,0.5398959249530334,0.3157894736842105,-0.2651037565090525,-5.036971373671998,-0.6527355371900813,-296.47494067999355,-276.4749406799935,0.5402231904093115,0.9863803076931604,-0.8427117861408429,2.837118110236207,-1.0557377049180303,8.661051008399731,105.10526315789474,90.0,633.6696090794441,8.0,7.0,0.0,0.0,0.0,6.0,12.0,0.0,18.0,6.0,12.0,1.0,14.0,4.0,8.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1,-753.7007622267785,,,,,0.21052631578947367,364.52056232003525,-389.1801999067432,0.75,2.628866539785115,1
60,v9_both,retest,week:2026-08-03,28,28,12,16,0.0,0.42857142857142855,0.2650854701640365,0.6092921450416022,0.42857142857142855,0.2398397403862615,6.7155127308153215,-0.46617264262140634,32.15659077934631,52.156590779346296,1.4982148875285681,1.6828884822177965,-0.8424468159873897,2.9918181818181875,-1.1049450549450563,5.260657038207005,108.14285714285714,88.0,498.963596320765,22.0,10.0,0.0,0.0,0.0,9.0,15.0,0.0,27.0,9.0,15.0,0.0,23.0,5.0,11.0,0.0,19.0,2.0,7.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1,147.75900059966622,,,,,0.14285714285714285,397.9313672796175,545.6903678792837,0.75,0.8389454220671342,0
60,v9_both,retest,week:2026-08-10,26,26,14,12,0.0,0.5384615384615384,0.3545793861698945,0.7124414658586757,0.5384615384615384,0.20345225380126472,5.289758598832883,0.17758041958041984,-24.969749224550014,-4.969749224549944,1.440822842425671,1.2349640403934141,-0.9999781638895765,3.650043478260848,-1.091206030150749,4.860929244760304,94.1923076923077,95.0,385.9857629637675,19.0,11.0,0.0,0.0,0.0,10.0,11.0,0.0,26.0,11.0,12.0,0.0,21.0,6.0,7.0,0.0,18.0,3.0,4.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.038461538461538464,0,0.0,0,0.0,6,1,-456.6106891763127,,,,,0.23076923076923078,585.2472560196428,128.63656684333,0.6666666666666666,1.1396234087244985,1
60,v9_both,retest,week:2026-08-17,26,26,21,5,0.0,0.8076923076923077,0.6212374271797887,0.9149293890487726,0.8076923076923077,1.858773774577433,48.32811813901326,1.754055555555555,964.9417639303457,984.9417639303457,10.346703103554896,2.5475582871961904,-1.0341211784213473,6.94612698412702,-1.0540634920634917,2.0783201430807057,52.26923076923077,52.0,536.67794339485,26.0,5.0,0.0,2.0,0.0,5.0,5.0,0.0,26.0,5.0,5.0,0.0,24.0,3.0,3.0,0.0,22.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6,0.23076923076923078,2,0.07692307692307693,0,0.0,10,1,312.38539432030404,,,,,0.38461538461538464,543.1119477851153,855.4973421054193,0.7,1.6133007123672054,1
60,v9_both,retest,week:2026-08-24,2,2,1,1,0.0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.3344199272611005,-0.668839854522201,-0.3344199272611005,-211.65337586390197,-191.65337586390143,0.3481771987620267,0.3572670157068061,-1.026106870229007,0.3572670157068061,-1.026106870229007,1.026106870229007,136.5,136.5,890.7496012759161,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,,,,,0.0,,,,,0
60,v9_both,retest,week:2026-08-31,31,29,5,24,0.0,0.1724137931034483,0.07597857204821831,0.34548440045021234,0.1724137931034483,-0.5872299104053436,-17.029667401754963,-1.0263478260869567,-316.69581546051836,-296.69581546051836,0.18502606512229391,0.7732596626322643,-0.8706652381215118,1.466599832915622,-1.0611260504201687,17.029667401754956,59.86206896551724,46.0,493.545937737283,22.0,17.0,0.0,0.0,0.0,15.0,22.0,2.0,29.0,17.0,24.0,0.0,15.0,6.0,10.0,0.0,9.0,3.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,1,-668.5260050618373,,,,,0.1724137931034483,134.9116842755826,-533.6143207862546,0.6,0.1669101267386628,0
60,v9_both,retest,week:2026-09-07,23,23,3,20,0.0,0.13043478260869565,0.04537659058182972,0.32127482448539857,0.13043478260869565,-0.434542362792999,-9.994474344238977,-0.8459712230215828,-367.09252352150327,-347.09252352150344,0.39572482640949014,2.181711135247487,-0.8269803874990718,3.4965144230769254,-1.115265512649804,11.69947425888031,87.8695652173913,67.0,690.496393720831,13.0,10.0,0.0,0.0,0.0,10.0,20.0,0.0,23.0,10.0,20.0,0.0,14.0,6.0,11.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.043478260869565216,0,0.0,0,0.0,5,1,-252.41744318209697,,,,,0.21739130434782608,188.52209393375577,-63.89534924834123,0.4,0.5623019405477374,0
60,v9_both,retest,week:2026-09-14,17,9,2,7,0.0,0.2222222222222222,0.06322510654056959,0.5474110333077882,0.2222222222222222,0.5266128859373517,4.739515973436165,-1.032335135135136,92.56090458576256,112.56090458576254,1.665735472521202,5.929366997401546,-1.017031145909561,10.683146417445457,-1.0687123287671272,5.943630444009291,43.0,40.0,512.220488819553,8.0,6.0,0.0,1.0,1.0,6.0,7.0,0.0,9.0,6.0,7.0,0.0,7.0,4.0,5.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111,2,1,-289.60532163601397,,,,,0.2222222222222222,2524.8006935646754,2235.195371928661,0.5,7.534905393457129,1
60,v9_both,retest,week:2026-09-21,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
60,joint,baseline,long,689,656,249,407,0.0,0.3795731707317073,0.34324039421092734,0.4173081468463816,0.38414634146341464,0.589337724708446,386.6055474087406,-1.028348076923077,133.2737228416074,153.27372284160742,1.9517312528052675,3.1840099774270874,-0.9980661842029591,49.90969230769294,-1.3708453608247366,66.0501353895736,52.84146341463415,43.0,342.1130961705955,606.0,367.0,3.0,39.0,11.0,329.0,367.0,21.0,650.0,361.0,401.0,1.0,483.0,201.0,234.0,3.0,385.0,112.0,136.0,4.0,278.0,33.0,37.0,1.0,208.0,2.0,2.0,1.0,123.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,75,0.11432926829268293,39,0.05945121951219512,11,0.01676829268292683,651,10,-51.90035947345087,0.7734375,-173.97599486655116,74.3943239176092,0.0009765625,0.9923780487804879,189.57615696855078,137.6757974950999,0.4116743471582181,0.8847130249710651,51
60,joint,baseline,short,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
60,joint,baseline,BTCUSDT,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
60,joint,baseline,ETHUSDT,2,2,1,1,0.0,0.5,0.09453120463920084,0.9054687953607992,0.5,8.347601369993976,16.695202739987952,8.347601369993976,1077.2023201463385,1097.2023201463385,23.10528258987207,17.45046124763703,-0.7552585076490792,17.45046124763703,-0.7552585076490792,0.7552585076490792,113.0,113.0,236.14191586163201,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.5,1,0.5,1,0.5,2,2,-110.89283171071199,1.0,-184.80307757628202,-36.98258584514197,0.25,1.0,1188.0951518570505,1077.2023201463385,0.5,13.635303933253908,1
60,joint,baseline,week:2026-07-20,47,47,5,42,0.0,0.10638297872340426,0.04630478188805601,0.22594269459787378,0.10638297872340426,-0.6493007130963622,-30.51713351552902,-1.0546969696969697,-251.48518651783164,-231.48518651783164,0.2644512348438104,2.1943599185735563,-0.9878317406761141,5.826000000000006,-1.1199999999999986,39.03358318562659,43.61702127659574,43.0,360.331967643659,41.0,36.0,0.0,1.0,0.0,31.0,36.0,2.0,47.0,36.0,42.0,0.0,30.0,21.0,25.0,1.0,20.0,12.0,15.0,1.0,9.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.02127659574468085,1,0.02127659574468085,0,0.0,47,1,-138.96182993204914,,,,,1.0,-112.52335658578258,-251.48518651783166,0.14893617021276595,-0.516852997816539,1
60,joint,baseline,week:2026-07-27,54,54,13,41,0.0,0.24074074074074073,0.14644291436565254,0.36947524292940376,0.24074074074074073,0.1303256996973817,7.037587783658612,-1.0510220653531812,92.89309214087446,112.89309214087446,1.160494159686988,3.9143909502561787,-1.0694998675529688,28.19157894736854,-1.213780590717304,27.087993171306916,38.27777777777778,11.5,321.0445554118915,52.0,39.0,0.0,3.0,1.0,34.0,36.0,2.0,52.0,37.0,39.0,0.0,34.0,19.0,21.0,0.0,23.0,9.0,10.0,0.0,15.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,0.05555555555555555,3,0.05555555555555555,1,0.018518518518518517,54,1,-52.60331572155965,,,,,1.0,145.49640786243415,92.89309214087446,0.2962962962962963,0.349914958247939,3
60,joint,baseline,week:2026-08-03,146,146,64,82,0.0,0.4383561643835616,0.3604740462616515,0.519398986646687,0.4452054794520548,0.38001759747472924,55.48256923131047,-0.7184740462789264,134.75837867002159,154.7583786700216,1.6843160800326133,2.1337495348587043,-0.9887487926786173,8.760666666666694,-1.3708453608247366,22.03478079203842,68.61643835616438,58.5,254.82266690721497,128.0,68.0,1.0,4.0,0.0,57.0,70.0,5.0,145.0,67.0,81.0,0.0,113.0,37.0,49.0,0.0,95.0,22.0,31.0,1.0,69.0,7.0,8.0,0.0,54.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15,0.10273972602739725,4,0.0273972602739726,0,0.0,146,1,-4.216961339546708,,,,,1.0,138.9753400095682,134.75837867002156,0.4589041095890411,0.7186244220276595,9
60,joint,baseline,week:2026-08-10,47,47,11,36,0.0,0.23404255319148937,0.13603274526919518,0.37224257668075733,0.2553191489361702,-0.46110730038913705,-21.67204311828944,-1.0496284153005455,-108.55703414650874,-88.5570341465087,0.41567933754143044,1.401568616400622,-1.0302582749637859,3.1094829396325334,-1.150285714285717,28.473719588024352,37.4468085106383,21.0,342.81650071123596,44.0,34.0,1.0,0.0,0.0,30.0,32.0,1.0,46.0,33.0,35.0,0.0,29.0,16.0,18.0,0.0,18.0,6.0,7.0,0.0,12.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02127659574468085,0,0.0,0,0.0,47,1,-234.92263215479832,,,,,1.0,126.36559800828961,-108.55703414650873,0.40425531914893614,0.48782757362762774,2
60,joint,baseline,week:2026-08-17,109,109,78,31,0.0,0.7155963302752294,0.6246970241550022,0.7918165557468834,0.7155963302752294,3.3953329162210717,370.0912878680968,2.2762253521126787,855.6658249033052,875.6658249033052,13.036399917082159,5.138961035833599,-0.9918604169975468,49.90969230769294,-1.2456065940206704,13.482638082514072,48.825688073394495,55.0,344.086021505376,108.0,30.0,0.0,24.0,7.0,27.0,28.0,1.0,109.0,30.0,31.0,0.0,99.0,20.0,21.0,0.0,91.0,12.0,13.0,2.0,81.0,3.0,3.0,1.0,76.0,2.0,2.0,1.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,41,0.3761467889908257,24,0.22018348623853212,7,0.06422018348623854,109,1,280.90978708508004,,,,,1.0,574.7560378182254,855.6658249033053,0.5504587155963303,3.040529356388167,23
60,joint,baseline,week:2026-08-24,22,22,4,18,0.0,0.18181818181818182,0.07306884532528965,0.3851660761507122,0.18181818181818182,-0.3925223291924704,-8.635491242234348,-1.0307012336588262,-273.47159761604775,-253.47159761604772,0.4932091650671094,2.101016401614055,-0.9466420471494759,5.011443535188209,-1.072774373259053,12.430307024170082,30.772727272727273,28.5,457.523567132904,20.0,16.0,0.0,1.0,0.0,15.0,17.0,1.0,22.0,16.0,18.0,0.0,13.0,8.0,9.0,0.0,10.0,5.0,6.0,0.0,7.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.045454545454545456,1,0.045454545454545456,0,0.0,22,1,-222.49419097893343,,,,,1.0,-50.977406637114306,-273.47159761604775,0.36363636363636365,-0.12306544801707965,0
60,joint,baseline,week:2026-08-31,125,124,41,83,0.0,0.33064516129032256,0.25402587347493577,0.4174422060703856,0.3387096774193548,0.06982551589758147,8.658363971300103,-1.036973642354011,-1.0592661524540985,18.940733847545907,1.1069473664429494,2.1857921318315205,-0.9754110052264127,18.936846153846123,-1.138882352941181,53.61982836540353,67.83870967741936,48.5,350.0133269593615,111.0,75.0,1.0,3.0,1.0,71.0,79.0,6.0,123.0,74.0,82.0,0.0,92.0,44.0,51.0,2.0,73.0,27.0,32.0,0.0,47.0,9.0,10.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8,0.06451612903225806,3,0.024193548387096774,1,0.008064516129032258,124,1,-153.19907931640262,,,,,1.0,152.13981316394853,-1.0592661524540852,0.41935483870967744,0.4733382903748613,8
60,joint,baseline,week:2026-09-07,64,64,14,50,0.0,0.21875,0.13502319354373135,0.3343278405637433,0.21875,-0.3004262986757157,-19.227283115245804,-1.0358613432356365,-153.35402065727493,-133.35402065727493,0.6137355570531684,2.1821592377284302,-0.9955502488688768,16.516455782312935,-1.133050847457625,38.06058470184485,40.828125,32.5,406.447754457232,60.0,46.0,0.0,1.0,1.0,42.0,46.0,0.0,63.0,45.0,49.0,1.0,39.0,22.0,25.0,0.0,24.0,8.0,10.0,0.0,15.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.03125,1,0.015625,1,0.015625,64,1,-185.32925660152182,,,,,1.0,31.975235944246855,-153.35402065727493,0.3125,0.23397089917417294,2
60,joint,baseline,week:2026-09-14,59,40,19,21,0.0,0.475,0.329354700094151,0.6250263800287721,0.475,0.7121460589168431,28.485842356673725,-0.42771325460928616,111.53268944112628,131.53268944112628,2.350948967972785,2.60903390984292,-1.0040858062067497,25.983122302158147,-1.3422914572864248,10.03221166632612,43.225,40.0,364.85159746436653,39.0,20.0,0.0,2.0,1.0,19.0,20.0,3.0,40.0,20.0,21.0,0.0,33.0,13.0,14.0,0.0,30.0,10.0,11.0,0.0,23.0,4.0,4.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,0.075,2,0.05,1,0.025,35,1,-196.94112840300284,,,,,0.875,387.2465444847351,190.3054160817322,0.5428571428571428,1.5385938655855562,3
60,joint,baseline,week:2026-09-21,16,3,0,3,0.0,0.0,0.0,0.5614970356393196,0.0,-1.0327176036668388,-3.0981528110005163,-1.0249495225102316,-702.6349085647595,-682.6349085647596,0.0,,-1.0327176036668388,-1.0237588440458398,-1.0494444444444448,3.0981528110005163,5.333333333333333,5.0,801.61854768154,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1,-243.96857783247037,,,,,1.0,-458.66633073228934,-702.6349085647597,0.0,-0.9104433358145091,0
60,joint,wait3,long,661,624,232,392,0.0,0.3717948717948718,0.3347682230289483,0.4103903711723776,0.3766025641025641,0.4753822075122711,296.63849748765716,-1.0227505345392611,134.23090140991133,154.23090140991133,1.7537873633720515,2.9748673948281414,-1.0039049441644683,25.928389610389672,-2.239249999999955,65.29810335030376,54.30769230769231,43.0,345.70478047126545,573.0,349.0,3.0,31.0,9.0,316.0,357.0,20.0,608.0,334.0,376.0,9.0,438.0,173.0,206.0,3.0,360.0,110.0,128.0,2.0,270.0,40.0,43.0,0.0,195.0,11.0,11.0,0.0,106.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,72,0.11538461538461539,31,0.049679487179487176,9,0.014423076923076924,576,10,-60.757422938388004,0.7841796875,-199.05728848738687,67.81577186920475,0.0009765625,0.9230769230769231,211.6675275581787,150.9101046197907,0.4114583333333333,0.9110464110062689,42
60,joint,wait3,short,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
60,joint,wait3,BTCUSDT,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
60,joint,wait3,ETHUSDT,2,2,1,1,0.0,0.5,0.09453120463920084,0.9054687953607992,0.5,10.540310128715324,21.08062025743065,10.540310128715324,1093.0178394917289,1113.0178394917289,28.873574605990974,21.83691436593368,-0.7562941085030304,21.83691436593368,-0.7562941085030304,0.7562941085030304,110.0,110.0,223.725497373719,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.5,1,0.5,1,0.5,1,1,29.377291208680933,,,,,0.5,2410.558815705055,2439.936106913736,1.0,21.09200456412613,1
60,joint,wait3,week:2026-07-20,46,46,5,41,0.0,0.10869565217391304,0.04733145828147013,0.23037828762025514,0.10869565217391304,-0.5757159764408027,-26.48293491627693,-1.0478680845148745,-278.20924452597535,-258.20924452597535,0.363106703822736,3.0196993005638233,-1.0141812541242936,6.774222222222289,-1.29150000000001,38.051247698630576,42.28260869565217,40.5,349.140085358509,40.0,35.0,0.0,2.0,0.0,31.0,36.0,3.0,43.0,33.0,38.0,0.0,23.0,15.0,18.0,1.0,13.0,7.0,8.0,1.0,9.0,4.0,4.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,0.043478260869565216,2,0.043478260869565216,0,0.0,41,1,-159.2136218588201,,,,,0.8913043478260869,-108.06983898731048,-267.28346084613054,0.17073170731707318,-0.5088962421177398,1
60,joint,wait3,week:2026-07-27,45,45,9,36,0.0,0.2,0.10896126755287432,0.3382296923727772,0.2,0.21795312962621471,9.807890833179663,-1.0416884422110546,90.79034761391726,110.79034761391723,1.2608858345174296,5.266940120431783,-1.0442936180751772,25.10049411764717,-1.4417777777778,20.20742121560239,45.977777777777774,14.0,403.039312851008,42.0,33.0,0.0,3.0,1.0,29.0,32.0,0.0,44.0,32.0,35.0,0.0,24.0,12.0,15.0,0.0,18.0,8.0,9.0,0.0,11.0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,0.06666666666666667,3,0.06666666666666667,1,0.022222222222222223,41,1,0.6828137640619795,,,,,0.9111111111111111,130.7557970468866,131.43861081094863,0.2926829268292683,0.15144787717908306,2
60,joint,wait3,week:2026-08-03,143,143,60,83,0.0,0.4195804195804196,0.3418382386275974,0.5015302475259434,0.42657342657342656,0.43263967719582785,61.86747383900338,-0.6396382978723436,139.08829164806608,159.0882916480661,1.7356526446429918,2.4327705330314426,-1.0132380499142553,25.20096385542177,-2.239249999999955,25.986987009434962,68.63636363636364,60.0,249.143936710355,126.0,69.0,1.0,4.0,1.0,63.0,77.0,6.0,141.0,67.0,81.0,1.0,109.0,37.0,49.0,0.0,93.0,24.0,33.0,0.0,70.0,9.0,10.0,0.0,51.0,2.0,2.0,0.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16,0.11188811188811189,4,0.027972027972027972,1,0.006993006993006993,137,1,8.802729657938746,,,,,0.958041958041958,128.0435811102123,136.84631076815106,0.45255474452554745,0.40607730741417514,6
60,joint,wait3,week:2026-08-10,45,45,11,34,0.0,0.24444444444444444,0.14235479371782908,0.38673380177439254,0.24444444444444444,-0.38221513756722814,-17.199681190525265,-1.04926923076923,-23.646723250960132,-3.6467232509601333,0.5135675146203275,1.6508312676798915,-1.0399654451471787,6.648671550671532,-1.646818181818177,24.834661594405098,35.51111111111111,18.0,341.31205673758797,42.0,31.0,0.0,1.0,0.0,26.0,29.0,0.0,42.0,28.0,31.0,3.0,27.0,13.0,16.0,0.0,19.0,7.0,8.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.044444444444444446,1,0.022222222222222223,0,0.0,42,1,-258.3571178665182,,,,,0.9333333333333333,255.90552799818113,-2.45158986833704,0.40476190476190477,0.694293612253939,3
60,joint,wait3,week:2026-08-17,109,109,78,31,0.0,0.7155963302752294,0.6246970241550022,0.7918165557468834,0.7247706422018348,2.571030447322307,280.2423187581315,2.381310344827585,815.6540120897566,835.6540120897566,9.990136579128338,3.9924938063975404,-1.0055547787379564,21.83691436593368,-1.26366506602642,15.819591100288577,46.73394495412844,53.0,385.32110091743004,108.0,30.0,1.0,17.0,4.0,24.0,25.0,2.0,106.0,27.0,28.0,2.0,96.0,17.0,18.0,1.0,90.0,12.0,12.0,0.0,82.0,4.0,4.0,0.0,72.0,1.0,1.0,0.0,47.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,39,0.3577981651376147,17,0.1559633027522936,4,0.03669724770642202,103,1,238.94862287209372,,,,,0.944954128440367,581.2375971880609,820.1862200601548,0.5922330097087378,2.9864544058706888,19
60,joint,wait3,week:2026-08-24,20,20,3,17,0.0,0.15,0.05236874548672649,0.36041886664286427,0.15,-0.663181035127155,-13.263620702543099,-1.0316046747967473,-331.5853851174717,-311.5853851174717,0.21258231214374834,1.1936109639686927,-0.9908502114381867,1.8286733436055451,-1.0782608695652165,13.556601229646894,34.4,26.5,434.95189418405147,18.0,15.0,0.0,0.0,0.0,15.0,17.0,1.0,20.0,15.0,17.0,0.0,14.0,10.0,11.0,0.0,7.0,4.0,4.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,20,1,-319.5125003315798,,,,,1.0,-12.072884785891848,-331.5853851174717,0.35,-0.1331213250289687,0
60,joint,wait3,week:2026-08-31,120,120,39,81,0.0,0.325,0.24775854855441343,0.4130981598580927,0.3333333333333333,0.021824394507153264,2.6189273408583915,-1.0387949039264828,-36.28827489223628,-16.288274892236238,1.0330641565070509,2.098112098008056,-0.9778696849562442,25.928389610389672,-1.2742857142857076,51.74150212065659,71.85833333333333,52.5,363.52065012786204,105.0,71.0,1.0,2.0,1.0,68.0,78.0,6.0,119.0,70.0,80.0,0.0,81.0,34.0,42.0,1.0,72.0,28.0,33.0,1.0,44.0,10.0,10.0,0.0,25.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6,0.05,2,0.016666666666666666,1,0.008333333333333333,110,1,-214.40504492135835,,,,,0.9166666666666666,187.67799914115048,-26.72704578020784,0.39090909090909093,0.5232798166165217,6
60,joint,wait3,week:2026-09-07,59,59,13,46,0.0,0.22033898305084745,0.13354197574226984,0.34132699471980754,0.22033898305084745,-0.23348535779551724,-13.775636109935517,-1.0336516129032252,-112.36985203047044,-92.36985203047043,0.6959316845414945,2.4252904202596586,-0.9848785124632845,14.7968527607362,-1.2597333333333358,33.538890209353056,44.932203389830505,33.0,385.050962627405,56.0,43.0,0.0,1.0,1.0,39.0,41.0,2.0,56.0,40.0,43.0,3.0,34.0,20.0,21.0,0.0,25.0,12.0,12.0,0.0,19.0,6.0,6.0,0.0,12.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.03389830508474576,1,0.01694915254237288,1,0.01694915254237288,52,1,-125.77185293675409,,,,,0.8813559322033898,45.8119647185626,-79.95988821819145,0.2692307692307692,0.6205565812957258,4
