signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included
69807,2023-12-31 19:15:00+00:00,short,6.0,3.0,0.6712332814856956,1.1580802428401649,1.0035585398202351,0.2459859709112888,-1.0,4.0,0.9182958340544896,0.6865141845969481,0.6666666666666666,0.005274431608780831,0.6806504615095438,1.0,2.0,False,False,False,False,False,dense_l1,False,False
69841,2024-01-01 03:45:00+00:00,short,2.0,2.0,0.9945540192061896,1.3874462708089565,1.0077040067357728,0.8324190875874461,2.0,12.0,0.0,2.0724526863427353,1.0,0.07670835509352499,0.7682368467855307,2.0,0.0,False,True,True,True,False,dense_l1,True,False
70218,2024-01-05 02:00:00+00:00,short,2.0,2.0,3.483994192199019,3.8248985825652175,1.276616852232435,0.6455286335599304,-1.0,0.0,0.0,-0.2375937401890612,0.6666666666666666,0.051129222718788586,0.2933727938534708,0.0,1.0,False,False,False,False,False,dense_l1,False,False
70331,2024-01-06 06:15:00+00:00,short,5.0,4.0,1.905456187173588,2.4610852424480654,1.13986586364802,0.6263975725202132,1.0,6.0,1.0,2.290856731522652,1.0,0.0949107111868689,0.755832223988447,3.0,2.0,False,True,True,False,False,dense_l1,True,False
70466,2024-01-07 16:00:00+00:00,short,14.0,8.0,0.4912782703858157,0.7568534071393477,1.1728308366315026,0.6044071448441183,-1.0,10.0,0.6500224216483541,1.1477235227549265,1.0,0.059049975998496075,0.8513151356825931,6.0,7.0,False,True,True,False,False,dense_l1,True,False
70491,2024-01-07 22:15:00+00:00,short,12.0,7.0,0.4799528136294167,0.746191684880406,1.124455312894634,0.5334071847008948,-2.0,10.0,0.6500224216483541,2.457081144182665,1.0,0.04742177707859108,0.8263793691287342,3.0,5.0,False,False,False,False,False,dense_l1,False,False
70682,2024-01-09 22:00:00+00:00,long,2.0,2.0,2.5190009669251676,3.2576052514759763,1.8056624239535675,0.7996628837905342,-1.0,4.0,0.9182958340544896,1.866266360680825,1.0,0.07618584270442978,0.4943452579241123,0.0,1.0,False,False,False,False,False,dense_l1,False,False
70909,2024-01-12 06:45:00+00:00,long,5.0,5.0,2.3564886296070067,2.5198963683416933,0.957963675773416,0.23662167436894319,0.0,6.0,1.0,0.7303365454531195,0.8333333333333334,0.05886344179031222,0.6537742694414368,2.0,2.0,False,True,True,False,False,dense_l1,True,False
70925,2024-01-12 10:45:00+00:00,long,7.0,5.0,2.0022196932183096,2.131078944096861,0.9232784275770567,0.2451657280893267,2.0,8.0,0.9182958340544896,0.8955983276396106,1.0,0.05018453600108245,0.7171555251501139,4.0,2.0,False,True,True,True,False,dense_l1,True,False
71505,2024-01-18 11:45:00+00:00,short,4.0,4.0,1.360464286788605,2.0175960311263106,1.0411657008008033,0.6435991888872336,1.0,10.0,0.6500224216483541,1.0628516186698218,1.0,0.07611825817151274,0.812727034183033,2.0,1.0,False,True,True,True,True,dense_l1,True,False
71620,2024-01-19 16:30:00+00:00,short,7.0,4.0,1.743610119804213,2.6194560512753204,1.3332496579189252,2.1622464078648584,1.0,10.0,0.6500224216483541,3.8550462144404465,1.0,0.11709029613276066,0.8166196056074748,4.0,3.0,False,True,True,True,True,dense_l1,True,False
71811,2024-01-21 16:15:00+00:00,short,4.0,3.0,1.5791388512035696,1.9118687473020968,1.0738936832282886,0.5932053987352125,2.0,5.0,0.9798687566511528,0.8289422833981344,0.8333333333333334,0.06345439115267651,0.7754253709412865,2.0,0.0,False,False,False,False,False,dense_l1,False,False
71971,2024-01-23 08:15:00+00:00,short,4.0,3.0,4.916529520074061,5.646770211955141,1.2732372002718975,2.2114718868280843,-1.0,11.0,0.41381685030363385,2.2913695389287057,1.0,0.12884517581726793,0.65625,1.0,2.0,False,False,False,False,False,dense_l1,False,False
72107,2024-01-24 18:15:00+00:00,short,3.0,3.0,2.1897654957384476,2.3079559227399242,1.1164321848434353,0.16406769260465376,2.0,8.0,0.9182958340544896,0.5148625411946074,0.6666666666666666,0.02828795473305937,0.6802621571062959,2.0,0.0,False,True,True,True,False,dense_l1,True,False
72139,2024-01-25 02:15:00+00:00,short,4.0,3.0,1.6141138573847977,2.042854077640944,0.9712417237337494,0.59976382200396,1.0,12.0,0.0,0.8145857464674794,0.6666666666666666,0.03537174951619064,0.7604817466944676,2.0,1.0,False,True,True,False,False,dense_l1,True,False
72257,2024-01-26 07:45:00+00:00,short,4.0,4.0,1.4257347797411277,1.7635759851945367,1.0931993541722724,1.0500056774391038,1.0,7.0,0.9798687566511528,2.9622764154553436,0.8333333333333334,0.10843896991813338,0.7900373086889305,2.0,1.0,False,True,True,False,False,dense_l1,True,False
72382,2024-01-27 15:00:00+00:00,long,4.0,3.0,2.3842539982157636,2.5387021613133602,1.03990914523658,0.17622021016522074,1.0,10.0,0.6500224216483541,0.5619547989655895,1.0,0.06417275648010994,0.7827445685214658,1.0,0.0,False,True,True,True,False,dense_l1,True,False
72582,2024-01-29 17:00:00+00:00,long,6.0,6.0,1.371763253441198,1.7471672079761125,1.2612613209889834,2.320504239516513,4.0,4.0,0.9182958340544896,2.7439411677030487,1.0,0.10833148930565219,0.8309314633265917,4.0,0.0,False,False,False,False,False,dense_l1,False,False
72658,2024-01-30 12:00:00+00:00,long,1.0,1.0,4.1397135539558185,4.261309069128333,1.0312406052605403,0.22198784584000106,-1.0,11.0,0.41381685030363385,1.7434231911812128,1.0,0.07929169229999188,0.38777198559278764,0.0,1.0,False,False,False,False,False,dense_l1,False,False
72673,2024-01-30 15:45:00+00:00,long,4.0,3.0,1.9000507513011737,2.5064982284473953,1.2097184739592484,0.502270036434068,2.0,12.0,0.0,2.660678846292568,1.0,0.08300338720899154,0.8706239450492964,2.0,0.0,False,True,True,True,True,dense_l1,True,False
72775,2024-01-31 17:15:00+00:00,long,1.0,1.0,3.034461166019027,3.9837602308885782,1.0155294034692073,0.7159335710125299,-1.0,0.0,0.0,0.3422264685191102,1.0,0.08624335768823144,0.33542474497101915,0.0,1.0,False,False,False,False,False,dense_l1,False,False
73167,2024-02-04 19:15:00+00:00,short,12.0,9.0,0.6403495703487666,0.8451962426219679,1.391170943062116,0.9795360815904198,6.0,12.0,0.0,3.0512149633059495,1.0,0.11157971966028353,0.9349781518532021,8.0,2.0,False,True,True,True,True,dense_l1,True,False
73291,2024-02-06 02:15:00+00:00,long,2.0,2.0,1.9243512123335795,2.2912188447914965,1.1077802128699783,0.6729046942704556,1.0,7.0,0.9798687566511528,2.030252075100052,0.8333333333333334,0.0826609984088421,0.6669818314956117,1.0,0.0,False,True,True,False,False,dense_l1,True,False
73535,2024-02-08 15:15:00+00:00,long,3.0,2.0,3.3709379462081563,4.184305789286292,1.599827337771566,0.430549712741291,0.0,11.0,0.41381685030363385,2.8355811517721006,1.0,0.08193825076225562,0.5801111184217334,0.0,0.0,False,True,False,False,False,dense_l1,False,False
73581,2024-02-09 02:45:00+00:00,long,5.0,3.0,1.4566319587263414,1.58328098486845,1.241923473470441,0.5513553089561228,1.0,8.0,0.9182958340544896,3.749060783514557,1.0,0.10409312550573618,0.8256271692462703,2.0,1.0,False,True,True,True,False,dense_l1,True,False
73919,2024-02-12 15:15:00+00:00,long,3.0,3.0,3.179665480540587,3.8240135796263743,1.3466939861769955,1.5757486936535272,2.0,2.0,0.6500224216483541,2.984239177576622,1.0,0.1563436956421323,0.6346042407995467,2.0,0.0,False,False,False,False,False,dense_l1,False,False
74065,2024-02-14 03:45:00+00:00,long,5.0,4.0,2.167828998943428,2.392361306228527,0.8807287011561716,0.1076164775435196,2.0,6.0,1.0,-1.0222103480791502,0.6666666666666666,0.012758657390414463,0.6142653746573633,2.0,0.0,False,False,False,False,False,dense_l1,False,False
74183,2024-02-15 09:15:00+00:00,long,0.0,0.0,4.119030162801853,4.668565577634613,0.9320947428110623,0.10836549022550972,0.0,12.0,0.0,0.28197197049785905,0.8333333333333334,0.038227748666826954,0.28411547981432866,0.0,0.0,False,False,False,False,False,dense_l1,False,False
74186,2024-02-15 10:00:00+00:00,long,2.0,2.0,3.8309307557174157,4.668565577634613,0.9261626147982512,0.10722850222778214,-1.0,11.0,0.41381685030363385,1.1787049570307122,0.8333333333333334,0.06687373889386523,0.4262424898052207,0.0,1.0,False,False,False,False,False,dense_l1,False,False
74374,2024-02-17 09:00:00+00:00,short,5.0,2.0,3.208702778866027,3.5442036794711935,1.154449577720366,0.14025811742989439,1.0,12.0,0.0,1.6300943052480572,0.8333333333333334,0.07871070185928791,0.7686163448350688,1.0,0.0,False,True,False,False,False,dense_l1,False,False
74676,2024-02-20 12:30:00+00:00,long,6.0,5.0,1.485527373725242,1.961725409696173,1.0194252931072711,0.7886505645590685,1.0,8.0,0.9182958340544896,0.6688535554317753,0.8333333333333334,0.046180461317313154,0.7432191961801708,3.0,2.0,False,True,True,True,False,dense_l1,True,False
74705,2024-02-20 19:45:00+00:00,long,15.0,10.0,0.647873092637836,0.9866070123170126,0.9707893902407673,0.8181567042646821,-4.0,8.0,0.9182958340544896,2.617731726376096,1.0,0.06766590361169228,0.7784849636925628,4.0,8.0,False,False,False,False,False,dense_l1,False,False
74883,2024-02-22 16:15:00+00:00,long,1.0,1.0,2.5425805459340216,3.5522570089985157,1.0104187043025439,0.4706765276508203,0.0,12.0,0.0,-0.426670991935612,0.8333333333333334,0.0186722987749425,0.37522015849406853,0.0,0.0,False,False,False,False,False,dense_l1,False,False
75007,2024-02-23 23:15:00+00:00,short,5.0,4.0,1.927450248636443,2.0198907530436943,1.0882482425367876,0.4083873915185701,0.0,11.0,0.41381685030363385,1.107555264044245,1.0,0.08121426983916803,0.7774153993394086,2.0,2.0,False,True,True,True,True,dense_l1,True,False
75265,2024-02-26 15:45:00+00:00,long,5.0,4.0,2.005365586703286,2.4539788546377452,1.2395809253847383,1.2959167601250532,2.0,10.0,0.6500224216483541,3.6493204497100002,1.0,0.11722084490752589,0.8225813174977112,3.0,1.0,False,True,True,True,False,dense_l1,True,False
75412,2024-02-28 04:30:00+00:00,long,2.0,2.0,2.387891628844884,2.493875430084687,1.0111749621897148,0.2009401999573739,1.0,12.0,0.0,1.323725443833407,1.0,0.06851310292373369,0.6765735503666712,1.0,0.0,False,True,True,True,False,dense_l1,True,False
75488,2024-02-28 23:30:00+00:00,long,5.0,4.0,1.2155632333076472,1.4262649545991777,0.8491574489194683,0.9648063876121791,-2.0,9.0,0.8112781244591328,1.3360457020688787,1.0,0.07405198948874181,0.7279906427424025,1.0,3.0,False,False,False,False,False,dense_l1,False,False
75659,2024-03-01 18:15:00+00:00,long,3.0,3.0,1.020649414301683,1.2721740699370239,0.9236535756294997,0.18994119160256784,3.0,12.0,0.0,0.8272994421484061,0.6666666666666666,0.016134070109561048,0.7572807432833965,3.0,0.0,False,True,True,False,False,dense_l1,True,False
75907,2024-03-04 08:15:00+00:00,long,4.0,3.0,2.511177026124779,2.7405597840188776,1.162318815136971,0.4150425618363673,-1.0,11.0,0.41381685030363385,2.3553289611354886,1.0,0.07181348714043911,0.7257971801951275,1.0,2.0,False,True,True,False,False,dense_l1,True,False
76854,2024-03-14 05:00:00+00:00,short,6.0,3.0,1.1088923137971158,1.2887858625971316,1.1171698577465252,0.36055973744595987,0.0,12.0,0.0,2.139388608770973,0.8333333333333334,0.07278017896960833,0.8278229658499134,2.0,2.0,False,True,True,True,True,dense_l1,True,False
76942,2024-03-15 03:00:00+00:00,short,5.0,4.0,2.4339567926102066,3.472726142849602,1.2573033596634942,2.094459465070289,-1.0,11.0,0.41381685030363385,2.9161544028283948,1.0,0.1422165393043406,0.7541277004618621,1.0,2.0,False,True,True,False,False,dense_l1,True,False
77015,2024-03-15 21:15:00+00:00,short,5.0,3.0,2.1991730617641645,2.9836276565360373,0.9801405038893227,2.0637746786066526,0.0,11.0,0.41381685030363385,1.31073845459065,1.0,0.07251565240361964,0.738104253458042,1.0,1.0,False,True,True,True,False,dense_l1,True,False
77070,2024-03-16 11:00:00+00:00,short,4.0,3.0,1.9735214461827837,2.0486309230037496,1.038567072362718,0.3577637583730407,1.0,6.0,1.0,0.9363623643356674,0.6666666666666666,0.03601002020714796,0.6864372772997182,2.0,1.0,False,True,True,False,False,dense_l1,True,False
77224,2024-03-18 01:30:00+00:00,short,3.0,3.0,3.105281284502332,3.627144502311159,1.0666858409405127,1.3918030116424067,-2.0,0.0,0.0,-0.5884344366583882,0.8333333333333334,0.05519022482718186,0.37166680621588133,0.0,2.0,False,False,False,False,False,dense_l1,False,False
77251,2024-03-18 08:15:00+00:00,short,5.0,5.0,1.8643146744385277,1.982050019387197,1.132444309692018,0.32251202415058666,-5.0,2.0,0.6500224216483541,1.0975748196903188,0.8333333333333334,0.023341185138875998,0.585429663615434,0.0,5.0,False,False,False,False,False,dense_l1,False,False
77403,2024-03-19 22:15:00+00:00,short,2.0,2.0,2.898883185822584,3.0365686882212213,1.0156621661946659,1.5372267142594278,-1.0,10.0,0.6500224216483541,1.8736394535372691,1.0,0.08255461977543276,0.5082803183803172,0.0,1.0,False,True,True,False,False,dense_l1,True,False
77620,2024-03-22 04:30:00+00:00,long,8.0,6.0,1.5139326480232427,1.5819260954814172,0.9255232554333933,0.2907528355589235,2.0,8.0,0.9182958340544896,-0.25041537979511014,0.8333333333333334,0.027355822556433002,0.6608396072577856,4.0,2.0,False,False,False,False,False,dense_l1,False,False
78086,2024-03-27 01:00:00+00:00,long,2.0,2.0,2.016699682840884,2.2785753629491703,1.0354219746412752,0.16066339915076866,2.0,4.0,0.9182958340544896,0.8050301384564909,0.6666666666666666,0.05936323382247655,0.5936763078325251,2.0,0.0,False,False,False,False,False,dense_l1,False,False
78385,2024-03-30 03:45:00+00:00,short,3.0,3.0,3.0539937825066623,3.3898821691330383,0.9968656323031668,0.3211815630989949,-1.0,11.0,0.41381685030363385,1.7261345426880752,1.0,0.09829380582181631,0.5784026056126719,0.0,1.0,False,True,False,False,False,dense_l1,False,False
78666,2024-04-02 02:00:00+00:00,short,2.0,2.0,4.146885179877499,4.9734457215744,0.9947402749897877,0.20589148884696548,-1.0,11.0,0.41381685030363385,0.7368941022944678,1.0,0.042608832998212144,0.4216420219243702,0.0,1.0,False,False,False,False,False,dense_l1,False,False
79223,2024-04-07 21:15:00+00:00,long,4.0,4.0,1.4599422939632711,1.8461073156020367,0.9720465740139139,0.6740807256173623,0.0,10.0,0.6500224216483541,1.265671274385288,1.0,0.0493179622208349,0.758126276871658,1.0,1.0,False,True,True,True,True,dense_l1,True,False
79476,2024-04-10 12:30:00+00:00,short,1.0,1.0,2.1459139439431705,2.8921219077524505,1.3937734562236326,0.15615138438398585,1.0,11.0,0.41381685030363385,2.978918152317167,1.0,0.06357826427517375,0.6452001270088688,1.0,0.0,False,True,False,False,False,dense_l1,False,False
79657,2024-04-12 09:45:00+00:00,short,1.0,1.0,1.522145002011159,1.9072050818081627,0.9936991786185007,0.329614223375805,1.0,8.0,0.9182958340544896,0.6482273462641319,0.8333333333333334,0.05133016192469025,0.6026294519030413,1.0,0.0,False,True,False,False,False,dense_l1,False,False
80044,2024-04-16 10:30:00+00:00,short,1.0,1.0,3.1808973641953955,3.433871585235693,1.1820452652022926,0.5380627109694925,0.0,12.0,0.0,1.4148673591531677,1.0,0.05087726335817173,0.45518677702450333,0.0,0.0,False,True,False,False,False,dense_l1,False,False
80221,2024-04-18 06:45:00+00:00,short,4.0,3.0,2.300226332675502,2.5216475510523204,1.0273142055546725,1.8600355134320619,-1.0,10.0,0.6500224216483541,1.3448026712314975,0.8333333333333334,0.07300775634145105,0.6978002132057723,1.0,2.0,False,True,True,False,False,dense_l1,True,False
80296,2024-04-19 01:30:00+00:00,short,3.0,3.0,2.8626502320937433,3.1919128251586315,1.474960133087551,0.8388350658637395,1.0,2.0,0.6500224216483541,3.983807730260762,1.0,0.10792376689300644,0.6544176938274744,1.0,0.0,False,False,False,False,False,dense_l1,False,False
80320,2024-04-19 07:30:00+00:00,long,1.0,1.0,1.8744271013897509,2.4200712264547724,1.0787128571059679,1.4410041983659552,1.0,5.0,0.9798687566511528,1.7433821817808193,1.0,0.10980831042881693,0.6034805234192815,1.0,0.0,False,False,False,False,False,dense_l1,False,False
80377,2024-04-19 21:45:00+00:00,long,2.0,2.0,1.4443338381001165,1.8677622524204516,0.9069527859352979,0.1617717074983055,-2.0,10.0,0.6500224216483541,0.7238671937369402,1.0,0.05534740170288214,0.565199300652101,0.0,2.0,False,False,False,False,False,dense_l1,False,False
80670,2024-04-22 23:00:00+00:00,long,4.0,3.0,1.6956082197780102,1.8674347199927694,1.0352432799726965,0.3999947449086689,2.0,11.0,0.41381685030363385,1.7060597301342273,1.0,0.06235844302803639,0.8343386089854643,2.0,0.0,False,True,True,True,True,dense_l1,True,False
80901,2024-04-25 08:45:00+00:00,short,7.0,3.0,3.761478217566795,4.002309673572376,1.0750283673348462,0.5602919932917602,-1.0,11.0,0.41381685030363385,0.5262939539269794,1.0,0.0629091477251447,0.6367823444596937,2.0,3.0,False,False,False,False,False,dense_l1,False,False
81470,2024-05-01 07:00:00+00:00,short,2.0,1.0,4.098010023387485,4.45701553696955,1.401687003250423,1.3479197345075846,0.0,11.0,0.41381685030363385,3.5899138119936165,1.0,0.10598060519732833,0.4895833333333333,0.0,0.0,False,False,False,False,False,dense_l1,False,False
81772,2024-05-04 10:30:00+00:00,long,0.0,0.0,6.095854105119134,6.441128657738291,1.1060412732568496,0.15338917409920197,0.0,12.0,0.0,2.4920762895826543,1.0,0.07354046752574106,0.34378174114997095,0.0,0.0,False,False,False,False,False,dense_l1,False,False
81926,2024-05-06 01:00:00+00:00,long,3.0,3.0,1.943518762242362,2.1269888759951607,1.0529401585141496,0.42836849694838813,-2.0,11.0,0.41381685030363385,1.8577128910841736,1.0,0.057983889197621485,0.631375241209535,0.0,2.0,False,False,False,False,False,dense_l1,False,False
81945,2024-05-06 05:45:00+00:00,long,6.0,3.0,1.580034358069084,1.7730131282529094,1.088438702072879,0.5696824457310775,1.0,12.0,0.0,2.8950721006794,1.0,0.08927031078989446,0.8271103440632537,3.0,2.0,False,True,True,True,True,dense_l1,True,False
82032,2024-05-07 03:30:00+00:00,short,2.0,2.0,3.924360248084508,4.369018015747159,1.2991546429917253,0.1970498340821374,0.0,12.0,0.0,1.4834446829037826,1.0,0.08074211572348482,0.49269130682189627,0.0,0.0,False,False,False,False,False,dense_l1,False,False
82180,2024-05-08 16:30:00+00:00,short,0.0,0.0,2.145500690593957,2.9342031472680583,0.9517959053910571,0.26212387245261487,0.0,12.0,0.0,0.07589846735978076,0.8333333333333334,0.009146431777166971,0.38492417024929304,0.0,0.0,False,False,False,False,False,dense_l1,False,False
82195,2024-05-08 20:15:00+00:00,short,4.0,3.0,1.5429977378151143,1.6566113135161473,1.2863468331410286,0.7697327259970718,-1.0,11.0,0.41381685030363385,2.6598414182716197,1.0,0.06755185169963064,0.7895325486988245,1.0,2.0,False,True,True,False,False,dense_l1,True,False
82582,2024-05-12 21:00:00+00:00,short,0.0,0.0,1.3126513857228066,1.4376028537391587,0.8659187869385075,0.608172155879447,0.0,1.0,0.41381685030363374,0.16914273624877418,0.8333333333333334,0.03738431465304971,0.32662429550962246,0.0,0.0,False,False,False,False,False,dense_l1,False,False
82601,2024-05-13 01:45:00+00:00,short,6.0,4.0,0.8617328372163437,0.991186156601221,1.2331143772411972,0.7072914946779566,2.0,3.0,0.8112781244591328,0.9723305603492416,1.0,0.04977462955281833,0.7897508411444899,3.0,1.0,False,False,False,False,False,dense_l1,False,False
83330,2024-05-20 16:00:00+00:00,long,11.0,8.0,0.7108639360466409,0.9500623685235206,1.0844785064280404,0.906634859409233,-1.0,10.0,0.6500224216483541,1.2302356089627042,1.0,0.054019320680436904,0.8185050682739615,4.0,5.0,False,True,True,False,False,dense_l1,True,False
83944,2024-05-27 01:30:00+00:00,long,0.0,0.0,3.97506952149128,4.443619999470984,1.1026614822324639,0.10597077428930639,0.0,12.0,0.0,1.7116726213991067,0.8333333333333334,0.03732322350320257,0.3117593595284524,0.0,0.0,False,False,False,False,False,dense_l1,False,False
84074,2024-05-28 10:00:00+00:00,long,2.0,2.0,3.2525481319489624,3.758586364645515,1.152468091121134,0.6365536335041155,-1.0,0.0,0.0,1.2063287275814507,0.6666666666666666,0.062166599628346496,0.36980967242525026,0.0,1.0,False,False,False,False,False,dense_l1,False,False
84163,2024-05-29 08:15:00+00:00,short,10.0,6.0,1.0519129450767928,1.2079364138362256,1.2187863391152272,1.2924632205101017,1.0,10.0,0.6500224216483541,2.3503730104291627,1.0,0.09865488036932396,0.857025852274639,5.0,4.0,False,True,True,True,True,dense_l1,True,False
84254,2024-05-30 07:00:00+00:00,short,1.0,1.0,2.5470088763094787,2.8602045839552552,1.1865429159183034,1.1680999182992118,0.0,10.0,0.6500224216483541,1.7351831789035952,1.0,0.07411839423819554,0.48919993890843133,0.0,0.0,False,True,False,False,False,dense_l1,False,False
84610,2024-06-03 00:00:00+00:00,short,1.0,1.0,2.225614940782943,2.434895680489945,0.9527017440234917,0.2896808677138869,0.0,12.0,0.0,0.02912605051436675,0.8333333333333334,0.0055827799184733,0.4403312844871158,0.0,0.0,False,True,False,False,False,dense_l1,False,False
84868,2024-06-05 16:30:00+00:00,long,8.0,6.0,0.644211544274392,0.9116660117920666,0.9875628958519931,0.3278607780291953,2.0,12.0,0.0,-0.23257944223492352,0.8333333333333334,0.02153919915248803,0.762922147096696,4.0,2.0,False,False,False,False,False,dense_l1,False,False
85138,2024-06-08 12:00:00+00:00,short,1.0,1.0,7.90413206346355,9.004843928636694,1.106144514223841,0.44843156434434045,0.0,10.0,0.6500224216483541,0.5610638774351387,1.0,0.07602387837545994,0.3870166709988043,0.0,0.0,False,False,False,False,False,dense_l1,False,False
85364,2024-06-10 20:30:00+00:00,short,6.0,5.0,0.8894881343780582,0.9620378906949254,1.0677192560788982,1.5614966717745997,1.0,8.0,0.9182958340544896,0.4138843171589348,1.0,0.06573669670635525,0.8106568941385046,3.0,2.0,False,True,True,True,False,dense_l1,True,False
86826,2024-06-26 02:00:00+00:00,long,2.0,2.0,3.388390769772149,4.297662385175899,1.0864485157212995,0.3471829608756097,0.0,12.0,0.0,1.5445849550609834,1.0,0.06627620018648911,0.49940578258724944,0.0,0.0,False,True,False,False,False,dense_l1,False,False
86917,2024-06-27 00:45:00+00:00,short,7.0,6.0,1.1169656142907558,1.2656097904986527,0.9331516156324373,0.3940290319534862,-2.0,8.0,0.9182958340544896,0.0874245905481908,1.0,0.03972704227688436,0.7258239904724488,2.0,4.0,False,False,False,False,False,dense_l1,False,False
87059,2024-06-28 12:15:00+00:00,long,4.0,4.0,1.8343777359954012,1.997556051377649,1.040365262284446,0.34964053899362896,0.0,9.0,0.8112781244591328,2.0039023295041365,1.0,0.06537660919905776,0.7450188444816432,1.0,1.0,False,True,True,True,True,dense_l1,True,False
87166,2024-06-29 15:00:00+00:00,short,7.0,3.0,2.468803442661811,3.1757252179580693,1.0736323527371503,0.2589622770196372,1.0,9.0,0.8112781244591328,0.9853718234177327,0.8333333333333334,0.05091476254894536,0.7036098998752408,3.0,2.0,False,True,True,True,False,dense_l1,True,False
87592,2024-07-04 01:30:00+00:00,short,0.0,0.0,4.673018765530657,5.203034484899885,1.4239331463122702,2.2040825476975727,0.0,12.0,0.0,2.2081571125718926,1.0,0.059683140801301604,0.3498019630008135,0.0,0.0,False,False,False,False,False,dense_l1,False,False
87680,2024-07-04 23:30:00+00:00,short,3.0,2.0,5.014260169159632,5.81513355100463,1.245819192788888,1.5427185109566397,0.0,12.0,0.0,3.4629097165799405,1.0,0.12371643865790481,0.625,1.0,1.0,False,False,False,False,False,dense_l1,False,False
88057,2024-07-08 21:45:00+00:00,long,5.0,4.0,1.1761089176333626,1.5316685849111635,0.967316670702377,0.2315389851213001,0.0,10.0,0.6500224216483541,0.8731865641103032,1.0,0.061225293806859454,0.782568897741115,2.0,2.0,False,True,True,True,True,dense_l1,True,False
88176,2024-07-10 03:30:00+00:00,long,6.0,5.0,0.923207260517334,1.237030462859372,0.8941648355528815,0.269252485348678,-1.0,8.0,0.9182958340544896,0.9572835944675204,0.8333333333333334,0.04297076323665667,0.7317861954623814,2.0,3.0,False,True,True,False,False,dense_l1,True,False
88478,2024-07-13 07:00:00+00:00,long,4.0,3.0,3.0192738139133746,3.40760500883183,0.98518477176254,0.36358068805410765,-1.0,11.0,0.41381685030363385,1.354399647217263,1.0,0.05634109296391101,0.6566936903207554,1.0,2.0,False,True,False,False,False,dense_l1,False,False
88631,2024-07-14 21:15:00+00:00,long,3.0,2.0,2.29811269079732,2.487841196976282,1.3891732803977943,0.7840911961883646,1.0,11.0,0.41381685030363385,3.610348101766856,1.0,0.09115542333620763,0.7779234297436306,1.0,0.0,False,True,True,True,False,dense_l1,True,False
88802,2024-07-16 16:00:00+00:00,long,7.0,5.0,1.9458404071265127,2.4228308644274805,1.1448661032898164,0.8671077230076744,3.0,11.0,0.41381685030363385,2.1723663299764353,0.8333333333333334,0.09244504160224148,0.8192151208616945,4.0,1.0,False,True,True,True,True,dense_l1,True,False
89060,2024-07-19 08:30:00+00:00,short,9.0,6.0,0.8892014795750561,1.1265482833083282,1.1729091805462575,1.3272179449326271,0.0,10.0,0.6500224216483541,1.0822214378774393,1.0,0.07290031567400673,0.8399213309498326,4.0,4.0,False,True,True,True,True,dense_l1,True,False
89182,2024-07-20 15:00:00+00:00,long,5.0,1.0,2.623436654658986,3.5977257231662936,1.0480248691798189,0.16037328962037345,1.0,9.0,0.8112781244591328,0.6037928400231506,0.8333333333333334,0.058849757879927155,0.6949035269014479,3.0,2.0,False,True,True,False,False,dense_l1,True,False
89402,2024-07-22 22:00:00+00:00,short,4.0,3.0,2.027933453983614,2.860931786709488,1.1518571525594563,0.6603582961133222,0.0,12.0,0.0,1.5197224843088986,0.8333333333333334,0.03598734320095676,0.7528072620473705,1.0,1.0,False,True,True,True,False,dense_l1,True,False
89432,2024-07-23 05:30:00+00:00,short,7.0,5.0,1.5655253980565,1.8675973780880477,1.0778362366240735,1.1838339048057744,-2.0,10.0,0.6500224216483541,1.8511514044382802,1.0,0.06449427441519334,0.7567088294368094,2.0,4.0,False,False,False,False,False,dense_l1,False,False
89515,2024-07-24 02:15:00+00:00,short,12.0,9.0,0.35646945516377854,0.4060554286880172,0.9585925368228566,0.813002865736943,3.0,10.0,0.6500224216483541,1.8652655675093672,1.0,0.08776184975025351,0.8660640202368649,7.0,4.0,False,True,True,True,True,dense_l1,True,False
89823,2024-07-27 07:15:00+00:00,long,5.0,4.0,1.3908535586653585,1.4421910785797232,1.0217425568407073,0.2615210478852439,-1.0,9.0,0.8112781244591328,1.708704639565645,1.0,0.0928940470156714,0.7661943731412368,1.0,2.0,False,True,True,False,False,dense_l1,True,False
89985,2024-07-28 23:45:00+00:00,long,3.0,3.0,1.664520028632163,2.0014809494338355,0.9801556086621359,0.33253918131924426,2.0,12.0,0.0,0.5153366380144419,0.8333333333333334,0.03313670926966094,0.7469105886908199,2.0,0.0,False,True,True,True,True,dense_l1,True,False
90110,2024-07-30 07:00:00+00:00,long,4.0,2.0,1.5139328117498427,1.860607285693009,0.9582094261579087,0.11541985194822009,0.0,3.0,0.8112781244591328,0.3373533487169394,1.0,0.04988017952822196,0.6800245343079467,2.0,2.0,False,False,False,False,False,dense_l1,False,False
