i,stem,symbol,tip_idx,tip_time,max_conf,n_boxes,tip_spread,right_p50,owner_keep,owner_note,image
741,ARB_USDT_SWAP_022579,ARB_USDT_SWAP,22579,2026-01-23 19:30:00+00:00,0.5723,1,0.006511,0.9991,,,images/train/ARB_USDT_SWAP_022579.png
742,DOOD_USDT_SWAP_028279,DOOD_USDT_SWAP,28279,2026-03-25 04:45:00+00:00,0.5778,1,0.006512,0.999,,,images/train/DOOD_USDT_SWAP_028279.png
743,DOGE_USDT_SWAP_015519,DOGE_USDT_SWAP,15519,2025-11-11 06:45:00+00:00,0.7831,1,0.006513,0.9961,keep,,images/train/DOGE_USDT_SWAP_015519.png
744,CRV_USDT_SWAP_002439,CRV_USDT_SWAP,2439,2025-06-28 00:45:00+00:00,0.3714,1,0.006514,0.9966,drop,,images/train/CRV_USDT_SWAP_002439.png
745,CELO_USDT_SWAP_022479,CELO_USDT_SWAP,22479,2026-01-23 18:30:00+00:00,0.5714,1,0.006519,0.997,drop,,images/train/CELO_USDT_SWAP_022479.png
746,SAND_USDT_SWAP_004859,SAND_USDT_SWAP,4859,2025-07-23 06:30:00+00:00,0.318,1,0.006527,0.9982,,,images/train/SAND_USDT_SWAP_004859.png
747,GPS_USDT_SWAP_011139,GPS_USDT_SWAP,11139,2025-09-27 16:30:00+00:00,0.3083,1,0.006531,0.9979,,,images/train/GPS_USDT_SWAP_011139.png
748,IOST_USDT_SWAP_025819,IOST_USDT_SWAP,25819,2026-02-27 14:45:00+00:00,0.7719,1,0.006543,0.9984,,,images/train/IOST_USDT_SWAP_025819.png
749,CORE_USDT_SWAP_007779,CORE_USDT_SWAP,7779,2025-08-23 15:30:00+00:00,0.6875,2,0.006543,0.997,drop,,images/train/CORE_USDT_SWAP_007779.png
750,TRUMP_USDT_SWAP_016299,TRUMP_USDT_SWAP,16299,2025-11-19 10:30:00+00:00,0.6143,1,0.006547,0.9979,,,images/train/TRUMP_USDT_SWAP_016299.png
751,OP_USDT_SWAP_031899,OP_USDT_SWAP,31899,2026-04-30 22:15:00+00:00,0.6064,1,0.006549,0.9969,,,images/train/OP_USDT_SWAP_031899.png
752,APT_USDT_SWAP_005119,APT_USDT_SWAP,5119,2025-07-25 22:30:00+00:00,0.4246,1,0.00655,0.9969,,,images/train/APT_USDT_SWAP_005119.png
753,OP_USDT_SWAP_008639,OP_USDT_SWAP,8639,2025-08-31 15:15:00+00:00,0.8494,1,0.00655,0.9974,,,images/train/OP_USDT_SWAP_008639.png
754,JTO_USDT_SWAP_007259,JTO_USDT_SWAP,7259,2025-08-17 06:15:00+00:00,0.5902,1,0.006554,0.997,,,images/train/JTO_USDT_SWAP_007259.png
755,FIL_USDT_SWAP_022959,FIL_USDT_SWAP,22959,2026-01-27 19:00:00+00:00,0.5872,1,0.006557,0.9986,,,images/train/FIL_USDT_SWAP_022959.png
756,PROVE_USDT_SWAP_004239,PROVE_USDT_SWAP,4239,2025-11-30 15:15:00+00:00,0.6819,1,0.006559,0.9973,,,images/train/PROVE_USDT_SWAP_004239.png
757,STX_USDT_SWAP_007819,STX_USDT_SWAP,7819,2025-08-24 04:15:00+00:00,0.5567,1,0.00657,0.997,,,images/train/STX_USDT_SWAP_007819.png
758,IWM_USDT_SWAP_000259,IWM_USDT_SWAP,259,2026-04-13 04:45:00+00:00,0.6075,1,0.00657,0.9977,keep,,images/train/IWM_USDT_SWAP_000259.png
759,CRO_USDT_SWAP_009539,CRO_USDT_SWAP,9539,2025-09-10 23:45:00+00:00,0.4422,1,0.006574,0.9972,,,images/train/CRO_USDT_SWAP_009539.png
760,DOT_USDT_SWAP_013259,DOT_USDT_SWAP,13259,2025-10-18 17:45:00+00:00,0.3566,1,0.006575,0.9997,drop,,images/train/DOT_USDT_SWAP_013259.png
761,ETH_USDT_SWAP_021919,ETH_USDT_SWAP,21919,2026-01-15 20:30:00+00:00,0.8436,1,0.00658,0.9976,drop,,images/train/ETH_USDT_SWAP_021919.png
762,KITE_USDT_SWAP_001099,KITE_USDT_SWAP,1099,2026-04-20 13:45:00+00:00,0.5477,1,0.006582,0.9992,drop,,images/train/KITE_USDT_SWAP_001099.png
763,NOT_USDT_SWAP_010079,NOT_USDT_SWAP,10079,2025-09-16 16:30:00+00:00,0.3932,1,0.00659,0.9977,drop,,images/train/NOT_USDT_SWAP_010079.png
764,UMA_USDT_SWAP_004199,UMA_USDT_SWAP,4199,2025-07-17 11:30:00+00:00,0.3885,2,0.0066,0.9971,drop,,images/train/UMA_USDT_SWAP_004199.png
765,LAYER_USDT_SWAP_001519,LAYER_USDT_SWAP,1519,2025-06-19 11:45:00+00:00,0.4682,2,0.006613,0.997,drop,,images/train/LAYER_USDT_SWAP_001519.png
766,EGLD_USDT_SWAP_007839,EGLD_USDT_SWAP,7839,2025-08-24 07:00:00+00:00,0.8059,2,0.006615,0.9966,,,images/train/EGLD_USDT_SWAP_007839.png
767,ONT_USDT_SWAP_024439,ONT_USDT_SWAP,24439,2026-02-13 06:30:00+00:00,0.5466,2,0.006616,0.997,,,images/train/ONT_USDT_SWAP_024439.png
768,COAI_USDT_SWAP_005379,COAI_USDT_SWAP,5379,2025-12-10 15:15:00+00:00,0.4033,1,0.006621,0.9972,drop,,images/train/COAI_USDT_SWAP_005379.png
769,PROVE_USDT_SWAP_009399,PROVE_USDT_SWAP,9399,2026-01-23 09:15:00+00:00,0.6386,1,0.006625,0.9968,,,images/train/PROVE_USDT_SWAP_009399.png
770,FIL_USDT_SWAP_031279,FIL_USDT_SWAP,31279,2026-04-24 11:00:00+00:00,0.6729,1,0.006626,0.9968,drop,,images/train/FIL_USDT_SWAP_031279.png
771,CRV_USDT_SWAP_027939,CRV_USDT_SWAP,27939,2026-03-20 15:45:00+00:00,0.7634,1,0.006626,0.9975,,,images/train/CRV_USDT_SWAP_027939.png
772,QTUM_USDT_SWAP_001059,QTUM_USDT_SWAP,1059,2025-06-14 17:45:00+00:00,0.7587,1,0.00663,0.9973,,,images/train/QTUM_USDT_SWAP_001059.png
773,LAYER_USDT_SWAP_019519,LAYER_USDT_SWAP,19519,2025-12-23 23:45:00+00:00,0.6091,1,0.00663,0.9978,,,images/train/LAYER_USDT_SWAP_019519.png
774,LRC_USDT_SWAP_015939,LRC_USDT_SWAP,15939,2025-11-16 17:00:00+00:00,0.8317,1,0.006637,0.9962,keep,,images/train/LRC_USDT_SWAP_015939.png
775,MEW_USDT_SWAP_019199,MEW_USDT_SWAP,19199,2025-12-20 16:15:00+00:00,0.4038,2,0.006641,0.9969,skip,,images/train/MEW_USDT_SWAP_019199.png
776,KGEN_USDT_SWAP_006399,KGEN_USDT_SWAP,6399,2025-12-23 20:15:00+00:00,0.671,1,0.006641,0.9974,,,images/train/KGEN_USDT_SWAP_006399.png
777,PIEVERSE_USDT_SWAP_008939,PIEVERSE_USDT_SWAP,8939,2026-02-17 06:15:00+00:00,0.7746,1,0.006649,0.9973,drop,,images/train/PIEVERSE_USDT_SWAP_008939.png
778,PENGU_USDT_SWAP_000619,PENGU_USDT_SWAP,619,2025-06-09 02:15:00+00:00,0.6932,1,0.00665,0.997,drop,,images/train/PENGU_USDT_SWAP_000619.png
779,TAO_USDT_SWAP_002639,TAO_USDT_SWAP,2639,2025-07-01 05:15:00+00:00,0.6013,2,0.006652,0.997,keep,,images/train/TAO_USDT_SWAP_002639.png
780,QTUM_USDT_SWAP_005019,QTUM_USDT_SWAP,5019,2025-07-25 23:45:00+00:00,0.6148,2,0.006662,0.9967,,,images/train/QTUM_USDT_SWAP_005019.png
781,ZIL_USDT_SWAP_001079,ZIL_USDT_SWAP,1079,2025-06-14 23:45:00+00:00,0.4904,1,0.006667,0.9976,drop,,images/train/ZIL_USDT_SWAP_001079.png
782,LTC_USDT_SWAP_005059,LTC_USDT_SWAP,5059,2025-07-26 09:15:00+00:00,0.3043,1,0.006667,0.9967,drop,,images/train/LTC_USDT_SWAP_005059.png
783,JUP_USDT_SWAP_009779,JUP_USDT_SWAP,9779,2025-09-13 12:45:00+00:00,0.6852,1,0.006669,0.9973,drop,,images/train/JUP_USDT_SWAP_009779.png
784,ANIME_USDT_SWAP_015759,ANIME_USDT_SWAP,15759,2025-11-15 18:30:00+00:00,0.4143,1,0.006672,0.9964,,,images/train/ANIME_USDT_SWAP_015759.png
785,TRUST_USDT_SWAP_003359,TRUST_USDT_SWAP,3359,2025-12-10 11:15:00+00:00,0.679,2,0.006676,0.9965,,,images/train/TRUST_USDT_SWAP_003359.png
786,YFI_USDT_SWAP_024479,YFI_USDT_SWAP,24479,2026-02-13 17:45:00+00:00,0.6326,1,0.006676,0.9989,drop,,images/train/YFI_USDT_SWAP_024479.png
787,GPS_USDT_SWAP_029679,GPS_USDT_SWAP,29679,2026-04-08 19:30:00+00:00,0.7266,1,0.006677,0.9981,,,images/train/GPS_USDT_SWAP_029679.png
788,SYRUP_USDT_SWAP_000339,SYRUP_USDT_SWAP,339,2025-07-06 19:15:00+00:00,0.3323,1,0.006679,0.9972,drop,,images/train/SYRUP_USDT_SWAP_000339.png
789,LRC_USDT_SWAP_016839,LRC_USDT_SWAP,16839,2025-11-26 02:00:00+00:00,0.3468,1,0.006679,0.9987,,,images/train/LRC_USDT_SWAP_016839.png
790,OL_USDT_SWAP_003939,OL_USDT_SWAP,3939,2025-12-09 11:00:00+00:00,0.8408,1,0.006679,0.996,,,images/train/OL_USDT_SWAP_003939.png
791,BOME_USDT_SWAP_000439,BOME_USDT_SWAP,439,2025-06-08 04:15:00+00:00,0.7237,1,0.006679,0.9983,drop,,images/train/BOME_USDT_SWAP_000439.png
792,GMT_USDT_SWAP_007219,GMT_USDT_SWAP,7219,2025-08-17 20:30:00+00:00,0.7402,1,0.006679,0.9967,,,images/train/GMT_USDT_SWAP_007219.png
793,COAI_USDT_SWAP_014959,COAI_USDT_SWAP,14959,2026-03-20 10:15:00+00:00,0.5405,1,0.006687,0.9974,drop,,images/train/COAI_USDT_SWAP_014959.png
794,JELLYJELLY_USDT_SWAP_030379,JELLYJELLY_USDT_SWAP,30379,2026-04-16 02:45:00+00:00,0.6466,2,0.006689,0.9972,,,images/train/JELLYJELLY_USDT_SWAP_030379.png
795,EDGE_USDT_SWAP_000979,EDGE_USDT_SWAP,979,2026-04-11 18:15:00+00:00,0.702,1,0.006691,0.9974,drop,,images/train/EDGE_USDT_SWAP_000979.png
796,ICP_USDT_SWAP_026459,ICP_USDT_SWAP,26459,2026-03-05 06:00:00+00:00,0.4531,1,0.006692,0.9972,drop,,images/train/ICP_USDT_SWAP_026459.png
797,0G_USDT_SWAP_006479,0G_USDT_SWAP,6479,2025-11-28 22:15:00+00:00,0.3797,1,0.006695,0.9979,,,images/train/0G_USDT_SWAP_006479.png
798,MAGIC_USDT_SWAP_028879,MAGIC_USDT_SWAP,28879,2026-03-31 12:00:00+00:00,0.8354,1,0.006696,0.9964,,,images/train/MAGIC_USDT_SWAP_028879.png
799,SEI_USDT_SWAP_010379,SEI_USDT_SWAP,10379,2026-03-02 10:15:00+00:00,0.5924,1,0.006697,0.9978,drop,,images/train/SEI_USDT_SWAP_010379.png
800,MANA_USDT_SWAP_031659,MANA_USDT_SWAP,31659,2026-04-30 12:00:00+00:00,0.4682,1,0.006698,0.9983,,,images/train/MANA_USDT_SWAP_031659.png
801,THETA_USDT_SWAP_017839,THETA_USDT_SWAP,17839,2025-12-06 13:15:00+00:00,0.6894,1,0.006699,0.9971,,,images/train/THETA_USDT_SWAP_017839.png
802,TAO_USDT_SWAP_031799,TAO_USDT_SWAP,31799,2026-04-30 23:15:00+00:00,0.7611,2,0.006701,0.9967,,,images/train/TAO_USDT_SWAP_031799.png
803,ME_USDT_SWAP_007839,ME_USDT_SWAP,7839,2025-08-24 08:00:00+00:00,0.727,1,0.006705,0.9967,,,images/train/ME_USDT_SWAP_007839.png
804,MON_USDT_SWAP_012759,MON_USDT_SWAP,12759,2026-02-20 05:45:00+00:00,0.5746,1,0.006705,0.9972,drop,,images/train/MON_USDT_SWAP_012759.png
805,MOVE_USDT_SWAP_003819,MOVE_USDT_SWAP,3819,2025-07-13 11:15:00+00:00,0.5035,1,0.006709,0.9961,,,images/train/MOVE_USDT_SWAP_003819.png
806,THETA_USDT_SWAP_022439,THETA_USDT_SWAP,22439,2026-01-23 11:15:00+00:00,0.8303,1,0.00671,0.998,,,images/train/THETA_USDT_SWAP_022439.png
807,NEO_USDT_SWAP_020979,NEO_USDT_SWAP,20979,2026-01-08 05:15:00+00:00,0.4486,1,0.006712,0.9995,,,images/train/NEO_USDT_SWAP_020979.png
808,CFX_USDT_SWAP_019559,CFX_USDT_SWAP,19559,2025-12-23 08:45:00+00:00,0.7018,1,0.006713,0.9973,drop,,images/train/CFX_USDT_SWAP_019559.png
809,UMA_USDT_SWAP_018799,UMA_USDT_SWAP,18799,2025-12-16 13:30:00+00:00,0.3293,1,0.006714,0.9996,,,images/train/UMA_USDT_SWAP_018799.png
810,GALA_USDT_SWAP_008659,GALA_USDT_SWAP,8659,2025-08-31 20:00:00+00:00,0.6541,1,0.006716,0.999,,,images/train/GALA_USDT_SWAP_008659.png
811,SAND_USDT_SWAP_009259,SAND_USDT_SWAP,9259,2025-09-07 02:30:00+00:00,0.5106,1,0.006716,0.9985,,,images/train/SAND_USDT_SWAP_009259.png
812,RVN_USDT_SWAP_025119,RVN_USDT_SWAP,25119,2026-02-20 09:00:00+00:00,0.4275,1,0.006718,0.9984,,,images/train/RVN_USDT_SWAP_025119.png
813,SKY_USDT_SWAP_013559,SKY_USDT_SWAP,13559,2026-01-30 17:15:00+00:00,0.5777,1,0.006718,0.9968,,,images/train/SKY_USDT_SWAP_013559.png
814,YGG_USDT_SWAP_023479,YGG_USDT_SWAP,23479,2026-02-03 07:45:00+00:00,0.6494,1,0.006728,0.9969,,,images/train/YGG_USDT_SWAP_023479.png
815,FIL_USDT_SWAP_004739,FIL_USDT_SWAP,4739,2025-07-22 00:00:00+00:00,0.5923,1,0.006729,0.9973,drop,,images/train/FIL_USDT_SWAP_004739.png
816,ORDER_USDT_SWAP_014459,ORDER_USDT_SWAP,14459,2026-02-28 06:00:00+00:00,0.7502,1,0.006735,0.9979,,,images/train/ORDER_USDT_SWAP_014459.png
817,FOGO_USDT_SWAP_003199,FOGO_USDT_SWAP,3199,2026-02-12 23:30:00+00:00,0.6827,1,0.006739,0.9964,,,images/train/FOGO_USDT_SWAP_003199.png
818,ORDER_USDT_SWAP_009399,ORDER_USDT_SWAP,9399,2026-01-06 13:00:00+00:00,0.6309,1,0.006739,0.9972,skip,,images/train/ORDER_USDT_SWAP_009399.png
819,XRP_USDT_SWAP_002219,XRP_USDT_SWAP,2219,2025-06-25 18:45:00+00:00,0.421,2,0.006745,0.9986,drop,,images/train/XRP_USDT_SWAP_002219.png
820,LRC_USDT_SWAP_017639,LRC_USDT_SWAP,17639,2025-12-04 10:00:00+00:00,0.4033,1,0.006754,0.9969,,,images/train/LRC_USDT_SWAP_017639.png
821,GAS_USDT_SWAP_006579,GAS_USDT_SWAP,6579,2025-08-11 04:15:00+00:00,0.6253,1,0.006756,0.9968,skip,,images/train/GAS_USDT_SWAP_006579.png
822,HMSTR_USDT_SWAP_013739,HMSTR_USDT_SWAP,13739,2025-10-24 18:30:00+00:00,0.6644,1,0.006758,0.9978,,,images/train/HMSTR_USDT_SWAP_013739.png
823,SKY_USDT_SWAP_001459,SKY_USDT_SWAP,1459,2025-09-26 16:15:00+00:00,0.5207,1,0.006758,0.9974,,,images/train/SKY_USDT_SWAP_001459.png
824,GMX_USDT_SWAP_016079,GMX_USDT_SWAP,16079,2025-11-18 03:30:00+00:00,0.337,1,0.006759,0.9999,,,images/train/GMX_USDT_SWAP_016079.png
825,ONT_USDT_SWAP_008779,ONT_USDT_SWAP,8779,2025-09-03 03:30:00+00:00,0.5011,1,0.006761,0.9965,,,images/train/ONT_USDT_SWAP_008779.png
826,AIXBT_USDT_SWAP_030839,AIXBT_USDT_SWAP,30839,2026-04-20 19:15:00+00:00,0.3983,1,0.006763,0.9978,,,images/train/AIXBT_USDT_SWAP_030839.png
827,AUCTION_USDT_SWAP_001119,AUCTION_USDT_SWAP,1119,2025-06-15 05:45:00+00:00,0.3311,1,0.006765,0.9959,,,images/train/AUCTION_USDT_SWAP_001119.png
828,CRV_USDT_SWAP_018179,CRV_USDT_SWAP,18179,2025-12-08 23:45:00+00:00,0.7753,1,0.006766,0.9969,,,images/train/CRV_USDT_SWAP_018179.png
829,UP_USDT_SWAP_001399,UP_USDT_SWAP,1399,2026-04-23 00:45:00+00:00,0.4421,1,0.006766,0.998,skip,,images/train/UP_USDT_SWAP_001399.png
830,OL_USDT_SWAP_005619,OL_USDT_SWAP,5619,2025-12-26 23:00:00+00:00,0.504,1,0.006767,0.9978,,,images/train/OL_USDT_SWAP_005619.png
831,MEW_USDT_SWAP_024919,MEW_USDT_SWAP,24919,2026-02-18 06:15:00+00:00,0.64,1,0.006769,0.9973,drop,,images/train/MEW_USDT_SWAP_024919.png
832,WET_USDT_SWAP_013239,WET_USDT_SWAP,13239,2026-04-26 13:45:00+00:00,0.8774,1,0.006783,0.9971,,,images/train/WET_USDT_SWAP_013239.png
833,BICO_USDT_SWAP_018059,BICO_USDT_SWAP,18059,2025-12-08 17:00:00+00:00,0.8366,1,0.006786,0.9981,,,images/train/BICO_USDT_SWAP_018059.png
834,NEIRO_USDT_SWAP_001179,NEIRO_USDT_SWAP,1179,2025-06-15 23:15:00+00:00,0.3471,1,0.006787,0.9973,,,images/train/NEIRO_USDT_SWAP_001179.png
835,RVN_USDT_SWAP_017919,RVN_USDT_SWAP,17919,2025-12-07 09:00:00+00:00,0.6372,2,0.006791,0.9975,keep,,images/train/RVN_USDT_SWAP_017919.png
836,YGG_USDT_SWAP_013739,YGG_USDT_SWAP,13739,2025-10-24 20:45:00+00:00,0.6224,1,0.006793,0.9977,,,images/train/YGG_USDT_SWAP_013739.png
837,PEPE_USDT_SWAP_025199,PEPE_USDT_SWAP,25199,2026-02-20 03:30:00+00:00,0.4186,1,0.006797,0.998,drop,,images/train/PEPE_USDT_SWAP_025199.png
838,EGLD_USDT_SWAP_026659,EGLD_USDT_SWAP,26659,2026-03-08 08:00:00+00:00,0.3011,1,0.006799,0.9978,drop,,images/train/EGLD_USDT_SWAP_026659.png
839,ZK_USDT_SWAP_017079,ZK_USDT_SWAP,17079,2025-11-27 13:45:00+00:00,0.7041,2,0.006806,0.9968,drop,,images/train/ZK_USDT_SWAP_017079.png
840,SOL_USDT_SWAP_015739,SOL_USDT_SWAP,15739,2025-11-13 14:30:00+00:00,0.7885,1,0.006808,0.9962,,,images/train/SOL_USDT_SWAP_015739.png
841,LINEA_USDT_SWAP_013859,LINEA_USDT_SWAP,13859,2026-01-23 22:45:00+00:00,0.6839,1,0.006808,0.9991,drop,,images/train/LINEA_USDT_SWAP_013859.png
842,SHIB_USDT_SWAP_011759,SHIB_USDT_SWAP,11759,2025-10-03 03:30:00+00:00,0.5909,1,0.006821,0.9974,drop,,images/train/SHIB_USDT_SWAP_011759.png
843,ACH_USDT_SWAP_019619,ACH_USDT_SWAP,19619,2025-12-24 22:00:00+00:00,0.402,1,0.006822,0.9974,,,images/train/ACH_USDT_SWAP_019619.png
844,USELESS_USDT_SWAP_026459,USELESS_USDT_SWAP,26459,2026-04-27 00:45:00+00:00,0.3476,1,0.006823,0.9991,,,images/train/USELESS_USDT_SWAP_026459.png
845,UP_USDT_SWAP_001619,UP_USDT_SWAP,1619,2026-04-25 07:45:00+00:00,0.3201,1,0.006828,0.9977,skip,,images/train/UP_USDT_SWAP_001619.png
846,GAS_USDT_SWAP_015779,GAS_USDT_SWAP,15779,2025-11-15 00:15:00+00:00,0.6924,1,0.006829,0.9972,drop,,images/train/GAS_USDT_SWAP_015779.png
847,0G_USDT_SWAP_011139,0G_USDT_SWAP,11139,2026-01-16 11:15:00+00:00,0.4484,1,0.006832,0.9963,,,images/train/0G_USDT_SWAP_011139.png
848,ACH_USDT_SWAP_025739,ACH_USDT_SWAP,25739,2026-02-26 16:00:00+00:00,0.9006,1,0.006835,0.9975,drop,,images/train/ACH_USDT_SWAP_025739.png
849,SPK_USDT_SWAP_014899,SPK_USDT_SWAP,14899,2025-11-19 15:15:00+00:00,0.5074,1,0.006835,0.9998,keep,,images/train/SPK_USDT_SWAP_014899.png
850,HYPE_USDT_SWAP_014259,HYPE_USDT_SWAP,14259,2025-10-29 04:00:00+00:00,0.4655,1,0.006838,0.9975,drop,,images/train/HYPE_USDT_SWAP_014259.png
851,XLM_USDT_SWAP_010859,XLM_USDT_SWAP,10859,2025-09-23 18:45:00+00:00,0.6746,2,0.006839,0.9966,keep,,images/train/XLM_USDT_SWAP_010859.png
852,ZRO_USDT_SWAP_010679,ZRO_USDT_SWAP,10679,2025-09-21 21:45:00+00:00,0.3626,1,0.006846,0.9975,,,images/train/ZRO_USDT_SWAP_010679.png
853,YGG_USDT_SWAP_017299,YGG_USDT_SWAP,17299,2025-11-30 22:45:00+00:00,0.5412,1,0.006855,0.9988,,,images/train/YGG_USDT_SWAP_017299.png
854,ARB_USDT_SWAP_010579,ARB_USDT_SWAP,10579,2025-09-20 19:30:00+00:00,0.531,1,0.006859,0.9976,,,images/train/ARB_USDT_SWAP_010579.png
855,PEOPLE_USDT_SWAP_028639,PEOPLE_USDT_SWAP,28639,2026-03-29 00:30:00+00:00,0.777,1,0.006866,0.9961,,,images/train/PEOPLE_USDT_SWAP_028639.png
856,HYPE_USDT_SWAP_019879,HYPE_USDT_SWAP,19879,2025-12-26 17:00:00+00:00,0.6924,1,0.006879,0.997,,,images/train/HYPE_USDT_SWAP_019879.png
857,MERL_USDT_SWAP_003459,MERL_USDT_SWAP,3459,2025-07-09 17:15:00+00:00,0.372,1,0.006884,0.9977,keep,,images/train/MERL_USDT_SWAP_003459.png
858,SAPIEN_USDT_SWAP_004859,SAPIEN_USDT_SWAP,4859,2025-12-27 02:30:00+00:00,0.6946,1,0.006886,0.9974,,,images/train/SAPIEN_USDT_SWAP_004859.png
859,W_USDT_SWAP_021099,W_USDT_SWAP,21099,2026-01-09 12:30:00+00:00,0.6893,1,0.006893,0.9968,,,images/train/W_USDT_SWAP_021099.png
860,A_USDT_SWAP_024439,A_USDT_SWAP,24439,2026-02-13 03:00:00+00:00,0.6254,1,0.006894,0.9978,drop,,images/train/A_USDT_SWAP_024439.png
861,ICP_USDT_SWAP_026319,ICP_USDT_SWAP,26319,2026-03-03 19:00:00+00:00,0.4923,2,0.006899,0.9977,,,images/train/ICP_USDT_SWAP_026319.png
862,PI_USDT_SWAP_016659,PI_USDT_SWAP,16659,2025-11-23 04:30:00+00:00,0.3274,1,0.0069,0.997,,,images/train/PI_USDT_SWAP_016659.png
863,ETHFI_USDT_SWAP_026579,ETHFI_USDT_SWAP,26579,2026-03-06 12:00:00+00:00,0.7133,1,0.006904,0.9971,,,images/train/ETHFI_USDT_SWAP_026579.png
864,AUCTION_USDT_SWAP_003559,AUCTION_USDT_SWAP,3559,2025-07-10 15:45:00+00:00,0.8462,1,0.006909,0.9964,drop,,images/train/AUCTION_USDT_SWAP_003559.png
865,WCT_USDT_SWAP_005119,WCT_USDT_SWAP,5119,2025-07-27 01:30:00+00:00,0.6495,1,0.006909,0.9968,,,images/train/WCT_USDT_SWAP_005119.png
866,NG_USDT_SWAP_001119,NG_USDT_SWAP,1119,2026-03-22 00:45:00+00:00,0.3197,1,0.006915,0.9978,drop,,images/train/NG_USDT_SWAP_001119.png
867,UMA_USDT_SWAP_028199,UMA_USDT_SWAP,28199,2026-03-24 11:30:00+00:00,0.79,1,0.006916,0.9968,drop,,images/train/UMA_USDT_SWAP_028199.png
868,RAY_USDT_SWAP_015919,RAY_USDT_SWAP,15919,2025-11-16 12:45:00+00:00,0.7521,1,0.006918,0.9969,keep,,images/train/RAY_USDT_SWAP_015919.png
869,F_USDT_SWAP_012359,F_USDT_SWAP,12359,2026-03-03 01:45:00+00:00,0.6792,1,0.006919,0.9969,,,images/train/F_USDT_SWAP_012359.png
870,AVAX_USDT_SWAP_031019,AVAX_USDT_SWAP,31019,2026-04-21 17:30:00+00:00,0.4748,1,0.006922,0.9998,,,images/train/AVAX_USDT_SWAP_031019.png
871,USAR_USDT_SWAP_000559,USAR_USDT_SWAP,559,2026-05-03 09:45:00+00:00,0.423,1,0.006923,0.9972,,,images/train/USAR_USDT_SWAP_000559.png
872,SAPIEN_USDT_SWAP_006839,SAPIEN_USDT_SWAP,6839,2026-01-16 17:30:00+00:00,0.517,1,0.006924,0.9981,,,images/train/SAPIEN_USDT_SWAP_006839.png
873,TRUMP_USDT_SWAP_019199,TRUMP_USDT_SWAP,19199,2025-12-19 15:30:00+00:00,0.7069,1,0.006926,0.9971,drop,,images/train/TRUMP_USDT_SWAP_019199.png
874,PEOPLE_USDT_SWAP_005099,PEOPLE_USDT_SWAP,5099,2025-07-26 19:30:00+00:00,0.3979,1,0.006927,0.9967,,,images/train/PEOPLE_USDT_SWAP_005099.png
875,ZIL_USDT_SWAP_005159,ZIL_USDT_SWAP,5159,2025-07-27 11:45:00+00:00,0.3303,1,0.006928,0.9975,,,images/train/ZIL_USDT_SWAP_005159.png
876,LINK_USDT_SWAP_018339,LINK_USDT_SWAP,18339,2025-12-10 16:15:00+00:00,0.5047,1,0.00693,0.9989,,,images/train/LINK_USDT_SWAP_018339.png
877,XRP_USDT_SWAP_001999,XRP_USDT_SWAP,1999,2025-06-23 11:45:00+00:00,0.6804,1,0.006935,0.9967,,,images/train/XRP_USDT_SWAP_001999.png
878,ARKM_USDT_SWAP_017079,ARKM_USDT_SWAP,17079,2025-11-28 11:30:00+00:00,0.5107,1,0.006935,0.9982,drop,,images/train/ARKM_USDT_SWAP_017079.png
879,OP_USDT_SWAP_003379,OP_USDT_SWAP,3379,2025-07-07 20:15:00+00:00,0.4612,1,0.006941,0.9975,drop,,images/train/OP_USDT_SWAP_003379.png
880,TAO_USDT_SWAP_026099,TAO_USDT_SWAP,26099,2026-03-02 14:15:00+00:00,0.7057,2,0.006941,0.9978,drop,,images/train/TAO_USDT_SWAP_026099.png
881,HYPE_USDT_SWAP_008899,HYPE_USDT_SWAP,8899,2025-09-03 08:00:00+00:00,0.5565,2,0.006944,1.0,drop,,images/train/HYPE_USDT_SWAP_008899.png
882,ARKM_USDT_SWAP_008759,ARKM_USDT_SWAP,8759,2025-09-02 19:30:00+00:00,0.6378,1,0.006945,0.9977,drop,,images/train/ARKM_USDT_SWAP_008759.png
883,EGLD_USDT_SWAP_002519,EGLD_USDT_SWAP,2519,2025-06-29 21:00:00+00:00,0.5397,1,0.006945,0.9975,,,images/train/EGLD_USDT_SWAP_002519.png
884,KAT_USDT_SWAP_000799,KAT_USDT_SWAP,799,2026-03-10 19:15:00+00:00,0.6318,2,0.006951,0.9979,,,images/train/KAT_USDT_SWAP_000799.png
885,TIA_USDT_SWAP_016959,TIA_USDT_SWAP,16959,2025-11-26 07:30:00+00:00,0.4636,1,0.006951,0.9977,drop,,images/train/TIA_USDT_SWAP_016959.png
886,STX_USDT_SWAP_014939,STX_USDT_SWAP,14939,2025-11-06 08:15:00+00:00,0.7002,1,0.006953,0.9958,,,images/train/STX_USDT_SWAP_014939.png
887,UMA_USDT_SWAP_002319,UMA_USDT_SWAP,2319,2025-06-27 21:30:00+00:00,0.3523,1,0.006955,0.9983,drop,,images/train/UMA_USDT_SWAP_002319.png
888,KSM_USDT_SWAP_020199,KSM_USDT_SWAP,20199,2025-12-31 01:45:00+00:00,0.6503,1,0.006956,0.9978,keep,,images/train/KSM_USDT_SWAP_020199.png
