timeframe_min,arm,symbol,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r
60,joint,1000RATSUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,8.818554564377083,26.455663693131246,-0.702248587570625,2321.1379917711906,2341.1379917711906,16.240181586373037,28.19157894736854,-0.8679576271186461,28.19157894736854,-1.0336666666666672,1.7359152542372946,27.333333333333332,24.0,426.608821402746,2,1,0,1,1,1,2,0,3,1,2,0,3,1,2,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,1000SATSUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.8123333333333354,3.8123333333333354,3.8123333333333354,1929.3908153701968,1949.3908153701968,,3.8123333333333354,,3.8123333333333354,3.8123333333333354,0.0,85.0,85.0,506.091846298031,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,1000SHIBUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0552814371257475,-1.0552814371257475,-1.0552814371257475,-381.785095320624,-361.785095320624,0.0,,-1.0552814371257475,-1.0552814371257475,-1.0552814371257475,1.0552814371257475,50.0,50.0,361.785095320624,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,1000XECUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.7394352225613763,-2.218305667684129,-1.0506133333333327,-256.2185157281477,-236.21851572814765,0.0,,-0.7394352225613763,-0.0958832891246672,-1.0718090452261289,2.218305667684129,68.33333333333333,80.0,395.152792413066,2,2,0,0,0,2,3,0,3,2,3,0,3,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,1MBABYDOGEUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.19721877997855486,0.3944375599571097,0.19721877997855486,181.28805271474897,201.288052714749,1.3715514894265723,1.4560335195530685,-1.0615959595959588,1.4560335195530685,-1.0615959595959588,1.0615959595959588,98.0,98.0,405.22483738023004,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,4USDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.7164447587695401,-2.14933427630862,-1.0237588440458398,-581.0618424719546,-561.0618424719546,0.0,,-0.7164447587695401,-0.1006259097525486,-1.0249495225102316,2.14933427630862,18.0,9.0,801.61854768154,3,3,0,0,0,3,3,0,3,3,3,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
60,joint,AAVEUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.1461919999999977,-1.1461919999999977,-1.1461919999999977,-156.80639159461398,-136.806391594614,0.0,,-1.1461919999999977,-1.1461919999999977,-1.1461919999999977,1.1461919999999977,30.0,30.0,136.80639159461498,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ACEUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-0.7470888468809113,-0.7470888468809113,-0.7470888468809113,-253.25857097084298,-233.258570970843,0.0,,-0.7470888468809113,-0.7470888468809113,-0.7470888468809113,0.7470888468809113,42.0,42.0,338.993912207625,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ACHUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,5.0736028368794415,5.0736028368794415,5.0736028368794415,1659.424727441427,1679.424727441427,,5.0736028368794415,,5.0736028368794415,5.0736028368794415,0.0,60.0,60.0,327.07028531663104,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ACTUSDT,2,2,0,0,1.0,0.3423802239546494,1.0,1.0,2.1033502413185152,4.2067004826370304,2.1033502413185152,993.639703681481,1013.639703681481,,2.1033502413185152,,2.939995798319318,1.266704684317712,0.0,49.5,49.5,492.81104719624403,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
60,joint,ACUUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.4698517482517546,1.4698517482517546,1.4698517482517546,838.876117496809,858.876117496809,,1.4698517482517546,,1.4698517482517546,1.4698517482517546,0.0,55.0,55.0,570.721583652617,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,ADAUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,4.05251282051282,4.05251282051282,4.05251282051282,1619.344262295081,1639.344262295081,,4.05251282051282,,4.05251282051282,4.05251282051282,0.0,39.0,39.0,399.59016393442596,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,AEROUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.0704057765151525,-2.140811553030305,-1.0704057765151525,-343.05219440400094,-323.052194404001,0.0,,-1.0704057765151525,-1.0459479166666663,-1.0948636363636386,2.140811553030305,26.0,26.0,323.052194404001,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AEVOUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.036096,-1.036096,-1.036096,-574.078014184396,-554.078014184395,0.0,,-1.036096,-1.036096,-1.036096,1.036096,2.0,2.0,554.078014184396,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AGLDUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.2663395526459397,0.7990186579378191,0.0576000000000043,-99.22454742056364,-79.2245474205637,1.7804323610921176,0.9114170212766018,-1.0238153846153846,1.7652340425531994,-1.0238153846153846,1.0238153846153846,83.0,102.0,309.82201713908904,3,1,0,0,0,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,AIAUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.0073432835821077,3.0073432835821077,3.0073432835821077,575.034246575343,595.034246575343,,3.0073432835821077,,3.0073432835821077,3.0073432835821077,0.0,44.0,44.0,191.210045662099,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,AIGENSYNUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-0.6430408163265333,-0.6430408163265333,-0.6430408163265333,-251.167795934635,-231.16779593463502,0.0,,-0.6430408163265333,-0.6430408163265333,-0.6430408163265333,0.6430408163265333,26.0,26.0,390.59386209645197,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AIOTUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0526666666666658,-1.0526666666666658,-1.0526666666666658,-399.746835443035,-379.746835443035,0.0,,-1.0526666666666658,-1.0526666666666658,-1.0526666666666658,1.0526666666666658,30.0,30.0,379.746835443036,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AIOUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.3211994600654328,-0.6423989201308656,-0.3211994600654328,19.321731071551937,39.32173107155194,0.37419961574673494,0.3841247706422021,-1.0265236907730677,0.3841247706422021,-1.0265236907730677,1.0265236907730677,48.5,48.5,1434.863051537143,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AKEUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.1094829396325334,3.1094829396325334,3.1094829396325334,2248.672297617915,2268.672297617915,,3.1094829396325334,,3.1094829396325334,3.1094829396325334,0.0,42.0,42.0,723.16598652368,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,AKTUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,1.0,-0.0048755020080309,-0.0048755020080309,-0.0048755020080309,-2.377129430193,17.622870569806,0.0,,-0.0048755020080309,-0.0048755020080309,-0.0048755020080309,0.0048755020080309,121.0,121.0,487.566085764637,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ALCHUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.048503926380369,-2.097007852760738,-1.048503926380369,-447.23098056041454,-427.2309805604145,0.0,,-1.048503926380369,-1.0394478527607365,-1.0575600000000016,2.097007852760738,51.0,51.0,427.2309805604145,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ALGOUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,14.437613445378204,14.437613445378204,14.437613445378204,2157.844762622458,2177.8447626224583,,14.437613445378204,,14.437613445378204,14.437613445378204,0.0,64.0,64.0,149.459934689776,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,ALLOUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.23622483320920168,-0.9448993328368067,-1.0323989097508297,-91.9427814454622,-71.9427814454622,0.7003507801821274,2.208452220726785,-1.0511171845211973,2.208452220726785,-1.0885537340619325,3.153351553563592,49.0,38.5,533.453813048071,4,3,0,0,0,3,3,0,4,3,3,0,3,2,2,0,3,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ALPINEUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-0.3812072072072097,-0.3812072072072097,-0.3812072072072097,-134.03230915426,-114.03230915425999,0.0,,-0.3812072072072097,-0.3812072072072097,-0.3812072072072097,0.3812072072072097,45.0,45.0,351.59961989230095,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ALTUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.20013186813186,1.20013186813186,1.20013186813186,185.293518832709,205.293518832709,,1.20013186813186,,1.20013186813186,1.20013186813186,0.0,69.0,69.0,154.39429928741,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ANIMEUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.1626386271680433,-0.4879158815041299,-0.3638701298701261,-70.22532503324335,-50.22532503324334,0.5673329565275467,0.6397777777777657,-0.5638468296409478,0.6397777777777657,-0.7638235294117695,0.7638235294117695,47.666666666666664,47.0,255.898969757395,2,1,0,0,0,1,1,0,3,1,2,0,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,APEUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,0.6425283018867955,0.6425283018867955,0.6425283018867955,231.18805159538297,251.188051595383,,0.6425283018867955,,0.6425283018867955,0.6425283018867955,0.0,18.0,18.0,359.809911744736,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,ARCUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,1.4082080240517745,2.816416048103549,1.4082080240517745,840.0799883065031,860.0799883065031,3.7400112805716006,3.844300884955757,-1.027884836852208,3.844300884955757,-1.027884836852208,1.0278848368522082,33.5,33.5,673.030751815923,2,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ARIAUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0736170212765943,-1.0736170212765943,-1.0736170212765943,-291.676300578033,-271.67630057803296,0.0,,-1.0736170212765943,-1.0736170212765943,-1.0736170212765943,1.0736170212765943,7.0,7.0,271.67630057803296,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ARKUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.5935267454688733,-1.7805802364066199,-1.0535555555555545,-168.38598848579497,-148.385988485795,0.1667209805746204,0.356255319148936,-1.068417777777778,0.356255319148936,-1.0832800000000011,2.136835555555556,96.33333333333333,109.0,373.443983402488,2,2,0,0,0,2,2,0,3,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ARPAUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,4.816079096045195,4.816079096045195,4.816079096045195,971.227070753104,991.227070753104,,4.816079096045195,,4.816079096045195,4.816079096045195,0.0,54.0,54.0,201.663438532528,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ARUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0769999999999995,-1.0769999999999995,-1.0769999999999995,-279.74025974025903,-259.740259740259,0.0,,-1.0769999999999995,-1.0769999999999995,-1.0769999999999995,1.0769999999999995,8.0,8.0,259.740259740259,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ASRUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.108625,-1.108625,-1.108625,-204.119677790564,-184.119677790564,0.0,,-1.108625,-1.108625,-1.108625,1.108625,44.0,44.0,184.119677790564,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,ASTERUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,3.793894410977252,7.587788821954504,3.793894410977252,374.571548570853,394.57154857085294,8.044827815499664,8.664861111111131,-1.0770722891566271,8.664861111111131,-1.0770722891566271,1.0770722891566271,30.0,30.0,189.1052857242825,2,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,ASTRUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,0.3132979772439953,0.9398939317319859,-1.0869203539822996,251.8697153577407,271.8697153577407,1.4098397897615491,3.233214285714283,-1.1466601769911486,3.233214285714283,-1.2063999999999977,2.2933203539822973,40.0,10.0,230.095703522702,3,2,0,0,0,2,2,0,3,2,2,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,ATOMUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,9.778444444444434,9.778444444444434,9.778444444444434,2365.752688172042,2385.752688172042,,9.778444444444434,,9.778444444444434,9.778444444444434,0.0,151.0,151.0,241.935483870967,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,ATUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,2.104830084957535,4.20966016991507,2.104830084957535,300.72969128445754,320.72969128445754,5.044819135021161,5.250413793103476,-1.0407536231884065,5.250413793103476,-1.0407536231884065,1.0407536231884065,85.5,85.5,351.2936834416195,2,1,0,1,0,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,AUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-1.0802877259533459,-3.240863177860038,-1.0854316939890711,-290.44646136074135,-270.44646136074135,0.0,,-1.0802877259533459,-1.0521354838709671,-1.1032959999999994,3.240863177860038,108.33333333333333,121.0,234.105155430471,3,3,0,0,0,3,3,0,3,3,3,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AVAAIUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.6259034188080299,1.8777102564240897,0.6591676300578018,894.2598583572054,914.2598583572056,2.7889826474402724,1.4636534707534805,-1.0495966850828715,2.2681393114491595,-1.0495966850828715,1.0495966850828715,72.66666666666667,79.0,434.455047714717,3,1,0,0,0,1,1,0,3,1,1,0,3,1,1,0,2,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
60,joint,AVAUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.054529357798165,-2.10905871559633,-1.054529357798165,-475.5397161163735,-455.5397161163735,0.0,,-1.054529357798165,-1.0304587155963305,-1.0785999999999991,2.10905871559633,33.5,33.5,455.5397161163735,2,2,0,0,0,1,1,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AVAXUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.3789629629629574,1.3789629629629574,1.3789629629629574,449.420600858367,469.420600858367,,1.3789629629629574,,1.3789629629629574,1.3789629629629574,0.0,144.0,144.0,325.912017167382,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,AVNTUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.35812226921190016,0.7162445384238003,0.35812226921190016,228.76799649414153,248.76799649414153,1.6749956918986915,1.7773543307086668,-1.0611097922848665,1.7773543307086668,-1.0611097922848665,1.0611097922848665,88.5,88.5,390.0482621224495,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,AWEUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-0.6985040000000023,-0.6985040000000023,-0.6985040000000023,-300.405986581799,-280.40598658179897,0.0,,-0.6985040000000023,-0.6985040000000023,-0.6985040000000023,0.6985040000000023,21.0,21.0,430.07053156717603,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,AXSUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.464044678677334,0.928089357354668,0.464044678677334,84.21701805882603,104.217018058826,1.8794309310860076,1.983418803418809,-1.055329446064141,1.983418803418809,-1.055329446064141,1.055329446064141,70.0,70.0,319.36118099330656,2,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,B2USDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-0.8572030075187986,-0.8572030075187986,-0.8572030075187986,-455.303514376997,-435.303514376997,0.0,,-0.8572030075187986,-0.8572030075187986,-0.8572030075187986,0.8572030075187986,74.0,74.0,531.1501597444089,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BANANAS31USDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,7.362792307692313,7.362792307692313,7.362792307692313,2609.1399754668123,2629.1399754668123,,7.362792307692313,,7.362792307692313,7.362792307692313,0.0,57.0,57.0,354.368270410249,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,BANDUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.1044571428571412,-1.1044571428571412,-1.1044571428571412,-211.46608315098197,-191.466083150982,0.0,,-1.1044571428571412,-1.1044571428571412,-1.1044571428571412,1.1044571428571412,16.0,16.0,191.466083150983,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BANKUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0373137254901963,-1.0373137254901963,-1.0373137254901963,-555.995796111401,-535.995796111401,0.0,,-1.0373137254901963,-1.0373137254901963,-1.0373137254901963,1.0373137254901963,13.0,13.0,535.995796111401,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BANUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-0.8245601865509158,-1.6491203731018316,-0.8245601865509158,-280.00550282634845,-260.0055028263485,0.0,,-0.8245601865509158,-0.5685192802056566,-1.080601092896175,1.6491203731018316,47.0,47.0,380.76569815431503,1,1,0,0,0,1,2,0,2,1,2,0,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BASEDUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0627000000000002,-1.0627000000000002,-1.0627000000000002,-338.979266347686,-318.979266347686,0.0,,-1.0627000000000002,-1.0627000000000002,-1.0627000000000002,1.0627000000000002,5.0,5.0,318.979266347686,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BASUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.1010381679389296,-1.1010381679389296,-1.1010381679389296,-217.944998488969,-197.94499848896902,0.0,,-1.1010381679389296,-1.1010381679389296,-1.1010381679389296,1.1010381679389296,8.0,8.0,197.94499848896902,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BATUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,0.8509602122015958,0.8509602122015958,0.8509602122015958,452.230053566395,472.230053566395,,0.8509602122015958,,0.8509602122015958,0.8509602122015958,0.0,281.0,281.0,531.43501550606,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,joint,BBUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.089714285714289,-1.089714285714289,-1.089714285714289,-242.929936305731,-222.92993630573102,0.0,,-1.089714285714289,-1.089714285714289,-1.089714285714289,1.089714285714289,75.0,75.0,222.92993630573,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BCHUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.25,-0.8289472845734578,-3.315789138293831,-1.070232811660412,-206.421491081442,-186.42149108144224,0.0,,-0.8289472845734578,-0.0250378006872906,-1.150285714285717,3.315789138293831,29.5,25.5,177.6857228083745,3,3,1,0,0,2,3,0,4,3,4,0,2,1,2,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BEAMXUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.3300339277443244,0.6600678554886488,0.3300339277443244,445.880617751367,465.880617751367,1.6305967317602081,1.7068031496062963,-1.0467352941176475,1.7068031496062963,-1.0467352941176475,1.0467352941176475,149.0,149.0,606.430877922304,2,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BEATUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0494444444444448,-1.0494444444444448,-1.0494444444444448,-424.494382022471,-404.494382022471,0.0,,-1.0494444444444448,-1.0494444444444448,-1.0494444444444448,1.0494444444444448,5.0,5.0,404.494382022471,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BERAUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.057562499999999,-1.057562499999999,-1.057562499999999,-367.44842562431995,-347.44842562432,0.0,,-1.057562499999999,-1.057562499999999,-1.057562499999999,1.057562499999999,10.0,10.0,347.44842562432,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,joint,BIGTIMEUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,2.3912116788321134,2.3912116788321134,2.3912116788321134,488.803342285883,508.80334228588396,,2.3912116788321134,,2.3912116788321134,2.3912116788321134,0.0,103.0,103.0,204.41659206207,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,joint,BIOUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,5.521062500000028,11.042125000000055,5.521062500000028,990.2410648643764,1010.2410648643764,11.397481167608325,12.104125000000057,-1.0620000000000014,12.104125000000057,-1.0620000000000014,1.0620000000000012,37.5,37.5,257.2519379345025,2,1,0,1,1,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,joint,BIRBUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,0.2619204069582436,1.0476816278329744,0.07355269120979513,81.27065190164451,101.2706519016445,1.4954417847623325,1.581161431651179,-1.0573206177346917,1.9730614525139745,-1.0724852071005904,2.1146412354693833,32.75,30.0,359.946913291529,4,2,0,0,0,2,2,0,4,2,2,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
