stream_key,symbol,timeframe_min,window_bars_expected,window_bars_actual,window_gap_count,chart_gaps,partial_chart_buckets,partial_higher_buckets,valid_ready_window_bars,first,last,coverage_status
TLMUSDT_60m,TLMUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TNSRUSDT_15m,TNSRUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TNSRUSDT_60m,TNSRUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TOKENUSDT_15m,TOKENUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TOKENUSDT_60m,TOKENUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TONUSDT_15m,TONUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TONUSDT_60m,TONUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TOSHIUSDT_15m,TOSHIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TOSHIUSDT_60m,TOSHIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TOWNSUSDT_15m,TOWNSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TOWNSUSDT_60m,TOWNSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRADOORUSDT_15m,TRADOORUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRADOORUSDT_60m,TRADOORUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRBUSDT_15m,TRBUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRBUSDT_60m,TRBUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TREEUSDT_15m,TREEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TREEUSDT_60m,TREEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRIAUSDT_15m,TRIAUSDT,15,5968,5968,0,0,0,1,5968,2026-02-06 12:15:00+00:00,2026-09-23 03:45:00+00:00,complete
TRIAUSDT_60m,TRIAUSDT,60,1492,1492,0,0,1,1,1492,2026-02-06 13:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TROYUSDT_15m,TROYUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
TROYUSDT_60m,TROYUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
TRUMPUSDT_15m,TRUMPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRUMPUSDT_60m,TRUMPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRUSTUSDT_15m,TRUSTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRUSTUSDT_60m,TRUSTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRUTHUSDT_15m,TRUTHUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRUTHUSDT_60m,TRUTHUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRUUSDT_15m,TRUUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRUUSDT_60m,TRUUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TRXUSDT_15m,TRXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TRXUSDT_60m,TRXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TSTUSDT_15m,TSTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TSTUSDT_60m,TSTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TURBOUSDT_15m,TURBOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TURBOUSDT_60m,TURBOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TURTLEUSDT_15m,TURTLEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TURTLEUSDT_60m,TURTLEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TUSDT_15m,TUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TUSDT_60m,TUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TUTUSDT_15m,TUTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TUTUSDT_60m,TUTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TWTUSDT_15m,TWTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TWTUSDT_60m,TWTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
UAIUSDT_15m,UAIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
UAIUSDT_60m,UAIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
UBUSDT_15m,UBUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
UBUSDT_60m,UBUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
UMAUSDT_15m,UMAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
UMAUSDT_60m,UMAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
UNFIUSDT_15m,UNFIUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
UNFIUSDT_60m,UNFIUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
UNIUSDT_15m,UNIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
UNIUSDT_60m,UNIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
USDCUSDT_15m,USDCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
USDCUSDT_60m,USDCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
USELESSUSDT_15m,USELESSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
USELESSUSDT_60m,USELESSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
USTCUSDT_15m,USTCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
USTCUSDT_60m,USTCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
USUALUSDT_15m,USUALUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
USUALUSDT_60m,USUALUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
USUSDT_15m,USUSDT,15,5968,5968,0,0,0,1,5968,2025-12-12 10:45:00+00:00,2026-09-23 03:45:00+00:00,complete
USUSDT_60m,USUSDT,60,1492,1492,0,0,1,1,1492,2025-12-12 11:00:00+00:00,2026-09-23 03:00:00+00:00,complete
UXLINKUSDT_15m,UXLINKUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
UXLINKUSDT_60m,UXLINKUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
VANAUSDT_15m,VANAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VANAUSDT_60m,VANAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VANRYUSDT_15m,VANRYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VANRYUSDT_60m,VANRYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VELODROMEUSDT_15m,VELODROMEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VELODROMEUSDT_60m,VELODROMEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VELVETUSDT_15m,VELVETUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VELVETUSDT_60m,VELVETUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VETUSDT_15m,VETUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VETUSDT_60m,VETUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VFYUSDT_15m,VFYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VFYUSDT_60m,VFYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VICUSDT_15m,VICUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VICUSDT_60m,VICUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VIDTUSDT_15m,VIDTUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
VIDTUSDT_60m,VIDTUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
VINEUSDT_15m,VINEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VINEUSDT_60m,VINEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VIRTUALUSDT_15m,VIRTUALUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VIRTUALUSDT_60m,VIRTUALUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VOXELUSDT_15m,VOXELUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VOXELUSDT_60m,VOXELUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VTHOUSDT_15m,VTHOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VTHOUSDT_60m,VTHOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
VVVUSDT_15m,VVVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
VVVUSDT_60m,VVVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WALUSDT_15m,WALUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WALUSDT_60m,WALUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WAVESUSDT_15m,WAVESUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
WAVESUSDT_60m,WAVESUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
WAXPUSDT_15m,WAXPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WAXPUSDT_60m,WAXPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WCTUSDT_15m,WCTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WCTUSDT_60m,WCTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WETUSDT_15m,WETUSDT,15,5968,5968,0,0,0,0,5968,2025-12-10 07:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WETUSDT_60m,WETUSDT,60,1492,1492,0,0,0,1,1492,2025-12-10 07:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WIFUSDT_15m,WIFUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WIFUSDT_60m,WIFUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WLDUSDT_15m,WLDUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WLDUSDT_60m,WLDUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WLFIUSDT_15m,WLFIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WLFIUSDT_60m,WLFIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WOOUSDT_15m,WOOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WOOUSDT_60m,WOOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
WUSDT_15m,WUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
WUSDT_60m,WUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XAIUSDT_15m,XAIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XAIUSDT_60m,XAIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XANUSDT_15m,XANUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XANUSDT_60m,XANUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XAUTUSDT_15m,XAUTUSDT,15,5968,5968,0,0,0,0,5968,2026-03-26 14:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XAUTUSDT_60m,XAUTUSDT,60,1492,1492,0,0,0,1,1492,2026-03-26 14:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XCNUSDT_15m,XCNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XCNUSDT_60m,XCNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XEMUSDT_15m,XEMUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
XEMUSDT_60m,XEMUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
XLMUSDT_15m,XLMUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XLMUSDT_60m,XLMUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XMRUSDT_15m,XMRUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XMRUSDT_60m,XMRUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XNYUSDT_15m,XNYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XNYUSDT_60m,XNYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XPINUSDT_15m,XPINUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XPINUSDT_60m,XPINUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XPLUSDT_15m,XPLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XPLUSDT_60m,XPLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XRPUSDT_15m,XRPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XRPUSDT_60m,XRPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XTZUSDT_15m,XTZUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XTZUSDT_60m,XTZUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XVGUSDT_15m,XVGUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XVGUSDT_60m,XVGUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
XVSUSDT_15m,XVSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
XVSUSDT_60m,XVSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
YALAUSDT_15m,YALAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
YALAUSDT_60m,YALAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
YBUSDT_15m,YBUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
YBUSDT_60m,YBUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
YFIUSDT_15m,YFIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
YFIUSDT_60m,YFIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
YGGUSDT_15m,YGGUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
YGGUSDT_60m,YGGUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZAMAUSDT_15m,ZAMAUSDT,15,5968,5968,0,0,0,0,5968,2026-01-09 09:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZAMAUSDT_60m,ZAMAUSDT,60,1492,1492,0,0,0,1,1492,2026-01-09 09:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZBTUSDT_15m,ZBTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZBTUSDT_60m,ZBTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZECUSDT_15m,ZECUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZECUSDT_60m,ZECUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZENUSDT_15m,ZENUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZENUSDT_60m,ZENUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZEREBROUSDT_15m,ZEREBROUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZEREBROUSDT_60m,ZEREBROUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZETAUSDT_15m,ZETAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZETAUSDT_60m,ZETAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZILUSDT_15m,ZILUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZILUSDT_60m,ZILUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZKCUSDT_15m,ZKCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZKCUSDT_60m,ZKCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZKJUSDT_15m,ZKJUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZKJUSDT_60m,ZKJUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZKPUSDT_15m,ZKPUSDT,15,5968,5968,0,0,0,0,5968,2025-12-21 10:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZKPUSDT_60m,ZKPUSDT,60,1492,1492,0,0,0,1,1492,2025-12-21 10:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZKUSDT_15m,ZKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZKUSDT_60m,ZKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZORAUSDT_15m,ZORAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZORAUSDT_60m,ZORAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZRCUSDT_15m,ZRCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZRCUSDT_60m,ZRCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZROUSDT_15m,ZROUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZROUSDT_60m,ZROUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ZRXUSDT_15m,ZRXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ZRXUSDT_60m,ZRXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
币安人生USDT_15m,币安人生USDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
币安人生USDT_60m,币安人生USDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
我踏马来了USDT_15m,我踏马来了USDT,15,5968,5968,0,0,0,1,5968,2026-01-21 14:30:00+00:00,2026-09-23 03:45:00+00:00,complete
我踏马来了USDT_60m,我踏马来了USDT,60,1492,1492,0,0,1,1,1492,2026-01-21 15:00:00+00:00,2026-09-23 03:00:00+00:00,complete
龙虾USDT_15m,龙虾USDT,15,5968,5968,0,0,0,1,5968,2026-03-11 11:30:00+00:00,2026-09-23 03:45:00+00:00,complete
龙虾USDT_60m,龙虾USDT,60,1492,1492,0,0,1,1,1492,2026-03-11 12:00:00+00:00,2026-09-23 03:00:00+00:00,complete
