交易编号,方向_1多_负1空,入场时间UTC,退出K线开盘时间UTC,入场价,原始1h止损,3R目标价,退出价,止损距离比例,毛R,净R,毛价格收益比例,净价格收益比例,退出原因,持仓5m根数,大菱形1h开盘UTC,大菱形确认UTC,5m确认可用UTC,等待5m根数
342,1,2026-08-03 13:25:00+00:00,2026-08-04 04:45:00+00:00,62869.9,62410.3,64248.7,64248.7,0.0073103345161993,3.0,2.7264147084421224,0.0219310035485979,0.0199310035485979,target,185,2026-08-03 12:00:00+00:00,2026-08-03 13:00:00+00:00,2026-08-03 13:25:00+00:00,5
343,-1,2026-08-07 17:05:00+00:00,2026-08-07 21:40:00+00:00,64729.0,65048.0,63772.0,65048.0,0.0049282392745137,-1.0,-1.4058244514106584,-0.0049282392745137,-0.0069282392745137,stop,56,2026-08-07 16:00:00+00:00,2026-08-07 17:00:00+00:00,2026-08-07 17:05:00+00:00,1
344,-1,2026-08-09 23:05:00+00:00,2026-08-11 14:50:00+00:00,65061.0,65500.0,63744.0,63744.0,0.0067475138715974,3.0,2.703594533029613,0.0202425416147922,0.0182425416147922,target,478,2026-08-09 22:00:00+00:00,2026-08-09 23:00:00+00:00,2026-08-09 23:05:00+00:00,1
345,1,2026-08-12 01:05:00+00:00,2026-08-12 12:25:00+00:00,63707.8,63496.0,64343.20000000001,64343.20000000001,0.0033245536653283,3.0,2.398415486307846,0.0099736609959849,0.0079736609959849,target,137,2026-08-12 00:00:00+00:00,2026-08-12 01:00:00+00:00,2026-08-12 01:05:00+00:00,1
346,1,2026-08-14 16:05:00+00:00,2026-08-17 15:50:00+00:00,62980.3,62590.0,64151.20000000001,64151.20000000001,0.0061971759423185,3.0,2.677272354599028,0.0185915278269555,0.0165915278269555,target,862,2026-08-14 15:00:00+00:00,2026-08-14 16:00:00+00:00,2026-08-14 16:05:00+00:00,1
347,-1,2026-08-18 21:45:00+00:00,2026-08-18 23:00:00+00:00,64558.4,64635.0,64328.600000000006,64635.0,0.0011865225903987,-1.0,-2.685597911227186,-0.0011865225903987,-0.0031865225903987,stop,16,2026-08-18 20:00:00+00:00,2026-08-18 21:00:00+00:00,2026-08-18 21:45:00+00:00,9
348,-1,2026-08-21 18:50:00+00:00,2026-08-24 13:10:00+00:00,76677.9,79386.9,68550.9,79386.9,0.0353296060533739,-1.0,-1.0566097452934662,-0.0353296060533739,-0.0373296060533739,stop,797,2026-08-21 09:00:00+00:00,2026-08-21 10:00:00+00:00,2026-08-21 18:50:00+00:00,106
349,-1,2026-08-25 08:05:00+00:00,2026-08-27 17:15:00+00:00,79829.9,80788.0,76955.59999999998,80788.0,0.0120017687608277,-1.0,-1.1666421041644912,-0.0120017687608277,-0.0140017687608277,stop,687,2026-08-25 07:00:00+00:00,2026-08-25 08:00:00+00:00,2026-08-25 08:05:00+00:00,1
350,1,2026-08-29 09:40:00+00:00,2026-08-30 12:30:00+00:00,77687.8,77311.5,78816.70000000001,78816.70000000001,0.0048437463797404,3.0,2.587096465585972,0.0145312391392214,0.0125312391392214,target,323,2026-08-28 22:00:00+00:00,2026-08-28 23:00:00+00:00,2026-08-29 09:40:00+00:00,128
351,-1,2026-08-30 21:05:00+00:00,2026-08-30 23:45:00+00:00,78437.3,78902.3,77042.3,77042.3,0.0059283019685787,3.0,2.662635268817205,0.0177849059057361,0.0157849059057361,target,33,2026-08-30 20:00:00+00:00,2026-08-30 21:00:00+00:00,2026-08-30 21:05:00+00:00,1
352,-1,2026-09-04 01:30:00+00:00,2026-09-11 12:30:00+00:00,80795.3,82279.9,76341.50000000003,76341.50000000003,0.018374831209241,3.0,2.891155462750909,0.055124493627723,0.053124493627723,target,2149,2026-09-03 21:00:00+00:00,2026-09-03 22:00:00+00:00,2026-09-04 01:30:00+00:00,42
353,-1,2026-09-11 16:25:00+00:00,2026-09-14 16:15:00+00:00,77461.8,78812.8,73408.8,78812.8,0.0174408547180674,-1.0,-1.1146732790525538,-0.0174408547180674,-0.0194408547180674,stop,863,2026-09-11 15:00:00+00:00,2026-09-11 16:00:00+00:00,2026-09-11 16:25:00+00:00,5
354,-1,2026-09-14 22:25:00+00:00,2026-09-15 07:55:00+00:00,78528.3,79088.9,76846.50000000003,76846.50000000003,0.007138827658309,3.0,2.7198419550481576,0.0214164829749271,0.0194164829749271,target,115,2026-09-14 21:00:00+00:00,2026-09-14 22:00:00+00:00,2026-09-14 22:25:00+00:00,5
355,1,2026-09-15 17:40:00+00:00,2026-09-15 18:35:00+00:00,76930.8,75792.1,80346.9,75792.1,0.0148016139179625,-1.0,-1.1351204004566615,-0.0148016139179625,-0.0168016139179625,stop,12,2026-09-15 15:00:00+00:00,2026-09-15 16:00:00+00:00,2026-09-15 17:40:00+00:00,20
