asset,closed,wins,total_r,positive_r,negative_r,win_rate,mean_r,pf_r,score_known,arm,selection_mode,win_le_10pct,mean_lt_neg036,pf_lt_05
CFX,255,77,69.53503270292963,244.03871993763647,174.50368723470686,0.30196078431372547,0.2726864027565868,1.3984731429164887,True,v9,full_history_posthoc,False,False,False
CGNX,13,2,-8.865166531464187,2.5910811428571425,11.456247674321329,0.15384615384615385,-0.6819358870357066,0.2261718859888946,True,v9,full_history_posthoc,False,True,True
CGPT,110,35,13.674233139768242,86.26275174887333,72.5885186091051,0.3181818181818182,0.12431121036152948,1.1883801102679208,True,v9,full_history_posthoc,False,False,False
CHESS,83,22,-17.32238731008451,39.76598613550161,57.088373445586114,0.26506024096385544,-0.20870346156728323,0.6965689112408262,True,v9,full_history_posthoc,False,False,False
CHILLGUY,101,33,7.2866540970313824,74.37386190018496,67.08720780315358,0.32673267326732675,0.07214509006961765,1.1086146574830151,True,v9,full_history_posthoc,False,False,False
CHIP,57,13,-17.73443081774683,25.995769035589326,43.73019985333615,0.22807017543859648,-0.3111303652236286,0.5944580432464254,True,v9,full_history_posthoc,False,False,False
CHR,121,31,-19.57279078628077,67.13763746519349,86.71042825147426,0.256198347107438,-0.1617586015395105,0.7742740846635366,True,v9,full_history_posthoc,False,False,False
CHZ,254,80,1.0488483160756767,169.91442308310835,168.86557476703268,0.31496062992125984,0.0041293240790380974,1.0062111434940049,True,v9,full_history_posthoc,False,False,False
CIEN,5,2,1.6539618604190498,4.992105328596807,3.3381434681777566,0.4,0.33079237208380996,1.4954735697210533,True,v9,full_history_posthoc,False,False,False
CKB,140,50,22.265307173083226,109.59285569144976,87.32754851836654,0.35714285714285715,0.1590379083791659,1.2549631536765333,True,v9,full_history_posthoc,False,False,False
CL,30,11,-3.144933867412947,17.88368738608958,21.028621253502525,0.36666666666666664,-0.10483112891376489,0.8504450753332615,True,v9,full_history_posthoc,False,False,False
CLANKER,68,21,-6.309061426674203,37.3909931005219,43.700054527196095,0.3088235294117647,-0.09278031509815005,0.8556280651149337,True,v9,full_history_posthoc,False,False,False
CLO,42,12,5.583317059801064,34.02411022655836,28.440793166757302,0.2857142857142857,0.1329361204714539,1.1963136902358638,True,v9,full_history_posthoc,False,False,False
COAI,152,28,-39.072532509886926,70.33696175566124,109.40949426554816,0.18421052631578946,-0.25705613493346663,0.6428780447969731,True,v9,full_history_posthoc,False,False,False
COHR,8,4,-0.2754998155961751,3.9942896400665524,4.269789455662727,0.5,-0.034437476949521886,0.9354769553728701,True,v9,full_history_posthoc,False,False,False
COIN,22,5,-7.956792514728723,11.854538253152768,19.81133076788149,0.22727272727272727,-0.36167238703312377,0.598371628440608,True,v9,full_history_posthoc,False,True,False
COLLECT,59,19,-10.892051405354726,24.138240533379236,35.03029193873396,0.3220338983050847,-0.18461104076872417,0.6890676382485103,True,v9,full_history_posthoc,False,False,False
COMBO,26,7,-7.85166885646728,10.637750545700134,18.489419402167414,0.2692307692307692,-0.30198726371028,0.5753425953685235,True,v9,full_history_posthoc,False,False,False
COMMON,10,3,-1.7049147985190238,4.90681743639673,6.611732234915754,0.3,-0.17049147985190238,0.7421379544810395,True,v9,full_history_posthoc,False,False,False
COMP,253,71,-39.91751735270131,139.4259232313133,179.34344058401462,0.28063241106719367,-0.15777674842964945,0.7774241576791782,True,v9,full_history_posthoc,False,False,False
COOKIE,103,31,-0.9152796525098337,71.08079317605755,71.99607282856739,0.30097087378640774,-0.008886210218542075,0.9872870891904167,True,v9,full_history_posthoc,False,False,False
CORE,135,50,89.89046334348876,169.45441803711367,79.56395469362491,0.37037037037037035,0.6658552840258427,2.1297887804801547,True,v9,full_history_posthoc,False,False,False
COS,91,27,-15.841468788923695,47.12814003987735,62.96960882880105,0.2967032967032967,-0.1740820746035571,0.7484267556434601,True,v9,full_history_posthoc,False,False,False
COST,17,4,-12.24767922922539,3.643031860511341,15.890711089736731,0.23529411764705882,-0.7204517193661995,0.22925543356358993,True,v9,full_history_posthoc,False,True,True
COTI,122,35,26.960208020682956,113.4968931683863,86.53668514770332,0.28688524590163933,0.22098531164494226,1.3115465767456485,True,v9,full_history_posthoc,False,False,False
COW,125,41,4.219222538477111,87.95432794775043,83.73510540927332,0.328,0.03375378030781689,1.0503877378293698,True,v9,full_history_posthoc,False,False,False
CRCL,32,9,-6.4784295136871926,14.343166753810456,20.821596267497647,0.28125,-0.20245092230272477,0.6888600936038718,True,v9,full_history_posthoc,False,False,False
CRDO,6,4,14.921556066836878,16.676358088199372,1.7548020213624929,0.6666666666666666,2.4869260111394795,9.503270389015869,True,v9,full_history_posthoc,False,False,False
CRM,4,1,-1.1558484780168903,2.03059622641506,3.1864447044319504,0.25,-0.28896211950422257,0.63726077643549,True,v9,full_history_posthoc,False,False,False
CRO,150,52,5.488022899767273,105.28848719543188,99.80046429566461,0.3466666666666667,0.036586819331781824,1.05498995358888,True,v9,full_history_posthoc,False,False,False
CROSS,70,24,11.148248921840791,56.067653426674894,44.919404504834105,0.34285714285714286,0.15926069888343988,1.2481833640657691,True,v9,full_history_posthoc,False,False,False
CRV,284,89,-12.592347600556376,175.43110849734512,188.02345609790152,0.31338028169014087,-0.04433925211463513,0.9330277835441994,True,v9,full_history_posthoc,False,False,False
CRWD,6,2,-3.518775443520456,1.6717998509955034,5.190575294515959,0.3333333333333333,-0.5864625739200761,0.32208372986359024,True,v9,full_history_posthoc,False,True,True
CRWV,11,5,1.7020834780071754,6.4386252821055745,4.736541804098399,0.45454545454545453,0.15473486163701594,1.3593515160225988,True,v9,full_history_posthoc,False,False,False
CSCO,19,2,-19.535410599847943,1.2882362741385855,20.823646873986526,0.10526315789473684,-1.0281795052551548,0.06186410487722426,True,v9,full_history_posthoc,False,True,True
CTK,82,25,-16.477997403226308,40.01492162798847,56.492919031214775,0.3048780487804878,-0.20095118784422328,0.7083174726000351,True,v9,full_history_posthoc,False,False,False
CTR,33,8,-13.078693721658942,11.165909222772875,24.24460294443182,0.24242424242424243,-0.3963240521714831,0.4605523649269461,True,v9,full_history_posthoc,False,True,True
CTSI,106,25,7.3714028114811585,87.60461832926883,80.23321551778768,0.2358490566037736,0.06954153595736942,1.0918747025643876,True,v9,full_history_posthoc,False,False,False
CUDIS,30,7,-4.364001543634913,18.559994166720543,22.923995710355456,0.23333333333333334,-0.14546671812116377,0.8096317239466433,True,v9,full_history_posthoc,False,False,False
CVC,79,19,-35.800192678744544,24.4836705899334,60.28386326867794,0.24050632911392406,-0.45316699593347526,0.4061397074174331,True,v9,full_history_posthoc,False,True,True
CVX,208,56,-72.27302534196114,74.9064505657632,147.17947590772434,0.2692307692307692,-0.3474664679901978,0.508946305887966,True,v9,full_history_posthoc,False,False,False
CXMT,1,0,-1.0863316582914555,0.0,1.0863316582914555,0.0,-1.0863316582914555,0.0,True,v9,full_history_posthoc,True,True,True
CYBER,121,47,6.445200464419697,79.50734496909615,73.06214450467645,0.3884297520661157,0.05326611954065866,1.08821532009654,True,v9,full_history_posthoc,False,False,False
CYS,52,10,-20.459780808553493,21.06789286438105,41.52767367293455,0.19230769230769232,-0.3934573232414133,0.507321768859688,True,v9,full_history_posthoc,False,True,False
D,76,19,-24.637394223737132,28.810039796805885,53.447434020543014,0.25,-0.3241762397860149,0.5390350411533785,True,v9,full_history_posthoc,False,False,False
DAM,27,10,-1.9041816807624308,15.133830286637052,17.03801196739948,0.37037037037037035,-0.07052524743564559,0.8882392098088739,True,v9,full_history_posthoc,False,False,False
DAR,9,4,3.2440943333224386,8.392905339105308,5.1488110057828695,0.4444444444444444,0.3604549259247154,1.6300666949474054,True,v9,full_history_posthoc,False,False,False
DASH,194,70,70.75970554681564,193.7064646577728,122.94675911095717,0.36082474226804123,0.36474075024131775,1.5755312792178304,True,v9,full_history_posthoc,False,False,False
DATA,20,3,-20.276653326654927,4.215671328671323,24.49232465532625,0.15,-1.0138326663327464,0.17212213981307642,True,v9,full_history_posthoc,False,True,True
DATAIP,9,0,-10.194387668877003,0.0,10.194387668877003,0.0,-1.1327097409863336,0.0,True,v9,full_history_posthoc,True,True,True
DEEP,102,34,-0.5897521754707911,64.65033161840317,65.24008379387396,0.3333333333333333,-0.00578188407324305,0.9909602786940906,True,v9,full_history_posthoc,False,False,False
DEFI,59,24,33.64004410523384,66.56568922547972,32.925645120245875,0.4067796610169492,0.57017023907176,2.0216973420681343,True,v9,full_history_posthoc,False,False,False
DEGEN,87,29,2.1278636863962808,59.969817245315355,57.84195355891907,0.3333333333333333,0.024458203291911274,1.0367875487509044,True,v9,full_history_posthoc,False,False,False
DEGO,69,20,-12.611839381905195,36.67388868197373,49.28572806387892,0.2898550724637681,-0.18278028089717674,0.7441076782804331,True,v9,full_history_posthoc,False,False,False
DELL,8,0,-7.301198940920655,0.0,7.301198940920655,0.0,-0.9126498676150818,0.0,True,v9,full_history_posthoc,True,True,True
DENT,88,32,8.438785492948522,60.997546365815715,52.5587608728672,0.36363636363636365,0.09589528969259685,1.1605590648029325,True,v9,full_history_posthoc,False,False,False
DEXE,83,22,-26.451369414708825,35.03738181585537,61.48875123056419,0.26506024096385544,-0.3186911977675762,0.5698177490135684,True,v9,full_history_posthoc,False,False,False
DF,67,17,-9.846188533156138,39.74497917387322,49.591167707029356,0.2537313432835821,-0.14695803780830055,0.8014527790245908,True,v9,full_history_posthoc,False,False,False
DIA,104,30,6.492036704017176,79.26803117467688,72.7759944706597,0.28846153846153844,0.062423429846319,1.0892057436141873,True,v9,full_history_posthoc,False,False,False
DKNG,12,3,5.134128150753494,18.417554263565915,13.283426112812421,0.25,0.42784401256279114,1.3865063205193284,True,v9,full_history_posthoc,False,False,False
DMC,28,8,-8.460377664379427,10.976078124759159,19.436455789138584,0.2857142857142857,-0.3021563451564081,0.5647160286749796,True,v9,full_history_posthoc,False,False,False
DODOX,114,32,-1.3560850042065076,76.09572478196014,77.45180978616665,0.2807017543859649,-0.01189548249303954,0.9824912418709071,True,v9,full_history_posthoc,False,False,False
DOGE,270,91,60.12498582672129,235.44613575880146,175.32114993208017,0.337037037037037,0.22268513269156034,1.3429420001523709,True,v9,full_history_posthoc,False,False,False
DOGS,128,39,8.561188529922129,88.35997895004182,79.79879042011969,0.3046875,0.06688428539001663,1.1072846904677343,True,v9,full_history_posthoc,False,False,False
DOLO,68,21,1.9678983137063006,46.67241022614066,44.70451191243436,0.3088235294117647,0.028939681083916185,1.0440201274887186,True,v9,full_history_posthoc,False,False,False
DOOD,150,54,25.070508969326575,120.36741411970378,95.29690515037721,0.36,0.16713672646217717,1.263077892506222,True,v9,full_history_posthoc,False,False,False
DOS,4,4,6.6353705707468364,6.6353705707468364,0.0,1.0,1.6588426426867091,inf,True,v9,full_history_posthoc,False,False,False
DOT,242,84,43.778485834845526,189.68834923514288,145.90986340029738,0.34710743801652894,0.1809028340282873,1.3000378782806554,True,v9,full_history_posthoc,False,False,False
DRAM,19,7,7.9143266903295135,18.484127538717747,10.569800848388233,0.3684210526315789,0.4165435100173428,1.7487678153875863,True,v9,full_history_posthoc,False,False,False
DRIFT,123,46,27.881280486680488,103.34300502287633,75.46172453619585,0.37398373983739835,0.22667707712748364,1.3694757926358678,True,v9,full_history_posthoc,False,False,False
DUSK,116,41,25.338908985876564,96.12914475778801,70.79023577191145,0.35344827586206895,0.21843887056790143,1.3579435597236797,True,v9,full_history_posthoc,False,False,False
DYDX,256,95,74.07246948055075,230.76320077673267,156.69073129618192,0.37109375,0.28934558390840137,1.4727303833979597,True,v9,full_history_posthoc,False,False,False
DYM,108,36,20.60498436573468,89.84525842391291,69.24027405817823,0.3333333333333333,0.1907868922753211,1.29758669569132,True,v9,full_history_posthoc,False,False,False
EDEN,108,33,12.261875379496535,85.39212549656729,73.13025011707074,0.3055555555555556,0.11353588314348644,1.167671727634831,True,v9,full_history_posthoc,False,False,False
EDGE,57,14,37.0373185544326,74.9789551715356,37.94163661710299,0.24561403508771928,0.6497775184988176,1.976165549425384,True,v9,full_history_posthoc,False,False,False
EDGEX,22,5,10.765230692736182,24.85843890661929,14.09320821388311,0.22727272727272727,0.48932866785164464,1.7638594796415084,True,v9,full_history_posthoc,False,False,False
EDU,140,37,-32.9056153096978,63.714923042715746,96.62053835241355,0.2642857142857143,-0.2350401093549843,0.6594345687696551,True,v9,full_history_posthoc,False,False,False
EGLD,236,69,-18.75393180232985,143.16738377667724,161.92131557900709,0.2923728813559322,-0.07946581272173664,0.8841787337555373,True,v9,full_history_posthoc,False,False,False
EIGEN,230,86,51.71897630005261,188.3934820011877,136.6745057011351,0.3739130434782609,0.2248651143480548,1.378409828773378,True,v9,full_history_posthoc,False,False,False
ELSA,28,5,-13.92363688288727,8.787178190937173,22.710815073824442,0.17857142857142858,-0.4972727458174025,0.386916020511519,True,v9,full_history_posthoc,False,True,True
ENA,187,63,96.89646860047917,211.29179103845468,114.39532243797551,0.33689839572192515,0.518162933692402,1.847031736398277,True,v9,full_history_posthoc,False,False,False
ENJ,248,66,9.371378029764571,190.40332014294327,181.0319421131787,0.2661290322580645,0.037787814636147464,1.051766433704311,True,v9,full_history_posthoc,False,False,False
ENS,276,66,-46.6067614966294,161.23230436718254,207.83906586381195,0.2391304347826087,-0.16886507788633842,0.7757555284280924,True,v9,full_history_posthoc,False,False,False
ENSO,85,19,-36.74782993931988,29.816411258874673,66.56424119819455,0.2235294117647059,-0.4323274110508221,0.4479343671941895,True,v9,full_history_posthoc,False,True,True
EPIC,89,24,-9.537467537472983,49.46256569383748,59.00003323131047,0.2696629213483146,-0.10716255660082004,0.83834809888867,True,v9,full_history_posthoc,False,False,False
EPT,39,9,-15.670054354474262,11.57124322686262,27.241297581336884,0.23076923076923078,-0.40179626549934006,0.42476843081036353,True,v9,full_history_posthoc,False,True,True
ERA,71,27,-2.5000381795502724,37.88945554524064,40.38949372479092,0.38028169014084506,-0.03521180534577849,0.9381017698170412,True,v9,full_history_posthoc,False,False,False
ESP,42,17,-1.5522196116612148,24.140122833616278,25.692342445277493,0.40476190476190477,-0.03695760980145749,0.9395843483338543,True,v9,full_history_posthoc,False,False,False
ESPORTS,63,16,4.777102703163045,51.68780108742064,46.91069838425759,0.25396825396825395,0.07582702703433405,1.101833971091894,True,v9,full_history_posthoc,False,False,False
ETC,317,79,-89.72627504184629,148.34325140839172,238.06952645023802,0.24921135646687698,-0.28304818625188105,0.6231089447703794,True,v9,full_history_posthoc,False,False,False
ETH,283,69,52.46226125913768,263.6929409768603,211.23067971772264,0.24381625441696114,0.18537901504995646,1.2483647798191315,True,v9,full_history_posthoc,False,False,False
ETHFI,241,61,-29.516908378336264,142.81368120181344,172.3305895801497,0.25311203319502074,-0.12247679825035794,0.8287192746786944,True,v9,full_history_posthoc,False,False,False
ETHW,267,90,110.76033945450814,286.93355652298993,176.17321706848176,0.33707865168539325,0.41483273203935633,1.6287013502821692,True,v9,full_history_posthoc,False,False,False
