signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp
26118,2025-05-24 10:30:00+00:00,AAVEUSDT,AAVE,15m,chart,26035.0,83.0,binance_um:AAVEUSDT:15m:box_any:26118,26119,2025-05-24 10:45:00+00:00,265.7,259.64,6.060000000000002,0.0228076778321415,26167,2025-05-24 22:45:00+00:00,259.64,initial_stop,-0.0228076778321415,-0.0248076778321415,-1.000000000000001,-1.0876897689768987,False,1.841584158415845,baseline,closed,0.0228076778321415,-1.0876897689768987,2025-05-24 10:45:00+00:00,earlier,2025-05,True,matched,24940.0,24857.0,2025-05-12 04:00:00+00:00,-1.131459940652818,-0.0172137601011239,0.0152137601011239,-1.131459940652818,2025-05-12 15:45:00+00:00,1.0,earlier,-248.076778321415,-228.076778321415
28721,2025-06-20 13:15:00+00:00,AAVEUSDT,AAVE,15m,chart,28702.0,19.0,binance_um:AAVEUSDT:15m:box_any:28721,28722,2025-06-20 13:30:00+00:00,264.0,260.83,3.170000000000016,0.0120075757575758,28723,2025-06-20 13:45:00+00:00,260.83,initial_stop,-0.0120075757575758,-0.0140075757575758,-1.0000000000000009,-1.1665615141955838,False,0.1009463722397449,baseline,closed,0.0120075757575758,-1.1665615141955838,2025-06-20 13:30:00+00:00,earlier,2025-06,True,matched,28134.0,28115.0,2025-06-14 10:30:00+00:00,-1.1554689265536744,-0.0148643069990552,0.0128643069990552,-1.1554689265536744,2025-06-14 15:30:00+00:00,1.0,earlier,-140.075757575758,-120.075757575758
29408,2025-06-27 17:00:00+00:00,AAVEUSDT,AAVE,15m,htf,29403.0,5.0,binance_um:AAVEUSDT:15m:box_any:29408,29409,2025-06-27 17:15:00+00:00,261.98,257.97,4.009999999999991,0.0153065119474768,29411,2025-06-27 17:45:00+00:00,257.97,initial_stop,-0.0153065119474768,-0.0173065119474769,-1.0000000000000018,-1.130663341645887,False,0.3965087281795458,baseline,closed,0.0153065119474768,-1.130663341645887,2025-06-27 17:15:00+00:00,earlier,2025-06,True,matched,27815.0,27810.0,2025-06-11 02:45:00+00:00,-0.1566637744034753,-0.0023593479468165,0.015059945771128,-0.1566637744034753,2025-06-11 19:45:00+00:00,1.0,earlier,-173.065119474769,-153.065119474768
52028,2026-02-18 08:00:00+00:00,AAVEUSDT,AAVE,15m,htf,51951.0,77.0,binance_um:AAVEUSDT:15m:box_any:52028,52029,2026-02-18 08:15:00+00:00,127.45,126.16,1.2900000000000065,0.0101216163201255,52031,2026-02-18 08:45:00+00:00,126.16,initial_stop,-0.0101216163201255,-0.0121216163201255,-0.999999999999995,-1.1975968992248005,False,1.5271317829457172,baseline,closed,0.0101216163201255,-1.1975968992248005,2026-02-18 08:15:00+00:00,later,2026-02,True,matched,50505.0,50428.0,2026-02-02 11:15:00+00:00,-0.4643788546255504,-0.0082957425041315,0.0178641693554733,-0.4643788546255504,2026-02-03 11:00:00+00:00,1.0,later,-121.216163201255,-101.216163201255
53905,2026-03-09 21:15:00+00:00,AAVEUSDT,AAVE,15m,chart,53905.0,0.0,binance_um:AAVEUSDT:15m:box_any:53905,53906,2026-03-09 21:30:00+00:00,107.64,105.81,1.8299999999999983,0.0170011148272017,53972,2026-03-10 14:00:00+00:00,110.08,trailing_stop,0.0226681531029357,0.0206681531029357,1.3333333333333397,1.2156939890710443,False,2.901639344262299,baseline,closed,0.0170011148272017,1.2156939890710443,2026-03-09 21:30:00+00:00,later,2026-03,True,matched,54015.0,54015.0,2026-03-11 00:45:00+00:00,-1.1612318840579694,-0.0144044943820224,0.0124044943820224,-1.1612318840579694,2026-03-11 02:30:00+00:00,1.0,later,206.681531029357,226.68153102935705
56050,2026-04-01 05:30:00+00:00,AAVEUSDT,AAVE,15m,chart,56049.0,1.0,binance_um:AAVEUSDT:15m:box_any:56050,56051,2026-04-01 05:45:00+00:00,99.07,97.85,1.2199999999999849,0.0123145250832742,56128,2026-04-02 01:00:00+00:00,97.85,initial_stop,-0.0123145250832743,-0.0143145250832743,-1.0000000000000044,-1.1624098360655803,False,1.6721311475410097,baseline,closed,0.0123145250832742,-1.1624098360655803,2026-04-01 05:45:00+00:00,later,2026-04,True,matched,57294.0,57293.0,2026-04-14 04:30:00+00:00,-1.152545454545456,-0.0151108462455304,0.0131108462455304,-1.152545454545456,2026-04-14 05:45:00+00:00,1.0,later,-143.14525083274302,-123.145250832743
57068,2026-04-11 20:00:00+00:00,AAVEUSDT,AAVE,15m,htf,57054.0,14.0,binance_um:AAVEUSDT:15m:box_any:57068,57069,2026-04-11 20:15:00+00:00,95.75,94.38,1.3700000000000043,0.0143080939947781,57080,2026-04-11 23:00:00+00:00,94.38,initial_stop,-0.0143080939947781,-0.0163080939947781,-1.0000000000000038,-1.1397810218978135,False,0.3138686131386901,baseline,closed,0.0143080939947781,-1.1397810218978135,2026-04-11 20:15:00+00:00,later,2026-04,True,matched,56668.0,56654.0,2026-04-07 16:00:00+00:00,5.6246865671642245,0.0871741845940319,0.0154984964145268,5.6246865671642245,2026-04-08 14:30:00+00:00,1.0,later,-163.080939947781,-143.080939947781
1723,2024-09-19 07:00:00+00:00,AAVEUSDT,AAVE,1h,chart,1364.0,359.0,binance_um:AAVEUSDT:1h:box_any:1723,1724,2024-09-19 08:00:00+00:00,146.96,142.47,4.490000000000009,0.0305525313010343,1850,2024-09-24 14:00:00+00:00,164.15,trailing_stop,0.1169706042460534,0.1149706042460534,3.828507795100218,3.763046770601332,False,8.52561247216034,baseline,closed,0.0305525313010343,3.763046770601332,2024-09-19 08:00:00+00:00,earlier,2024-09,True,matched,1794.0,1435.0,2024-09-22 06:00:00+00:00,-1.0820831168831178,-0.0263655464843997,0.0243655464843996,-1.0820831168831178,2024-09-22 22:00:00+00:00,2.0,earlier,1149.706042460534,1169.706042460534
3242,2024-11-21 14:00:00+00:00,AAVEUSDT,AAVE,1h,chart,3241.0,1.0,binance_um:AAVEUSDT:1h:box_any:3242,3243,2024-11-21 15:00:00+00:00,167.22,155.18,12.039999999999992,0.0720009568233464,3272,2024-11-22 20:00:00+00:00,163.03,opposite_v6_next_open,-0.0250568113861978,-0.0270568113861978,-0.3480066445182732,-0.375784053156147,False,0.3903654485049827,baseline,closed,0.0720009568233464,-0.375784053156147,2024-11-21 15:00:00+00:00,earlier,2024-11,True,matched,3318.0,3317.0,2024-11-24 18:00:00+00:00,0.1818540145985391,0.0089201575366988,0.0490511994271392,0.1818540145985391,2024-11-26 10:00:00+00:00,3.0,earlier,-270.568113861978,-250.568113861978
6822,2025-04-19 18:00:00+00:00,AAVEUSDT,AAVE,1h,chart,6821.0,1.0,binance_um:AAVEUSDT:1h:box_any:6822,6823,2025-04-19 19:00:00+00:00,141.23,138.83,2.3999999999999773,0.0169935566097852,6838,2025-04-20 10:00:00+00:00,138.83,initial_stop,-0.0169935566097853,-0.0189935566097853,-1.0000000000000002,-1.117691666666668,False,0.9375000000000088,baseline,closed,0.0169935566097852,-1.117691666666668,2025-04-19 19:00:00+00:00,earlier,2025-04,True,matched,6810.0,6809.0,2025-04-19 06:00:00+00:00,-1.1237155555555582,-0.0181661158212387,0.0161661158212386,-1.1237155555555582,2025-04-20 11:00:00+00:00,1.0,earlier,-189.935566097853,-169.93556609785298
1852,2024-12-23 21:15:00+00:00,AEROUSDT,AERO,15m,chart,1850.0,2.0,binance_um:AEROUSDT:15m:box_any:1852,1853,2024-12-23 21:30:00+00:00,1.5615,1.4641000000000002,0.0973999999999999,0.062375920589177,2028,2024-12-25 17:15:00+00:00,1.6041,opposite_v6_next_open,0.0272814601344859,0.0252814601344859,0.4373716632443516,0.4053080082135508,False,1.284394250513348,baseline,closed,0.062375920589177,0.4053080082135508,2024-12-23 21:30:00+00:00,earlier,2024-12,True,matched,782.0,780.0,2024-12-12 17:45:00+00:00,-1.066617391304347,-0.03202219031458,0.0300221903145801,-1.066617391304347,2024-12-12 19:30:00+00:00,2.0,earlier,252.814601344859,272.814601344859
6597,2025-02-11 07:30:00+00:00,AEROUSDT,AERO,15m,chart,6588.0,9.0,binance_um:AEROUSDT:15m:box_any:6597,6598,2025-02-11 07:45:00+00:00,0.8551,0.8411000000000001,0.0139999999999999,0.0163723541106302,6608,2025-02-11 10:15:00+00:00,0.8411000000000001,initial_stop,-0.0163723541106302,-0.0183723541106302,-0.9999999999999988,-1.1221571428571429,False,0.214285714285716,baseline,closed,0.0163723541106302,-1.1221571428571429,2025-02-11 07:45:00+00:00,earlier,2025-02,True,matched,6658.0,6649.0,2025-02-11 22:45:00+00:00,-1.1091944444444464,-0.0203159501399134,0.0183159501399134,-1.1091944444444464,2025-02-12 03:00:00+00:00,1.0,earlier,-183.723541106302,-163.723541106302
7193,2025-02-17 12:30:00+00:00,AEROUSDT,AERO,15m,chart,7184.0,9.0,binance_um:AEROUSDT:15m:box_any:7193,7194,2025-02-17 12:45:00+00:00,0.8353,0.8234,0.0119,0.0142463785466299,7206,2025-02-17 15:45:00+00:00,0.8234,initial_stop,-0.01424637854663,-0.01624637854663,-1.000000000000003,-1.1403865546218517,False,1.8655462184873912,baseline,closed,0.0142463785466299,-1.1403865546218517,2025-02-17 12:45:00+00:00,earlier,2025-02,True,matched,7692.0,7683.0,2025-02-22 17:15:00+00:00,-1.1562692307692308,-0.0147984248092541,0.0127984248092542,-1.1562692307692308,2025-02-22 18:45:00+00:00,1.0,earlier,-162.4637854663,-142.4637854663
9084,2025-03-09 05:15:00+00:00,AEROUSDT,AERO,15m,chart,9019.0,65.0,binance_um:AEROUSDT:15m:box_any:9084,9085,2025-03-09 05:30:00+00:00,0.6138,0.5979,0.0159,0.0259042033235582,9105,2025-03-09 10:30:00+00:00,0.5979,initial_stop,-0.0259042033235582,-0.0279042033235582,-1.0000000000000018,-1.077207547169813,False,0.0125786163521998,baseline,closed,0.0259042033235582,-1.077207547169813,2025-03-09 05:30:00+00:00,earlier,2025-03,True,matched,10569.0,10504.0,2025-03-24 16:30:00+00:00,-1.1562058823529446,-0.0148036151383921,0.012803615138392,-1.1562058823529446,2025-03-25 03:15:00+00:00,1.0,earlier,-279.042033235582,-259.04203323558204
16067,2025-05-20 23:00:00+00:00,AEROUSDT,AERO,15m,htf,16065.0,2.0,binance_um:AEROUSDT:15m:box_any:16067,16068,2025-05-20 23:15:00+00:00,0.6336,0.6232,0.0104,0.0164141414141415,16079,2025-05-21 02:00:00+00:00,0.6232,initial_stop,-0.0164141414141415,-0.0184141414141415,-1.0000000000000009,-1.121846153846154,False,0.5096153846153781,baseline,closed,0.0164141414141415,-1.121846153846154,2025-05-20 23:15:00+00:00,earlier,2025-05,True,matched,15253.0,15251.0,2025-05-12 11:30:00+00:00,-1.099231788079471,-0.0221548318206085,0.0201548318206085,-1.099231788079471,2025-05-12 14:30:00+00:00,1.0,earlier,-184.141414141415,-164.141414141415
16097,2025-05-21 06:30:00+00:00,AEROUSDT,AERO,15m,chart,16096.0,1.0,binance_um:AEROUSDT:15m:box_any:16097,16098,2025-05-21 06:45:00+00:00,0.6448,0.6273000000000001,0.0174999999999999,0.0271401985111661,16107,2025-05-21 09:00:00+00:00,0.6273000000000001,initial_stop,-0.0271401985111662,-0.0291401985111662,-1.000000000000001,-1.07369142857143,False,0.137142857142855,baseline,closed,0.0271401985111661,-1.07369142857143,2025-05-21 06:45:00+00:00,earlier,2025-05,True,matched,16753.0,16752.0,2025-05-28 02:30:00+00:00,-1.1508354430379757,-0.0152594830480027,0.0132594830480027,-1.1508354430379757,2025-05-28 07:45:00+00:00,1.0,earlier,-291.401985111662,-271.401985111662
18576,2025-06-16 02:15:00+00:00,AEROUSDT,AERO,15m,chart,18566.0,10.0,binance_um:AEROUSDT:15m:box_any:18576,18577,2025-06-16 02:30:00+00:00,0.7644,0.7233,0.0410999999999999,0.0537676609105179,18658,2025-06-16 22:45:00+00:00,0.8153,trailing_stop,0.0665881737310309,0.0645881737310309,1.2384428223844328,1.201245742092462,False,2.7615571776155785,baseline,closed,0.0537676609105179,1.201245742092462,2025-06-16 02:30:00+00:00,earlier,2025-06,True,matched,19392.0,19382.0,2025-06-24 14:15:00+00:00,-0.857275362318842,-0.0613044679871027,0.0715108245048364,-0.857275362318842,2025-06-25 15:30:00+00:00,2.0,earlier,645.8817373103091,665.8817373103091
31160,2025-10-25 04:15:00+00:00,AEROUSDT,AERO,15m,chart,31066.0,94.0,binance_um:AEROUSDT:15m:box_any:31160,31161,2025-10-25 04:30:00+00:00,0.8204,0.8119000000000001,0.0084999999999999,0.0103607996099463,31247,2025-10-26 02:00:00+00:00,0.9003,trailing_stop,0.0973915163334957,0.0953915163334957,9.400000000000045,9.206964705882394,False,14.83529411764714,baseline,closed,0.0103607996099463,9.206964705882394,2025-10-25 04:30:00+00:00,later,2025-10,True,matched,29400.0,29306.0,2025-10-06 20:15:00+00:00,-1.125627659574467,-0.0179200609704461,0.0159200609704462,-1.125627659574467,2025-10-07 06:30:00+00:00,1.0,later,953.915163334957,973.915163334957
34288,2025-11-26 18:15:00+00:00,AEROUSDT,AERO,15m,chart,34285.0,3.0,binance_um:AEROUSDT:15m:box_any:34288,34289,2025-11-26 18:30:00+00:00,0.7248,0.6708000000000001,0.0539999999999999,0.074503311258278,34416,2025-11-28 02:15:00+00:00,0.6929,opposite_v6_next_open,-0.0440121412803532,-0.0460121412803532,-0.590740740740742,-0.6175851851851866,False,0.2388888888888896,baseline,closed,0.074503311258278,-0.6175851851851866,2025-11-26 18:30:00+00:00,later,2025-11,True,matched,33540.0,33537.0,2025-11-18 23:15:00+00:00,-1.0938202247191038,-0.023317365269461,0.0213173652694609,-1.0938202247191038,2025-11-19 03:45:00+00:00,2.0,later,-460.121412803532,-440.12141280353194
35410,2025-12-08 10:45:00+00:00,AEROUSDT,AERO,15m,chart,35376.0,34.0,binance_um:AEROUSDT:15m:box_any:35410,35411,2025-12-08 11:00:00+00:00,0.6851,0.6771,0.008,0.011677127426653,35415,2025-12-08 12:00:00+00:00,0.6771,initial_stop,-0.011677127426653,-0.013677127426653,-1.0000000000000002,-1.171275,False,0.0499999999999944,baseline,closed,0.011677127426653,-1.171275,2025-12-08 11:00:00+00:00,later,2025-12,True,matched,34793.0,34759.0,2025-12-02 00:30:00+00:00,-1.1041578947368442,-0.0212016169782718,0.0192016169782717,-1.1041578947368442,2025-12-02 02:45:00+00:00,1.0,later,-136.77127426653,-116.77127426653
36755,2025-12-22 11:00:00+00:00,AEROUSDT,AERO,15m,htf,36750.0,5.0,binance_um:AEROUSDT:15m:box_any:36755,36756,2025-12-22 11:15:00+00:00,0.5056,0.5006,0.005,0.0098892405063291,36769,2025-12-22 14:30:00+00:00,0.5054000000000001,trailing_stop,-0.0003955696202531,-0.0023955696202531,-0.0399999999999945,-0.2422399999999944,False,2.57999999999998,baseline,closed,0.0098892405063291,-0.2422399999999944,2025-12-22 11:15:00+00:00,later,2025-12,True,matched,37385.0,37380.0,2025-12-29 00:30:00+00:00,1.251428571428585,0.0186382978723405,0.0148936170212764,1.251428571428585,2025-12-29 09:30:00+00:00,0.0,later,-23.955696202531,-3.955696202531
38501,2026-01-09 15:30:00+00:00,AEROUSDT,AERO,15m,chart,38501.0,0.0,binance_um:AEROUSDT:15m:box_any:38501,38502,2026-01-09 15:45:00+00:00,0.5608,0.5376000000000001,0.0231999999999998,0.041369472182596,38553,2026-01-10 04:30:00+00:00,0.5376000000000001,initial_stop,-0.0413694721825961,-0.0433694721825961,-1.0000000000000009,-1.0483448275862075,False,0.4913793103448333,baseline,closed,0.041369472182596,-1.0483448275862075,2026-01-09 15:45:00+00:00,later,2026-01,True,matched,39672.0,39672.0,2026-01-21 20:15:00+00:00,-0.2251093117408925,-0.0115813372214123,0.0514476150801916,-0.2251093117408925,2026-01-22 14:45:00+00:00,2.0,later,-433.694721825961,-413.69472182596104
40232,2026-01-27 16:15:00+00:00,AEROUSDT,AERO,15m,chart,40232.0,0.0,binance_um:AEROUSDT:15m:box_any:40232,40233,2026-01-27 16:30:00+00:00,0.4512,0.4412,0.0099999999999999,0.0221631205673757,40323,2026-01-28 15:00:00+00:00,0.4653,trailing_stop,0.0312500000000002,0.0292500000000002,1.4100000000000166,1.319760000000016,False,2.860000000000015,baseline,closed,0.0221631205673757,1.319760000000016,2026-01-27 16:30:00+00:00,later,2026-01,True,matched,38846.0,38846.0,2026-01-13 05:45:00+00:00,3.6781136363636224,0.0571559244216846,0.015539466713756,3.6781136363636224,2026-01-15 00:30:00+00:00,1.0,later,292.500000000002,312.500000000002
43659,2026-03-04 09:00:00+00:00,AEROUSDT,AERO,15m,htf,43654.0,5.0,binance_um:AEROUSDT:15m:box_any:43659,43660,2026-03-04 09:15:00+00:00,0.3644,0.3532,0.0111999999999999,0.0307354555433589,43783,2026-03-05 16:00:00+00:00,0.3566,opposite_v6_next_open,-0.0214050493962679,-0.0234050493962679,-0.6964285714285766,-0.7615000000000053,False,1.8214285714285712,baseline,closed,0.0307354555433589,-0.7615000000000053,2026-03-04 09:15:00+00:00,later,2026-03,True,matched,44847.0,44842.0,2026-03-16 18:00:00+00:00,-1.1538695652173945,-0.0149980220401243,0.0129980220401243,-1.1538695652173945,2026-03-16 19:00:00+00:00,1.0,later,-234.050493962679,-214.05049396267896
44157,2026-03-09 13:30:00+00:00,AEROUSDT,AERO,15m,chart,44157.0,0.0,binance_um:AEROUSDT:15m:box_any:44157,44158,2026-03-09 13:45:00+00:00,0.3282,0.3205,0.0076999999999999,0.0234613040828762,44168,2026-03-09 16:15:00+00:00,0.3205,initial_stop,-0.0234613040828762,-0.0254613040828762,-1.000000000000001,-1.085246753246755,False,0.1558441558441606,baseline,closed,0.0234613040828762,-1.085246753246755,2026-03-09 13:45:00+00:00,later,2026-03,True,matched,44105.0,44105.0,2026-03-09 00:30:00+00:00,0.0527200000000065,0.000828409805154,0.0157133878064109,0.0527200000000065,2026-03-09 17:30:00+00:00,1.0,later,-254.613040828762,-234.613040828762
44232,2026-03-10 08:15:00+00:00,AEROUSDT,AERO,15m,chart,44210.0,22.0,binance_um:AEROUSDT:15m:box_any:44232,44233,2026-03-10 08:30:00+00:00,0.3293,0.3215,0.0077999999999999,0.0236866079562708,44253,2026-03-10 13:30:00+00:00,0.3215,initial_stop,-0.0236866079562707,-0.0256866079562707,-0.999999999999998,-1.084435897435896,False,0.6282051282051323,baseline,closed,0.0236866079562708,-1.084435897435896,2026-03-10 08:30:00+00:00,later,2026-03,True,matched,44311.0,44289.0,2026-03-11 04:00:00+00:00,0.7193333333333296,0.0097647058823528,0.0135746606334841,0.7193333333333296,2026-03-12 01:45:00+00:00,1.0,later,-256.866079562707,-236.866079562707
46135,2026-03-30 04:00:00+00:00,AEROUSDT,AERO,15m,htf,46135.0,0.0,binance_um:AEROUSDT:15m:box_any:46135,46136,2026-03-30 04:15:00+00:00,0.3257,0.322,0.0036999999999999,0.0113601473748848,46160,2026-03-30 10:15:00+00:00,0.322,initial_stop,-0.0113601473748847,-0.0133601473748847,-0.9999999999999974,-1.1760540540540525,False,0.702702702702704,baseline,closed,0.0113601473748848,-1.1760540540540525,2026-03-30 04:15:00+00:00,later,2026-03,True,matched,44123.0,44123.0,2026-03-09 05:00:00+00:00,-0.0082222222222182,-0.0001161695447409,0.0141287284144427,-0.0082222222222182,2026-03-09 17:30:00+00:00,1.0,later,-133.601473748847,-113.601473748847
47804,2026-04-16 13:15:00+00:00,AEROUSDT,AERO,15m,chart,47799.0,5.0,binance_um:AEROUSDT:15m:box_any:47804,47805,2026-04-16 13:30:00+00:00,0.3844,0.3771,0.0073,0.0189906347554631,47806,2026-04-16 13:45:00+00:00,0.3771,initial_stop,-0.0189906347554631,-0.0209906347554631,-1.0000000000000004,-1.105315068493151,False,0.0,baseline,closed,0.0189906347554631,-1.105315068493151,2026-04-16 13:30:00+00:00,later,2026-04,True,matched,49057.0,49052.0,2026-04-29 14:30:00+00:00,-1.1053777777777771,-0.0209793336145086,0.0189793336145086,-1.1053777777777771,2026-04-29 15:00:00+00:00,1.0,later,-209.906347554631,-189.906347554631
3340,2025-04-22 18:00:00+00:00,AEROUSDT,AERO,1h,chart,3337.0,3.0,binance_um:AEROUSDT:1h:box_any:3340,3341,2025-04-22 19:00:00+00:00,0.4329,0.412,0.0208999999999999,0.0482790482790482,3454,2025-04-27 12:00:00+00:00,0.6089,trailing_stop,0.4065604065604065,0.4045604065604065,8.421052631578956,8.379626794258382,False,11.105263157894752,baseline,closed,0.0482790482790482,8.379626794258382,2025-04-22 19:00:00+00:00,earlier,2025-04,True,matched,3334.0,3331.0,2025-04-22 12:00:00+00:00,15.8256535433071,0.4937013018914271,0.0311962662736428,15.8256535433071,2025-04-27 12:00:00+00:00,2.0,earlier,4045.604065604065,4065.604065604065
6750,2025-09-11 20:00:00+00:00,AEROUSDT,AERO,1h,chart,6742.0,8.0,binance_um:AEROUSDT:1h:box_any:6750,6751,2025-09-11 21:00:00+00:00,1.2194,1.1771,0.0423,0.0346891914056093,6816,2025-09-14 14:00:00+00:00,1.1771,initial_stop,-0.0346891914056093,-0.0366891914056093,-1.0000000000000004,-1.0576548463356978,False,1.9787234042553163,baseline,closed,0.0346891914056093,-1.0576548463356978,2025-09-11 21:00:00+00:00,later,2025-09,True,matched,6937.0,6929.0,2025-09-19 15:00:00+00:00,-0.6030223463687164,-0.0173524636283256,0.02877582187927,-0.6030223463687164,2025-09-20 18:00:00+00:00,2.0,later,-366.891914056093,-346.89191405609296
8597,2025-11-27 19:00:00+00:00,AEROUSDT,AERO,1h,chart,8575.0,22.0,binance_um:AEROUSDT:1h:box_any:8597,8598,2025-11-27 20:00:00+00:00,0.7268,0.6973,0.0294999999999999,0.0405888827738029,8603,2025-11-28 01:00:00+00:00,0.6973,initial_stop,-0.0405888827738029,-0.0425888827738029,-0.9999999999999992,-1.049274576271186,False,0.2881355932203376,baseline,closed,0.0405888827738029,-1.049274576271186,2025-11-27 20:00:00+00:00,later,2025-11,True,matched,8517.0,8495.0,2025-11-24 11:00:00+00:00,1.24862068965518,0.0497162471395882,0.0398169336384437,1.24862068965518,2025-11-28 06:00:00+00:00,2.0,later,-425.88882773802897,-405.888827738029
1856,2024-09-13 17:00:00+00:00,API3USDT,API3,15m,htf,1853.0,3.0,binance_um:API3USDT:15m:box_any:1856,1857,2024-09-13 17:15:00+00:00,1.4503,1.4283,0.0219999999999997,0.0151692753223469,1907,2024-09-14 05:45:00+00:00,1.4922,trailing_stop,0.0288905743639247,0.0268905743639247,1.9045454545454736,1.7727000000000177,False,4.522727272727321,baseline,closed,0.0151692753223469,1.7727000000000177,2024-09-13 17:15:00+00:00,earlier,2024-09,True,matched,1697.0,1694.0,2024-09-12 01:15:00+00:00,0.7610430622009621,0.0113848686565027,0.0149595590866794,0.7610430622009621,2024-09-13 03:30:00+00:00,1.0,earlier,268.905743639247,288.905743639247
2119,2024-09-16 10:45:00+00:00,API3USDT,API3,15m,chart,2119.0,0.0,binance_um:API3USDT:15m:box_any:2119,2120,2024-09-16 11:00:00+00:00,1.5047,1.4624,0.0422999999999997,0.028111915996544,2134,2024-09-16 14:30:00+00:00,1.4624,initial_stop,-0.028111915996544,-0.030111915996544,-1.000000000000001,-1.0711442080378268,False,0.52955082742317,baseline,closed,0.028111915996544,-1.0711442080378268,2024-09-16 11:00:00+00:00,earlier,2024-09,True,matched,2242.0,2242.0,2024-09-17 17:30:00+00:00,-1.0979811912225723,-0.0224120808804708,0.0204120808804708,-1.0979811912225723,2024-09-17 23:00:00+00:00,2.0,earlier,-301.11915996544,-281.11915996544
